,CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,Churn,TotalCharges
2891,2891,Male,1,57,38.08,One year,Credit card,0,2170.56
2892,2892,Female,0,59,22.19,One year,Bank transfer,0,1309.21
2893,2893,Male,1,8,42.34,Two year,Bank transfer,0,338.72
2894,2894,Male,1,19,80.44,Month-to-month,Mailed check,0,1528.36
2895,2895,Male,0,32,110.42,One year,Electronic check,0,3533.44
2896,2896,Female,0,29,33.34,Two year,Credit card,0,966.86
2897,2897,Male,0,41,111.8,One year,Bank transfer,0,4583.8
2898,2898,Female,1,45,54.54,Two year,Bank transfer,0,2454.3
2899,2899,Female,1,13,62.68,One year,Mailed check,0,814.84
2900,2900,Female,1,27,56.5,Month-to-month,Credit card,0,1525.5
2901,2901,Female,1,19,60.86,Two year,Mailed check,1,1156.34
2902,2902,Male,0,26,45.92,Two year,Credit card,0,1193.92
2903,2903,Female,1,53,89.86,One year,Electronic check,1,4762.58
2904,2904,Female,0,51,95.82,One year,Credit card,0,4886.82
2905,2905,Male,1,37,102.31,One year,Bank transfer,0,3785.47
2906,2906,Female,1,9,54.13,Month-to-month,Mailed check,1,487.17
2907,2907,Male,0,52,96.46,One year,Credit card,0,5015.92
2908,2908,Female,1,54,83.77,One year,Bank transfer,0,4523.58
2909,2909,Male,1,3,115.79,Month-to-month,Mailed check,0,347.37
2910,2910,Female,0,69,62.48,One year,Mailed check,0,4311.12
2911,2911,Male,1,8,119.23,Month-to-month,Electronic check,1,953.84
2912,2912,Female,0,14,94.04,Month-to-month,Bank transfer,0,1316.56
2913,2913,Female,0,3,97.63,One year,Credit card,1,292.89
2914,2914,Male,0,24,22.57,Month-to-month,Bank transfer,0,541.68
2915,2915,Male,0,13,69.74,One year,Mailed check,0,906.62
2916,2916,Male,1,43,72.83,Month-to-month,Electronic check,1,3131.69
2917,2917,Male,1,29,24.06,Two year,Credit card,1,697.74
2918,2918,Female,1,51,51.21,One year,Electronic check,1,2611.71
2919,2919,Female,0,42,115.56,Two year,Electronic check,0,4853.52
2920,2920,Male,1,31,62.61,Two year,Bank transfer,0,1940.91
2921,2921,Female,1,63,38.67,Two year,Mailed check,0,2436.21
2922,2922,Male,1,26,71.33,Two year,Mailed check,0,1854.58
2923,2923,Male,1,18,23.38,One year,Credit card,0,420.84
2924,2924,Female,0,57,71.6,Month-to-month,Electronic check,0,4081.2
2925,2925,Female,0,7,79.43,One year,Electronic check,1,556.01
2926,2926,Female,1,48,55.77,One year,Electronic check,0,2676.96
2927,2927,Female,0,60,96.26,Month-to-month,Bank transfer,0,5775.6
2928,2928,Female,1,33,33.57,Two year,Mailed check,1,1107.81
2929,2929,Female,1,3,107.82,Month-to-month,Electronic check,0,323.46
2930,2930,Female,1,4,115.54,Two year,Electronic check,0,462.16
2931,2931,Male,0,4,20.12,One year,Mailed check,0,80.48
2932,2932,Male,1,42,104.27,Month-to-month,Credit card,0,4379.34
2933,2933,Male,0,9,70.61,Month-to-month,Bank transfer,0,635.49
2934,2934,Male,0,51,66.14,Two year,Bank transfer,0,3373.14
2935,2935,Male,1,17,43.87,Month-to-month,Bank transfer,0,745.79
2936,2936,Female,0,17,64.73,One year,Mailed check,0,1100.41
2937,2937,Male,0,20,115.04,Month-to-month,Bank transfer,0,2300.8
2938,2938,Male,1,14,41.08,Month-to-month,Electronic check,0,575.12
2939,2939,Male,0,22,37.9,One year,Bank transfer,1,833.8
2940,2940,Male,0,52,44.19,Two year,Mailed check,0,2297.88
2941,2941,Male,1,27,75.18,Month-to-month,Bank transfer,0,2029.86
2942,2942,Male,1,43,113.03,Two year,Credit card,1,4860.29
2943,2943,Male,0,3,77.39,Month-to-month,Credit card,0,232.17
2944,2944,Female,1,8,44.35,One year,Mailed check,0,354.8
2945,2945,Female,1,10,64.05,Two year,Mailed check,1,640.5
2946,2946,Male,0,29,59.04,Month-to-month,Credit card,0,1712.16
2947,2947,Female,0,40,24.66,Two year,Bank transfer,1,986.4
2948,2948,Female,1,65,71.06,Month-to-month,Electronic check,1,4618.9
2949,2949,Female,0,21,32.6,One year,Mailed check,0,684.6
2950,2950,Female,1,24,104.22,One year,Credit card,0,2501.28
2951,2951,Male,1,60,74.9,Month-to-month,Bank transfer,0,4494.0
2952,2952,Female,0,26,104.46,Month-to-month,Mailed check,0,2715.96
2953,2953,Female,0,9,115.6,Two year,Bank transfer,1,1040.4
2954,2954,Female,1,20,114.32,Month-to-month,Electronic check,0,2286.4
2955,2955,Male,1,56,30.04,Two year,Mailed check,0,1682.24
2956,2956,Male,1,36,114.48,Month-to-month,Electronic check,0,4121.28
2957,2957,Male,1,36,99.57,One year,Electronic check,0,3584.52
2958,2958,Male,0,22,97.77,Two year,Electronic check,0,2150.94
2959,2959,Male,1,1,29.01,Two year,Credit card,0,29.01
2960,2960,Male,0,69,37.95,One year,Electronic check,1,2618.55
2961,2961,Male,0,37,117.52,Two year,Electronic check,0,4348.24
2962,2962,Female,1,13,41.34,One year,Bank transfer,0,537.42
2963,2963,Female,0,43,36.91,One year,Credit card,0,1587.13
2964,2964,Female,0,37,56.24,One year,Credit card,0,2080.88
2965,2965,Male,1,25,111.34,Month-to-month,Credit card,0,2783.5
2966,2966,Male,0,21,67.62,One year,Credit card,0,1420.02
2967,2967,Male,0,41,112.06,Two year,Electronic check,0,4594.46
2968,2968,Male,1,42,53.43,Month-to-month,Bank transfer,0,2244.06
2969,2969,Male,1,42,42.65,One year,Electronic check,0,1791.3
2970,2970,Female,1,2,69.52,One year,Electronic check,1,139.04
2971,2971,Female,1,68,81.55,One year,Credit card,0,5545.4
2972,2972,Male,1,8,59.15,Two year,Credit card,1,473.2
2973,2973,Male,1,61,54.6,Month-to-month,Mailed check,0,3330.6
2974,2974,Male,1,14,41.81,Month-to-month,Bank transfer,1,585.34
2975,2975,Male,0,21,47.5,Month-to-month,Credit card,0,997.5
2976,2976,Female,0,24,87.31,Two year,Credit card,0,2095.44
2977,2977,Male,1,50,56.99,One year,Electronic check,1,2849.5
2978,2978,Male,0,45,27.98,Month-to-month,Electronic check,1,1259.1
2979,2979,Male,0,64,33.82,One year,Electronic check,1,2164.48
2980,2980,Male,1,64,57.24,Two year,Credit card,0,3663.36
2981,2981,Female,0,26,112.45,Month-to-month,Bank transfer,0,2923.7
2982,2982,Male,1,32,57.9,Two year,Credit card,0,1852.8
2983,2983,Male,0,57,26.06,Month-to-month,Credit card,0,1485.42
2984,2984,Female,1,53,61.8,Month-to-month,Bank transfer,1,3275.4
2985,2985,Female,0,33,86.88,One year,Credit card,0,2867.04
2986,2986,Female,0,52,79.36,Two year,Credit card,0,4126.72
2987,2987,Male,0,18,47.88,Month-to-month,Bank transfer,0,861.84
2988,2988,Male,1,35,88.81,Month-to-month,Credit card,0,3108.35
2989,2989,Female,0,12,83.06,Two year,Mailed check,0,996.72
2990,2990,Female,0,51,37.22,One year,Mailed check,0,1898.22
2991,2991,Female,1,10,36.21,Two year,Electronic check,0,362.1
2992,2992,Female,1,52,74.72,Month-to-month,Credit card,0,3885.44
2993,2993,Female,0,34,85.94,Two year,Bank transfer,0,2921.96
2994,2994,Female,0,67,116.19,One year,Bank transfer,0,7784.73
2995,2995,Male,0,39,62.19,One year,Mailed check,1,2425.41
2996,2996,Male,0,8,96.49,One year,Electronic check,0,771.92
2997,2997,Male,1,29,31.65,One year,Credit card,0,917.85
2998,2998,Female,0,22,108.96,One year,Bank transfer,0,2397.12
2999,2999,Female,0,70,83.31,One year,Bank transfer,1,5831.7
3000,3000,Female,1,61,82.9,One year,Credit card,0,5056.9
3001,3001,Female,0,43,34.24,Month-to-month,Electronic check,1,1472.32
3002,3002,Female,0,49,23.96,Two year,Mailed check,0,1174.04
3003,3003,Female,0,29,90.14,One year,Credit card,0,2614.06
3004,3004,Male,1,31,31.71,Two year,Credit card,0,983.01
3005,3005,Male,1,53,32.7,Two year,Credit card,0,1733.1
3006,3006,Female,0,34,38.75,Month-to-month,Mailed check,0,1317.5
3007,3007,Male,0,38,29.77,Two year,Bank transfer,0,1131.26
3008,3008,Female,1,57,82.54,Two year,Credit card,0,4704.78
3009,3009,Male,0,4,62.2,One year,Credit card,0,248.8
3010,3010,Female,0,2,46.61,One year,Credit card,0,93.22
3011,3011,Female,1,12,64.07,Two year,Credit card,1,768.84
3012,3012,Male,1,35,104.41,One year,Electronic check,0,3654.35
3013,3013,Male,1,70,112.71,Month-to-month,Electronic check,0,7889.7
3014,3014,Female,0,21,68.75,Two year,Electronic check,0,1443.75
3015,3015,Female,0,61,76.68,Two year,Bank transfer,0,4677.48
3016,3016,Male,0,35,45.72,Month-to-month,Credit card,1,1600.2
3017,3017,Male,0,48,71.36,Month-to-month,Credit card,0,3425.28
3018,3018,Female,1,15,94.81,Month-to-month,Credit card,0,1422.15
3019,3019,Male,0,71,69.21,Month-to-month,Credit card,0,4913.91
3020,3020,Female,0,15,50.21,Two year,Mailed check,0,753.15
3021,3021,Female,1,6,78.2,One year,Mailed check,1,469.2
3022,3022,Female,1,68,114.67,One year,Mailed check,0,7797.56
3023,3023,Female,0,22,108.8,One year,Credit card,1,2393.6
3024,3024,Male,1,32,96.92,One year,Mailed check,1,3101.44
3025,3025,Male,1,22,47.62,Month-to-month,Mailed check,1,1047.64
3026,3026,Male,0,27,44.16,One year,Bank transfer,0,1192.32
3027,3027,Male,0,15,103.85,One year,Bank transfer,0,1557.75
3028,3028,Male,0,44,38.13,Two year,Mailed check,0,1677.72
3029,3029,Male,0,9,80.56,Two year,Mailed check,1,725.04
3030,3030,Male,1,34,63.89,One year,Bank transfer,0,2172.26
3031,3031,Female,1,15,66.8,Month-to-month,Mailed check,0,1002.0
3032,3032,Male,0,62,65.45,One year,Credit card,1,4057.9
3033,3033,Male,0,45,110.0,Month-to-month,Mailed check,1,4950.0
3034,3034,Female,1,58,28.71,Two year,Credit card,0,1665.18
3035,3035,Male,0,19,98.29,Month-to-month,Mailed check,0,1867.51
3036,3036,Male,0,16,103.5,One year,Electronic check,0,1656.0
3037,3037,Female,0,8,114.29,Two year,Mailed check,0,914.32
3038,3038,Male,0,33,65.26,One year,Electronic check,1,2153.58
3039,3039,Male,1,18,70.01,One year,Mailed check,1,1260.18
3040,3040,Male,0,35,116.13,Month-to-month,Mailed check,0,4064.55
3041,3041,Female,1,43,65.85,One year,Credit card,0,2831.55
3042,3042,Male,0,50,70.35,One year,Bank transfer,0,3517.5
3043,3043,Male,0,3,53.23,Two year,Bank transfer,0,159.69
3044,3044,Female,1,59,23.16,Month-to-month,Credit card,0,1366.44
3045,3045,Male,0,28,63.31,Month-to-month,Bank transfer,0,1772.68
3046,3046,Female,1,46,85.51,Two year,Electronic check,1,3933.46
3047,3047,Female,0,64,88.99,Two year,Electronic check,1,5695.36
3048,3048,Male,0,70,20.65,Month-to-month,Mailed check,0,1445.5
3049,3049,Female,0,47,100.11,Two year,Electronic check,0,4705.17
3050,3050,Female,0,14,69.24,Month-to-month,Bank transfer,0,969.36
3051,3051,Male,0,7,72.07,Two year,Electronic check,1,504.49
3052,3052,Female,1,31,116.17,Month-to-month,Mailed check,0,3601.27
3053,3053,Female,1,51,48.45,Month-to-month,Electronic check,0,2470.95
3054,3054,Male,0,29,96.17,Two year,Bank transfer,0,2788.93
3055,3055,Male,0,15,77.48,One year,Credit card,0,1162.2
3056,3056,Male,1,25,90.08,One year,Mailed check,1,2252.0
3057,3057,Female,1,61,61.78,Two year,Credit card,1,3768.58
3058,3058,Male,0,41,47.92,Month-to-month,Electronic check,0,1964.72
3059,3059,Female,0,69,74.61,Two year,Mailed check,1,5148.09
3060,3060,Female,1,4,57.49,One year,Mailed check,0,229.96
3061,3061,Female,0,57,42.29,Month-to-month,Electronic check,0,2410.53
3062,3062,Female,1,31,103.92,Month-to-month,Mailed check,1,3221.52
3063,3063,Female,0,3,67.58,Month-to-month,Electronic check,0,202.74
3064,3064,Female,1,67,104.73,One year,Credit card,0,7016.91
3065,3065,Female,1,50,67.4,One year,Credit card,1,3370.0
3066,3066,Male,0,17,75.68,Month-to-month,Bank transfer,0,1286.56
3067,3067,Male,1,60,119.53,Month-to-month,Bank transfer,0,7171.8
3068,3068,Female,0,66,115.15,One year,Electronic check,0,7599.9
3069,3069,Female,0,24,47.17,One year,Electronic check,0,1132.08
3070,3070,Male,0,32,106.87,Month-to-month,Credit card,0,3419.84
3071,3071,Female,0,19,59.04,Two year,Mailed check,0,1121.76
3072,3072,Male,1,66,27.12,Two year,Electronic check,0,1789.92
3073,3073,Male,0,60,77.58,Two year,Mailed check,1,4654.8
3074,3074,Male,0,66,117.71,One year,Bank transfer,1,7768.86
3075,3075,Female,0,15,117.43,Two year,Credit card,0,1761.45
3076,3076,Female,0,35,32.65,Two year,Electronic check,1,1142.75
3077,3077,Male,1,69,97.12,One year,Bank transfer,0,6701.28
3078,3078,Male,0,27,100.28,Two year,Electronic check,1,2707.56
3079,3079,Male,1,7,56.87,Month-to-month,Bank transfer,1,398.09
3080,3080,Male,1,6,85.86,One year,Credit card,0,515.16
3081,3081,Male,1,33,68.82,Month-to-month,Electronic check,0,2271.06
3082,3082,Female,0,58,42.79,Two year,Electronic check,1,2481.82
3083,3083,Male,0,49,96.13,Month-to-month,Mailed check,0,4710.37
3084,3084,Female,0,17,46.28,One year,Mailed check,0,786.76
3085,3085,Male,0,42,54.04,Two year,Electronic check,0,2269.68
3086,3086,Female,1,40,39.0,One year,Credit card,0,1560.0
3087,3087,Female,1,46,91.93,Two year,Mailed check,0,4228.78
3088,3088,Female,0,71,65.87,One year,Electronic check,0,4676.77
3089,3089,Female,0,70,64.34,One year,Electronic check,0,4503.8
3090,3090,Female,0,68,80.46,Month-to-month,Bank transfer,0,5471.28
3091,3091,Female,0,1,35.73,One year,Credit card,0,35.73
3092,3092,Male,0,52,109.82,One year,Mailed check,1,5710.64
3093,3093,Female,0,35,66.51,Month-to-month,Mailed check,1,2327.85
3094,3094,Male,0,69,56.65,Two year,Bank transfer,0,3908.85
3095,3095,Female,1,5,32.67,Two year,Electronic check,1,163.35
3096,3096,Female,1,17,36.8,One year,Mailed check,1,625.6
3097,3097,Male,1,53,112.04,Month-to-month,Electronic check,1,5938.12
3098,3098,Female,1,52,65.66,Two year,Mailed check,1,3414.32
3099,3099,Male,0,14,92.22,Month-to-month,Mailed check,1,1291.08
3100,3100,Male,0,29,28.05,One year,Electronic check,0,813.45
3101,3101,Male,0,8,84.35,Month-to-month,Electronic check,0,674.8
3102,3102,Male,0,1,112.15,One year,Mailed check,0,112.15
3103,3103,Female,0,29,50.0,Two year,Bank transfer,0,1450.0
3104,3104,Female,1,36,77.91,Two year,Bank transfer,1,2804.76
3105,3105,Male,0,51,114.02,Two year,Bank transfer,0,5815.02
3106,3106,Female,1,37,91.93,Two year,Bank transfer,1,3401.41
3107,3107,Female,0,69,26.23,Month-to-month,Bank transfer,1,1809.87
3108,3108,Male,1,53,57.87,Month-to-month,Electronic check,0,3067.11
3109,3109,Female,0,52,28.58,Month-to-month,Mailed check,0,1486.16
3110,3110,Male,1,12,106.13,One year,Bank transfer,0,1273.56
3111,3111,Male,0,52,82.17,Two year,Credit card,0,4272.84
3112,3112,Female,0,1,115.64,Two year,Mailed check,1,115.64
3113,3113,Female,0,7,21.98,Two year,Credit card,1,153.86
3114,3114,Female,0,17,62.31,Month-to-month,Electronic check,0,1059.27
3115,3115,Male,1,43,30.44,Month-to-month,Mailed check,0,1308.92
3116,3116,Male,0,71,55.05,Two year,Electronic check,0,3908.55
3117,3117,Female,1,17,36.19,One year,Credit card,0,615.23
3118,3118,Female,0,59,52.88,Month-to-month,Mailed check,1,3119.92
3119,3119,Female,1,3,101.93,Two year,Mailed check,0,305.79
3120,3120,Female,0,29,36.07,Two year,Electronic check,0,1046.03
3121,3121,Male,0,22,67.37,Two year,Mailed check,0,1482.14
3122,3122,Female,1,38,112.16,One year,Credit card,0,4262.08
3123,3123,Male,0,54,119.88,Two year,Electronic check,0,6473.52
3124,3124,Male,0,50,45.06,Month-to-month,Credit card,0,2253.0
3125,3125,Female,1,69,113.56,One year,Mailed check,0,7835.64
3126,3126,Female,0,30,46.14,One year,Credit card,0,1384.2
3127,3127,Female,1,23,61.35,Two year,Mailed check,0,1411.05
3128,3128,Male,0,47,107.79,Month-to-month,Credit card,0,5066.13
3129,3129,Female,1,21,98.62,Month-to-month,Credit card,1,2071.02
3130,3130,Female,1,20,105.75,Two year,Bank transfer,0,2115.0
3131,3131,Male,1,23,100.03,Two year,Mailed check,0,2300.69
3132,3132,Female,1,68,43.51,Month-to-month,Bank transfer,1,2958.68
3133,3133,Male,0,21,75.88,One year,Bank transfer,1,1593.48
3134,3134,Female,0,21,58.53,One year,Electronic check,0,1229.13
3135,3135,Male,1,1,65.97,Two year,Electronic check,0,65.97
3136,3136,Female,0,15,35.4,Two year,Credit card,0,531.0
3137,3137,Female,0,17,51.58,Month-to-month,Mailed check,1,876.86
3138,3138,Male,0,51,105.76,Month-to-month,Electronic check,0,5393.76
3139,3139,Male,1,63,109.76,Month-to-month,Bank transfer,1,6914.88
3140,3140,Female,0,14,81.02,Month-to-month,Mailed check,0,1134.28
3141,3141,Male,0,59,69.83,Two year,Credit card,0,4119.97
3142,3142,Male,1,50,91.28,Two year,Credit card,0,4564.0
3143,3143,Male,0,34,80.89,Month-to-month,Electronic check,0,2750.26
3144,3144,Male,1,6,118.37,Two year,Electronic check,0,710.22
3145,3145,Female,1,49,39.01,Two year,Electronic check,0,1911.49
3146,3146,Female,1,6,64.9,Month-to-month,Credit card,0,389.4
3147,3147,Male,0,69,111.82,One year,Bank transfer,0,7715.58
3148,3148,Male,0,7,111.47,One year,Electronic check,0,780.29
3149,3149,Male,1,51,69.53,Month-to-month,Credit card,0,3546.03
3150,3150,Male,1,1,33.48,One year,Mailed check,0,33.48
3151,3151,Female,1,13,101.5,Two year,Credit card,0,1319.5
3152,3152,Female,1,43,78.52,One year,Mailed check,0,3376.36
3153,3153,Male,1,27,97.32,Month-to-month,Mailed check,0,2627.64
3154,3154,Male,1,71,66.25,Month-to-month,Bank transfer,0,4703.75
3155,3155,Male,0,3,40.39,One year,Electronic check,0,121.17
3156,3156,Female,1,58,22.4,One year,Mailed check,0,1299.2
3157,3157,Male,1,17,75.91,Two year,Electronic check,0,1290.47
3158,3158,Female,1,45,36.1,One year,Credit card,0,1624.5
3159,3159,Male,0,58,38.71,One year,Electronic check,0,2245.18
3160,3160,Female,0,56,63.63,One year,Credit card,0,3563.28
3161,3161,Male,0,54,64.21,Two year,Mailed check,1,3467.34
3162,3162,Female,0,29,47.44,One year,Bank transfer,1,1375.76
3163,3163,Male,1,54,33.19,Two year,Mailed check,1,1792.26
3164,3164,Male,0,27,114.5,Two year,Credit card,0,3091.5
3165,3165,Male,1,45,33.16,Month-to-month,Mailed check,0,1492.2
3166,3166,Female,1,31,55.08,Month-to-month,Bank transfer,1,1707.48
3167,3167,Male,1,36,50.49,Two year,Electronic check,0,1817.64
3168,3168,Female,1,61,106.63,Two year,Credit card,0,6504.43
3169,3169,Female,1,37,61.01,Two year,Electronic check,0,2257.37
3170,3170,Male,1,67,32.4,Month-to-month,Bank transfer,0,2170.8
3171,3171,Male,0,36,21.03,Two year,Mailed check,0,757.08
3172,3172,Male,0,5,92.19,Month-to-month,Bank transfer,1,460.95
3173,3173,Female,0,46,91.45,Month-to-month,Credit card,1,4206.7
3174,3174,Male,0,52,61.78,Two year,Credit card,0,3212.56
3175,3175,Female,0,49,32.63,Two year,Mailed check,1,1598.87
3176,3176,Female,1,6,57.16,Two year,Credit card,0,342.96
3177,3177,Male,0,10,78.99,Month-to-month,Bank transfer,0,789.9
3178,3178,Male,0,23,90.39,One year,Credit card,0,2078.97
3179,3179,Male,0,17,27.82,Two year,Electronic check,0,472.94
3180,3180,Male,1,44,75.63,One year,Bank transfer,0,3327.72
3181,3181,Male,1,41,47.61,One year,Bank transfer,0,1952.01
3182,3182,Male,1,15,81.73,One year,Credit card,0,1225.95
3183,3183,Female,0,44,84.81,One year,Mailed check,0,3731.64
3184,3184,Female,0,58,111.06,One year,Mailed check,1,6441.48
3185,3185,Female,0,50,61.04,Month-to-month,Mailed check,0,3052.0
3186,3186,Male,0,52,73.76,Month-to-month,Credit card,0,3835.52
3187,3187,Female,0,70,46.82,Month-to-month,Credit card,0,3277.4
3188,3188,Female,1,68,48.66,One year,Credit card,1,3308.88
3189,3189,Female,0,63,24.6,Month-to-month,Bank transfer,0,1549.8
3190,3190,Female,1,58,48.61,Two year,Bank transfer,0,2819.38
3191,3191,Female,0,23,26.38,One year,Credit card,0,606.74
3192,3192,Male,1,44,116.39,Two year,Mailed check,0,5121.16
3193,3193,Male,1,44,82.43,One year,Electronic check,0,3626.92
3194,3194,Female,1,52,37.31,One year,Mailed check,1,1940.12
3195,3195,Female,1,67,31.68,One year,Bank transfer,0,2122.56
3196,3196,Female,0,28,57.01,One year,Bank transfer,1,1596.28
3197,3197,Male,0,67,50.76,Two year,Mailed check,0,3400.92
3198,3198,Male,0,18,47.93,One year,Mailed check,0,862.74
3199,3199,Female,1,27,66.82,One year,Bank transfer,0,1804.14
3200,3200,Male,0,51,111.29,Month-to-month,Bank transfer,0,5675.79
3201,3201,Male,0,60,76.81,One year,Credit card,0,4608.6
3202,3202,Female,0,49,72.12,One year,Electronic check,0,3533.88
3203,3203,Male,0,15,100.65,One year,Credit card,1,1509.75
3204,3204,Male,1,68,20.4,One year,Credit card,0,1387.2
3205,3205,Female,1,15,39.74,One year,Mailed check,0,596.1
3206,3206,Male,0,51,69.62,One year,Mailed check,0,3550.62
3207,3207,Male,0,48,90.53,Two year,Electronic check,0,4345.44
