adult,original_language,original_title,popularity,release_date,video,vote_average,vote_count,genre_ids
False,ja,HELLO WORLD,2.4609,2019-09-20,False,7.311,394,"[16, 10749, 878, 18]"
False,en,Jungle Cruise,5.8478,2021-07-28,False,7.31,6028,"[14, 12, 10751, 28, 35]"
False,en,Lucky,2.3478,2017-09-29,False,7.311,622,[18]
False,hi,जब वी मेट,8.2658,2007-10-26,False,7.311,305,"[18, 35, 10749]"
False,de,Stalingrad,2.1584,1993-01-20,False,7.311,609,"[18, 36, 10752]"
False,en,Total Recall,8.3578,1990-06-01,False,7.311,6259,"[28, 12, 878]"
False,it,Rapito,1.7968,2023-05-25,False,7.31,353,"[18, 36]"
False,en,Chemical Hearts,1.6469,2020-08-21,False,7.31,1154,"[18, 10749]"
False,da,Den skyldige,1.9742,2018-02-22,False,7.3,1790,"[53, 18, 80]"
False,en,Les Misérables,8.0809,2012-12-18,False,7.31,5495,"[36, 18]"
False,en,Enola Holmes 2,6.612,2022-11-30,False,7.309,1712,"[12, 9648, 80]"
False,en,Rocketman,4.4093,2019-05-17,False,7.308,4892,"[10402, 18]"
False,en,Fantastic Beasts and Where to Find Them,10.4186,2016-11-16,False,7.309,19446,"[14, 12]"
False,en,Brooklyn,4.0241,2015-10-20,False,7.3,3206,"[10749, 18, 36]"
False,en,Now Is Good,1.4905,2012-09-19,False,7.309,1098,"[18, 10749]"
False,en,Avatar: Fire and Ash,271.9102,2025-12-17,False,7.308,1613,"[878, 12, 14]"
False,en,Deliverance,3.3313,1972-08-18,False,7.31,1746,"[18, 12, 53]"
False,en,Duck Soup,2.1466,1933-11-12,False,7.308,838,"[35, 10752]"
False,fr,Belle de jour,2.9419,1967-05-24,False,7.3,990,"[18, 10749]"
False,it,Non si sevizia un paperino,1.696,1972-09-29,False,7.309,403,[27]
False,en,The Guns of Navarone,3.011,1961-04-27,False,7.308,840,"[10752, 12, 53, 28]"
False,en,The Fisher King,3.5327,1991-09-20,False,7.3,1426,"[35, 18]"
False,en,Thunderbolts*,21.1937,2025-04-30,False,7.3,3124,"[28, 878, 12]"
False,ja,GANTZ:O,3.0481,2016-10-14,False,7.307,806,"[16, 878, 28]"
False,en,"Good Morning, Vietnam",3.8772,1987-12-23,False,7.306,2910,"[35, 18, 10752]"
False,en,Mrs. Harris Goes to Paris,2.0515,2022-07-15,False,7.306,481,"[18, 35, 36]"
False,en,Harriet,3.699,2019-11-01,False,7.301,900,"[18, 36]"
False,en,Kiss and Cry,3.3824,2017-02-10,False,7.306,413,"[10749, 18, 10402]"
False,en,Source Code,7.253,2011-03-30,False,7.305,8868,"[53, 878, 9648]"
False,en,How Green Was My Valley,1.563,1941-10-28,False,7.3,440,[18]
False,cn,長江七號,3.4463,2008-01-30,False,7.306,770,"[35, 18, 10751, 14, 878]"
False,cn,蛇形刁手,7.5408,1978-03-01,False,7.308,341,"[28, 35]"
False,en,Patch Adams,3.8523,1998-12-25,False,7.306,3382,"[35, 18]"
False,fr,Martyrs,6.1024,2008-06-12,False,7.306,2929,"[27, 18, 53]"
False,fr,Oscar,4.63,1967-10-11,False,7.306,517,[35]
False,en,Lolita,4.5205,1962-06-13,False,7.306,2202,"[18, 35]"
False,de,Der blaue Engel,1.2658,1930-04-01,False,7.306,353,[18]
False,en,Christopher Robin,3.8026,2018-08-01,False,7.305,2858,"[12, 35, 10751, 14]"
False,en,True Grit,6.2153,2010-12-22,False,7.304,5603,"[18, 12, 37]"
False,en,Robin Hood,5.5506,1973-11-08,False,7.305,4568,"[16, 10751, 12]"
False,de,Funny Games,4.0503,1997-08-23,False,7.305,2006,"[18, 27, 53]"
False,en,Bridge to Terabithia,7.3665,2007-02-15,False,7.3,5101,"[12, 18, 10751]"
False,en,Dead Man,3.0372,1995-12-23,False,7.3,1681,"[18, 14, 37]"
False,en,Shrek 2,14.7495,2004-05-19,False,7.305,13155,"[16, 10751, 35, 14, 12, 10749]"
False,es,Los renglones torcidos de Dios,1.8769,2022-10-06,False,7.304,795,"[18, 9648, 53]"
False,fa,قهرمان,0.8191,2021-12-15,False,7.304,364,[18]
False,en,Winchester '73,1.3776,1950-07-12,False,7.304,385,[37]
False,fr,L'Instinct de mort,1.4699,2008-10-22,False,7.304,982,"[18, 28, 53, 80]"
False,en,Gone Baby Gone,4.3908,2007-09-18,False,7.304,4053,"[80, 18, 9648]"
False,ja,バブル,2.041,2022-02-14,False,7.303,463,"[16, 12, 878, 14]"
False,en,Uncle Frank,1.1866,2020-11-25,False,7.303,427,"[18, 10770]"
False,en,A Boy Called Christmas,2.4366,2021-11-24,False,7.3,793,"[10751, 12, 14]"
False,en,Balto,3.3401,1995-12-22,False,7.3,2132,"[10751, 16, 12]"
False,en,An American Crime,3.7762,2007-07-27,False,7.303,758,"[80, 18, 27]"
False,en,Indiana Jones and the Temple of Doom,11.3612,1984-05-23,False,7.302,9890,"[12, 28]"
False,en,Hell or High Water,4.9755,2016-08-11,False,7.302,4738,"[37, 80, 18]"
False,en,Steamboat Willie,1.0472,1928-05-15,False,7.302,592,"[16, 35]"
False,en,The Greatest Game Ever Played,3.8899,2005-09-30,False,7.302,521,[18]
False,en,Monty Python's The Meaning of Life,2.8727,1983-03-31,False,7.303,2033,[35]
False,fr,Delicatessen,2.9174,1991-04-17,False,7.302,1581,"[35, 878, 14]"
False,de,Sissi,6.2151,1955-12-22,False,7.3,508,"[35, 18, 10749]"
False,en,Maleficent: Mistress of Evil,6.624,2019-10-16,False,7.301,6374,"[10751, 14, 12]"
False,en,Boy,2.7914,2010-03-25,False,7.3,471,"[18, 35]"
False,en,Radio,3.4519,2003-10-24,False,7.3,808,[18]
False,en,Judas and the Black Messiah,2.5457,2021-02-12,False,7.3,1653,"[18, 36]"
False,en,Extraction,8.2547,2020-04-23,False,7.3,6450,"[28, 53]"
False,en,The Last Full Measure,1.8431,2020-01-23,False,7.3,477,"[18, 28, 10752]"
False,ru,Нелюбовь,6.7812,2017-06-01,False,7.3,794,[18]
False,en,Enter the Void,5.0885,2010-05-05,False,7.3,1930,"[14, 18]"
False,th,ชัตเตอร์ กดติดวิญญาณ,10.0357,2004-09-09,False,7.3,1359,"[27, 9648, 53]"
False,en,The Prince of Egypt,8.0876,1998-12-16,False,7.3,4209,"[12, 16, 18, 10751]"
False,es,La cara oculta,3.5029,2011-09-16,False,7.299,1103,"[53, 9648]"
False,en,Wizards of Waverly Place: The Movie,1.9753,2009-08-28,False,7.299,1771,"[10751, 10770, 12, 35, 14, 28, 18]"
False,en,The Party,1.8286,1968-04-04,False,7.299,825,[35]
False,de,Lola rennt,2.9211,1998-08-20,False,7.299,2477,"[28, 18, 53]"
False,en,Till,3.1279,2022-10-14,False,7.298,320,"[18, 36]"
False,es,Pájaros de verano,0.8914,2018-08-02,False,7.297,311,"[18, 80]"
False,en,X-Men: First Class,0.4499,2011-06-01,False,7.298,13326,"[28, 878, 12]"
False,en,(500) Days of Summer,9.844,2009-07-17,False,7.298,10787,"[35, 18, 10749]"
False,ja,バイオハザード：デスアイランド,10.9007,2023-06-22,False,7.297,1075,"[28, 16, 878, 27]"
False,it,La chimera,2.3203,2023-10-12,False,7.3,538,"[18, 14, 35]"
False,en,Dog,2.9504,2022-02-17,False,7.296,1714,"[18, 35]"
False,en,War Horse,4.2991,2011-12-25,False,7.3,3581,"[10752, 36, 12]"
False,en,Spider-Man 2,6.4131,2004-06-25,False,7.298,16005,"[28, 12, 878]"
False,it,Suburra,4.0666,2015-10-14,False,7.296,1292,"[80, 18, 53]"
False,ja,ベルセルク 黄金時代篇Ⅱ ドルドレイ攻略,2.3427,2012-06-23,False,7.296,450,"[16, 28, 12, 18, 14]"
False,ja,ドラゴンボールZ 龍拳爆発!!悟空がやらねば誰がやる,4.8129,1995-07-15,False,7.3,769,"[16, 28, 878]"
False,it,Sei donne per l'assassino,1.5664,1964-03-14,False,7.3,460,"[27, 53, 9648]"
False,en,Angela's Ashes,4.4912,1999-12-25,False,7.296,341,[18]
False,en,The Aristocats,8.2067,1970-12-24,False,7.3,5285,"[16, 35, 10751, 12]"
False,en,They Live,6.8834,1988-11-04,False,7.296,3329,"[878, 28, 53]"
False,en,The Front Page,1.7461,1974-11-01,False,7.3,373,[35]
False,en,Justice League: Crisis on Infinite Earths Part One,3.4648,2024-01-08,False,7.295,386,"[16, 878, 28]"
False,en,M3GAN 2.0,18.2931,2025-06-25,False,7.294,1108,"[28, 878, 53]"
False,fr,Tomboy,2.8822,2011-04-20,False,7.3,739,[18]
False,en,Seconds,3.483,1966-10-05,False,7.295,415,"[878, 53, 27]"
False,en,The Illusionist,10.7698,2006-08-18,False,7.3,5190,"[14, 18, 53, 10749]"
False,en,Star Trek: First Contact,3.8928,1996-11-22,False,7.294,1898,"[878, 28, 12, 53]"
False,en,Air,5.4016,2023-04-05,False,7.294,2236,"[18, 36]"
False,ja,ルパン三世 THE FIRST,1.2688,2019-12-06,False,7.3,306,"[12, 28, 16]"
False,en,The Rider,1.3744,2018-03-28,False,7.294,529,"[18, 37]"
False,ko,터널,2.3195,2016-08-10,False,7.294,634,"[53, 18]"
False,en,The Conjuring 2,10.6658,2016-06-08,False,7.293,9012,[27]
False,ja,秒速5センチメートル,6.0799,2007-03-03,False,7.294,2092,"[16, 10749, 18]"
False,en,Jack-Jack Attack,1.5293,2005-03-15,False,7.293,969,"[12, 16, 10751]"
False,en,The Equalizer 3,10.4101,2023-08-30,False,7.292,3546,"[28, 53, 80]"
False,en,Sonic the Hedgehog,9.7798,2020-02-12,False,7.292,10221,"[28, 878, 35, 10751]"
False,en,Justice League Dark,2.5266,2017-01-24,False,7.292,1115,"[16, 28, 12, 14, 878]"
False,en,Hereditary,10.0542,2018-06-07,False,7.291,8318,"[27, 9648, 53]"
False,en,The Fundamentals of Caring,1.9669,2016-06-16,False,7.291,2281,"[35, 18]"
False,en,Ballerina,30.9381,2025-06-04,False,7.3,2252,"[28, 53, 80]"
False,es,Elisa y Marcela,1.4531,2019-05-24,False,7.289,399,"[18, 10749]"
False,cn,倩女幽魂,4.4298,1987-07-18,False,7.289,323,"[14, 28]"
False,en,Great Expectations,4.8657,1946-12-26,False,7.289,365,"[18, 10749]"
False,en,Bad Day at Black Rock,1.7173,1955-01-13,False,7.288,399,"[53, 9648, 37]"
False,en,Anima,0.9806,2019-06-26,False,7.287,464,[10402]
False,en,A Monster Calls,3.8829,2016-10-07,False,7.287,3498,"[14, 12, 10751]"
False,en,Slumberland,2.5695,2022-11-18,False,7.286,907,"[10751, 14, 35]"
False,xx,Lights Out,3.7873,2014-05-10,False,7.286,380,[27]
False,en,Moneyball,6.396,2011-09-23,False,7.286,5574,[18]
False,en,Rocky II,5.0687,1979-06-15,False,7.286,4679,[18]
False,en,Lethal Weapon,7.8231,1987-03-06,False,7.286,4886,"[28, 35, 53]"
False,fr,Baisers volés,3.4972,1968-09-04,False,7.3,449,"[35, 18, 10749]"
False,en,Weapons,28.1204,2025-08-04,False,7.281,2787,"[27, 9648]"
False,ko,곤지암,12.1742,2018-03-28,False,7.285,873,"[27, 9648]"
False,en,The Immigrant,1.0372,1917-06-17,False,7.285,304,"[35, 10749]"
False,fr,Un air de famille,1.1822,1996-09-07,False,7.285,307,[35]
False,en,From Here to Eternity,2.6442,1953-08-28,False,7.283,688,"[10752, 10749, 18]"
False,zh,流浪地球2,3.9402,2023-01-22,False,7.284,684,"[878, 28, 12]"
False,fr,Elle s'appelait Sarah,3.463,2010-09-16,False,7.284,704,"[18, 10752]"
False,ja,劇場版 鋼の錬金術師 シャンバラを征く者,2.3514,2005-07-21,False,7.284,380,"[28, 12, 16, 18]"
False,en,Stardust,5.7228,2007-08-10,False,7.284,4328,"[12, 14, 10749, 10751]"
False,en,Stranger Than Fiction,3.7246,2006-09-09,False,7.283,2452,"[18, 35, 10749, 14]"
False,en,Dragons: Dawn of the Dragon Racers,2.2015,2014-11-01,False,7.3,367,"[16, 10751, 12, 35, 14]"
False,en,Argo,5.471,2012-10-11,False,7.282,8741,"[18, 53]"
False,en,Dark Passage,1.2472,1947-09-05,False,7.282,340,"[53, 9648]"
False,zh,赤壁：決戰天下,9.2703,2009-01-07,False,7.283,480,"[28, 12, 18, 36, 10752]"
False,en,Last Night in Soho,5.1534,2021-10-21,False,7.282,3740,"[27, 9648]"
False,en,The Equalizer,18.9127,2014-09-24,False,7.282,9696,"[53, 28, 80]"
False,en,Scooby-Doo and the Cyber Chase,1.4568,2001-03-22,False,7.282,545,"[16, 12, 35]"
False,ja,戦場のメリークリスマス,2.3696,1983-05-28,False,7.3,507,"[18, 36, 10752]"
False,en,Old Henry,2.6562,2021-10-01,False,7.281,656,"[37, 28, 18]"
False,pl,Sala samobójców,1.2832,2011-03-04,False,7.3,473,"[18, 53]"
False,en,Walkabout,1.4553,1971-07-01,False,7.3,427,"[12, 18]"
False,en,A Place in the Sun,1.666,1951-06-12,False,7.281,409,"[18, 10749, 80]"
False,ja,劇場版 NARUTO 大活劇! 雪姫忍法帖だってばよ!!,3.5818,2004-08-21,False,7.281,597,"[35, 28, 16, 12]"
False,en,"South Park: Bigger, Longer & Uncut",3.9837,1999-06-24,False,7.282,2866,"[16, 35]"
False,en,The Hundred-Foot Journey,2.9026,2014-08-06,False,7.28,1509,"[18, 35]"
False,en,Labyrinth,6.7742,1986-06-27,False,7.3,2651,"[12, 10751, 14]"
False,en,Woman in Gold,2.3679,2015-03-20,False,7.279,1432,[18]
False,en,Scooby-Doo! and the Loch Ness Monster,2.1697,2004-05-20,False,7.279,446,"[10751, 12, 16, 35, 14, 9648]"
False,it,Viaggio in Italia,0.8342,1954-09-07,False,7.3,315,"[18, 10749]"
False,es,El espinazo del diablo,2.4548,2001-04-20,False,7.3,1315,"[14, 18, 27, 53]"
False,en,Minions: The Rise of Gru,8.9952,2022-06-29,False,7.278,3915,"[10751, 35, 12, 16, 878, 14]"
False,fr,On a retrouvé la 7ème compagnie,0.4555,1975-12-10,False,7.278,304,"[35, 10752]"
False,it,Venuto al mondo,1.2305,2012-09-13,False,7.278,468,"[18, 10749, 10752]"
False,cs,Sedmikrásky,1.9827,1966-12-30,False,7.278,414,"[35, 18]"
False,en,The Texas Chain Saw Massacre,5.9913,1974-10-11,False,7.3,3682,[27]
False,en,Barbie and the Three Musketeers,5.427,2009-09-15,False,7.275,718,"[16, 10751]"
False,en,Victor/Victoria,4.9321,1982-04-25,False,7.3,439,"[10402, 35, 10749]"
False,en,Three Days of the Condor,4.1537,1975-09-24,False,7.279,1312,"[53, 9648]"
False,en,Jeremiah Johnson,9.5195,1972-09-10,False,7.278,671,"[12, 37, 18, 28]"
False,en,Spirit Untamed,3.4306,2021-05-20,False,7.277,542,"[16, 12, 10751, 37]"
False,en,Justice League vs. Teen Titans,2.1866,2016-03-26,False,7.277,1018,"[878, 28, 16]"
False,de,Honig im Kopf,2.4597,2014-12-25,False,7.3,365,"[35, 18]"
False,en,Weekend,4.1332,2011-10-23,False,7.277,555,"[18, 10749]"
False,en,The Jungle Book,9.0249,1967-10-18,False,7.277,6548,"[10751, 16, 12]"
False,en,Green Street Hooligans,7.2415,2005-09-09,False,7.275,2503,"[80, 18]"
False,en,The Hating Game,5.9876,2021-12-09,False,7.276,1161,"[18, 35, 10749]"
False,en,Scooby-Doo! and the Monster of Mexico,1.3682,2003-09-30,False,7.276,332,"[16, 35, 10751, 9648]"
False,de,Nosferatu - Phantom der Nacht,2.8546,1979-01-17,False,7.276,1049,"[18, 27]"
False,en,Die Hard: With a Vengeance,9.3702,1995-05-19,False,7.276,6499,"[28, 53]"
False,en,The Evil Dead,8.7196,1981-10-15,False,7.276,4341,[27]
False,en,Status Update,3.4453,2018-02-09,False,7.275,562,"[35, 14, 878]"
False,en,"Suddenly, Last Summer",1.414,1959-12-22,False,7.275,305,"[53, 18, 9648]"
False,en,Love and Monsters,4.7527,2020-10-16,False,7.274,4325,"[35, 12, 878, 28]"
False,es,El secreto de Marrowbone,4.056,2017-10-27,False,7.275,1760,"[53, 27, 9648]"
False,ru,Битва за Севастополь,6.4224,2015-04-02,False,7.274,488,"[10752, 18, 10749]"
False,en,Pitch Perfect,6.5392,2012-09-28,False,7.274,6783,"[35, 10402, 10749]"
False,en,A Single Man,2.6802,2009-12-11,False,7.274,1627,"[18, 10749]"
False,it,Le fate ignoranti,2.6809,2001-03-16,False,7.3,583,"[18, 10749]"
False,pl,Nóż w wodzie,4.2107,1962-03-09,False,7.274,457,"[18, 53]"
False,en,Frost/Nixon,2.3878,2008-10-15,False,7.274,1259,"[18, 36]"
False,fr,Mais où est donc passée la 7ème compagnie ?,0.6515,1973-05-24,False,7.273,376,"[35, 10752]"
False,it,Malizia,6.9831,1973-03-29,False,7.273,342,[35]
False,en,Heathers,3.2255,1989-03-31,False,7.273,1827,"[35, 80]"
False,en,Megan Leavey,4.6339,2017-06-09,False,7.266,830,"[18, 10752]"
False,en,13 Hours: The Secret Soldiers of Benghazi,7.7521,2016-01-14,False,7.272,3836,"[10752, 28, 36, 18, 53]"
False,fr,L'ennemi public n°1,1.4469,2008-11-19,False,7.272,926,"[28, 53, 80, 18]"
False,de,Vampyr - Der Traum des Allan Grey,0.9577,1932-05-06,False,7.272,580,"[27, 14, 9648]"
False,en,To Catch a Thief,3.9795,1955-08-03,False,7.271,1634,"[9648, 10749, 53]"
False,fa,عنکبوت مقدس,1.3293,2022-07-13,False,7.271,489,"[53, 18, 80, 27]"
False,en,Avengers: Age of Ultron,16.4157,2015-04-22,False,7.271,24046,"[28, 12, 878]"
False,en,Assault on Precinct 13,2.502,1976-10-08,False,7.27,1169,"[53, 28, 80]"
False,en,The Ladykillers,7.4019,1955-12-08,False,7.3,517,"[35, 80]"
False,ja,バトル・ロワイアル,6.5543,2000-12-16,False,7.27,3702,"[18, 53, 28]"
False,en,American Fiction,3.0749,2023-11-10,False,7.3,1248,"[35, 18]"
False,es,Como agua para chocolate,1.8255,1992-04-16,False,7.27,542,"[18, 10749]"
False,en,Little Women,3.2623,1994-12-21,False,7.3,1313,"[18, 10749]"
False,en,The Life of Chuck,12.6645,2025-06-05,False,7.3,760,"[14, 18]"
False,fr,"Mune, le gardien de la lune",2.3877,2015-02-05,False,7.269,588,"[16, 10751, 12, 14]"
False,en,The Secret Scripture,1.7048,2017-03-23,False,7.3,305,"[18, 10749]"
False,en,"Crazy, Stupid, Love.",9.9641,2011-07-29,False,7.3,9050,"[35, 18, 10749]"
False,en,The Naked Gun: From the Files of Police Squad!,8.1869,1988-12-02,False,7.269,4314,"[35, 80]"
False,ru,Возвращение,6.3103,2003-06-25,False,7.269,681,"[18, 9648]"
False,en,Hair,2.6027,1979-03-15,False,7.268,712,"[10402, 18, 35]"
False,en,Dracula,2.5036,1958-04-21,False,7.3,684,[27]
False,en,Brother Bear,9.1247,2003-10-23,False,7.268,5662,"[12, 16, 10751]"
False,zh,十面埋伏,4.5723,2004-08-03,False,7.267,1747,"[12, 18, 28]"
False,en,Bicentennial Man,4.371,1999-12-17,False,7.268,3810,"[878, 18]"
False,fr,La Cérémonie,1.8559,1995-08-30,False,7.268,382,"[18, 53]"
False,fr,Pickpocket,2.4643,1959-12-16,False,7.268,548,"[80, 18]"
False,en,Land of Bad,7.4496,2024-02-09,False,7.267,1407,"[28, 10752, 53]"
False,en,La Bamba,2.8261,1987-07-24,False,7.267,759,"[18, 10402]"
False,en,Pirates of the Caribbean: At World's End,17.2468,2007-05-19,False,7.267,15161,"[12, 14, 28]"
False,fr,Mia et le lion blanc,2.0775,2018-08-02,False,7.266,903,"[12, 10751, 18]"
False,cn,葉問4,2.5412,2019-12-19,False,7.266,2076,"[28, 36, 18]"
False,it,Mine vaganti,1.0475,2010-03-12,False,7.3,803,"[35, 18, 10749]"
False,en,"The Adventures of Priscilla, Queen of the Desert",2.0611,1994-05-31,False,7.266,885,"[18, 35]"
False,en,The Secret: Dare to Dream,2.6424,2020-04-16,False,7.3,646,"[18, 10749]"
False,en,My Little Pony: The Movie,3.3645,2017-10-05,False,7.265,404,"[10751, 16, 12, 14]"
False,en,Lava,2.3714,2014-10-10,False,7.265,1118,"[16, 10751]"
False,en,Notting Hill,7.0085,1999-05-21,False,7.264,6549,"[10749, 35]"
False,fi,Varjoja paratiisissa,1.547,1986-10-17,False,7.265,429,"[35, 18, 10749]"
False,da,Retfærdighedens ryttere,2.5001,2020-11-19,False,7.264,1006,"[28, 35, 18, 53]"
False,en,Testament of Youth,2.1324,2015-01-16,False,7.264,780,"[36, 18, 10752]"
False,en,Inception: The Cobol Job,1.0037,2010-12-07,False,7.3,309,"[16, 28, 53, 878]"
False,en,Frequency,3.1994,2000-04-28,False,7.263,1941,"[878, 53, 10751, 80]"
False,en,Barbie as the Island Princess,2.2133,2007-09-17,False,7.262,764,"[16, 10751]"
False,en,Fracture,7.3862,2007-04-19,False,7.262,4191,[53]
False,en,The Beekeeper,13.4016,2024-01-08,False,7.26,3988,"[28, 80, 53]"
False,en,The Commitments,1.7164,1991-08-14,False,7.261,581,"[35, 18, 10402]"
False,th,คนหิว เกมกระหาย,2.0946,2023-04-04,False,7.26,462,[18]
False,en,Zombieland,7.2274,2009-10-02,False,7.26,12897,"[35, 27]"
False,hi,लगान,8.7022,2001-06-15,False,7.26,617,"[12, 18, 36]"
False,en,Dolores Claiborne,2.6538,1995-03-24,False,7.3,845,"[80, 18, 9648]"
False,it,Freaks Out,0.9825,2021-10-28,False,7.259,945,"[12, 14, 18]"
False,en,Clueless,6.0728,1995-07-19,False,7.3,4691,"[35, 10749]"
False,it,Il mio nome è Nessuno,4.3843,1973-12-13,False,7.259,1019,"[35, 37]"
False,en,Superbad,9.6071,2007-08-17,False,7.259,7847,[35]
False,en,Pleasantville,3.3291,1998-09-17,False,7.258,1822,"[14, 35, 18]"
False,fr,"Miraculous World : Paris, Les Aventures de Toxinelle et Griffe Noire",7.1525,2023-10-21,False,7.3,621,"[16, 28, 14, 10751, 10770]"
False,en,Detroit,2.4767,2017-07-28,False,7.258,1716,"[18, 53, 36]"
False,en,3:10 to Yuma,2.9544,1957-08-07,False,7.258,400,"[37, 18, 53]"
False,en,Quiz Show,2.223,1994-08-25,False,7.259,958,"[36, 18]"
False,en,The Gods Must Be Crazy,5.705,1980-09-10,False,7.256,1272,"[28, 35]"
False,en,Bloody Sunday,0.8351,2002-01-25,False,7.258,332,"[18, 36]"
False,en,Army of Darkness,4.2743,1992-10-31,False,7.257,3412,"[14, 27, 35]"
False,en,Tyrannosaur,3.4674,2011-10-07,False,7.259,489,"[18, 10749]"
False,fr,L'Illusionniste,1.8097,2010-06-16,False,7.3,659,"[16, 18]"
False,en,Skyfall,11.4808,2012-10-24,False,7.256,15847,"[28, 12, 53]"
False,it,La prima cosa bella,0.4589,2010-01-15,False,7.256,514,"[35, 18]"
False,en,The Hurt Locker,7.124,2008-10-10,False,7.256,5999,"[18, 53, 10752]"
False,en,Manhattan Murder Mystery,3.0938,1993-05-02,False,7.256,1153,"[35, 9648]"
False,en,Everything Is Illuminated,5.1023,2005-09-05,False,7.256,805,"[35, 18]"
False,en,Despicable Me,11.7245,2010-07-08,False,7.255,15794,"[10751, 35, 16, 878]"
False,en,Lean On Me,2.7973,1989-03-03,False,7.255,332,[18]
False,fr,La Pianiste,5.1225,2001-09-05,False,7.3,1223,"[18, 10749]"
False,en,Videodrome,3.4436,1983-02-04,False,7.255,2395,"[27, 878, 9648]"
False,en,Race,2.16,2016-02-19,False,7.254,1595,"[18, 36]"
False,en,Hud,3.5971,1963-05-28,False,7.3,337,"[18, 37]"
False,cn,阿飛正傳,2.4793,1990-12-15,False,7.256,561,"[80, 18, 10749]"
False,en,Eddie Murphy Raw,1.1688,1987-11-25,False,7.262,351,[35]
False,en,The Painted Veil,4.7396,2006-12-09,False,7.254,1238,"[10749, 18]"
False,en,The Road to El Dorado,6.0326,2000-03-31,False,7.254,3968,"[10751, 12, 16, 35, 14]"
False,en,The Phantom of the Opera,6.705,2004-12-08,False,7.256,1737,"[53, 18, 10749]"
False,en,The Hours,3.372,2002-12-27,False,7.254,1834,[18]
False,en,2 Hearts,7.3668,2020-10-16,False,7.253,633,"[10749, 18]"
False,fa,فروشنده,6.7917,2016-06-24,False,7.253,916,"[18, 53]"
False,en,Star Wars: The Force Awakens,12.455,2015-12-15,False,7.253,20226,"[12, 28, 878]"
False,es,Biutiful,3.6677,2010-10-20,False,7.253,1175,[18]
False,en,On Golden Pond,2.0091,1981-12-04,False,7.255,497,"[18, 10749]"
False,es,El día de la bestia,1.7764,1995-10-20,False,7.3,586,"[27, 35, 28]"
