Year,Month,Category,Series,Monthly Sales
2025,10,轿车,凯迪拉克CT5,2971
2025,10,轿车,AION S,2729
2025,10,轿车,高尔夫,2385
2025,10,轿车,沃尔沃S60,2359
2025,10,轿车,马自达EZ-6,2312
2025,10,轿车,荣威D6,2305
2025,10,轿车,海豹06GT,2278
2025,10,轿车,大众ID.3,2261
2025,10,轿车,小蚂蚁,2172
2025,10,轿车,极狐 阿尔法S5,2091
2025,10,轿车,eπ007,2068
2025,10,轿车,汉L,1978
2025,10,轿车,红旗H6,1973
2025,10,轿车,尊界S800,1970
2025,10,轿车,阿维塔12,1913
2025,10,轿车,捷达VA3,1907
2025,10,轿车,易至EV2,1900
2025,10,轿车,红旗H5 PHEV,1875
2025,10,轿车,沃尔沃S90,1864
2025,10,轿车,智己L6,1856
2025,10,轿车,雷凌,1778
2025,10,轿车,深蓝L07,1760
2025,10,轿车,电动MINI COOPER,1740
2025,10,轿车,至境L7,1728
2025,10,轿车,AUDI E5,1700
2025,10,轿车,宝马i3,1686
2025,10,轿车,深蓝SL03,1555
2025,10,轿车,银河星耀6,1532
2025,10,轿车,威朗,1522
2025,10,轿车,比亚迪e7,1468
2025,10,轿车,索纳塔,1441
2025,10,轿车,蔚来ET5,1420
2025,10,轿车,马自达3 昂克赛拉,1409
2025,10,轿车,林肯Z,1391
2025,10,轿车,奔驰A级,1374
2025,10,轿车,长安启源A06,1351
2025,10,轿车,大众CC,1329
2025,10,轿车,福瑞迪,1309
2025,10,轿车,五菱星光,1246
2025,10,轿车,智界S7,1201
2025,10,轿车,星海S7,1190
2025,10,轿车,长安欧尚520,1167
2025,10,轿车,MG7,1125
2025,10,轿车,型格,1084
2025,10,轿车,凡尔赛C5 X,1082
2025,10,轿车,风云A8,1075
2025,10,轿车,标致408,1045
2025,10,轿车,岚图追光,1025
2025,10,轿车,捷豹XFL,1001
2025,10,轿车,北京EU5,967
2025,10,轿车,灵悉L,947
2025,10,轿车,QQ多米,889
2025,10,轿车,荣威D7,889
2025,10,轿车,宝马2系,882
2025,10,轿车,丰田bZ3,852
2025,10,轿车,奥迪A7L,850
2025,10,轿车,海豹07DM-i,816
2025,10,轿车,曹操60,762
2025,10,轿车,捷豹XEL,759
2025,10,轿车,银河E8,758
2025,10,轿车,红旗H9,753
2025,10,轿车,影豹,740
2025,10,轿车,捷达VA7,735
2025,10,轿车,奕炫,728
2025,10,轿车,零跑Lafa5,722
2025,10,轿车,荣威i6 MAX新能源,693
2025,10,轿车,易至EV3,670
2025,10,轿车,享界S9,618
2025,10,轿车,知豆彩虹,610
2025,10,轿车,深蓝L06,608
2025,10,轿车,速派,548
2025,10,轿车,凯翼拾月,537
2025,10,轿车,宝马i5,533
2025,10,轿车,睿蓝蓝气球,516
2025,10,轿车,吉利几何A,493
2025,10,轿车,奔腾B70,447
2025,10,轿车,红旗天工05,441
2025,10,轿车,凌宝BOX,433
2025,10,轿车,比亚迪e2,422
2025,10,轿车,微蓝6,409
2025,10,轿车,羿,370
2025,10,轿车,起亚K3,359
2025,10,轿车,星纪元 ES,358
2025,10,轿车,缤瑞,344
2025,10,轿车,帕萨特新能源,330
2025,10,轿车,秦新能源,317
2025,10,轿车,极狐 阿尔法S(ARCFOX αS),303
2025,10,轿车,雅阁新能源,287
2025,10,轿车,e爱丽舍,252
2025,10,轿车,沃尔沃S90新能源,230
2025,10,轿车,长安启源A05,219
2025,10,轿车,启辰D60,216
2025,10,轿车,仰望U7,197
2025,10,轿车,腾势Z9GT,192
2025,10,轿车,骐达,190
2025,10,轿车,宝骏享境,181
2025,10,轿车,海豹,174
2025,10,轿车,红旗EH7,157
2025,10,轿车,高尔夫GTI,153
2025,10,轿车,腾势Z9,147
2025,10,轿车,迈锐宝XL,143
2025,10,轿车,明锐,140
2025,10,轿车,奔驰EQE,131
2025,10,轿车,钇为3,131
2025,10,轿车,昊铂GT,130
2025,10,轿车,轩度新能源,130
2025,10,轿车,蔚来ET9,127
2025,10,轿车,领克Z10,122
2025,10,轿车,凌宝Uni,112
2025,10,轿车,标致508,103
2025,10,轿车,元宝,101
2025,10,轿车,飞凡F7,101
2025,10,轿车,起亚K5凯酷,94
2025,10,轿车,枫叶60s,84
2025,10,轿车,昊铂A800,77
2025,10,轿车,长安UNI-V 智电iDD,77
2025,10,轿车,蔚来ET7,72
2025,10,轿车,银河L6,68
2025,10,轿车,MG6,67
2025,10,轿车,比亚迪e3,48
2025,10,轿车,凯迪拉克CT6,46
2025,10,轿车,凌尚,46
2025,10,轿车,欧拉闪电猫,45
2025,10,轿车,零跑C01,44
2025,10,轿车,ID.7 VIZZION,44
2025,10,轿车,大众Polo,34
2025,10,轿车,锐程PLUS,31
2025,10,轿车,标致408X,30
2025,10,轿车,爱跑,28
2025,10,轿车,钇为花仙子,22
2025,10,轿车,欧拉芭蕾猫,20
2025,10,轿车,畅巡,15
2025,10,轿车,星瑞L,14
2025,10,轿车,智己L7,12
2025,10,轿车,宝马1系,11
2025,10,轿车,雷丁芒果Pro,10
2025,10,轿车,宝骏KiWi EV,7
2025,10,轿车,凌派,7
2025,10,轿车,红旗国雅,7
2025,10,轿车,本田LIFE,6
2025,10,轿车,英仕派新能源,6
2025,10,轿车,风行S50EV,4
2025,10,轿车,荣威Ei5,4
2025,10,轿车,北京U5 PLUS,3
2025,10,轿车,飞度,3
2025,10,轿车,红旗国礼,3
2025,10,轿车,焕驰,3
2025,10,轿车,亚洲狮,2
2025,10,轿车,宝马5系新能源,2
2025,10,轿车,科鲁泽,2
2025,10,轿车,轩度,1
2025,10,轿车,凯迪拉克CT4,1
2025,10,轿车,启辰D60EV,1
2025,10,轿车,红旗H5经典,1
2025,11,轿车,宏光MINIEV,56756
2025,11,轿车,吉利星愿,42038
2025,11,轿车,轩逸,38434
2025,11,轿车,秦PLUS,35368
2025,11,轿车,速腾,28861
2025,11,轿车,Model 3,26013
2025,11,轿车,海鸥,21807
2025,11,轿车,海豹05DM-i,21002
2025,11,轿车,帕萨特,19508
2025,11,轿车,朗逸,19201
2025,11,轿车,五菱缤果S,17959
2025,11,轿车,秦L,17864
2025,11,轿车,凯美瑞,17809
2025,11,轿车,迈腾,17396
2025,11,轿车,海豚,17320
2025,11,轿车,吉利熊猫,17301
2025,11,轿车,奥迪A6L,15350
2025,11,轿车,红旗H5,15121
2025,11,轿车,小鹏MONA M03,14846
2025,11,轿车,极狐T1,14162
2025,11,轿车,MG4,13574
2025,11,轿车,雅阁,13441
2025,11,轿车,零跑B01,13401
2025,11,轿车,宝马3系,13397
2025,11,轿车,逸动,13300
2025,11,轿车,艾瑞泽8,13055
2025,11,轿车,奔腾小马,12905
2025,11,轿车,银河A7,12899
2025,11,轿车,星瑞,12581
2025,11,轿车,小米SU7,12520
2025,11,轿车,新帝豪,12412
2025,11,轿车,长安Lumin,11744
2025,11,轿车,亚洲龙,11500
2025,11,轿车,奔驰E级,9314
2025,11,轿车,卡罗拉,9290
2025,11,轿车,奔驰C级,9126
2025,11,轿车,宝马5系,9098
2025,11,轿车,海豹06DM-i,8922
2025,11,轿车,风云A9L,8037
2025,11,轿车,海豹06EV,7842
2025,11,轿车,汉,7841
2025,11,轿车,红旗E-QM5,7678
2025,11,轿车,零跑Lafa5,7397
2025,11,轿车,五菱缤果,7334
2025,11,轿车,荣威i5,7213
2025,11,轿车,银河星耀8,6733
2025,11,轿车,伊兰特,6727
2025,11,轿车,奥迪A4L,6550
2025,11,轿车,银河星耀6,6433
2025,11,轿车,奥迪A3,6368
2025,11,轿车,领克10,6232
2025,11,轿车,宝来,6022
2025,11,轿车,奥迪A5L,6004
2025,11,轿车,firefly萤火虫,5949
2025,11,轿车,驱逐舰05,5150
2025,11,轿车,领克03,5097
2025,11,轿车,AION RT,4950
2025,11,轿车,享界S9T,4903
2025,11,轿车,AION UT,4881
2025,11,轿车,小鹏P7+,4870
2025,11,轿车,极氪001,4855
2025,11,轿车,长安启源A06,4515
2025,11,轿车,领克07,4460
2025,11,轿车,君越,4454
2025,11,轿车,英仕派,4136
2025,11,轿车,日产N7,4016
2025,11,轿车,长安UNI-V,3930
2025,11,轿车,天籁,3700
2025,11,轿车,欧拉好猫,3638
2025,11,轿车,凌渡,3626
2025,11,轿车,思域,3514
2025,11,轿车,至境L7,3504
2025,11,轿车,MG5,3419
2025,11,轿车,深蓝L06,3257
2025,11,轿车,蔚来ET5T,3205
2025,11,轿车,凯迪拉克CT5,3142
2025,11,轿车,海豹06DM-i旅行版,3137
2025,11,轿车,蒙迪欧,3081
2025,11,轿车,荣威D6,3044
2025,11,轿车,君威,3030
2025,11,轿车,荣威M7,3000
2025,11,轿车,极氪007,2900
2025,11,轿车,小鹏P7,2882
2025,11,轿车,纳米01,2646
2025,11,轿车,长安启源A07,2534
2025,11,轿车,AION S,2499
2025,11,轿车,零跑T03,2471
2025,11,轿车,比亚迪e7,2458
2025,11,轿车,阿维塔06,2451
2025,11,轿车,QQ冰淇淋,2322
2025,11,轿车,大众ID.3,2258
2025,11,轿车,尊界S800,2205
2025,11,轿车,高尔夫,2124
2025,11,轿车,丰田bZ3,2118
2025,11,轿车,汉L,2077
2025,11,轿车,艾瑞泽5,2014
2025,11,轿车,捷达VA3,2003
2025,11,轿车,易至EV2,2000
2025,11,轿车,沃尔沃S60,1981
2025,11,轿车,海豹06GT,1968
2025,11,轿车,奥迪A5L Sportback,1920
2025,11,轿车,阿维塔12,1903
2025,11,轿车,AUDI E5,1800
2025,11,轿车,宝马i3,1721
2025,11,轿车,小蚂蚁,1709
2025,11,轿车,马自达EZ-6,1665
2025,11,轿车,红旗H5 PHEV,1662
2025,11,轿车,eπ007,1594
2025,11,轿车,智界S7,1576
2025,11,轿车,奔驰EQE,1563
2025,11,轿车,红旗H6,1489
2025,11,轿车,沃尔沃S90,1448
2025,11,轿车,雷凌,1403
2025,11,轿车,星海S7,1396
2025,11,轿车,奔驰CLA级新能源,1369
2025,11,轿车,智己L6,1338
2025,11,轿车,林肯Z,1335
2025,11,轿车,星纪元 ES,1307
2025,11,轿车,凡尔赛C5 X,1299
2025,11,轿车,索纳塔,1282
2025,11,轿车,马自达3 昂克赛拉,1233
2025,11,轿车,深蓝L07,1231
2025,11,轿车,秦新能源,1210
2025,11,轿车,奔驰A级,1159
2025,11,轿车,五菱星光,1116
2025,11,轿车,型格,1103
2025,11,轿车,捷豹XFL,1067
2025,11,轿车,极狐 阿尔法S5,1065
2025,11,轿车,速派,1056
2025,11,轿车,宝马2系,1006
2025,11,轿车,长安欧尚520,1005
2025,11,轿车,蔚来ET5,984
2025,11,轿车,灵悉L,957
2025,11,轿车,大众CC,888
2025,11,轿车,奔腾B70,863
2025,11,轿车,起亚K3,854
2025,11,轿车,荣威D7,819
2025,11,轿车,红旗H9,812
2025,11,轿车,MG7,800
2025,11,轿车,享界S9,796
2025,11,轿车,岚图追光,789
2025,11,轿车,曹操60,779
2025,11,轿车,风云A8,764
2025,11,轿车,福瑞迪,700
2025,11,轿车,羿,700
2025,11,轿车,威朗,692
2025,11,轿车,QQ多米,672
2025,11,轿车,帕萨特新能源,665
2025,11,轿车,知豆彩虹,622
2025,11,轿车,影豹,612
2025,11,轿车,宝马i5,610
2025,11,轿车,易至EV3,600
2025,11,轿车,海豹07DM-i,598
2025,11,轿车,领克Z10,588
2025,11,轿车,北京EU5,585
2025,11,轿车,奥迪A7L,570
2025,11,轿车,日产N6,565
2025,11,轿车,缤瑞,563
2025,11,轿车,捷达VA7,560
2025,11,轿车,深蓝SL03,555
2025,11,轿车,比亚迪e2,510
2025,11,轿车,凯翼拾月,479
2025,11,轿车,凌宝BOX,420
2025,11,轿车,红旗天工05,396
2025,11,轿车,标致408,391
2025,11,轿车,腾势Z9GT,354
2025,11,轿车,银河E8,295
2025,11,轿车,e爱丽舍,286
2025,11,轿车,雅阁新能源,273
2025,11,轿车,荣威i6 MAX新能源,260
2025,11,轿车,吉利几何A,259
2025,11,轿车,骐达,244
2025,11,轿车,捷豹XEL,244
2025,11,轿车,沃尔沃S90新能源,238
2025,11,轿车,起亚K5凯酷,235
2025,11,轿车,爱跑,217
2025,11,轿车,迈锐宝XL,206
2025,11,轿车,宝骏享境,185
2025,11,轿车,红旗EH7,185
2025,11,轿车,ID.7 VIZZION,182
2025,11,轿车,仰望U7,176
2025,11,轿车,奕炫,174
2025,11,轿车,微蓝6,172
2025,11,轿车,极狐 阿尔法S(ARCFOX αS),168
2025,11,轿车,比亚迪e3,160
2025,11,轿车,海豹,160
2025,11,轿车,电动MINI COOPER,146
2025,11,轿车,启辰D60,139
2025,11,轿车,高尔夫GTI,132
2025,11,轿车,睿蓝蓝气球,129
2025,11,轿车,枫叶60s,128
2025,11,轿车,标致508,121
2025,11,轿车,蔚来ET9,118
2025,11,轿车,凌宝Uni,116
2025,11,轿车,凯迪拉克CT6,109
2025,11,轿车,飞凡F7,105
2025,11,轿车,逸动新能源,94
2025,11,轿车,轩度新能源,93
2025,11,轿车,昊铂GT,92
2025,11,轿车,腾势Z9,80
2025,11,轿车,钇为3,79
2025,11,轿车,长安UNI-V 智电iDD,75
2025,11,轿车,LA FESTA菲斯塔,70
2025,11,轿车,MG6,63
2025,11,轿车,凌尚,58
2025,11,轿车,蔚来ET7,57
2025,11,轿车,明锐,47
2025,11,轿车,风行S50EV,42
2025,11,轿车,星瑞L,41
2025,11,轿车,银河L6,39
2025,11,轿车,欧拉芭蕾猫,34
2025,11,轿车,标致408X,33
2025,11,轿车,零跑C01,31
2025,11,轿车,锐程PLUS,26
2025,11,轿车,元宝,25
2025,11,轿车,欧拉闪电猫,23
2025,11,轿车,富康ES600,15
2025,11,轿车,红旗国雅,15
2025,11,轿车,智己L7,14
2025,11,轿车,钇为花仙子,14
2025,11,轿车,英仕派新能源,12
2025,11,轿车,大众Polo,12
2025,11,轿车,畅巡,11
2025,11,轿车,昊铂A800,10
2025,11,轿车,亚洲狮,8
2025,11,轿车,雷丁芒果Pro,8
2025,11,轿车,宝骏KiWi EV,7
2025,11,轿车,宝马1系,6
2025,11,轿车,荣威Ei5,5
2025,11,轿车,北京U5 PLUS,4
2025,11,轿车,红旗国礼,4
2025,11,轿车,逸达,2
2025,11,轿车,启辰D60EV,2
2025,11,轿车,宝马5系新能源,2
2025,11,轿车,焕驰,2
2025,11,轿车,本田LIFE,1
2025,12,轿车,秦PLUS,46837
2025,12,轿车,吉利星愿,36147
2025,12,轿车,宏光MINIEV,29365
2025,12,轿车,Model 3,27969
2025,12,轿车,轩逸,23964
2025,12,轿车,朗逸,22181
2025,12,轿车,速腾,21543
2025,12,轿车,帕萨特,19816
2025,12,轿车,凯美瑞,19653
2025,12,轿车,奥迪A6L,19138
2025,12,轿车,雅阁,18960
2025,12,轿车,海鸥,18307
2025,12,轿车,迈腾,18133
2025,12,轿车,极狐T1,17170
2025,12,轿车,艾瑞泽8,17089
2025,12,轿车,海豹05DM-i,16484
2025,12,轿车,秦L,15750
2025,12,轿车,逸动,15732
2025,12,轿车,海豚,15602
2025,12,轿车,亚洲龙,15252
2025,12,轿车,红旗H5,14989
2025,12,轿车,MG4,14056
2025,12,轿车,宝马3系,13608
2025,12,轿车,奔驰E级,13177
2025,12,轿车,小鹏MONA M03,12378
2025,12,轿车,五菱缤果S,12340
2025,12,轿车,宝马5系,11867
2025,12,轿车,小米SU7,11123
2025,12,轿车,驱逐舰05,10742
2025,12,轿车,长安启源A06,10072
2025,12,轿车,零跑Lafa5,9645
2025,12,轿车,奔驰C级,9644
2025,12,轿车,汉,8906
2025,12,轿车,银河A7,8745
2025,12,轿车,银河星耀6,8708
2025,12,轿车,海豹06DM-i,8606
2025,12,轿车,星瑞,8287
2025,12,轿车,风云A9L,8063
2025,12,轿车,奥迪A5L,8057
2025,12,轿车,五菱缤果,8015
2025,12,轿车,海豹06EV,7865
2025,12,轿车,零跑B01,7815
2025,12,轿车,天籁,7494
2025,12,轿车,新帝豪,7394
2025,12,轿车,享界S9T,7186
2025,12,轿车,伊兰特,7158
2025,12,轿车,奥迪A3,7095
2025,12,轿车,日产N6,6822
2025,12,轿车,firefly萤火虫,6695
2025,12,轿车,宝来,6518
2025,12,轿车,MG5,6466
2025,12,轿车,银河星耀8,6258
2025,12,轿车,奔腾小马,6052
2025,12,轿车,奥迪A4L,6034
2025,12,轿车,极氪001,6003
2025,12,轿车,比亚迪e7,5878
2025,12,轿车,长安Lumin,5774
2025,12,轿车,君越,5639
2025,12,轿车,英仕派,5631
2025,12,轿车,领克03,5455
2025,12,轿车,AION UT,5455
2025,12,轿车,AION S,5407
2025,12,轿车,AION RT,5375
2025,12,轿车,小鹏P7+,5107
2025,12,轿车,领克10,5008
2025,12,轿车,红旗E-QM5,4774
2025,12,轿车,卡罗拉,4771
2025,12,轿车,思域,4562
2025,12,轿车,荣威i5,4458
2025,12,轿车,长安UNI-V,4431
2025,12,轿车,吉利熊猫,4373
2025,12,轿车,深蓝L06,4334
2025,12,轿车,尊界S800,4223
2025,12,轿车,蔚来ET5T,3871
2025,12,轿车,欧拉5新能源,3815
2025,12,轿车,蒙迪欧,3644
2025,12,轿车,君威,3601
2025,12,轿车,凌渡,3503
2025,12,轿车,阿维塔06,3439
2025,12,轿车,凯迪拉克CT5,3282
2025,12,轿车,长安欧尚520,2964
2025,12,轿车,汉L,2934
2025,12,轿车,高尔夫,2909
2025,12,轿车,长安启源A07,2753
2025,12,轿车,至境L7,2711
2025,12,轿车,海豹06DM-i旅行版,2640
2025,12,轿车,丰田bZ3,2628
2025,12,轿车,极氪007,2623
2025,12,轿车,沃尔沃S60,2597
2025,12,轿车,帕萨特新能源,2560
2025,12,轿车,荣威D6,2517
2025,12,轿车,捷达VA3,2516
2025,12,轿车,纳米01,2451
2025,12,轿车,沃尔沃S90,2447
2025,12,轿车,极狐 阿尔法S5,2420
2025,12,轿车,领克07,2315
2025,12,轿车,小鹏P7,2303
2025,12,轿车,大众ID.3,2283
2025,12,轿车,五菱星光,2234
2025,12,轿车,奥迪A5L Sportback,2228
2025,12,轿车,智界S7,2173
2025,12,轿车,马自达EZ-6,2155
2025,12,轿车,欧拉好猫,2081
2025,12,轿车,北京EU5,2047
2025,12,轿车,eπ007,2045
2025,12,轿车,曹操60,2041
2025,12,轿车,比亚迪e2,2040
2025,12,轿车,荣威M7,2001
2025,12,轿车,星海S7,1939
2025,12,轿车,日产N7,1925
2025,12,轿车,AUDI E5,1856
2025,12,轿车,阿维塔12,1836
2025,12,轿车,红旗H6,1754
2025,12,轿车,海豹06GT,1706
2025,12,轿车,艾瑞泽5,1685
2025,12,轿车,红旗H5 PHEV,1632
2025,12,轿车,享界S9,1629
2025,12,轿车,零跑C01,1624
2025,12,轿车,秦新能源,1572
2025,12,轿车,林肯Z,1472
2025,12,轿车,索纳塔,1431
2025,12,轿车,智己L6,1387
2025,12,轿车,奔驰A级,1376
2025,12,轿车,零跑T03,1317
2025,12,轿车,马自达3 昂克赛拉,1306
2025,12,轿车,蔚来ET5,1295
2025,12,轿车,速派,1264
2025,12,轿车,宝马i3,1259
2025,12,轿车,小蚂蚁,1258
2025,12,轿车,银河L6,1220
2025,12,轿车,荣威D7,1187
2025,12,轿车,雷凌,1187
2025,12,轿车,捷豹XFL,1180
2025,12,轿车,型格,1179
2025,12,轿车,大众CC,1077
2025,12,轿车,凡尔赛C5 X,1071
2025,12,轿车,QQ冰淇淋,941
2025,12,轿车,红旗H9,920
2025,12,轿车,影豹,898
2025,12,轿车,岚图追光,890
2025,12,轿车,ID.7 VIZZION,873
2025,12,轿车,威朗,807
2025,12,轿车,风云A8,767
2025,12,轿车,MG7,765
2025,12,轿车,宝马i5,743
2025,12,轿车,e爱丽舍,719
2025,12,轿车,奥迪A7L,690
2025,12,轿车,海豹07DM-i,687
2025,12,轿车,吉利几何A,683
2025,12,轿车,宝马2系,681
2025,12,轿车,雅阁新能源,595
2025,12,轿车,深蓝L07,588
2025,12,轿车,领克Z10,584
2025,12,轿车,知豆彩虹,580
2025,12,轿车,起亚K3,573
2025,12,轿车,标致408,498
2025,12,轿车,比亚迪e3,478
2025,12,轿车,红旗天工05,472
2025,12,轿车,奥迪A6L新能源,463
2025,12,轿车,缤瑞,443
2025,12,轿车,星纪元 ES,424
2025,12,轿车,银河E8,420
2025,12,轿车,腾势Z9GT,413
2025,12,轿车,爱跑,371
2025,12,轿车,仰望U7,362
2025,12,轿车,宝骏享境,353
2025,12,轿车,QQ多米,344
2025,12,轿车,凯翼拾月,332
2025,12,轿车,奕炫,323
2025,12,轿车,深蓝SL03,309
2025,12,轿车,红旗EH7,305
2025,12,轿车,电动MINI COOPER,298
2025,12,轿车,捷达VA7,256
2025,12,轿车,凌宝BOX,245
2025,12,轿车,高尔夫GTI,237
2025,12,轿车,宝骏KiWi EV,227
2025,12,轿车,枫叶60s,222
2025,12,轿车,灵悉L,221
2025,12,轿车,凯迪拉克CT6,220
2025,12,轿车,沃尔沃S90新能源,214
2025,12,轿车,起亚K5凯酷,210
2025,12,轿车,飞凡F7,208
2025,12,轿车,蔚来ET9,198
2025,12,轿车,微蓝6,197
2025,12,轿车,启辰D60,194
2025,12,轿车,标致508,174
2025,12,轿车,海豹,165
2025,12,轿车,长安UNI-V 智电iDD,156
2025,12,轿车,福瑞迪,151
2025,12,轿车,荣威i6 MAX新能源,147
2025,12,轿车,腾势Z9,136
2025,12,轿车,迈锐宝XL,133
2025,12,轿车,奔驰EQE,107
2025,12,轿车,凌宝Uni,103
2025,12,轿车,骐达,98
2025,12,轿车,昊铂A800,89
2025,12,轿车,捷豹XEL,84
2025,12,轿车,奔腾B70,82
2025,12,轿车,昊铂GT,82
2025,12,轿车,蔚来ET7,78
2025,12,轿车,睿蓝蓝气球,72
2025,12,轿车,元宝,70
2025,12,轿车,轩度新能源,66
2025,12,轿车,钇为3,61
2025,12,轿车,欧拉芭蕾猫,60
2025,12,轿车,锐程PLUS,54
2025,12,轿车,风行S50EV,46
2025,12,轿车,风光MINIEV,38
2025,12,轿车,MG6,33
2025,12,轿车,标致408X,32
2025,12,轿车,星瑞L,26
2025,12,轿车,智己L7,26
2025,12,轿车,荣威Ei5,24
2025,12,轿车,宝马1系,23
2025,12,轿车,凌尚,22
2025,12,轿车,欧拉闪电猫,17
2025,12,轿车,雷丁芒果Pro,13
2025,12,轿车,逸达,9
2025,12,轿车,红旗国雅,9
2025,12,轿车,英仕派新能源,8
2025,12,轿车,科鲁泽,5
2025,12,轿车,钇为花仙子,5
2025,12,轿车,红旗国礼,4
2025,12,轿车,宝马5系新能源,4
2025,12,轿车,奔奔E-Star,3
2025,12,轿车,本田LIFE,2
2025,12,轿车,亚洲狮,2
2025,12,轿车,凯迪拉克CT4,1
2025,12,轿车,合创A06,1
2025,12,轿车,启辰D60EV,1
2025,12,轿车,迈腾GTE,1
2025,12,轿车,明锐,1
2025,12,轿车,焕驰,1
2025,12,轿车,畅巡,1
2025,12,轿车,极狐 阿尔法S(ARCFOX αS),1
2023,1,SUV,宋PLUS新能源,35585
2023,1,SUV,长安CS75 PLUS,21620
2023,1,SUV,哈弗H6,15067
2023,1,SUV,元PLUS,14342
2023,1,SUV,奔驰GLC,14317
2023,1,SUV,Model Y,14184
2023,1,SUV,宋Pro新能源,14124
2023,1,SUV,博越L,13635
2023,1,SUV,长安CS55PLUS,13020
2023,1,SUV,宝马X5,10694
2023,1,SUV,长安CS35PLUS,10516
2023,1,SUV,缤越,10470
2023,1,SUV,星越L,10177
2023,1,SUV,途观L,8669
2023,1,SUV,唐新能源,8542
2023,1,SUV,宝马X3,8350
2023,1,SUV,昂科威,8316
2023,1,SUV,理想L9,7996
2023,1,SUV,途岳,7889
2023,1,SUV,长安欧尚X5,7863
2023,1,SUV,锋兰达,7698
2023,1,SUV,威兰达,7649
2023,1,SUV,RAV4荣放,7407
2023,1,SUV,逍客,7306
2023,1,SUV,探岳,7076
2023,1,SUV,卡罗拉锐放,7026
2023,1,SUV,本田CR-V,7006
2023,1,SUV,红旗HS5,6627
2023,1,SUV,长安欧尚Z6,6384
2023,1,SUV,捷达VS5,6354
2023,1,SUV,理想L8,6099
2023,1,SUV,宝马X1,6059
2023,1,SUV,奥迪Q5L,5885
2023,1,SUV,T-ROC探歌,5808
2023,1,SUV,皓影,5783
2023,1,SUV,瑞虎8,5755
2023,1,SUV,捷途X70,5713
2023,1,SUV,荣威RX5,5335
2023,1,SUV,胜达,5284
2023,1,SUV,五菱星辰,5216
2023,1,SUV,哈弗大狗,5081
2023,1,SUV,护卫舰07,5043
2023,1,SUV,领克06,4873
2023,1,SUV,汉兰达,4799
2023,1,SUV,AION Y,4792
2023,1,SUV,五菱星驰,4623
2023,1,SUV,坦克300,4566
2023,1,SUV,沃尔沃XC60,4437
2023,1,SUV,长安UNI-T,4186
2023,1,SUV,哈弗M6,4099
2023,1,SUV,皇冠陆放,3926
2023,1,SUV,传祺GS4,3878
2023,1,SUV,瑞虎7,3873
2023,1,SUV,豪越,3836
2023,1,SUV,奇骏,3666
2023,1,SUV,长安欧尚X7 PLUS,3643
2023,1,SUV,哪吒V,3487
2023,1,SUV,奔驰GLB,3184
2023,1,SUV,smart精灵#1,3170
2023,1,SUV,捷途大圣,3169
2023,1,SUV,长安UNI-K,3039
2023,1,SUV,途胜L,2975
2023,1,SUV,途昂,2860
2023,1,SUV,问界M5,2732
2023,1,SUV,冠道,2614
2023,1,SUV,影酷,2579
2023,1,SUV,皓极,2499
2023,1,SUV,瑞虎5x,2465
2023,1,SUV,启辰大V,2425
2023,1,SUV,奥迪Q3,2400
2023,1,SUV,冒险家,2389
2023,1,SUV,宝马iX3,2263
2023,1,SUV,小鹏G9,2249
2023,1,SUV,探险者,2237
2023,1,SUV,捷达VS7,2191
2023,1,SUV,领睿,2163
2023,1,SUV,思皓X8 PLUS,2075
2023,1,SUV,吉利ICON,2036
2023,1,SUV,远景X6,1870
2023,1,SUV,纳米BOX,1862
2023,1,SUV,传祺GS8,1848
2023,1,SUV,捷途X90,1845
2023,1,SUV,缤智,1824
2023,1,SUV,威飒,1755
2023,1,SUV,问界M7,1737
2023,1,SUV,凌放HARRIER,1675
2023,1,SUV,本田XR-V,1621
