产品名称,年份,厂家,规格,终端类型,销售额
醋酸地塞米松片,2020,新乡常乐制药,750ug,县级公立,587736
醋酸地塞米松片,2020,江苏涟水制药,750ug,县级公立,6457
醋酸地塞米松片,2020,浙江仙琚制药,750ug,县级公立,4110309
醋酸地塞米松片,2020,湖南中南制药,750ug,县级公立,344
醋酸地塞米松片,2020,百正药业,750ug,县级公立,9937
醋酸地塞米松片,2020,福州海王福药制药,750ug,县级公立,340822
醋酸地塞米松片,2020,西南药业,750ug,县级公立,346031
醋酸地塞米松片,2020,辰欣药业,750ug,县级公立,2143801
醋酸地塞米松片,2020,遂成药业,750ug,县级公立,470084
醋酸地塞米松片,2020,重庆科瑞制药(集团),750ug,县级公立,200055
醋酸地塞米松片,2021,上海金不换兰考制药,750ug,县级公立,138348
醋酸地塞米松片,2021,国药容生制药,750ug,县级公立,95927
醋酸地塞米松片,2021,天津信谊津津药业,750ug,县级公立,989503
醋酸地塞米松片,2021,天津力生制药,750ug,县级公立,63765
醋酸地塞米松片,2021,天津天药药业,750ug,县级公立,422367
醋酸地塞米松片,2021,安徽金太阳生化药业,750ug,县级公立,194807
醋酸地塞米松片,2021,成都第一制药,750ug,县级公立,20929
醋酸地塞米松片,2021,新乡常乐制药,750ug,县级公立,633367
醋酸地塞米松片,2021,浙江仙琚制药,750ug,县级公立,4076699
醋酸地塞米松片,2021,湖南中南制药,750ug,县级公立,1208
醋酸地塞米松片,2021,濮阳汇元药业,750ug,县级公立,3701
醋酸地塞米松片,2021,百正药业,750ug,县级公立,10228
醋酸地塞米松片,2021,福州海王福药制药,750ug,县级公立,230447
醋酸地塞米松片,2021,西南药业,750ug,县级公立,69009
醋酸地塞米松片,2021,辰欣药业,750ug,县级公立,2074463
醋酸地塞米松片,2021,遂成药业,750ug,县级公立,582813
醋酸地塞米松片,2021,重庆科瑞制药(集团),750ug,县级公立,228337
醋酸地塞米松片,2022,上海金不换兰考制药,750ug,县级公立,90000
醋酸地塞米松片,2022,国药容生制药,750ug,县级公立,150000
醋酸地塞米松片,2022,天津信谊津津药业,750ug,县级公立,720000
醋酸地塞米松片,2022,天津力生制药,750ug,县级公立,40000
醋酸地塞米松片,2022,安徽金太阳生化药业,750ug,县级公立,250000
醋酸地塞米松片,2022,成都第一制药,750ug,县级公立,10000
醋酸地塞米松片,2022,新乡常乐制药,750ug,县级公立,790000
醋酸地塞米松片,2022,津药药业,750ug,县级公立,280000
醋酸地塞米松片,2022,浙江仙琚制药,750ug,县级公立,4370000
醋酸地塞米松片,2022,石家庄康力药业,750ug,县级公立,20000
醋酸地塞米松片,2022,福州海王福药制药,750ug,县级公立,480000
醋酸地塞米松片,2022,西南药业,750ug,县级公立,70000
醋酸地塞米松片,2022,辰欣药业,750ug,县级公立,2100000
醋酸地塞米松片,2022,遂成药业,750ug,县级公立,870000
醋酸地塞米松片,2022,重庆科瑞制药(集团),750ug,县级公立,210000
醋酸地塞米松片,2023,上海金不换兰考制药,750ug,县级公立,60000
醋酸地塞米松片,2023,国药容生制药,750ug,县级公立,220000
醋酸地塞米松片,2023,天津信谊津津药业,750ug,县级公立,550000
醋酸地塞米松片,2023,天津力生制药,750ug,县级公立,60000
醋酸地塞米松片,2023,安徽金太阳生化药业,750ug,县级公立,410000
醋酸地塞米松片,2023,成都第一制药,750ug,县级公立,40000
醋酸地塞米松片,2023,新乡常乐制药,750ug,县级公立,800000
醋酸地塞米松片,2023,津药药业,750ug,县级公立,270000
醋酸地塞米松片,2023,浙江仙琚制药,750ug,县级公立,3250000
醋酸地塞米松片,2023,石家庄康力药业,750ug,县级公立,10000
醋酸地塞米松片,2023,福州海王福药制药,750ug,县级公立,620000
醋酸地塞米松片,2023,西南药业,750ug,县级公立,80000
醋酸地塞米松片,2023,辰欣药业,750ug,县级公立,2050000
醋酸地塞米松片,2023,遂成药业,750ug,县级公立,1100000
醋酸地塞米松片,2023,重庆科瑞制药(集团),750ug,县级公立,410000
醋酸地塞米松片,2024,上海金不换兰考制药,750ug,县级公立,40000
醋酸地塞米松片,2024,国药容生制药,750ug,县级公立,150000
醋酸地塞米松片,2024,天津信谊津津药业,750ug,县级公立,350000
醋酸地塞米松片,2024,天津力生制药,750ug,县级公立,60000
醋酸地塞米松片,2024,安徽金太阳生化药业,750ug,县级公立,610000
醋酸地塞米松片,2024,成都第一制药,750ug,县级公立,40000
醋酸地塞米松片,2024,新乡常乐制药,750ug,县级公立,280000
醋酸地塞米松片,2024,津药药业,750ug,县级公立,590000
醋酸地塞米松片,2024,浙江仙琚制药,750ug,县级公立,1380000
醋酸地塞米松片,2024,福州海王福药制药,750ug,县级公立,640000
醋酸地塞米松片,2024,西南药业,750ug,县级公立,110000
醋酸地塞米松片,2024,辰欣药业,750ug,县级公立,1410000
醋酸地塞米松片,2024,遂成药业,750ug,县级公立,680000
醋酸地塞米松片,2024,重庆科瑞制药(集团),750ug,县级公立,180000
醋酸地塞米松片,2025,上海金不换兰考制药,750ug,县级公立,20000
醋酸地塞米松片,2025,国药容生制药,750ug,县级公立,100000
醋酸地塞米松片,2025,天津信谊津津药业,750ug,县级公立,120000
醋酸地塞米松片,2025,天津力生制药,750ug,县级公立,20000
醋酸地塞米松片,2025,安徽金太阳生化药业,750ug,县级公立,370000
醋酸地塞米松片,2025,成都第一制药,750ug,县级公立,20000
醋酸地塞米松片,2025,新乡常乐制药,750ug,县级公立,120000
醋酸地塞米松片,2025,津药药业,750ug,县级公立,290000
醋酸地塞米松片,2025,浙江仙琚制药,750ug,县级公立,750000
醋酸地塞米松片,2025,福州海王福药制药,750ug,县级公立,310000
醋酸地塞米松片,2025,西南药业,750ug,县级公立,70000
醋酸地塞米松片,2025,辰欣药业,750ug,县级公立,460000
醋酸地塞米松片,2025,遂成药业,750ug,县级公立,330000
醋酸地塞米松片,2025,重庆科瑞制药(集团),750ug,县级公立,90000
地塞米松片,2013,三才石岐制药,750ug,城市公立,294
地塞米松片,2013,广东华南药业集团,750ug,城市公立,96534
地塞米松片,2014,三才石岐制药,750ug,城市公立,45507
地塞米松片,2014,广东华南药业集团,750ug,城市公立,195510
地塞米松片,2014,广东南国药业,750ug,城市公立,85
地塞米松片,2014,福州海王福药制药,750ug,城市公立,554
地塞米松片,2015,三才石岐制药,750ug,城市公立,85991
地塞米松片,2015,广东华南药业集团,750ug,城市公立,224881
地塞米松片,2015,福州海王福药制药,750ug,城市公立,10581
地塞米松片,2016,三才石岐制药,750ug,城市公立,111606
地塞米松片,2016,广东华南药业集团,750ug,城市公立,250154
地塞米松片,2016,福州海王福药制药,750ug,城市公立,20576
地塞米松片,2017,三才石岐制药,750ug,城市公立,79973
地塞米松片,2017,广东华南药业集团,750ug,城市公立,201678
地塞米松片,2017,广东南国药业,750ug,城市公立,22549
地塞米松片,2018,三才石岐制药,750ug,城市公立,3539
地塞米松片,2018,广东华南药业集团,750ug,城市公立,18608
地塞米松片,2018,广东南国药业,750ug,城市公立,104249
地塞米松片,2019,三才石岐制药,750ug,城市公立,17941
地塞米松片,2019,广东华南药业集团,750ug,城市公立,3986
地塞米松片,2019,广东南国药业,750ug,城市公立,122508
地塞米松片,2020,三才石岐制药,750ug,城市公立,135008
地塞米松片,2020,广东华南药业集团,750ug,城市公立,2882
地塞米松片,2020,广东南国药业,750ug,城市公立,164942
地塞米松片,2021,三才石岐制药,750ug,城市公立,110564
地塞米松片,2021,广东华南药业集团,750ug,城市公立,363
地塞米松片,2021,广东南国药业,750ug,城市公立,279213
地塞米松片,2022,三才石岐制药,750ug,城市公立,20000
地塞米松片,2022,广东南国药业,750ug,城市公立,380000
地塞米松片,2023,广东南国药业,750ug,城市公立,610000
地塞米松片,2024,广东南国药业,750ug,城市公立,490000
地塞米松片,2024,福州海王福药制药,750ug,城市公立,30000
地塞米松片,2025,广东南国药业,750ug,城市公立,280000
地塞米松片,2025,福州海王福药制药,750ug,城市公立,20000
醋酸地塞米松片,2013,云鹏医药集团,750ug,城市公立,395
醋酸地塞米松片,2013,北京海王中新药业,750ug,城市公立,3640
醋酸地塞米松片,2013,华润双鹤药业,750ug,城市公立,5930
醋酸地塞米松片,2013,国药容生制药,750ug,城市公立,34977
醋酸地塞米松片,2013,天方药业,750ug,城市公立,306
醋酸地塞米松片,2013,天津信谊津津药业,750ug,城市公立,920633
醋酸地塞米松片,2013,天津力生制药,750ug,城市公立,455745
醋酸地塞米松片,2013,天津天药药业,750ug,城市公立,133195
醋酸地塞米松片,2013,天津太平洋制药,750ug,城市公立,38497
醋酸地塞米松片,2013,天津柏海药业,750ug,城市公立,6606
醋酸地塞米松片,2013,安徽仁和药业,750ug,城市公立,2238
醋酸地塞米松片,2013,安徽联谊药业,750ug,城市公立,22
醋酸地塞米松片,2013,安徽金太阳生化药业,750ug,城市公立,2085
醋酸地塞米松片,2013,广东邦民制药,750ug,城市公立,2607
醋酸地塞米松片,2013,成都天台山制药,750ug,城市公立,68647
醋酸地塞米松片,2013,成都第一制药,750ug,城市公立,130489
醋酸地塞米松片,2013,新乡常乐制药,750ug,城市公立,5931
醋酸地塞米松片,2013,河南双鹤华利药业,750ug,城市公立,29
醋酸地塞米松片,2013,河南润弘制药,750ug,城市公立,2074
醋酸地塞米松片,2013,浙江仙琚制药,750ug,城市公立,833527
醋酸地塞米松片,2013,焦作福瑞堂制药,750ug,城市公立,34
醋酸地塞米松片,2013,瑞阳制药,750ug,城市公立,1377
醋酸地塞米松片,2013,百正药业,750ug,城市公立,618
醋酸地塞米松片,2013,石家庄康力药业,750ug,城市公立,965
醋酸地塞米松片,2013,福州海王福药制药,750ug,城市公立,6456
醋酸地塞米松片,2013,西南药业,750ug,城市公立,457
醋酸地塞米松片,2013,辅仁药业集团,750ug,城市公立,13563
醋酸地塞米松片,2013,辰欣药业,750ug,城市公立,298888
醋酸地塞米松片,2013,遂成药业,750ug,城市公立,158272
醋酸地塞米松片,2013,重庆科瑞制药(集团),750ug,城市公立,165158
醋酸地塞米松片,2013,重庆迪康长江制药,750ug,城市公立,738
醋酸地塞米松片,2013,长春新安药业,750ug,城市公立,927
醋酸地塞米松片,2013,长春迪瑞制药,750ug,城市公立,13
醋酸地塞米松片,2014,云鹏医药集团,750ug,城市公立,1673
醋酸地塞米松片,2014,华润双鹤药业,750ug,城市公立,234
醋酸地塞米松片,2014,国药容生制药,750ug,城市公立,49377
醋酸地塞米松片,2014,地奥成都药业,750ug,城市公立,38
醋酸地塞米松片,2014,天方药业,750ug,城市公立,543
醋酸地塞米松片,2014,天津信谊津津药业,750ug,城市公立,1088321
醋酸地塞米松片,2014,天津力生制药,750ug,城市公立,593161
醋酸地塞米松片,2014,天津天药药业,750ug,城市公立,88658
醋酸地塞米松片,2014,天津太平洋制药,750ug,城市公立,31904
醋酸地塞米松片,2014,天津柏海药业,750ug,城市公立,1207
醋酸地塞米松片,2014,安徽金太阳生化药业,750ug,城市公立,28462
醋酸地塞米松片,2014,广东邦民制药,750ug,城市公立,3197
醋酸地塞米松片,2014,成都天台山制药,750ug,城市公立,82019
醋酸地塞米松片,2014,成都第一制药,750ug,城市公立,156421
醋酸地塞米松片,2014,新乡常乐制药,750ug,城市公立,7234
醋酸地塞米松片,2014,河南润弘制药,750ug,城市公立,479
醋酸地塞米松片,2014,浙江仙琚制药,750ug,城市公立,1291919
醋酸地塞米松片,2014,焦作福瑞堂制药,750ug,城市公立,6047
醋酸地塞米松片,2014,瑞阳制药,750ug,城市公立,544
醋酸地塞米松片,2014,百正药业,750ug,城市公立,228
醋酸地塞米松片,2014,石家庄康力药业,750ug,城市公立,514
醋酸地塞米松片,2014,福州海王福药制药,750ug,城市公立,9773
醋酸地塞米松片,2014,西南药业,750ug,城市公立,18428
醋酸地塞米松片,2014,辅仁药业集团,750ug,城市公立,828
醋酸地塞米松片,2014,辰欣药业,750ug,城市公立,561086
醋酸地塞米松片,2014,遂成药业,750ug,城市公立,102862
醋酸地塞米松片,2014,重庆科瑞制药(集团),750ug,城市公立,159645
醋酸地塞米松片,2014,重庆迪康长江制药,750ug,城市公立,886
醋酸地塞米松片,2014,长春迪瑞制药,750ug,城市公立,204
醋酸地塞米松片,2015,云鹏医药集团,750ug,城市公立,1041
醋酸地塞米松片,2015,国药容生制药,750ug,城市公立,266732
醋酸地塞米松片,2015,地奥成都药业,750ug,城市公立,17
醋酸地塞米松片,2015,天津信谊津津药业,750ug,城市公立,2640730
醋酸地塞米松片,2015,天津力生制药,750ug,城市公立,560048
醋酸地塞米松片,2015,天津天药药业,750ug,城市公立,161930
醋酸地塞米松片,2015,天津太平洋制药,750ug,城市公立,2729
醋酸地塞米松片,2015,天津柏海药业,750ug,城市公立,4223
醋酸地塞米松片,2015,安徽国森药业,750ug,城市公立,206
醋酸地塞米松片,2015,安徽国正药业,750ug,城市公立,-156
醋酸地塞米松片,2015,安徽联谊药业,750ug,城市公立,266
醋酸地塞米松片,2015,安徽金太阳生化药业,750ug,城市公立,43507
醋酸地塞米松片,2015,安阳华安药业,750ug,城市公立,161
醋酸地塞米松片,2015,广东邦民制药,750ug,城市公立,3751
醋酸地塞米松片,2015,成都天台山制药,750ug,城市公立,23326
醋酸地塞米松片,2015,成都第一制药,750ug,城市公立,52892
醋酸地塞米松片,2015,新乡常乐制药,750ug,城市公立,40124
醋酸地塞米松片,2015,江苏涟水制药,750ug,城市公立,45
醋酸地塞米松片,2015,河南双鹤华利药业,750ug,城市公立,19
醋酸地塞米松片,2015,浙江仙琚制药,750ug,城市公立,1414443
醋酸地塞米松片,2015,甘肃兰药药业,750ug,城市公立,245222
醋酸地塞米松片,2015,百正药业,750ug,城市公立,8014
醋酸地塞米松片,2015,福州海王福药制药,750ug,城市公立,19891
醋酸地塞米松片,2015,西南药业,750ug,城市公立,54388
醋酸地塞米松片,2015,辅仁药业集团,750ug,城市公立,1286
醋酸地塞米松片,2015,辰欣药业,750ug,城市公立,413908
醋酸地塞米松片,2015,遂成药业,750ug,城市公立,39474
醋酸地塞米松片,2015,重庆科瑞制药(集团),750ug,城市公立,144286
醋酸地塞米松片,2015,重庆迪康长江制药,750ug,城市公立,1665
醋酸地塞米松片,2015,长春迪瑞制药,750ug,城市公立,35
醋酸地塞米松片,2015,陕西制药,750ug,城市公立,24294
醋酸地塞米松片,2016,国药容生制药,750ug,城市公立,226251
醋酸地塞米松片,2016,天津信谊津津药业,750ug,城市公立,2084592
醋酸地塞米松片,2016,天津力生制药,750ug,城市公立,1392695
醋酸地塞米松片,2016,天津天药药业,750ug,城市公立,944282
醋酸地塞米松片,2016,天津太平洋制药,750ug,城市公立,1149
醋酸地塞米松片,2016,天津柏海药业,750ug,城市公立,3600
醋酸地塞米松片,2016,安徽国正药业,750ug,城市公立,-13
醋酸地塞米松片,2016,安徽金太阳生化药业,750ug,城市公立,105433
醋酸地塞米松片,2016,安阳华安药业,750ug,城市公立,18
醋酸地塞米松片,2016,广东邦民制药,750ug,城市公立,3689
醋酸地塞米松片,2016,成都天台山制药,750ug,城市公立,20840
醋酸地塞米松片,2016,成都第一制药,750ug,城市公立,65659
醋酸地塞米松片,2016,新乡常乐制药,750ug,城市公立,177880
醋酸地塞米松片,2016,浙江仙琚制药,750ug,城市公立,1726669
醋酸地塞米松片,2016,甘肃兰药药业,750ug,城市公立,119467
醋酸地塞米松片,2016,百正药业,750ug,城市公立,105097
醋酸地塞米松片,2016,石家庄康力药业,750ug,城市公立,62045
