member_id,visit_date,age,gender,membership_type,workout_type,workout_duration_minutes,calories_burned,check_in_time,attendance_status
1911,2024-12-18,27,Male,Annual,HIIT,107,663,21:05,Absent
1912,2024-09-12,24,Male,Quarterly,Cardio,29,145,20:11,Present
1913,2024-12-16,47,Female,Quarterly,Yoga,98,813,7:19,Present
1914,2024-08-23,32,Female,Quarterly,Yoga,70,533,16:22,Absent
1915,2024-07-24,65,Male,Monthly,Cardio,111,621,13:19,Present
1916,2024-11-29,56,Other,Annual,Yoga,73,489,20:51,Absent
1917,2024-02-01,41,Other,Quarterly,Strength Training,57,450,7:45,Present
1918,2024-03-13,61,Male,Monthly,CrossFit,82,455,18:59,Absent
1919,2024-10-18,44,Male,Annual,HIIT,110,794,11:04,Present
1920,2024-04-23,32,Male,Annual,HIIT,109,674,9:15,Absent
1921,2024-02-21,27,Male,Monthly,Strength Training,65,450,14:39,Present
1922,2024-01-22,39,Male,Quarterly,Strength Training,119,906,5:26,Absent
1923,2024-11-29,42,Male,Monthly,CrossFit,101,660,19:15,Absent
1924,2024-10-02,63,Female,Annual,Yoga,54,337,5:56,Present
1925,2024-09-09,48,Male,Annual,Cardio,73,449,9:17,Present
1926,2024-12-11,46,Female,Annual,Strength Training,31,234,10:39,Absent
1927,2024-07-30,33,Male,Monthly,HIIT,111,834,9:55,Absent
1928,2024-01-29,60,Other,Monthly,Strength Training,120,772,20:48,Absent
1929,2024-11-12,43,Other,Quarterly,Cardio,112,745,15:38,Absent
1930,2024-08-22,54,Other,Quarterly,Yoga,22,196,9:26,Present
1931,2024-04-16,53,Male,Monthly,Strength Training,47,468,8:56,Present
1932,2024-11-17,44,Other,Annual,Yoga,27,243,21:02,Absent
1933,2024-07-13,60,Other,Monthly,Strength Training,118,1115,11:39,Absent
1934,2024-09-25,56,Other,Monthly,HIIT,75,453,17:21,Absent
1935,2024-06-22,49,Other,Quarterly,Yoga,104,803,15:53,Absent
1936,2024-03-14,23,Female,Annual,Yoga,24,157,18:31,Absent
1937,2024-05-21,26,Male,Quarterly,Cardio,24,220,20:31,Present
1938,2024-06-12,60,Male,Annual,HIIT,94,800,8:12,Present
1939,2024-05-10,32,Other,Annual,Cardio,111,1007,15:54,Present
1940,2024-04-10,18,Other,Monthly,Strength Training,68,637,20:25,Absent
1941,2024-05-15,57,Female,Quarterly,Cardio,92,506,15:20,Absent
1942,2024-02-08,39,Female,Monthly,HIIT,50,395,19:49,Absent
1943,2024-01-15,51,Male,Quarterly,CrossFit,36,340,11:37,Absent
1944,2024-06-13,48,Female,Quarterly,HIIT,71,633,14:17,Absent
1945,2024-11-29,31,Other,Quarterly,Cardio,100,570,14:44,Present
1946,2024-06-09,64,Male,Annual,Cardio,58,505,19:16,Present
1947,2024-07-28,30,Male,Quarterly,Cardio,67,606,16:00,Absent
1948,2024-04-07,36,Other,Monthly,Yoga,79,422,9:26,Present
1949,2024-09-16,39,Female,Quarterly,CrossFit,32,288,12:22,Absent
1950,2024-03-05,27,Female,Quarterly,HIIT,99,956,16:48,Absent
1951,2024-10-30,25,Other,Quarterly,Strength Training,106,925,5:25,Absent
1952,2024-04-10,57,Other,Annual,Strength Training,94,926,7:15,Present
1953,2024-04-10,32,Male,Quarterly,CrossFit,100,531,11:39,Present
1954,2024-09-26,63,Other,Monthly,Strength Training,92,766,21:28,Absent
1955,2024-07-07,38,Female,Quarterly,Strength Training,35,229,15:01,Absent
1956,2024-03-03,43,Female,Annual,CrossFit,54,296,8:25,Absent
1957,2024-06-27,55,Male,Monthly,Strength Training,97,864,19:32,Absent
1958,2024-12-21,56,Other,Quarterly,Yoga,92,572,16:22,Absent
1959,2024-12-28,19,Other,Annual,Yoga,97,604,6:14,Present
1960,2024-05-25,25,Male,Monthly,Cardio,41,343,16:02,Absent
1961,2024-10-02,57,Female,Monthly,Cardio,63,522,11:07,Present
1962,2024-03-03,53,Female,Annual,Strength Training,107,1005,6:16,Absent
1963,2024-07-13,38,Male,Annual,Cardio,99,818,13:06,Present
1964,2024-03-28,54,Other,Annual,Strength Training,109,858,20:34,Absent
1965,2024-02-03,63,Female,Annual,Yoga,94,802,10:39,Present
1966,2024-09-16,42,Male,Quarterly,Strength Training,90,893,19:58,Absent
1967,2024-01-11,47,Female,Quarterly,HIIT,88,855,10:47,Present
1968,2024-07-13,30,Other,Annual,Yoga,68,663,16:32,Present
1969,2024-02-12,24,Male,Annual,Strength Training,75,732,12:50,Absent
1970,2024-03-17,33,Male,Monthly,Yoga,107,1033,15:34,Present
1971,2024-10-11,27,Female,Annual,Strength Training,36,354,10:03,Absent
1972,2024-06-22,39,Other,Annual,Yoga,68,623,14:01,Absent
1973,2024-08-17,45,Other,Quarterly,Cardio,35,186,13:33,Absent
1974,2024-08-19,61,Male,Annual,Yoga,69,508,19:30,Absent
1975,2024-04-18,60,Female,Monthly,CrossFit,85,829,7:35,Present
1976,2024-12-10,24,Other,Quarterly,HIIT,119,912,22:06,Absent
1977,2024-08-22,60,Male,Annual,Cardio,57,310,18:36,Absent
1978,2024-10-06,39,Other,Annual,Yoga,107,1038,11:24,Present
1979,2024-04-27,43,Male,Annual,Yoga,120,766,19:43,Present
1980,2024-10-11,27,Other,Quarterly,CrossFit,104,683,6:48,Present
1981,2024-09-29,62,Other,Quarterly,Strength Training,31,202,11:11,Absent
1982,2024-04-16,22,Male,Annual,Yoga,60,525,11:43,Present
1983,2024-07-10,62,Other,Quarterly,HIIT,100,581,17:47,Absent
1984,2024-08-30,33,Female,Annual,Strength Training,45,233,17:51,Absent
1985,2024-01-15,36,Female,Quarterly,HIIT,78,446,6:52,Present
1986,2024-02-02,56,Other,Annual,Strength Training,92,592,11:02,Present
1987,2024-03-12,56,Male,Quarterly,Strength Training,62,530,13:45,Absent
1988,2024-09-14,18,Other,Monthly,Yoga,65,495,20:55,Present
1989,2024-08-14,53,Male,Quarterly,Yoga,84,445,8:06,Present
1990,2024-06-09,52,Other,Monthly,Strength Training,79,456,13:22,Present
1991,2024-08-03,29,Male,Monthly,CrossFit,48,301,12:52,Present
1992,2024-11-02,59,Female,Quarterly,HIIT,106,909,21:19,Present
1993,2024-10-24,44,Female,Quarterly,Cardio,109,850,7:09,Present
1994,2024-06-07,18,Male,Annual,Cardio,22,209,10:48,Present
1995,2024-03-02,40,Female,Quarterly,HIIT,89,740,14:40,Absent
1996,2024-06-21,24,Female,Annual,Yoga,94,791,10:11,Absent
1997,2024-10-14,45,Female,Monthly,Cardio,36,215,18:48,Absent
1998,2024-10-31,42,Female,Annual,CrossFit,83,765,6:40,Absent
1999,2024-01-21,31,Male,Monthly,Yoga,86,571,9:32,Absent
2000,2024-07-24,47,Other,Monthly,Cardio,104,718,6:44,Absent
2001,2024-04-09,28,Other,Monthly,Cardio,34,249,8:49,Absent
2002,2024-06-11,28,Female,Annual,CrossFit,115,1060,12:51,Present
2003,2024-02-21,58,Female,Quarterly,CrossFit,120,1153,14:25,Present
2004,2024-06-01,50,Male,Quarterly,CrossFit,50,411,16:21,Absent
2005,2024-03-11,48,Female,Annual,CrossFit,69,400,7:01,Absent
2006,2024-09-03,28,Other,Quarterly,CrossFit,90,853,11:14,Present
2007,2024-05-09,28,Male,Quarterly,HIIT,40,316,9:29,Absent
2008,2024-04-28,43,Male,Annual,Yoga,37,233,13:53,Absent
2009,2024-02-14,41,Female,Annual,Strength Training,97,525,5:08,Absent
2010,2024-12-23,37,Female,Annual,Yoga,33,243,5:16,Present
2011,2024-05-21,56,Male,Quarterly,Cardio,64,362,5:39,Present
2012,2024-06-19,44,Male,Annual,Yoga,69,394,22:31,Present
2013,2024-07-15,39,Male,Monthly,Cardio,39,210,13:56,Absent
2014,2024-11-25,56,Female,Quarterly,CrossFit,33,240,18:07,Absent
2015,2024-12-11,43,Male,Quarterly,HIIT,73,392,7:06,Present
2016,2024-10-25,34,Male,Annual,CrossFit,42,384,19:02,Present
2017,2024-02-17,64,Male,Quarterly,HIIT,50,334,6:58,Absent
2018,2024-08-27,24,Other,Monthly,Yoga,40,212,13:08,Absent
2019,2024-10-27,21,Male,Annual,Yoga,116,937,10:14,Absent
2020,2024-05-21,60,Male,Monthly,CrossFit,105,569,18:32,Absent
2021,2024-11-11,64,Female,Annual,HIIT,119,815,14:24,Absent
2022,2024-05-08,20,Male,Monthly,Cardio,91,889,5:36,Absent
2023,2024-03-28,38,Other,Monthly,CrossFit,33,322,10:52,Absent
2024,2024-12-13,44,Male,Annual,Strength Training,93,691,8:21,Absent
2025,2024-12-03,27,Other,Quarterly,Yoga,64,351,18:51,Present
2026,2024-10-08,32,Other,Quarterly,Cardio,66,546,15:59,Absent
2027,2024-07-19,42,Female,Monthly,CrossFit,66,640,6:01,Present
2028,2024-05-28,29,Other,Annual,Cardio,117,861,21:35,Absent
2029,2024-11-12,48,Other,Monthly,Yoga,87,552,11:35,Present
2030,2024-02-15,54,Female,Quarterly,Cardio,39,207,7:32,Absent
2031,2024-12-03,44,Male,Quarterly,CrossFit,40,380,16:25,Present
2032,2024-11-08,40,Female,Monthly,CrossFit,69,454,22:03,Present
2033,2024-09-16,44,Male,Monthly,Strength Training,79,772,5:52,Present
2034,2024-11-15,29,Other,Monthly,HIIT,37,190,12:07,Absent
2035,2024-10-04,57,Other,Quarterly,Yoga,56,315,16:47,Present
2036,2024-02-28,43,Other,Monthly,Strength Training,64,571,11:03,Absent
2037,2024-07-12,30,Other,Monthly,HIIT,51,450,7:39,Present
2038,2024-12-11,27,Male,Annual,HIIT,86,440,17:01,Absent
2039,2024-04-27,34,Male,Annual,CrossFit,52,510,5:42,Present
2040,2024-07-07,46,Other,Annual,Cardio,98,929,20:32,Absent
2041,2024-04-17,59,Other,Monthly,CrossFit,51,288,20:15,Absent
2042,2024-10-30,20,Male,Monthly,Cardio,37,263,7:34,Absent
2043,2024-07-10,35,Female,Monthly,HIIT,74,676,10:11,Present
2044,2024-03-23,24,Male,Quarterly,HIIT,57,365,22:46,Absent
2045,2024-04-30,32,Female,Annual,Yoga,57,518,8:02,Present
2046,2024-12-10,31,Male,Monthly,Strength Training,85,800,9:39,Absent
2047,2024-03-28,25,Female,Annual,Yoga,54,531,6:48,Absent
2048,2024-12-18,22,Male,Annual,HIIT,65,571,17:03,Present
2049,2024-01-09,24,Female,Monthly,Cardio,107,544,20:39,Present
2050,2024-12-01,39,Other,Annual,Cardio,51,379,6:23,Present
2051,2024-10-07,59,Female,Quarterly,Strength Training,36,239,21:34,Present
2052,2024-04-11,24,Other,Monthly,Cardio,22,120,12:25,Absent
2053,2024-11-23,50,Female,Monthly,Cardio,51,322,7:46,Present
2054,2024-07-29,63,Female,Annual,CrossFit,91,681,6:21,Absent
2055,2024-10-11,31,Male,Monthly,HIIT,104,573,19:42,Absent
2056,2024-08-26,25,Other,Monthly,Yoga,76,759,5:17,Absent
2057,2024-02-12,61,Other,Annual,Strength Training,69,450,8:52,Absent
2058,2024-11-09,41,Female,Monthly,Strength Training,25,172,10:23,Present
2059,2024-07-07,27,Female,Monthly,Yoga,118,622,22:18,Absent
2060,2024-02-09,19,Other,Monthly,Strength Training,52,392,12:14,Absent
2061,2024-07-19,44,Male,Monthly,Yoga,43,389,9:20,Present
2062,2024-06-19,21,Other,Quarterly,CrossFit,87,761,7:44,Absent
2063,2024-12-19,65,Male,Monthly,Cardio,101,733,8:13,Present
2064,2024-01-14,59,Other,Annual,Yoga,49,296,16:10,Absent
2065,2024-09-01,55,Other,Quarterly,Cardio,91,852,11:26,Present
2066,2024-09-27,63,Female,Monthly,Cardio,70,476,12:59,Present
2067,2024-06-02,64,Female,Monthly,Yoga,35,177,22:29,Absent
2068,2024-02-10,38,Other,Quarterly,CrossFit,117,1140,7:52,Absent
2069,2024-06-12,35,Female,Annual,Yoga,21,207,5:41,Absent
2070,2024-06-26,31,Female,Annual,Cardio,43,409,19:06,Absent
2071,2024-08-22,19,Female,Quarterly,HIIT,61,599,13:43,Present
2072,2024-12-10,49,Female,Annual,HIIT,106,940,17:18,Absent
2073,2024-10-17,42,Other,Quarterly,HIIT,97,612,22:28,Absent
2074,2024-04-15,33,Male,Monthly,Yoga,58,415,10:26,Present
2075,2024-10-27,57,Other,Monthly,CrossFit,49,467,11:24,Absent
2076,2024-10-10,40,Male,Quarterly,Cardio,100,918,5:22,Present
2077,2024-04-03,27,Female,Quarterly,CrossFit,25,191,13:32,Present
2078,2024-06-23,60,Other,Annual,Yoga,69,345,16:20,Absent
2079,2024-03-24,64,Male,Monthly,Cardio,21,157,16:22,Present
2080,2024-11-26,52,Female,Monthly,Yoga,59,324,21:17,Absent
2081,2024-09-24,57,Female,Annual,HIIT,34,333,14:23,Present
2082,2024-02-02,65,Male,Annual,Strength Training,116,951,6:18,Present
2083,2024-04-10,23,Female,Annual,Yoga,106,1007,17:23,Present
2084,2024-11-09,47,Female,Quarterly,CrossFit,78,615,7:50,Present
2085,2024-01-04,52,Male,Quarterly,Strength Training,90,866,14:33,Absent
2086,2024-11-22,40,Female,Monthly,Cardio,65,644,9:04,Absent
2087,2024-04-13,26,Female,Monthly,HIIT,27,193,6:16,Present
2088,2024-09-13,34,Other,Monthly,HIIT,34,281,16:10,Absent
2089,2024-11-17,59,Other,Monthly,HIIT,98,539,20:38,Present
2090,2024-05-09,61,Male,Monthly,Yoga,100,796,5:45,Absent
2091,2024-08-03,48,Female,Monthly,Yoga,90,694,6:17,Absent
2092,2024-02-07,46,Female,Quarterly,CrossFit,34,264,11:09,Present
2093,2024-09-14,42,Female,Monthly,CrossFit,66,448,15:57,Absent
2094,2024-06-30,39,Other,Annual,HIIT,33,311,5:45,Present
2095,2024-04-19,46,Other,Quarterly,Cardio,96,753,16:05,Absent
2096,2024-10-24,55,Other,Annual,Strength Training,116,825,15:31,Absent
2097,2024-04-27,27,Other,Monthly,Yoga,30,235,7:00,Absent
2098,2024-06-14,31,Female,Quarterly,Strength Training,56,280,17:58,Absent
2099,2024-10-14,43,Female,Annual,Cardio,34,253,14:43,Absent
2100,2024-10-07,18,Other,Annual,Yoga,96,771,5:26,Absent
2101,2024-09-01,58,Female,Annual,HIIT,47,243,8:52,Absent
2102,2024-01-15,65,Female,Quarterly,Cardio,94,572,6:42,Absent
2103,2024-08-26,37,Other,Annual,HIIT,120,685,13:23,Absent
2104,2024-02-10,19,Male,Quarterly,Strength Training,59,562,18:11,Present
2105,2024-05-02,38,Other,Annual,CrossFit,66,508,14:50,Absent
2106,2024-08-01,35,Other,Monthly,HIIT,45,347,13:07,Present
2107,2024-05-29,41,Female,Annual,HIIT,104,616,6:13,Absent
2108,2024-06-16,56,Male,Annual,Strength Training,100,795,22:56,Present
2109,2024-10-10,46,Male,Quarterly,Yoga,82,527,13:10,Absent
2110,2024-07-01,29,Other,Monthly,Cardio,82,642,8:37,Absent
2111,2024-10-25,57,Male,Quarterly,Yoga,91,754,16:48,Present
2112,2024-09-03,54,Other,Annual,Strength Training,54,300,17:33,Present
2113,2024-05-14,41,Other,Monthly,Strength Training,115,1001,9:52,Absent
2114,2024-03-04,30,Other,Annual,Strength Training,95,585,11:20,Absent
2115,2024-12-21,24,Other,Quarterly,Cardio,92,768,9:07,Present
2116,2024-09-26,38,Female,Quarterly,Yoga,48,285,13:02,Present
2117,2024-10-20,62,Female,Quarterly,Strength Training,89,676,20:19,Absent
2118,2024-01-29,47,Other,Quarterly,Strength Training,107,698,19:46,Present
2119,2024-07-18,32,Other,Monthly,Strength Training,41,249,17:34,Present
2120,2024-09-04,60,Female,Annual,Strength Training,40,291,8:57,Absent
2121,2024-08-04,54,Other,Monthly,Yoga,74,586,15:46,Absent
2122,2024-06-13,30,Male,Monthly,Cardio,87,572,5:09,Present
2123,2024-10-10,19,Other,Quarterly,Strength Training,69,444,9:40,Present
2124,2024-09-27,34,Male,Quarterly,Cardio,28,142,22:48,Absent
2125,2024-07-28,49,Other,Quarterly,CrossFit,52,410,12:25,Absent
2126,2024-04-06,41,Male,Annual,HIIT,51,419,6:44,Absent
2127,2024-01-20,56,Male,Monthly,HIIT,70,424,17:13,Present
2128,2024-10-10,61,Male,Annual,HIIT,116,1025,13:13,Absent
2129,2024-06-01,50,Female,Monthly,Strength Training,39,339,18:34,Absent
2130,2024-02-01,20,Male,Quarterly,Strength Training,44,362,6:24,Absent
2131,2024-05-22,47,Male,Annual,Cardio,97,738,12:40,Absent
2132,2024-08-10,58,Other,Annual,HIIT,20,199,13:32,Absent
2133,2024-05-22,62,Other,Annual,Yoga,94,531,18:24,Present
2134,2024-04-18,34,Male,Annual,Strength Training,72,624,12:48,Present
2135,2024-11-11,33,Female,Monthly,Strength Training,53,301,14:46,Present
2136,2024-09-16,61,Female,Quarterly,HIIT,62,391,16:18,Absent
2137,2024-08-24,46,Female,Annual,HIIT,34,237,19:24,Present
2138,2024-08-29,51,Male,Monthly,Strength Training,68,645,16:29,Absent
2139,2024-05-05,54,Female,Monthly,HIIT,115,710,8:20,Present
2140,2024-02-16,63,Other,Annual,HIIT,32,303,15:21,Present
2141,2024-11-24,22,Male,Quarterly,HIIT,23,194,5:54,Present
2142,2024-07-22,62,Female,Monthly,Strength Training,117,1066,18:48,Present
2143,2024-03-09,53,Male,Quarterly,Cardio,80,610,15:30,Present
2144,2024-11-11,29,Female,Quarterly,CrossFit,111,1073,22:12,Present
2145,2024-09-08,27,Male,Annual,Cardio,75,590,13:10,Absent
2146,2024-10-19,29,Other,Annual,HIIT,108,611,8:48,Present
2147,2024-07-11,33,Other,Annual,Cardio,61,586,18:12,Absent
2148,2024-05-13,30,Other,Quarterly,Cardio,100,798,16:54,Present
2149,2024-06-12,23,Male,Annual,Strength Training,28,169,11:19,Absent
2150,2024-11-19,54,Female,Annual,Strength Training,90,603,5:06,Present
2151,2024-11-06,48,Male,Annual,Cardio,39,374,7:18,Absent
2152,2024-12-13,56,Other,Annual,CrossFit,21,124,21:17,Absent
2153,2024-10-20,39,Male,Quarterly,CrossFit,40,351,13:46,Present
2154,2024-12-09,44,Male,Quarterly,Cardio,26,193,5:07,Present
2155,2024-04-22,54,Female,Quarterly,CrossFit,81,543,9:31,Present
2156,2024-10-16,64,Female,Annual,Cardio,34,179,21:45,Absent
2157,2024-01-09,53,Female,Monthly,Cardio,108,1017,22:47,Present
2158,2024-06-21,48,Other,Annual,Yoga,76,433,11:09,Present
2159,2024-03-30,23,Female,Monthly,Yoga,21,122,13:10,Absent
2160,2024-12-18,65,Other,Quarterly,HIIT,57,310,13:51,Present
2161,2024-04-02,21,Other,Annual,CrossFit,26,142,5:00,Absent
2162,2024-11-22,33,Other,Annual,Yoga,67,582,6:10,Absent
2163,2024-01-12,63,Other,Monthly,Cardio,21,163,8:22,Absent
2164,2024-06-09,41,Other,Quarterly,CrossFit,49,376,5:10,Present
2165,2024-02-27,23,Male,Quarterly,Cardio,97,805,22:42,Absent
2166,2024-12-06,36,Female,Monthly,Yoga,50,258,15:27,Present
2167,2024-06-17,29,Male,Quarterly,Cardio,71,495,14:23,Absent
2168,2024-01-17,40,Male,Monthly,HIIT,20,109,5:06,Absent
2169,2024-12-01,34,Female,Annual,CrossFit,112,895,14:50,Absent
2170,2024-08-19,50,Female,Annual,Cardio,112,565,19:07,Present
2171,2024-06-26,33,Other,Quarterly,Yoga,73,502,19:31,Absent
2172,2024-09-17,55,Other,Quarterly,CrossFit,53,454,18:07,Present
2173,2024-08-08,40,Female,Monthly,Cardio,116,996,21:06,Present
2174,2024-01-26,19,Male,Annual,Yoga,55,490,20:51,Absent
2175,2024-07-29,19,Male,Monthly,Strength Training,77,512,10:42,Absent
2176,2024-12-16,25,Female,Quarterly,Cardio,33,171,8:15,Present
2177,2024-11-24,34,Female,Monthly,CrossFit,97,762,21:14,Present
2178,2024-10-25,59,Female,Monthly,Strength Training,51,299,16:29,Present
2179,2024-08-11,48,Female,Annual,Yoga,48,261,11:12,Present
2180,2024-08-31,48,Female,Annual,Cardio,39,317,13:18,Present
2181,2024-10-13,33,Male,Annual,Strength Training,45,416,9:46,Present
2182,2024-01-02,45,Other,Quarterly,Strength Training,108,726,10:07,Present
2183,2024-04-23,27,Other,Monthly,Strength Training,96,542,17:19,Present
2184,2024-06-24,23,Male,Monthly,Strength Training,48,428,7:54,Present
2185,2024-12-03,63,Other,Monthly,Yoga,40,236,17:20,Absent
2186,2024-10-12,22,Other,Monthly,HIIT,108,1055,11:44,Absent
2187,2024-07-07,32,Female,Annual,Strength Training,89,535,11:27,Present
2188,2024-01-17,56,Female,Quarterly,Cardio,84,424,5:07,Absent
2189,2024-08-13,49,Female,Quarterly,HIIT,53,490,15:36,Present
2190,2024-02-27,24,Female,Monthly,Yoga,63,353,8:59,Absent
2191,2024-06-24,59,Other,Quarterly,CrossFit,24,152,9:42,Absent
2192,2024-11-24,52,Female,Annual,CrossFit,96,587,10:26,Present
2193,2024-12-05,55,Female,Annual,CrossFit,116,747,10:37,Absent
2194,2024-02-02,28,Other,Monthly,CrossFit,21,122,8:25,Absent
2195,2024-05-06,46,Male,Monthly,Yoga,44,313,13:06,Present
2196,2024-09-26,62,Other,Quarterly,Strength Training,49,326,18:01,Present
2197,2024-12-11,52,Other,Annual,Yoga,52,421,17:52,Absent
2198,2024-04-11,29,Other,Quarterly,Strength Training,81,667,21:25,Absent
2199,2024-02-15,32,Other,Annual,Cardio,25,178,12:28,Absent
2200,2024-12-01,40,Male,Quarterly,Strength Training,59,539,10:34,Absent
2201,2024-10-11,44,Male,Monthly,Cardio,99,839,6:30,Absent
2202,2024-04-08,52,Male,Monthly,Cardio,32,207,19:03,Present
2203,2024-05-24,42,Other,Quarterly,Yoga,98,936,21:21,Absent
2204,2024-10-12,47,Female,Monthly,Cardio,90,517,14:48,Absent
2205,2024-04-28,27,Female,Annual,Strength Training,41,398,12:30,Absent
2206,2024-02-05,41,Other,Monthly,HIIT,63,578,8:54,Absent
2207,2024-08-05,51,Male,Monthly,Strength Training,25,142,22:52,Present
2208,2024-08-28,18,Female,Quarterly,HIIT,102,909,13:27,Present
2209,2024-07-01,59,Female,Annual,CrossFit,31,194,21:26,Present
2210,2024-07-10,47,Male,Annual,HIIT,70,354,15:15,Present
2211,2024-01-16,52,Male,Annual,Yoga,114,813,11:25,Absent
2212,2024-01-10,62,Female,Quarterly,Yoga,93,713,17:51,Absent
2213,2024-02-05,61,Other,Annual,Strength Training,45,372,17:31,Absent
2214,2024-05-20,61,Female,Quarterly,Yoga,74,461,14:45,Present
2215,2024-01-03,64,Other,Quarterly,Cardio,39,387,20:04,Present
2216,2024-11-13,58,Female,Quarterly,Yoga,80,556,12:09,Present
2217,2024-07-31,42,Male,Monthly,Yoga,94,933,8:35,Present
2218,2024-07-19,20,Male,Monthly,Yoga,32,285,19:05,Absent
2219,2024-02-22,41,Other,Annual,Yoga,91,456,13:33,Absent
2220,2024-07-06,39,Male,Monthly,CrossFit,112,800,9:34,Present
2221,2024-08-12,37,Other,Quarterly,CrossFit,105,929,20:09,Present
2222,2024-10-24,61,Female,Quarterly,Strength Training,83,579,13:09,Absent
2223,2024-05-10,65,Female,Annual,Cardio,69,623,20:43,Present
2224,2024-11-08,43,Other,Annual,Cardio,60,497,19:15,Present
2225,2024-12-27,21,Other,Quarterly,Strength Training,74,408,5:20,Absent
2226,2024-02-11,49,Female,Monthly,Strength Training,33,238,8:14,Present
2227,2024-03-14,51,Male,Quarterly,HIIT,24,164,9:50,Absent
2228,2024-05-20,52,Female,Monthly,Yoga,53,489,6:27,Present
2229,2024-06-21,61,Female,Quarterly,Strength Training,25,249,8:28,Absent
2230,2024-08-16,37,Other,Annual,Strength Training,38,301,21:25,Present
2231,2024-06-15,34,Other,Quarterly,CrossFit,104,771,14:44,Absent
2232,2024-01-26,43,Female,Monthly,Strength Training,52,463,15:21,Absent
2233,2024-01-07,60,Male,Quarterly,Yoga,119,733,5:53,Absent
2234,2024-04-14,22,Other,Annual,Strength Training,116,611,10:48,Present
2235,2024-11-07,20,Female,Monthly,Yoga,54,470,20:25,Absent
2236,2024-02-25,46,Other,Monthly,Yoga,76,661,15:13,Absent
2237,2024-05-01,53,Female,Annual,CrossFit,87,656,11:36,Present
2238,2024-12-19,44,Female,Quarterly,Cardio,92,806,20:55,Absent
2239,2024-01-29,37,Female,Annual,Yoga,115,649,12:19,Present
2240,2024-03-01,42,Female,Monthly,CrossFit,28,247,18:37,Present
2241,2024-01-11,25,Male,Annual,HIIT,80,681,14:51,Absent
2242,2024-02-07,58,Male,Monthly,HIIT,69,482,13:58,Absent
2243,2024-05-29,43,Other,Monthly,Cardio,88,776,7:10,Present
2244,2024-08-03,56,Male,Monthly,Strength Training,84,423,8:41,Absent
2245,2024-08-23,31,Male,Annual,Strength Training,23,213,6:54,Present
2246,2024-12-13,27,Other,Monthly,HIIT,41,382,12:33,Present
2247,2024-03-06,45,Male,Annual,HIIT,88,550,17:29,Present
2248,2024-12-07,36,Other,Quarterly,Cardio,99,698,13:48,Present
2249,2024-11-09,63,Other,Annual,Strength Training,96,658,20:23,Absent
2250,2024-03-23,49,Other,Monthly,HIIT,97,964,11:48,Absent
2251,2024-01-24,44,Male,Annual,Cardio,53,354,9:47,Present
2252,2024-08-06,55,Female,Annual,CrossFit,107,825,5:01,Absent
2253,2024-01-23,56,Female,Monthly,Cardio,23,219,6:57,Present
2254,2024-04-21,50,Other,Quarterly,Strength Training,98,836,15:26,Present
2255,2024-05-27,36,Female,Monthly,CrossFit,114,676,20:09,Present
2256,2024-09-11,49,Other,Quarterly,Strength Training,25,203,14:26,Present
2257,2024-06-28,47,Female,Quarterly,Cardio,97,906,16:17,Absent
2258,2024-11-12,55,Female,Monthly,CrossFit,27,198,5:59,Present
2259,2024-04-08,39,Other,Monthly,Yoga,91,578,21:51,Present
2260,2024-06-16,37,Other,Quarterly,CrossFit,60,534,11:49,Absent
2261,2024-11-10,49,Male,Annual,Cardio,99,756,17:47,Present
2262,2024-02-12,37,Other,Monthly,Strength Training,76,458,13:14,Absent
2263,2024-11-21,29,Male,Quarterly,Strength Training,69,683,6:43,Present
2264,2024-11-21,18,Female,Annual,Yoga,103,597,11:00,Absent
2265,2024-06-29,39,Male,Quarterly,Strength Training,79,424,10:04,Absent
2266,2024-04-24,28,Other,Annual,HIIT,40,233,17:34,Absent
2267,2024-08-23,20,Male,Monthly,Yoga,100,641,16:14,Present
2268,2024-11-07,23,Male,Monthly,Cardio,55,354,12:15,Present
2269,2024-10-30,58,Other,Quarterly,Strength Training,72,678,18:20,Absent
2270,2024-09-20,20,Male,Monthly,Strength Training,80,668,9:00,Absent
2271,2024-10-01,41,Other,Quarterly,CrossFit,68,451,12:02,Present
2272,2024-12-30,58,Female,Monthly,Cardio,77,422,18:36,Absent
2273,2024-08-21,49,Other,Monthly,Strength Training,82,612,10:38,Absent
2274,2024-07-07,26,Other,Annual,HIIT,58,519,10:45,Absent
2275,2024-06-12,51,Female,Annual,CrossFit,102,1013,19:40,Absent
2276,2024-11-15,49,Female,Quarterly,CrossFit,88,876,18:26,Absent
2277,2024-09-04,43,Female,Annual,HIIT,42,240,16:59,Present
2278,2024-08-12,43,Other,Quarterly,Strength Training,108,751,14:09,Present
2279,2024-09-22,46,Other,Annual,Strength Training,89,519,6:27,Present
2280,2024-02-17,24,Female,Monthly,Yoga,64,631,22:38,Present
2281,2024-03-29,39,Male,Quarterly,Cardio,108,710,10:55,Present
2282,2024-12-11,21,Other,Annual,HIIT,23,197,7:05,Present
2283,2024-08-25,62,Female,Annual,Strength Training,29,228,22:15,Absent
2284,2024-07-02,46,Male,Quarterly,Cardio,61,433,21:09,Absent
2285,2024-10-29,52,Female,Monthly,HIIT,61,386,10:01,Present
2286,2024-11-15,25,Female,Monthly,Strength Training,74,377,14:46,Absent
2287,2024-05-08,63,Female,Annual,Cardio,108,913,18:45,Absent
