country,region,year,vehicle_segment,powertrain_type,ev_sales,petrol_car_sales,diesel_car_sales,total_vehicle_sales,ev_market_share,charging_stations,fast_chargers_share,avg_ev_range_km,fuel_price_usd_per_liter,electricity_price_usd_per_kwh,gdp_per_capita,urban_population_percent,co2_emissions_transport_mt,ev_subsidy_usd,emission_regulation_score,ev_growth_rate_yoy,is_ev_dominant
Spain,Europe,2025,commercial,ICE,6460,89337,59558,155355,4.16,50087,22.6,477,1.59,0.256,34583,81.2,70.5,6986,83.4,25.73,0
Spain,Europe,2025,mass_market,ICE,73568,480205,65483,619256,11.88,50087,22.6,477,1.59,0.256,34583,81.2,70.5,6986,83.4,22.27,0
Spain,Europe,2025,premium,ICE,43923,194172,16885,254980,17.23,50087,22.6,477,1.59,0.256,34583,81.2,70.5,6986,83.4,24.49,0
Sweden,Europe,2010,commercial,ICE,5,27387,18258,45650,0.01,109,2.9,121,1.56,0.132,52754,85.1,19.5,0,64.5,0.0,0
Sweden,Europe,2010,mass_market,ICE,54,157706,21505,179265,0.03,109,2.9,121,1.56,0.132,52754,85.1,19.5,0,64.5,0.0,0
Sweden,Europe,2010,premium,ICE,32,67925,5907,73864,0.04,109,2.9,121,1.56,0.132,52754,85.1,19.5,0,64.5,0.0,0
Sweden,Europe,2011,commercial,ICE,29,25180,16786,41995,0.07,432,4.8,131,1.513,0.124,51125,84.7,19.5,2235,66.0,300.0,0
Sweden,Europe,2011,mass_market,ICE,336,147374,20096,167806,0.2,432,4.8,131,1.513,0.124,51125,84.7,19.5,2235,66.0,300.0,0
Sweden,Europe,2011,premium,ICE,203,64347,5595,70145,0.29,432,4.8,131,1.513,0.124,51125,84.7,19.5,2235,66.0,300.0,0
Sweden,Europe,2012,commercial,ICE,54,24205,16136,40395,0.13,720,6.9,150,1.483,0.117,52345,85.1,19.4,4560,68.9,228.63,0
Sweden,Europe,2012,mass_market,ICE,614,141675,19319,161608,0.38,720,6.9,150,1.483,0.117,52345,85.1,19.4,4560,68.9,82.74,0
Sweden,Europe,2012,premium,ICE,372,61715,5367,67454,0.55,720,6.9,150,1.483,0.117,52345,85.1,19.4,4560,68.9,83.25,0
Sweden,Europe,2013,commercial,ICE,131,23731,15820,39682,0.33,974,8.8,160,1.447,0.111,52102,85.5,19.2,4548,71.8,197.01,0
Sweden,Europe,2013,mass_market,ICE,1546,143390,19553,164489,0.94,974,8.8,160,1.447,0.111,52102,85.5,19.2,4548,71.8,151.79,0
Sweden,Europe,2013,premium,ICE,909,60510,5262,66681,1.36,974,8.8,160,1.447,0.111,52102,85.5,19.2,4548,71.8,144.35,0
Sweden,Europe,2014,commercial,ICE,208,27668,18445,46321,0.45,1843,11.2,154,1.437,0.106,50923,85.7,19.1,4539,72.9,58.78,0
Sweden,Europe,2014,mass_market,ICE,2394,162453,22153,187000,1.28,1843,11.2,154,1.437,0.106,50923,85.7,19.1,4539,72.9,54.85,0
Sweden,Europe,2014,premium,ICE,1398,68033,5916,75347,1.86,1843,11.2,154,1.437,0.106,50923,85.7,19.1,4539,72.9,53.8,0
Sweden,Europe,2015,commercial,ICE,451,31009,20673,52133,0.87,2970,13.0,177,1.43,0.102,51149,86.1,19.2,4442,76.3,116.83,0
Sweden,Europe,2015,mass_market,ICE,5040,175132,23882,204054,2.47,2970,13.0,177,1.43,0.102,51149,86.1,19.2,4442,76.3,110.53,0
Sweden,Europe,2015,premium,ICE,3079,76271,6632,85982,3.58,2970,13.0,177,1.43,0.102,51149,86.1,19.2,4442,76.3,120.24,0
Sweden,Europe,2016,commercial,ICE,663,32090,21393,54146,1.22,4094,14.3,193,1.437,0.1,51881,86.3,18.7,4903,77.3,47.01,0
Sweden,Europe,2016,mass_market,ICE,7643,185429,25286,218358,3.5,4094,14.3,193,1.437,0.1,51881,86.3,18.7,4903,77.3,51.65,0
Sweden,Europe,2016,premium,ICE,4600,79155,6883,90638,5.08,4094,14.3,193,1.437,0.1,51881,86.3,18.7,4903,77.3,49.4,0
Sweden,Europe,2017,commercial,ICE,1093,32384,21590,55067,1.98,5258,15.5,229,1.467,0.1,51106,86.5,18.5,5281,79.7,64.86,0
Sweden,Europe,2017,mass_market,ICE,12432,182010,24820,219262,5.67,5258,15.5,229,1.467,0.1,51106,86.5,18.5,5281,79.7,62.66,0
Sweden,Europe,2017,premium,ICE,7607,78123,6793,92523,8.22,5258,15.5,229,1.467,0.1,51106,86.5,18.5,5281,79.7,65.37,0
Sweden,Europe,2018,commercial,ICE,1500,33332,22222,57054,2.63,7633,17.5,262,1.497,0.101,51422,87.0,17.7,5618,83.0,37.24,0
Sweden,Europe,2018,mass_market,ICE,16733,181347,24729,222809,7.51,7633,17.5,262,1.497,0.101,51422,87.0,17.7,5618,83.0,34.6,0
Sweden,Europe,2018,premium,ICE,10303,77569,6745,94617,10.89,7633,17.5,262,1.497,0.101,51422,87.0,17.7,5618,83.0,35.44,0
Sweden,Europe,2019,commercial,ICE,2120,30580,20386,53086,3.99,10289,17.7,307,1.617,0.101,51731,88.0,17.1,5894,83.8,41.33,0
Sweden,Europe,2019,mass_market,ICE,24617,168195,22936,215748,11.41,10289,17.7,307,1.617,0.101,51731,88.0,17.1,5894,83.8,47.12,0
Sweden,Europe,2019,premium,ICE,14999,69608,6053,90660,16.54,10289,17.7,307,1.617,0.101,51731,88.0,17.1,5894,83.8,45.58,0
Sweden,Europe,2020,commercial,ICE,3595,23507,15672,42774,8.4,14330,18.8,347,1.757,0.114,53986,88.7,16.1,5725,89.3,69.58,0
Sweden,Europe,2020,mass_market,ICE,41275,114957,15676,171908,24.01,14330,18.8,347,1.757,0.114,53986,88.7,16.1,5725,89.3,67.67,0
Sweden,Europe,2020,premium,ICE,24658,42475,3694,70827,34.81,14330,18.8,347,1.757,0.114,53986,88.7,16.1,5725,89.3,64.4,0
Sweden,Europe,2021,commercial,ICE,6335,23368,15579,45282,13.99,15476,20.7,378,1.983,0.14,54611,88.6,15.5,5412,89.8,76.22,0
Sweden,Europe,2021,mass_market,ICE,73125,96645,13179,182949,39.97,15476,20.7,378,1.983,0.14,54611,88.6,15.5,5412,89.8,77.17,0
Sweden,Europe,2021,premium,BEV,44384,29621,2576,76581,57.96,15476,20.7,378,1.983,0.14,54611,88.6,15.5,5412,89.8,80.0,1
Sweden,Europe,2022,commercial,ICE,7293,20695,13796,41784,17.45,21283,21.9,408,2.093,0.164,55893,88.2,14.7,5061,90.9,15.12,0
Sweden,Europe,2022,mass_market,BEV,82922,73352,10003,166277,49.87,21283,21.9,408,2.093,0.164,55893,88.2,14.7,5061,90.9,13.4,0
Sweden,Europe,2022,premium,BEV,50761,17881,1555,70197,72.31,21283,21.9,408,2.093,0.164,55893,88.2,14.7,5061,90.9,14.37,1
Sweden,Europe,2023,commercial,ICE,6977,21754,14503,43234,16.14,29553,25.3,438,2.097,0.168,56992,88.4,14.1,2456,91.6,-4.33,0
Sweden,Europe,2023,mass_market,BEV,84170,78590,11253,174013,48.37,29553,25.3,438,2.097,0.168,56992,88.4,14.1,2456,91.6,1.51,0
Sweden,Europe,2023,premium,BEV,51268,19214,1920,72402,70.81,29553,25.3,438,2.097,0.168,56992,88.4,14.1,2456,91.6,1.0,1
Sweden,Europe,2024,commercial,ICE,7746,21616,14411,43773,17.7,35576,26.7,466,2.0,0.155,57305,88.8,13.2,0,92.7,11.02,0
Sweden,Europe,2024,mass_market,BEV,88121,75829,10340,174290,50.56,35576,26.7,466,2.0,0.155,57305,88.8,13.2,0,92.7,4.69,1
Sweden,Europe,2024,premium,BEV,54057,18104,1574,73735,73.31,35576,26.7,466,2.0,0.155,57305,88.8,13.2,0,92.7,5.44,1
Sweden,Europe,2025,commercial,ICE,8259,22172,14781,45212,18.27,45844,26.6,486,1.93,0.141,61242,89.0,12.2,0,95.60199999999999,6.62,0
Sweden,Europe,2025,mass_market,BEV,95051,76624,10449,182124,52.19,45844,26.6,486,1.93,0.141,61242,89.0,12.2,0,95.60199999999999,7.86,1
Sweden,Europe,2025,premium,BEV,57311,16948,1474,75733,75.68,45844,26.6,486,1.93,0.141,61242,89.0,12.2,0,95.60199999999999,6.02,1
Switzerland,Europe,2010,commercial,ICE,5,25876,17250,43131,0.01,98,2.9,130,1.4,0.158,74958,73.1,16.1,0,58.1,0.0,0
Switzerland,Europe,2010,mass_market,ICE,51,150107,20469,170627,0.03,98,2.9,130,1.4,0.158,74958,73.1,16.1,0,58.1,0.0,0
Switzerland,Europe,2010,premium,ICE,31,65942,5734,71707,0.04,98,2.9,130,1.4,0.158,74958,73.1,16.1,0,58.1,0.0,0
Switzerland,Europe,2011,commercial,ICE,12,25262,16842,42116,0.03,230,4.2,134,1.417,0.162,75673,73.6,16.2,0,59.4,140.0,0
Switzerland,Europe,2011,mass_market,ICE,132,145420,19830,165382,0.08,230,4.2,134,1.417,0.162,75673,73.6,16.2,0,59.4,158.82,0
Switzerland,Europe,2011,premium,ICE,80,62999,5478,68557,0.12,230,4.2,134,1.417,0.162,75673,73.6,16.2,0,59.4,158.06,0
Switzerland,Europe,2012,commercial,ICE,21,27242,18162,45425,0.05,361,5.9,149,1.407,0.167,77325,73.6,15.9,0,61.1,104.94,0
Switzerland,Europe,2012,mass_market,ICE,226,152449,20789,173464,0.13,361,5.9,149,1.407,0.167,77325,73.6,15.9,0,61.1,71.21,0
Switzerland,Europe,2012,premium,ICE,140,68093,5921,74154,0.19,361,5.9,149,1.407,0.167,77325,73.6,15.9,0,61.1,112.51,0
Switzerland,Europe,2013,commercial,ICE,25,26645,17763,44433,0.06,468,6.8,144,1.373,0.172,79469,73.7,15.9,0,64.0,71.0,0
Switzerland,Europe,2013,mass_market,ICE,287,157620,21494,179401,0.16,468,6.8,144,1.373,0.172,79469,73.7,15.9,0,64.0,26.99,0
Switzerland,Europe,2013,premium,ICE,172,68096,5921,74189,0.23,468,6.8,144,1.373,0.172,79469,73.7,15.9,0,64.0,22.86,0
Switzerland,Europe,2014,commercial,ICE,121,28420,18947,47488,0.25,1271,8.2,156,1.347,0.177,79105,73.7,15.8,0,66.7,116.04,0
Switzerland,Europe,2014,mass_market,ICE,1378,164924,22490,188792,0.73,1271,8.2,156,1.347,0.177,79105,73.7,15.8,0,66.7,300.0,0
Switzerland,Europe,2014,premium,ICE,837,72005,6261,79103,1.06,1271,8.2,156,1.347,0.177,79105,73.7,15.8,0,66.7,300.0,0
Switzerland,Europe,2015,commercial,ICE,201,28646,19098,47945,0.42,2022,10.0,175,1.343,0.179,82996,73.5,15.9,0,67.5,66.12,0
Switzerland,Europe,2015,mass_market,ICE,2342,169677,23138,195157,1.2,2022,10.0,175,1.343,0.179,82996,73.5,15.9,0,67.5,69.96,0
Switzerland,Europe,2015,premium,ICE,1399,72659,6318,80376,1.74,2022,10.0,175,1.343,0.179,82996,73.5,15.9,0,67.5,67.14,0
Switzerland,Europe,2016,commercial,ICE,266,29057,19371,48694,0.55,2937,12.1,197,1.387,0.181,82128,74.1,15.7,0,71.2,32.34,0
Switzerland,Europe,2016,mass_market,ICE,3011,167228,22804,193043,1.56,2937,12.1,197,1.387,0.181,82128,74.1,15.7,0,71.2,28.57,0
Switzerland,Europe,2016,premium,ICE,1836,73003,6348,81187,2.26,2937,12.1,197,1.387,0.181,82128,74.1,15.7,0,71.2,31.24,0
Switzerland,Europe,2017,commercial,ICE,314,27889,18593,46796,0.67,3886,13.6,226,1.427,0.183,83563,74.1,15.5,0,74.5,18.05,0
Switzerland,Europe,2017,mass_market,ICE,3582,161008,21956,186546,1.92,3886,13.6,226,1.427,0.183,83563,74.1,15.5,0,74.5,18.96,0
Switzerland,Europe,2017,premium,ICE,2153,69173,6015,77341,2.78,3886,13.6,226,1.427,0.183,83563,74.1,15.5,0,74.5,17.27,0
Switzerland,Europe,2018,commercial,ICE,471,27455,18304,46230,1.02,5609,15.4,268,1.47,0.189,83171,73.6,15.4,0,77.5,50.0,0
Switzerland,Europe,2018,mass_market,ICE,5483,160987,21953,188423,2.91,5609,15.4,268,1.47,0.189,83171,73.6,15.4,0,77.5,53.07,0
Switzerland,Europe,2018,premium,ICE,3295,68804,5983,78082,4.22,5609,15.4,268,1.47,0.189,83171,73.6,15.4,0,77.5,53.04,0
Switzerland,Europe,2019,commercial,ICE,678,27316,18211,46205,1.47,6779,16.0,310,1.527,0.192,83108,74.0,14.5,0,78.3,43.95,0
Switzerland,Europe,2019,mass_market,ICE,7735,155643,21224,184602,4.19,6779,16.0,310,1.527,0.192,83108,74.0,14.5,0,78.3,41.07,0
Switzerland,Europe,2019,premium,ICE,4659,66262,5762,76683,6.08,6779,16.0,310,1.527,0.192,83108,74.0,14.5,0,78.3,41.4,0
Switzerland,Europe,2020,commercial,ICE,1304,20696,13798,35798,3.64,9057,17.0,347,1.653,0.198,87934,74.2,13.7,0,82.0,92.33,0
Switzerland,Europe,2020,mass_market,ICE,14913,112939,15401,143253,10.41,9057,17.0,347,1.653,0.198,87934,74.2,13.7,0,82.0,92.8,0
Switzerland,Europe,2020,premium,ICE,8956,46346,4030,59332,15.09,9057,17.0,347,1.653,0.198,87934,74.2,13.7,0,82.0,92.23,0
Switzerland,Europe,2021,commercial,ICE,2189,19672,13114,34975,6.26,12084,18.2,386,1.817,0.202,90562,73.6,13.1,0,84.3,67.87,0
Switzerland,Europe,2021,mass_market,ICE,24555,99246,13534,137335,17.88,12084,18.2,386,1.817,0.202,90562,73.6,13.1,0,84.3,64.65,0
Switzerland,Europe,2021,premium,ICE,14992,39409,3427,57828,25.93,12084,18.2,386,1.817,0.202,90562,73.6,13.1,0,84.3,67.4,0
Switzerland,Europe,2022,commercial,ICE,2725,18906,12604,34235,7.96,15350,21.1,419,1.937,0.211,94194,74.5,13.2,0,85.4,24.49,0
Switzerland,Europe,2022,mass_market,ICE,30949,92534,12618,136101,22.74,15350,21.1,419,1.937,0.211,94194,74.5,13.2,0,85.4,26.04,0
Switzerland,Europe,2022,premium,ICE,18872,35293,3069,57234,32.97,15350,21.1,419,1.937,0.211,94194,74.5,13.2,0,85.4,25.88,0
Switzerland,Europe,2023,commercial,ICE,3070,20185,13456,36711,8.36,18901,26.0,444,1.93,0.219,95322,74.6,13.1,0,88.4,12.66,0
Switzerland,Europe,2023,mass_market,ICE,35725,100156,13658,149539,23.89,18901,26.0,444,1.93,0.219,95322,74.6,13.1,0,88.4,15.43,0
Switzerland,Europe,2023,premium,ICE,21298,36971,3215,61484,34.64,18901,26.0,444,1.93,0.219,95322,74.6,13.1,0,88.4,12.86,0
Switzerland,Europe,2024,commercial,ICE,3342,20731,13821,37894,8.82,23201,27.3,466,1.867,0.227,97910,74.4,12.6,0,90.3,8.86,0
Switzerland,Europe,2024,mass_market,ICE,38017,99303,13541,150861,25.2,23201,27.3,466,1.867,0.227,97910,74.4,12.6,0,90.3,6.42,0
Switzerland,Europe,2024,premium,ICE,22949,36668,3188,62805,36.54,23201,27.3,466,1.867,0.227,97910,74.4,12.6,0,90.3,7.75,0
Switzerland,Europe,2025,commercial,ICE,3872,21231,14154,39257,9.86,28251,27.5,503,1.79,0.232,99664,74.7,12.1,0,93.1,15.86,0
Switzerland,Europe,2025,mass_market,ICE,43731,98079,13374,155184,28.18,28251,27.5,503,1.79,0.232,99664,74.7,12.1,0,93.1,15.03,0
Switzerland,Europe,2025,premium,BEV,26536,35333,3072,64941,40.86,28251,27.5,503,1.79,0.232,99664,74.7,12.1,0,93.1,15.63,0
Thailand,APAC,2010,commercial,ICE,5,74582,49724,124311,0.0,0,0.0,119,0.9,0.069,5170,44.0,68.3,0,20.8,0.0,0
Thailand,APAC,2010,mass_market,ICE,15,427070,58239,485324,0.0,0,0.0,119,0.9,0.069,5170,44.0,68.3,0,20.8,0.0,0
Thailand,APAC,2010,premium,ICE,10,184012,16002,200024,0.0,0,0.0,119,0.9,0.069,5170,44.0,68.3,0,20.8,0.0,0
Thailand,APAC,2011,commercial,ICE,5,85329,56890,142224,0.0,13,1.0,124,0.883,0.073,5316,45.2,70.0,251,20.5,0.0,0
Thailand,APAC,2011,mass_market,ICE,30,508639,69364,578033,0.01,13,1.0,124,0.883,0.073,5316,45.2,70.0,251,20.5,100.0,0
Thailand,APAC,2011,premium,ICE,16,219464,19085,238565,0.01,13,1.0,124,0.883,0.073,5316,45.2,70.0,251,20.5,60.0,0
Thailand,APAC,2012,commercial,ICE,6,100324,66882,167212,0.0,24,2.0,129,0.87,0.077,5415,46.1,71.7,500,23.6,9.54,0
Thailand,APAC,2012,mass_market,ICE,69,608769,83014,691852,0.01,24,2.0,129,0.87,0.077,5415,46.1,71.7,500,23.6,114.48,0
Thailand,APAC,2012,premium,ICE,41,261656,22753,284450,0.01,24,2.0,129,0.87,0.077,5415,46.1,71.7,500,23.6,102.48,0
Thailand,APAC,2013,commercial,ICE,7,120778,80518,201303,0.0,36,2.8,132,0.867,0.081,5516,47.0,73.8,751,24.4,11.87,0
Thailand,APAC,2013,mass_market,ICE,81,709990,96817,806888,0.01,36,2.8,132,0.867,0.081,5516,47.0,73.8,751,24.4,75.44,0
Thailand,APAC,2013,premium,ICE,48,303500,26391,329939,0.01,36,2.8,132,0.867,0.081,5516,47.0,73.8,751,24.4,68.69,0
Thailand,APAC,2014,commercial,ICE,6,95716,63811,159533,0.0,48,4.0,142,0.857,0.085,5586,48.1,75.9,1002,26.4,6.27,0
Thailand,APAC,2014,mass_market,ICE,65,570301,77768,648134,0.01,48,4.0,142,0.857,0.085,5586,48.1,75.9,1002,26.4,29.4,0
Thailand,APAC,2014,premium,ICE,39,247279,21503,268821,0.01,48,4.0,142,0.857,0.085,5586,48.1,75.9,1002,26.4,34.58,0
Thailand,APAC,2015,commercial,ICE,9,74111,49408,123528,0.01,62,4.6,153,0.867,0.089,5869,49.1,78.6,1242,29.0,14.47,0
Thailand,APAC,2015,mass_market,ICE,100,438130,59745,497975,0.02,62,4.6,153,0.867,0.089,5869,49.1,78.6,1242,29.0,13.17,0
Thailand,APAC,2015,premium,ICE,60,191086,16616,207762,0.03,62,4.6,153,0.867,0.089,5869,49.1,78.6,1242,29.0,13.53,0
Thailand,APAC,2016,commercial,ICE,14,78422,52281,130717,0.01,77,5.9,186,0.883,0.093,6192,49.6,81.3,1499,30.0,25.99,0
Thailand,APAC,2016,mass_market,ICE,153,448242,61124,509519,0.03,77,5.9,186,0.883,0.093,6192,49.6,81.3,1499,30.0,53.0,0
Thailand,APAC,2016,premium,ICE,93,196633,17098,213824,0.04,77,5.9,186,0.883,0.093,6192,49.6,81.3,1499,30.0,24.67,0
Thailand,APAC,2017,commercial,ICE,22,76564,51042,127628,0.02,92,6.5,213,0.927,0.095,6696,49.9,82.7,1745,31.7,54.2,0
Thailand,APAC,2017,mass_market,ICE,252,442709,60369,503330,0.05,92,6.5,213,0.927,0.095,6696,49.9,82.7,1745,31.7,64.71,0
Thailand,APAC,2017,premium,ICE,157,198848,17291,216296,0.07,92,6.5,213,0.927,0.095,6696,49.9,82.7,1745,31.7,59.08,0
Thailand,APAC,2018,commercial,ICE,25,85724,57149,142898,0.02,107,8.1,251,0.97,0.096,7199,50.7,84.9,2004,34.7,40.57,0
Thailand,APAC,2018,mass_market,ICE,284,498869,68028,567181,0.05,107,8.1,251,0.97,0.096,7199,50.7,84.9,2004,34.7,12.7,0
Thailand,APAC,2018,premium,ICE,169,213723,18585,232477,0.07,107,8.1,251,0.97,0.096,7199,50.7,84.9,2004,34.7,7.64,0
Thailand,APAC,2019,commercial,ICE,78,88552,59034,147664,0.05,293,7.8,275,1.017,0.098,7722,51.0,80.6,2238,38.1,77.28,0
Thailand,APAC,2019,mass_market,ICE,887,519613,70856,591356,0.15,293,7.8,275,1.017,0.098,7722,51.0,80.6,2238,38.1,212.32,0
Thailand,APAC,2019,premium,ICE,550,232206,20192,252948,0.22,293,7.8,275,1.017,0.098,7722,51.0,80.6,2238,38.1,225.44,0
Thailand,APAC,2020,commercial,ICE,104,71551,47701,119356,0.09,504,11.7,322,1.077,0.099,7613,51.5,78.4,2479,40.6,67.83,0
Thailand,APAC,2020,mass_market,ICE,1179,413874,56437,471490,0.25,504,11.7,322,1.077,0.099,7613,51.5,78.4,2479,40.6,32.92,0
Thailand,APAC,2020,premium,ICE,719,181882,15816,198417,0.36,504,11.7,322,1.077,0.099,7613,51.5,78.4,2479,40.6,30.73,0
Thailand,APAC,2021,commercial,ICE,266,66785,44523,111574,0.24,975,16.4,350,1.13,0.103,7312,51.7,77.2,2732,43.6,155.77,0
Thailand,APAC,2021,mass_market,ICE,3033,389774,53151,445958,0.68,975,16.4,350,1.13,0.103,7312,51.7,77.2,2732,43.6,157.25,0
Thailand,APAC,2021,premium,ICE,1855,171333,14899,188087,0.99,975,16.4,350,1.13,0.103,7312,51.7,77.2,2732,43.6,158.0,0
Thailand,APAC,2022,commercial,ICE,1310,76100,50734,128144,1.02,2746,19.4,361,1.207,0.107,7032,52.2,80.1,2988,48.8,300.0,0
Thailand,APAC,2022,mass_market,ICE,14960,437686,59685,512331,2.92,2746,19.4,361,1.207,0.107,7032,52.2,80.1,2988,48.8,300.0,0
Thailand,APAC,2022,premium,ICE,8993,187135,16273,212401,4.23,2746,19.4,361,1.207,0.107,7032,52.2,80.1,2988,48.8,300.0,0
Thailand,APAC,2023,commercial,ICE,3983,74584,49722,128289,3.1,8246,25.3,389,1.203,0.113,7181,52.9,82.3,3009,49.7,204.05,0
Thailand,APAC,2023,mass_market,ICE,45373,410220,55939,511532,8.87,8246,25.3,389,1.203,0.113,7181,52.9,82.3,3009,49.7,203.3,0
Thailand,APAC,2023,premium,ICE,28014,174615,15184,217813,12.86,8246,25.3,389,1.203,0.113,7181,52.9,82.3,3009,49.7,211.51,0
Thailand,APAC,2024,commercial,ICE,5740,78083,52055,135878,4.22,15198,27.7,420,1.18,0.117,7514,53.0,79.8,2487,53.6,44.11,0
Thailand,APAC,2024,mass_market,ICE,65483,419800,57245,542528,12.07,15198,27.7,420,1.18,0.117,7514,53.0,79.8,2487,53.6,44.32,0
Thailand,APAC,2024,premium,ICE,39818,172679,15016,227513,17.5,15198,27.7,420,1.18,0.117,7514,53.0,79.8,2487,53.6,42.14,0
Thailand,APAC,2025,commercial,ICE,7297,81953,54636,143886,5.07,25686,38.2,446,1.11,0.12,7908,53.7,76.9,2519,58.8,27.13,0
Thailand,APAC,2025,mass_market,ICE,81541,423456,57744,562741,14.49,25686,38.2,446,1.11,0.12,7908,53.7,76.9,2519,58.8,24.52,0
Thailand,APAC,2025,premium,ICE,48934,169252,14718,232904,21.01,25686,38.2,446,1.11,0.12,7908,53.7,76.9,2519,58.8,22.89,0
Turkey,Europe,2010,commercial,ICE,5,69083,46059,115147,0.0,0,0.0,114,1.56,0.102,10688,70.6,51.3,0,24.7,0.0,0
Turkey,Europe,2010,mass_market,ICE,15,402048,54827,456890,0.0,0,0.0,114,1.56,0.102,10688,70.6,51.3,0,24.7,0.0,0
Turkey,Europe,2010,premium,ICE,10,177904,15471,193385,0.01,0,0.0,114,1.56,0.102,10688,70.6,51.3,0,24.7,0.0,0
Turkey,Europe,2011,commercial,ICE,5,73155,48774,121934,0.0,13,1.0,118,1.533,0.101,10943,71.1,53.3,270,26.8,0.0,0
Turkey,Europe,2011,mass_market,ICE,15,434453,59246,493714,0.0,13,1.0,118,1.533,0.101,10943,71.1,53.3,270,26.8,0.0,0
Turkey,Europe,2011,premium,ICE,10,184044,16005,200059,0.0,13,1.0,118,1.533,0.101,10943,71.1,53.3,270,26.8,0.0,0
Turkey,Europe,2012,commercial,ICE,5,75132,50092,125229,0.0,26,2.1,124,1.487,0.101,10924,71.9,55.0,541,27.8,0.0,0
Turkey,Europe,2012,mass_market,ICE,23,439735,59967,499725,0.0,26,2.1,124,1.487,0.101,10924,71.9,55.0,541,27.8,23.83,0
Turkey,Europe,2012,premium,ICE,13,193955,16867,210835,0.01,26,2.1,124,1.487,0.101,10924,71.9,55.0,541,27.8,14.02,0
Turkey,Europe,2013,commercial,ICE,9,75222,50152,125383,0.01,39,2.8,123,1.43,0.101,10837,72.2,56.9,819,29.6,21.64,0
Turkey,Europe,2013,mass_market,ICE,51,449813,61338,511202,0.01,39,2.8,123,1.43,0.101,10837,72.2,56.9,819,29.6,50.37,0
Turkey,Europe,2013,premium,ICE,30,193146,16795,209971,0.01,39,2.8,123,1.43,0.101,10837,72.2,56.9,819,29.6,44.22,0
Turkey,Europe,2014,commercial,ICE,5,78056,52038,130099,0.0,48,3.8,144,1.393,0.102,10796,73.1,58.6,1067,29.8,0.0,0
Turkey,Europe,2014,mass_market,ICE,52,453907,61896,515855,0.01,48,3.8,144,1.393,0.102,10796,73.1,58.6,1067,29.8,51.35,0
Turkey,Europe,2014,premium,ICE,32,205829,17898,223759,0.01,48,3.8,144,1.393,0.102,10796,73.1,58.6,1067,29.8,47.36,0
Turkey,Europe,2015,commercial,ICE,5,88113,58742,146860,0.0,65,5.1,162,1.36,0.1,10985,73.1,59.0,1374,31.8,0.0,0
Turkey,Europe,2015,mass_market,ICE,58,511294,69722,581074,0.01,65,5.1,162,1.36,0.1,10985,73.1,59.0,1374,31.8,36.11,0
Turkey,Europe,2015,premium,ICE,35,224018,19480,243533,0.01,65,5.1,162,1.36,0.1,10985,73.1,59.0,1374,31.8,39.12,0
Turkey,Europe,2016,commercial,ICE,10,85497,56998,142505,0.01,75,5.9,177,1.307,0.095,10520,73.7,59.3,1620,35.3,3.57,0
Turkey,Europe,2016,mass_market,ICE,113,497189,67798,565100,0.02,75,5.9,177,1.307,0.095,10520,73.7,59.3,1620,35.3,30.37,0
Turkey,Europe,2016,premium,ICE,69,217464,18910,236443,0.03,75,5.9,177,1.307,0.095,10520,73.7,59.3,1620,35.3,32.0,0
Turkey,Europe,2017,commercial,ICE,21,88095,58730,146846,0.01,85,7.1,202,1.2,0.089,9859,74.8,58.3,1911,37.0,61.34,0
Turkey,Europe,2017,mass_market,ICE,237,521165,71068,592470,0.04,85,7.1,202,1.2,0.089,9859,74.8,58.3,1911,37.0,109.73,0
Turkey,Europe,2017,premium,ICE,142,224487,19521,244150,0.06,85,7.1,202,1.2,0.089,9859,74.8,58.3,1911,37.0,64.33,0
Turkey,Europe,2018,commercial,ICE,26,62439,41626,104091,0.02,102,9.5,238,1.097,0.082,9430,75.3,58.3,2189,40.3,73.25,0
Turkey,Europe,2018,mass_market,ICE,299,375306,51178,426783,0.07,102,9.5,238,1.097,0.082,9430,75.3,58.3,2189,40.3,26.16,0
Turkey,Europe,2018,premium,ICE,179,161831,14072,176082,0.1,102,9.5,238,1.097,0.082,9430,75.3,58.3,2189,40.3,26.06,0
Turkey,Europe,2019,commercial,ICE,45,43151,28767,71963,0.06,298,9.7,279,1.033,0.075,9049,75.4,55.6,2425,42.7,65.1,0
Turkey,Europe,2019,mass_market,ICE,512,249742,34056,284310,0.18,298,9.7,279,1.033,0.075,9049,75.4,55.6,2425,42.7,71.24,0
Turkey,Europe,2019,premium,ICE,310,108835,9464,118609,0.26,298,9.7,279,1.033,0.075,9049,75.4,55.6,2425,42.7,73.18,0
Turkey,Europe,2020,commercial,ICE,108,68430,45620,114158,0.09,477,13.7,308,1.017,0.074,9518,76.5,54.1,2697,46.0,72.61,0
Turkey,Europe,2020,mass_market,ICE,1213,394128,53745,449086,0.27,477,13.7,308,1.017,0.074,9518,76.5,54.1,2697,46.0,136.91,0
Turkey,Europe,2020,premium,ICE,735,171968,14954,187657,0.39,477,13.7,308,1.017,0.074,9518,76.5,54.1,2697,46.0,137.1,0
Turkey,Europe,2021,commercial,ICE,260,68510,45674,114444,0.23,952,21.5,340,1.043,0.077,10026,76.3,53.8,2977,48.6,140.74,0
Turkey,Europe,2021,mass_market,ICE,3108,417998,57000,478106,0.65,952,21.5,340,1.043,0.077,10026,76.3,53.8,2977,48.6,156.22,0
