dt,position_name_cn,business_type,dsp_name,position_type,discovery_cnt_num,click_cnt_num,consume_amount
20260101,极速版-激励视频-福利页,品牌广告,汇川,极速版,8694,8528,73.64646
20260108,极速版-激励视频-福利页唤端,品牌广告,汇川,极速版,8100,4398,89.62518
20260104,激励视频-时长模式,效果广告,方歌,时长模式,64931,57556,2238.25986
20260108,极速版免费领时长激励视频,品牌广告,汇川,极速版,1121,1071,53.01444
20260113,福利页-提取现金-激励视频,效果广告,fancy-v2,福利页,73,61,9.86476
20260118,福利页-下载任务,效果广告,广点通,福利页,578560,415188,13732.70858
20260119,激励视频-时长模式,效果广告,佳投-v2,时长模式,2617,2309,102.87081
20260108,激励视频-唤端广告,效果广告,fancy-v2,时长模式,1750,204,39.29222
20260108,福利页-愉悦赚H5,效果广告,,福利页,,,6832.155001542851
20260108,边听边看-看广免广,adsounds,?,主app-其他,796,48,14.681911
20260111,收听失效奖励激励视频,效果广告,广点通,极速版,154,7,0.621
20260120,收听时长-超级翻倍-激励视频,效果广告,穿山甲（模板）,极速版,53402,38597,809.69495
20260118,小说-阅读器免广告激励视频,效果广告,穿山甲（模板）,极速版,16,8,1.152
20260123,激励视频-唤端广告,效果广告,荣耀_他方,时长模式,585,57,6.30039
20260124,激励视频-唤端广告,效果广告,爱奇艺,时长模式,49779,13773,1519.29592
20260106,福利页-领现金-激励视频,效果广告,穿山甲（模板）,福利页,74,17,8.97617
20260114,奇迹小说-书籍红包激励视频,效果广告,穿山甲（模板）,极速版,44,8,0.88
20260126,激励视频-福利页,效果广告,穿山甲（模板）,福利页,2188092,1491333,106578.85052
20260118,积分中心-任务-banner,效果广告,fancy-v2,福利页,6547,6464,239.3671
20260126,答题活动激励视频,声播,?,极速版,4252,7719,99.120993
20260102,前插视频,adsounds,?,主app-其他,18496,4191,600.5986019999999
20260112,极速版-激励视频-福利页,效果广告,ToBid聚合SDK,极速版,39176,34040,837.67135
20260109,奇迹小说-书籍红包激励视频,效果广告,穿山甲（模板）,极速版,48,20,0.96
20260113,福利页-提取现金-激励视频,效果广告,广点通,福利页,6739,5608,539.12
20260102,答题活动激励视频,adsounds,?,极速版,11872,11907,282.539588
20260111,福利页-领现金-激励视频,效果广告,旺脉2,福利页,20,10,1.59684
20260107,福利页-提取现金-激励视频,品牌广告,快手UG,福利页,3,3,0.09
20260110,激励视频-唤端广告,效果广告,布鲁肯,时长模式,361,32,6.43623
20260106,激励视频-福利页,效果广告,有境V2,福利页,4529,4380,242.56455
20260106,积分中心激励视频,adsounds,?,福利页,23930,1884,321.0182779999996
20260119,?,adsounds,?,极速版,0,1,0.0
20260104,极速版-激励视频-福利页,adsounds,?,极速版,18731,18535,250.754705
20260126,激励视频-时长模式,效果广告,瑞狮,时长模式,8838,8562,701.87148
20260101,答题活动激励视频,声播,?,极速版,6455,10817,103.475488
20260120,激励视频-唤端广告,效果广告,墨果,时长模式,11534,730,165.24257
20260114,激励视频-福利页-唤端广告,效果广告,点思,福利页,4018,3627,56.8751
20260105,激励视频-福利页,效果广告,亿典v2,福利页,9817,9093,278.41467
20260101,极速版-福利页-愉悦赚H5,效果广告,,极速版,,,1262.2684001139332
20260123,激励视频-时长模式,效果广告,OPPO-API,时长模式,30571,24649,3014.01211
20260116,喝水打卡激励视频,效果广告,广点通,极速版,95288,83946,1265.07448
20260126,激励视频-唤端广告,效果广告,广点通,时长模式,834432,296015,40100.86365
20260119,极速版免费领时长激励视频,adsounds,?,极速版,1283,1170,34.895435
20260112,激励视频-时长模式,adsounds,?,时长模式,484668,185905,69804.220686
20260106,激励视频-福利页,效果广告,吉欣,福利页,4655,4549,80.70065
20260104,收听时长-超级翻倍-激励视频-卡友,效果广告,穿山甲（模板）,极速版,8,1,0.072
20260122,激励视频-福利页,效果广告,穿山甲（模板）,福利页,1900412,1231213,72236.774
20260128,激励视频-福利页,效果广告,fancy-v2,福利页,68920,64396,1620.37465
20260102,激励视频-唤端广告,品牌广告,手淘_巨浪,时长模式,4715,976,152.08463
20260110,福利页-领现金-激励视频,效果广告,枫岚rtb,福利页,105,75,4.2726
20260102,激励视频-时长模式,效果广告,华夏乐游,时长模式,749,736,65.80212
20260102,极速版免费领时长激励视频,效果广告,穿山甲聚合SDK,极速版,97065,70015,6564.94256
20260119,激励视频-福利页-唤端广告,效果广告,佳投-v2,福利页,9506,7715,178.58718
20260118,激励视频-福利页,声播,?,福利页,186536,175263,6016.655904975441
20260122,激励视频-福利页-唤端广告,效果广告,旺脉2,福利页,15318,8885,195.23961
20260122,激励视频-金币模式,效果广告,穿山甲（模板）,福利页,2143,1232,190.39209
20260101,激励视频-福利页,效果广告,方歌,福利页,108645,103214,2789.67077
20260108,福利页-提取现金-激励视频,adsounds,?,福利页,3456,2890,205.0115660000853
20260118,激励视频-时长模式,效果广告,海贝（嗨量）,时长模式,62141,55879,4691.72595
20260122,激励视频-福利页-唤端广告,效果广告,爱奇艺,福利页,78213,59652,1442.95191
20260104,激励视频-福利页-唤端广告,效果广告,墨果,福利页,5377,4658,106.50184
20260110,激励视频-时长模式,品牌广告,Tap-tap,时长模式,66681,60413,3191.51528
20260121,激励视频-金币模式,效果广告,穿山甲（模板）,福利页,2234,1289,184.51163
20260111,激励视频-福利页-唤端广告,效果广告,枫岚rtb,福利页,5080,4503,117.51537
20260115,激励视频-福利页,效果广告,美数_v2,福利页,32117,31459,737.2046
20260114,激励视频-唤端广告,效果广告,快友V2,时长模式,12978,1689,388.71404
20260106,积分中心-任务-banner,效果广告,佳投-v2,福利页,47028,46904,783.6998
20260116,极速版-信息流激励视频,效果广告,广点通,极速版,14984,12735,230.274
20260111,激励视频-时长模式,效果广告,点思,时长模式,108544,96913,9697.71839
20260118,激励视频-时长模式,效果广告,舜飞,时长模式,19502,18313,1405.93293
20260124,福利页-提取现金-激励视频,效果广告,方歌,福利页,8,10,0.21298
20260118,福利页-提取现金-激励视频,声播,?,福利页,901,839,70.358623999759
20260125,福利页-小游戏,效果广告,广点通,主app-其他,466,99,5.02824
20260118,激励视频-时长模式,效果广告,快友V2,时长模式,8078,7546,1221.07942
20260120,激励视频-福利页,效果广告,有境V2,福利页,9680,7188,674.97348
20260128,奇迹小说-宝箱激励视频,adsounds,?,极速版,6,3,0.035547
20260114,激励视频-福利页,效果广告,有境V2,福利页,5499,5356,285.076
20260113,激励视频-福利页,品牌广告,汇川,福利页,267114,254444,6252.87681
20260119,福利页-提取现金-激励视频,声播,?,福利页,947,926,79.8394300000001
20260108,激励视频-听书任务,adsounds,?,主app-其他,15870,754,24.7048319999997
20260116,激励视频-福利页-唤端广告,效果广告,墨果,福利页,3608,2946,70.24957
20260107,激励视频-福利页-唤端广告,效果广告,有境V2,福利页,588,450,7.18933
20260106,激励视频-福利页-唤端广告,效果广告,fancy-v2,福利页,6932,5322,127.01398
20260121,激励视频-福利页,效果广告,舜飞,福利页,13012,12703,435.12709
20260125,积分中心-任务-banner,效果广告,讯飞,福利页,123998,123762,2550.58722
20260111,激励视频-短剧模式,adsounds,?,主app-其他,140,129,4.394059
20260121,积分中心激励视频,效果广告,旺脉2,福利页,2742,2436,113.60772
20260116,极速版-激励视频-福利页唤端,声播,?,极速版,39993,23376,736.417356408
20260115,首页金币播报-激励视频,效果广告,穿山甲（模板）,极速版,53,40,0.5
20260126,激励视频-时长模式,效果广告,旺脉2,时长模式,18823,17165,1598.69697
20260113,福利页-领现金-激励视频,品牌广告,快手UG,福利页,1,1,0.02776
20260125,收听时长-超级翻倍-激励视频,品牌广告,拼多多,极速版,225,6,1.05345
20260107,奇迹小说-宝箱激励视频,效果广告,穿山甲（模板）,极速版,188,57,1.316
20260105,激励视频-时长模式,效果广告,美数_v2,时长模式,2913,2574,193.60746
20260123,激励视频-时长模式,效果广告,广推,时长模式,4491,3822,221.72595
20260115,极速版免费领时长激励视频,效果广告,爱奇艺,极速版,186,169,10.37235
20260113,奇迹小说-看视频任务激励视频,adsounds,?,极速版,12,8,0.037853
20260106,激励视频-听书任务,效果广告,广点通,主app-其他,36578,27298,473.58043
20260102,极速版-激励视频-福利页,效果广告,美数_v2,极速版,1683,1635,39.65278
20260117,奇迹小说-看视频任务激励视频,adsounds,?,极速版,6,4,0.044054
20260121,极速版免费领时长激励视频,效果广告,广点通,极速版,24241,14457,724.5083
20260114,收听时长-激励视频,效果广告,广点通,极速版,157,47,2.355
20260123,前插视频,adsounds,?,主app-其他,13759,1865,506.2048859999649
20260115,收听时长-激励视频,效果广告,广点通,极速版,116,26,1.74
20260127,喝水打卡激励视频,效果广告,广点通,极速版,105329,92560,1627.02674
20260124,积分中心激励视频,adsounds,?,福利页,12742,1270,111.7425710000006
20260122,福利页-提取现金-激励视频,声播,?,福利页,522,504,56.3763680000195
20260110,激励视频-福利页,效果广告,旺脉2,福利页,2773,2670,33.98478
20260113,喝水打卡激励视频,效果广告,百度（模板）,极速版,5756,5369,67.49745
20260118,奇迹小说-书籍红包激励视频,效果广告,穿山甲（模板）,极速版,45,10,0.9
20260127,激励视频-听书任务,效果广告,穿山甲（模板）,主app-其他,26188,18116,264.647
20260121,激励视频-福利页-唤端广告,效果广告,海贝（嗨量）,福利页,55082,37310,728.2113
20260110,激励视频-福利页-唤端广告,品牌广告,手淘_巨浪,福利页,114,58,2.65745
20260108,激励视频-福利页,效果广告,易点天下,福利页,75572,70508,2160.51038
20260123,激励视频-听书任务,效果广告,穿山甲（模板）,主app-其他,26550,19247,252.19658
20260112,激励视频-福利页-唤端广告,效果广告,软告V2,福利页,433,146,4.34501
20260103,极速版免费领时长激励视频,效果广告,穿山甲（模板）,极速版,32602,22404,1500.19704
20260113,极速版-激励视频-福利页,声播,?,极速版,8051,8469,82.423465
20260118,激励视频-福利页,效果广告,多盟,福利页,157800,164519,3401.10892
20260107,激励视频-福利页,效果广告,广点通,福利页,1398057,895166,45948.44805
20260113,激励视频-时长模式,效果广告,易点天下,时长模式,123425,108064,8049.07615
20260105,激励视频-福利页,品牌广告,拼多多,福利页,67056,59959,2417.65755
20260128,答题活动激励视频,adsounds,?,极速版,14766,14894,149.824282
20260104,分享奖励弹窗-激励视频,效果广告,广点通,极速版,774,743,7.74
20260105,极速版免费领章节激励视频,效果广告,穿山甲（模板）,极速版,1,0,0.009
20260110,激励视频-福利页,品牌广告,京准通_API,福利页,18718,18598,833.4256
20260127,激励视频-时长模式,效果广告,OPPO-API,时长模式,27024,21471,2687.68671
20260127,激励视频-福利页-唤端广告,效果广告,舜飞,福利页,2316,1642,52.23695
20260128,激励视频-时长模式,效果广告,fancy-v2,时长模式,99357,87879,4657.31821
20260121,极速版免费领时长激励视频,效果广告,墨果,极速版,37,41,2.31671
20260117,激励视频-唤端广告,效果广告,百度SDK,时长模式,59550,10385,968.27579
20260102,激励视频-时长模式,效果广告,亿典v2,时长模式,527,501,49.11359
20260115,激励视频-福利页,效果广告,布鲁肯,福利页,164062,160194,4244.0867
20260112,激励视频-福利页,效果广告,瑞狮,福利页,47679,46310,939.21942
20260120,激励视频-时长模式,品牌广告,喜马拉雅,时长模式,43164,15268,0.0
20260124,极速版-激励视频-福利页唤端,adsounds,?,极速版,23024,8464,118.675878
20260123,激励视频-唤端广告,效果广告,百度SDK,时长模式,63733,12245,1175.10412
20260124,极速版免费领时长激励视频,效果广告,墨果,极速版,32,34,1.80132
20260124,福利页-领现金-激励视频,效果广告,fancy-v2,福利页,43,40,2.45159
20260106,激励视频-福利页,效果广告,枫岚rtb,福利页,114929,104751,2754.37093
20260103,奇迹小说-宝箱激励视频,adsounds,?,极速版,190,37,0.221753
20260103,极速版免费领时长激励视频,效果广告,百度（模板）,极速版,3487,3127,69.74
20260119,小说-阅读器免广告激励视频,效果广告,穿山甲（模板）,极速版,19,8,1.368
20260122,激励视频-时长模式,效果广告,佳投-v2,时长模式,1835,1641,79.88972
20260126,激励视频-福利页-唤端广告,效果广告,软告V2,福利页,1605,404,14.45841
20260125,激励视频-福利页-唤端广告,效果广告,多盟,福利页,11387,10599,213.37442
20260124,激励视频-福利页,品牌广告,Tap-tap,福利页,158554,154593,1985.14527
20260119,激励视频-唤端广告,效果广告,海贝（嗨量）,时长模式,33731,3807,499.72038
20260102,极速版免费领时长激励视频,品牌广告,汇川,极速版,1184,1093,59.84969
20260118,极速版-激励视频-福利页唤端,效果广告,穿山甲（开屏/自渲染）,极速版,59297,34688,1577.74277
20260122,收听时长-超级翻倍-激励视频,品牌广告,拼多多,极速版,165,2,0.61353
20260105,激励视频-福利页-唤端广告,品牌广告,手淘_巨浪,福利页,193,117,6.03223
20260125,激励视频-时长模式,效果广告,百度SDK,时长模式,232252,243213,10318.20989
