gameid,usd,eur,gbp,jpy,rub,date_acquired
13393,11.99,,9.59,,1275.0,2025-02-22
13115,16.49,16.07,13.19,,,2025-02-22
13418,6.99,,,,,2025-02-22
13169,,,,,,2025-02-22
13162,9.99,,7.99,,,2025-02-22
13217,,,,,,2025-02-22
13113,2.99,2.99,2.39,,265.0,2025-02-22
13219,4.99,4.99,3.99,,442.0,2025-02-22
13114,1.49,1.49,1.19,,132.0,2025-02-22
13112,9.99,9.99,7.99,,886.0,2025-02-22
13380,,,,,,2025-02-22
13111,13.99,13.63,11.19,,1487.0,2025-02-22
13059,9.99,9.99,8.99,,886.0,2025-02-22
12903,9.99,9.99,8.79,,886.0,2025-02-22
12944,9.99,9.74,7.99,,1062.0,2025-02-22
12972,9.99,9.99,8.99,,886.0,2025-02-22
12901,19.99,19.99,15.99,,1772.0,2025-02-22
12989,18.49,18.49,14.99,,1639.0,2025-02-22
12913,19.99,19.99,15.99,,1772.0,2025-02-22
12900,1.99,1.99,1.59,,176.0,2025-02-22
12990,19.99,,16.74,,,2025-02-22
12949,4.99,4.99,3.99,,530.0,2025-02-22
12860,9.99,9.99,7.99,,886.0,2025-02-22
12899,19.99,19.99,14.99,,1772.0,2025-02-22
12858,14.99,14.61,11.99,,,2025-02-22
12759,14.99,14.99,12.49,,1329.0,2025-02-22
12788,1.49,1.49,1.19,,132.0,2025-02-22
12765,14.99,12.99,9.99,,1329.0,2025-02-22
11734,9.99,9.74,7.99,,1062.0,2025-02-22
12857,,,,,,2025-02-22
12781,12.49,12.49,10.49,,1107.0,2025-02-22
12766,12.99,12.99,9.99,,1151.0,2025-02-22
12971,,,,,,2025-02-22
12844,,,,,,2025-02-22
12755,2.99,2.99,1.91,,265.0,2025-02-22
12851,9.99,9.74,7.99,,,2025-02-22
12754,2.99,2.99,1.91,,265.0,2025-02-22
12713,11.99,11.99,9.59,,1063.0,2025-02-22
12702,14.99,12.99,12.99,,1329.0,2025-02-22
12681,19.99,19.99,15.99,,1772.0,2025-02-22
12693,14.99,14.99,11.99,,1329.0,2025-02-22
12584,7.99,7.78,6.39,,849.0,2025-02-22
11655,,,,,,2025-02-22
12645,19.99,19.99,14.99,,1772.0,2025-02-22
12531,9.99,9.99,7.99,,886.0,2025-02-22
12574,12.99,12.99,10.39,,1151.0,2025-02-22
13109,14.99,,,,,2025-02-22
12525,11.99,11.99,9.59,,1063.0,2025-02-22
12530,9.99,9.99,7.99,,886.0,2025-02-22
12497,9.99,9.74,7.99,,1062.0,2025-02-22
12477,19.99,19.99,15.99,,1772.0,2025-02-22
12921,19.99,,14.99,,,2025-02-22
12478,,,,,,2025-02-22
12449,7.99,7.99,6.39,,708.0,2025-02-22
12335,4.99,,,,,2025-02-22
12479,24.99,24.99,19.99,,2215.0,2025-02-22
12383,9.99,9.99,7.99,,886.0,2025-02-22
12319,9.99,,7.99,,,2025-02-22
12580,7.99,,,,,2025-02-22
12278,2.99,,2.39,,,2025-02-22
12334,12.99,12.99,10.74,,1151.0,2025-02-22
12285,9.99,9.99,7.99,,886.0,2025-02-22
12410,,,,,,2025-02-22
12556,7.99,7.98,6.39,,886.0,2025-02-22
12284,19.99,19.99,16.74,,,2025-02-22
12430,9.99,,8.39,,,2025-02-22
12190,14.99,14.99,11.99,,1329.0,2025-02-22
12267,9.99,,7.99,,1062.0,2025-02-22
12186,14.99,14.99,12.99,,1329.0,2025-02-22
12219,14.99,14.99,12.49,,1329.0,2025-02-22
12358,,,,,,2025-02-22
12571,,,,,,2025-02-22
12105,,,,,,2025-02-22
12061,40.49,35.98,27.99,,,2025-02-22
12189,9.99,9.74,7.99,,1062.0,2025-02-22
11988,7.99,7.78,6.39,,849.0,2025-02-22
11984,14.99,12.99,12.99,,1329.0,2025-02-22
12000,14.99,14.99,11.99,,1329.0,2025-02-22
1089,,,,,,2025-02-22
12006,14.99,14.99,12.99,,1329.0,2025-02-22
11938,9.99,9.99,7.99,,886.0,2025-02-22
11927,14.99,14.99,11.99,,1594.0,2025-02-22
11747,29.99,29.99,24.99,,4431.0,2025-02-22
12117,9.99,9.99,7.99,,1062.0,2025-02-22
12095,,,,,,2025-02-22
11881,14.99,14.99,11.99,,1329.0,2025-02-22
12089,,,,,,2025-02-22
11832,14.99,14.99,11.99,,1329.0,2025-02-22
12017,9.99,9.99,7.99,,886.0,2025-02-22
12145,19.99,,,,,2025-02-22
11880,14.99,12.99,9.99,,1329.0,2025-02-22
12019,,,,,,2025-02-22
11929,,,,,,2025-02-22
11960,,,,,,2025-02-22
11850,39.99,29.99,24.99,,3545.0,2025-02-22
12018,,,,,,2025-02-22
11781,29.99,,23.99,,3189.0,2025-02-22
11758,8.99,8.99,7.19,,797.0,2025-02-22
11830,49.99,49.99,39.99,,,2025-02-22
11725,4.99,4.99,3.99,,300.0,2025-02-22
11884,,,,,,2025-02-22
11742,,,,,,2025-02-22
11671,19.99,19.99,16.74,,1772.0,2025-02-22
11664,9.99,9.99,7.99,,,2025-02-22
11642,12.99,12.66,10.39,,1381.0,2025-02-22
11631,5.99,5.83,4.79,,636.0,2025-02-22
11666,9.99,9.99,7.99,,886.0,2025-02-22
11637,19.99,19.99,15.99,,,2025-02-22
11673,19.99,,16.74,,,2025-02-22
11635,19.99,19.99,15.99,,2126.0,2025-02-22
11619,59.99,59.99,44.99,,6380.0,2025-02-22
11607,14.99,14.99,11.99,,1329.0,2025-02-22
11740,,,,,,2025-02-22
11597,19.99,29.98,23.99,,2658.0,2025-02-22
11539,11.99,11.68,9.99,,1275.0,2025-02-22
11525,9.99,9.99,7.99,,,2025-02-22
11473,9.99,9.99,7.99,,886.0,2025-02-22
11431,14.99,14.99,12.49,,1329.0,2025-02-22
7009,,,,,,2025-02-22
638520,,,,,,2025-02-22
8699,,,,,,2025-02-22
6801,,,,,,2025-02-22
6810,,,,,,2025-02-22
7050,,,,,,2025-02-22
6815,,,,,,2025-02-22
6823,,,,,,2025-02-22
7515,,,,,,2025-02-22
6806,,,,,,2025-02-22
5844,,,,,,2025-02-22
6811,,,,,,2025-02-22
7985,,,,,,2025-02-22
751069,10.99,10.99,9.19,,974.0,2025-02-22
2708,,,,,,2025-02-22
6814,,,,,,2025-02-22
6259,,,,,,2025-02-22
749193,4.49,4.49,3.77,,398.0,2025-02-22
6821,,,,,,2025-02-22
749234,,,,,,2025-02-22
5846,,,,,,2025-02-22
6812,,,,,,2025-02-22
748976,14.99,14.99,12.49,,1329.0,2025-02-22
749498,2.99,2.99,2.49,,265.0,2025-02-22
749042,3.49,3.49,2.93,,,2025-02-22
10597,,,,,,2025-02-22
748367,19.99,19.99,16.74,,1772.0,2025-02-22
748454,24.99,24.99,20.99,,2215.0,2025-02-22
750791,4.49,4.49,3.77,,398.0,2025-02-22
665077,14.99,14.99,12.49,,1329.0,2025-02-22
747992,9.99,9.99,8.39,,886.0,2025-02-22
749822,7.99,7.99,6.69,,708.0,2025-02-22
749040,4.99,4.99,4.19,,,2025-02-22
8505,,,,,,2025-02-22
747840,5.99,5.99,4.99,,531.0,2025-02-22
3988,,,,,,2025-02-22
6258,,,,,,2025-02-22
717372,4.99,4.99,4.19,,442.0,2025-02-22
716358,4.99,4.99,4.19,,442.0,2025-02-22
748797,5.99,5.99,4.99,,531.0,2025-02-22
750641,29.99,29.99,24.99,,2658.0,2025-02-22
702640,4.99,5.19,4.19,,442.0,2025-02-22
717368,4.99,4.99,4.19,,442.0,2025-02-22
717258,69.99,79.99,69.99,,7090.0,2025-02-22
717236,19.99,19.99,16.99,,1772.0,2025-02-22
178435,39.99,39.99,33.49,,3545.0,2025-02-22
695738,4.99,4.99,4.19,,442.0,2025-02-22
716176,19.99,19.99,16.74,,1772.0,2025-02-22
699279,69.99,79.99,69.99,,6204.0,2025-02-22
693139,4.99,4.99,4.19,,442.0,2025-02-22
716464,16.99,16.99,14.99,,1506.0,2025-02-22
716108,14.99,14.99,14.99,,1329.0,2025-02-22
717246,15.99,15.99,13.24,,1417.0,2025-02-22
694715,4.99,4.99,4.19,,442.0,2025-02-22
716356,7.99,7.99,7.99,,708.0,2025-02-22
693140,4.99,4.99,4.19,,442.0,2025-02-22
716010,19.99,19.99,16.74,,1772.0,2025-02-22
716031,4.99,4.99,4.19,,442.0,2025-02-22
716030,4.99,4.99,4.19,,442.0,2025-02-22
715943,4.99,4.99,4.19,,442.0,2025-02-22
715972,12.99,12.99,10.74,,1151.0,2025-02-22
715094,5.99,5.99,4.99,,531.0,2025-02-22
463211,,,,,,2025-02-22
713884,6.99,6.99,5.79,,620.0,2025-02-22
715305,14.99,14.99,12.49,,1329.0,2025-02-22
715243,29.99,29.99,25.99,,,2025-02-22
616624,69.99,79.99,69.99,,6204.0,2025-02-22
195368,,,,,,2025-02-22
11562,14.99,14.99,11.99,,1329.0,2025-02-22
11639,,,,,,2025-02-22
11633,4.99,4.99,3.99,,442.0,2025-02-22
11606,14.99,14.61,11.99,,1594.0,2025-02-22
11532,,,,,,2025-02-22
11533,14.99,,11.99,,1329.0,2025-02-22
11589,19.99,19.99,14.99,,1772.0,2025-02-22
11583,14.99,24.99,12.49,,,2025-02-22
11609,,,,,,2025-02-22
11554,,,,,,2025-02-22
394929,59.99,69.99,59.99,,5318.0,2025-02-22
11636,,,,,,2025-02-22
11456,9.99,9.99,7.99,,886.0,2025-02-22
11518,1.99,1.99,1.59,,176.0,2025-02-22
11485,,,,,,2025-02-22
11430,9.99,9.99,7.99,,,2025-02-22
11355,13.99,13.99,11.19,,1240.0,2025-02-22
11387,14.99,14.99,11.99,,,2025-02-22
11336,19.99,19.99,15.99,,1772.0,2025-02-22
11315,9.99,9.74,7.99,,,2025-02-22
11398,14.99,14.61,11.99,,1594.0,2025-02-22
11356,9.99,9.99,7.99,,886.0,2025-02-22
11310,24.99,24.99,20.99,,2215.0,2025-02-22
11286,19.99,19.48,15.99,,2126.0,2025-02-22
11300,9.99,9.99,7.99,,1062.0,2025-02-22
11255,14.99,,,,,2025-02-22
11247,7.99,,,,,2025-02-22
11306,9.99,9.99,7.99,,,2025-02-22
11213,19.99,,,,,2025-02-22
11372,9.99,9.74,7.99,,1062.0,2025-02-22
11246,9.99,9.99,8.39,,886.0,2025-02-22
11147,3.99,3.99,3.19,,424.0,2025-02-22
11279,9.99,9.99,7.99,,886.0,2025-02-22
11118,11.99,11.68,9.59,,1275.0,2025-02-22
11189,4.99,,,,,2025-02-22
11137,19.99,,,,,2025-02-22
11086,11.99,11.99,8.99,,1063.0,2025-02-22
10262,29.99,24.99,23.74,,699.0,2025-02-22
11314,1.99,,1.59,,211.0,2025-02-22
11259,,,,,,2025-02-22
10977,4.99,4.99,3.99,,442.0,2025-02-22
11339,,,,,,2025-02-22
10300,,,,,,2025-02-22
10260,4.99,4.99,3.99,,442.0,2025-02-22
617109,,,,,,2025-02-22
11357,14.99,14.99,11.99,,1329.0,2025-02-22
11517,,,,,,2025-02-22
10202,9.99,8.99,7.19,,886.0,2025-02-22
10211,14.99,14.99,11.99,,1594.0,2025-02-22
10220,6.99,6.81,5.59,,743.0,2025-02-22
10186,14.99,14.99,11.99,,1329.0,2025-02-22
10252,9.99,,7.99,,1062.0,2025-02-22
10170,14.99,12.99,9.99,,1329.0,2025-02-22
11092,,,,,,2025-02-22
10196,9.99,9.99,7.99,,886.0,2025-02-22
10227,19.99,29.99,23.99,,1772.0,2025-02-22
10119,9.99,8.18,8.39,,1062.0,2025-02-22
10139,5.99,5.99,4.79,,531.0,2025-02-22
10121,14.99,14.99,11.99,,,2025-02-22
10169,9.99,9.99,7.99,,886.0,2025-02-22
9997,9.99,9.99,7.99,,886.0,2025-02-22
10077,1.99,,,,,2025-02-22
10060,6.99,6.81,5.59,,743.0,2025-02-22
9719,12.99,12.99,10.74,,1151.0,2025-02-22
10236,,,,,,2025-02-22
10050,19.99,19.99,15.99,,1772.0,2025-02-22
10187,,,,,,2025-02-22
10123,,,,,,2025-02-22
10155,,,,,,2025-02-22
10217,,,,,,2025-02-22
10051,,,,,,2025-02-22
10087,,,,,,2025-02-22
10158,,,,,,2025-02-22
10188,,,,,,2025-02-22
10068,,,,,,2025-02-22
9986,3.99,1.99,1.69,,176.0,2025-02-22
9984,14.99,14.99,11.99,,1329.0,2025-02-22
10058,9.99,,7.99,,,2025-02-22
9942,19.99,69.99,29.99,,1772.0,2025-02-22
9967,8.99,8.99,7.19,,956.0,2025-02-22
10029,,,,,,2025-02-22
9933,14.99,14.99,11.99,,1594.0,2025-02-22
9981,4.99,4.87,3.99,,530.0,2025-02-22
9970,9.99,9.99,7.99,,886.0,2025-02-22
9862,9.99,9.99,7.99,,886.0,2025-02-22
9837,9.99,9.99,7.99,,886.0,2025-02-22
9825,14.99,14.99,11.99,,1594.0,2025-02-22
9787,19.99,54.99,42.49,,1772.0,2025-02-22
9908,19.99,19.99,15.99,,1772.0,2025-02-22
9730,9.99,9.99,7.99,,1062.0,2025-02-22
9828,19.99,19.99,14.99,,1772.0,2025-02-22
9781,9.99,9.99,7.99,,886.0,2025-02-22
9871,9.99,9.74,7.99,,1062.0,2025-02-22
9873,14.99,14.99,11.99,,1329.0,2025-02-22
9807,14.99,14.99,11.99,,1594.0,2025-02-22
9810,,,,,,2025-02-22
9803,,,,,,2025-02-22
9740,9.99,9.99,7.99,,886.0,2025-02-22
9753,,,,,,2025-02-22
9809,19.99,19.99,14.99,,1772.0,2025-02-22
9722,,,,,,2025-02-22
9947,,,,,,2025-02-22
9710,19.99,19.99,15.99,,1772.0,2025-02-22
9718,19.99,19.99,15.99,,,2025-02-22
9635,14.99,14.99,11.99,,1594.0,2025-02-22
9709,14.99,14.99,11.99,,1329.0,2025-02-22
9752,,,,,,2025-02-22
9686,9.99,9.99,7.99,,1062.0,2025-02-22
9804,,,,,,2025-02-22
9513,14.99,14.61,11.99,,1594.0,2025-02-22
9444,14.99,12.98,9.99,,1329.0,2025-02-22
9458,14.99,14.99,12.49,,1329.0,2025-02-22
9499,9.99,9.99,7.99,,1062.0,2025-02-22
9607,19.99,19.99,15.49,,1772.0,2025-02-22
9321,,,,,,2025-02-22
9562,29.99,,,,,2025-02-22
9507,,,,,,2025-02-22
9496,7.49,,5.99,,,2025-02-22
8598,,,,,,2025-02-22
9322,14.99,14.99,12.99,,1329.0,2025-02-22
9464,9.99,9.99,7.99,,,2025-02-22
9430,,,,,,2025-02-22
9544,9.99,9.99,7.99,,,2025-02-22
9431,,,,,,2025-02-22
9539,29.99,39.99,19.99,,,2025-02-22
9386,5.99,,4.79,,,2025-02-22
9538,29.99,39.99,29.99,,,2025-02-22
9316,,,,,,2025-02-22
9359,,,,,,2025-02-22
8583,19.99,19.99,15.99,,2880.0,2025-02-22
9232,,,,,,2025-02-22
9437,14.99,,,,,2025-02-22
8579,,,,,,2025-02-22
617060,,,,,,2025-02-22
9338,9.99,9.74,7.99,,1062.0,2025-02-22
617061,,,,,,2025-02-22
9315,,,,,,2025-02-22
617062,,,,,,2025-02-22
8551,14.99,14.99,11.99,,1949.0,2025-02-22
9362,,,,,,2025-02-22
9314,14.99,14.99,12.99,,1329.0,2025-02-22
1072,19.99,19.99,14.99,,1772.0,2025-02-22
8499,4.99,4.99,3.99,,442.0,2025-02-22
8553,59.99,59.99,44.99,,6380.0,2025-02-22
8501,9.99,9.99,7.99,,886.0,2025-02-22
1048,19.99,19.99,14.99,,1284.0,2025-02-22
1050,4.99,4.79,3.39,,,2025-02-22
1058,9.99,9.49,6.75,,,2025-02-22
1071,4.99,,,,,2025-02-22
1061,4.99,4.79,3.39,,,2025-02-22
1075,,,,,,2025-02-22
1070,4.99,4.79,3.39,,,2025-02-22
1090,19.99,19.99,14.99,,1564.0,2025-02-22
1053,4.99,4.79,3.39,,239.0,2025-02-22
1059,9.99,9.49,6.75,,,2025-02-22
1067,4.99,4.79,3.39,,,2025-02-22
8552,14.99,14.99,11.99,,1329.0,2025-02-22
1057,4.99,4.79,3.39,,239.0,2025-02-22
1083,9.99,9.49,7.99,,601.0,2025-02-22
1079,,,,,,2025-02-22
1086,4.99,4.79,3.39,,,2025-02-22
1076,4.99,4.79,3.39,,,2025-02-22
1074,14.99,,11.99,,753.0,2025-02-22
1066,4.99,4.79,3.39,,,2025-02-22
1051,4.99,4.79,3.39,,480.0,2025-02-22
611903,9.99,9.99,8.39,,886.0,2025-02-22
1084,,,,,,2025-02-22
1110,14.99,14.99,11.99,,753.0,2025-02-22
1098,4.99,,3.39,,,2025-02-22
1099,,14.99,,,753.0,2025-02-22
611902,9.99,9.99,8.39,,886.0,2025-02-22
1105,9.99,9.49,6.75,,,2025-02-22
1140,,,,,,2025-02-22
1127,9.99,9.49,6.75,,480.0,2025-02-22
1143,49.99,49.99,39.99,,4431.0,2025-02-22
1126,,,,,,2025-02-22
1128,19.99,14.99,8.99,,628.0,2025-02-22
1152,11.99,11.99,9.99,,1063.0,2025-02-22
1159,,,,,,2025-02-22
1121,19.99,19.99,14.99,,974.0,2025-02-22
1111,19.99,29.99,14.99,,902.0,2025-02-22
1177,9.99,9.49,6.75,,480.0,2025-02-22
1180,,,,,,2025-02-22
1123,19.99,19.99,14.99,,877.0,2025-02-22
1102,9.99,9.49,6.75,,,2025-02-22
1136,24.99,24.99,19.99,,1083.0,2025-02-22
1157,19.99,,,,,2025-02-22
1125,19.99,9.99,8.99,,601.0,2025-02-22
1101,,,,,,2025-02-22
1172,,,,,,2025-02-22
1185,9.99,9.99,7.49,,442.0,2025-02-22
1144,,,,,,2025-02-22
1624,,,,,,2025-02-22
1192,14.99,14.99,11.99,,753.0,2025-02-22
1193,14.99,14.99,11.99,,722.0,2025-02-22
1189,14.99,14.39,9.99,,722.0,2025-02-22
1198,19.99,19.99,14.99,,877.0,2025-02-22
1199,19.99,19.99,19.99,,1506.0,2025-02-22
1173,,,,,,2025-02-22
1206,19.99,19.99,14.99,,842.0,2025-02-22
1170,,,,,,2025-02-22
1196,19.99,19.99,14.99,,902.0,2025-02-22
1207,,,,,,2025-02-22
1202,19.99,,14.99,,842.0,2025-02-22
1208,19.99,19.99,14.99,,5318.0,2025-02-22
1153,9.99,,,,,2025-02-22
1226,39.99,29.99,24.99,,2167.0,2025-02-22
1229,,,,,,2025-02-22
1260,9.99,9.99,8.99,,,2025-02-22
1290,4.99,4.99,3.99,,,2025-02-22
1265,,,,,,2025-02-22
1238,,,,,,2025-02-22
1305,3.99,3.79,2.69,,,2025-02-22
1272,,,,,,2025-02-22
1225,,,,,,2025-02-22
1310,19.99,9.99,8.99,,,2025-02-22
1221,19.99,19.99,19.99,,1685.0,2025-02-22
1210,,,,,,2025-02-22
1224,14.99,14.99,11.99,,1329.0,2025-02-22
1188,,,,,,2025-02-22
1300,19.99,,14.99,,877.0,2025-02-22
1591,,,,,,2025-02-22
1374,,,,,,2025-02-22
1307,4.99,4.79,3.39,,,2025-02-22
1424,9.99,9.49,6.75,,,2025-02-22
1402,14.99,,11.99,,877.0,2025-02-22
1255,,,,,,2025-02-22
1446,2.99,2.99,2.39,,144.0,2025-02-22
1390,,,,,,2025-02-22
1227,14.99,19.99,11.99,,,2025-02-22
1349,19.99,19.99,19.99,,,2025-02-22
1309,,,,,,2025-02-22
1515,9.99,9.49,6.75,,480.0,2025-02-22
1321,9.99,9.49,6.75,,,2025-02-22
1529,14.99,,11.99,,,2025-02-22
1328,4.99,4.79,3.39,,,2025-02-22
1363,,,,,,2025-02-22
1361,,,,,,2025-02-22
1341,9.99,9.49,6.75,,480.0,2025-02-22
1404,4.99,4.79,3.39,,239.0,2025-02-22
1437,,,,,,2025-02-22
1504,14.99,,11.99,,,2025-02-22
1452,19.99,19.99,14.99,,877.0,2025-02-22
1407,29.99,29.99,19.99,,,2025-02-22
1503,14.99,14.39,9.99,,722.0,2025-02-22
1339,4.99,4.79,3.39,,,2025-02-22
1415,19.99,,14.99,,877.0,2025-02-22
1474,4.99,9.49,6.75,,,2025-02-22
613797,,,,,,2025-02-22
1499,,,,,,2025-02-22
613742,,,,,,2025-02-22
1746,,,,,,2025-02-22
1622,14.99,14.39,9.99,,722.0,2025-02-22
1655,19.99,14.99,11.99,,,2025-02-22
1603,4.99,4.79,3.39,,239.0,2025-02-22
1672,9.99,9.49,6.75,,,2025-02-22
1475,4.99,4.79,3.39,,239.0,2025-02-22
1760,4.99,4.79,3.39,,,2025-02-22
1763,19.99,19.99,14.99,,902.0,2025-02-22
1776,,,,,,2025-02-22
1771,9.99,9.99,7.49,,442.0,2025-02-22
1806,4.99,4.79,3.39,,239.0,2025-02-22
1709,14.99,14.99,11.99,,753.0,2025-02-22
1692,,,,,239.0,2025-02-22
1816,14.99,14.39,9.99,,722.0,2025-02-22
1799,9.99,9.49,6.75,,480.0,2025-02-22
1794,24.99,24.99,19.99,,2082.0,2025-02-22
1791,19.99,29.99,23.99,,877.0,2025-02-22
1836,19.99,19.99,14.99,,842.0,2025-02-22
1630,,,,,,2025-02-22
1848,19.99,,8.99,,,2025-02-22
1701,19.99,9.99,8.99,,628.0,2025-02-22
1830,9.99,,6.75,,,2025-02-22
1824,,,,,601.0,2025-02-22
1744,,,,,,2025-02-22
1785,4.99,,9.99,,722.0,2025-02-22
1815,9.99,9.49,6.75,,480.0,2025-02-22
613410,12.99,12.99,10.74,,1151.0,2025-02-22
1789,9.99,9.49,6.75,,480.0,2025-02-22
1885,9.99,9.49,6.75,,480.0,2025-02-22
1832,14.99,14.39,9.99,,722.0,2025-02-22
1907,14.99,14.39,9.99,,722.0,2025-02-22
1958,19.99,19.99,14.99,,1444.0,2025-02-22
1964,19.99,19.99,19.99,,1685.0,2025-02-22
1968,14.99,14.99,11.99,,753.0,2025-02-22
1892,29.99,14.99,11.99,,722.0,2025-02-22
2032,19.99,19.99,14.99,,902.0,2025-02-22
1821,9.99,9.49,6.75,,480.0,2025-02-22
2033,14.99,14.39,9.99,,,2025-02-22
1695,9.99,9.49,6.75,,,2025-02-22
2034,14.99,14.39,9.99,,722.0,2025-02-22
2047,14.99,14.99,11.99,,53095.0,2025-02-22
1947,19.99,,,,,2025-02-22
2051,14.99,14.39,9.99,,722.0,2025-02-22
1914,29.99,14.99,11.99,,753.0,2025-02-22
2052,14.99,14.39,9.99,,722.0,2025-02-22
1880,4.49,4.49,3.79,,230.0,2025-02-22
2021,14.99,,11.99,,1348.0,2025-02-22
1941,,,,,,2025-02-22
2049,19.99,19.99,14.99,,877.0,2025-02-22
1995,,,,,,2025-02-22
2020,,,,,,2025-02-22
2040,19.99,19.99,19.99,,1802.0,2025-02-22
2054,9.99,9.49,6.75,,480.0,2025-02-22
2043,,,,,,2025-02-22
2066,9.99,9.49,6.75,,480.0,2025-02-22
2030,,,,,,2025-02-22
2026,,,,,,2025-02-22
2027,14.99,14.39,9.99,,722.0,2025-02-22
1895,,,,,,2025-02-22
2063,,,,,,2025-02-22
602715,4.99,4.99,4.19,,442.0,2025-02-22
2090,9.99,8.99,7.19,,504.0,2025-02-22
2035,,,,,,2025-02-22
2078,4.99,,3.39,,239.0,2025-02-22
2095,9.99,9.49,6.75,,3189.0,2025-02-22
2098,4.99,4.79,3.39,,239.0,2025-02-22
2075,14.99,14.39,9.99,,722.0,2025-02-22
2111,9.99,9.49,6.75,,480.0,2025-02-22
2099,9.99,9.49,6.75,,480.0,2025-02-22
2206,14.99,14.39,9.99,,753.0,2025-02-22
2213,2.99,2.85,1.99,,,2025-02-22
2080,9.99,9.49,6.75,,480.0,2025-02-22
2092,9.99,9.49,6.75,,480.0,2025-02-22
2074,29.99,29.99,24.99,,3189.0,2025-02-22
2068,,,,,,2025-02-22
2187,19.99,19.99,14.99,,902.0,2025-02-22
602689,4.99,4.99,4.19,,442.0,2025-02-22
2096,14.99,14.39,9.99,,722.0,2025-02-22
2186,29.99,19.99,14.99,,,2025-02-22
2110,9.99,9.49,6.75,,,2025-02-22
2072,9.99,9.49,6.75,,,2025-02-22
2119,4.99,4.79,3.39,,239.0,2025-02-22
2081,9.99,9.49,6.75,,480.0,2025-02-22
2120,,,,,,2025-02-22
2091,,,,,,2025-02-22
2284,14.99,14.39,9.99,,722.0,2025-02-22
2139,9.99,9.49,6.75,,480.0,2025-02-22
2214,4.99,4.79,3.39,,,2025-02-22
2287,9.99,9.49,6.75,,,2025-02-22
2230,,,,,,2025-02-22
2297,9.99,9.49,6.75,,,2025-02-22
2302,9.99,9.49,6.75,,480.0,2025-02-22
2311,,,,,,2025-02-22
2236,19.99,9.99,8.99,,,2025-02-22
2199,,,,,,2025-02-22
2288,14.99,14.39,9.99,,722.0,2025-02-22
2207,,,,,,2025-02-22
2366,19.99,19.99,14.99,,877.0,2025-02-22
2389,14.99,14.39,9.99,,,2025-02-22
2390,9.99,9.49,6.75,,480.0,2025-02-22
2383,2.99,2.85,1.99,,,2025-02-22
2290,9.99,9.49,6.75,,480.0,2025-02-22
2363,4.99,4.79,3.39,,239.0,2025-02-22
2303,9.99,9.49,6.75,,480.0,2025-02-22
2418,4.99,4.79,3.39,,,2025-02-22
2263,,,,,,2025-02-22
2280,9.99,9.49,6.75,,480.0,2025-02-22
2322,,,,,,2025-02-22
2401,9.99,9.49,6.75,,480.0,2025-02-22
2421,9.99,9.49,6.75,,,2025-02-22
2355,14.99,14.39,9.99,,722.0,2025-02-22
2358,,,,,,2025-02-22
2408,,,,,,2025-02-22
2343,9.99,9.49,6.75,,,2025-02-22
578687,25.99,32.49,29.24,,2304.0,2025-02-22
2375,9.99,9.49,6.75,,,2025-02-22
578474,9.99,9.99,8.39,,886.0,2025-02-22
2404,,,,,,2025-02-22
2481,29.99,19.99,14.99,,,2025-02-22
2407,9.99,,6.75,,,2025-02-22
2462,7.99,,,,,2025-02-22
2357,9.99,,,,,2025-02-22
2400,9.99,9.49,6.75,,480.0,2025-02-22
2483,14.99,14.39,9.99,,722.0,2025-02-22
2444,4.99,4.79,3.39,,,2025-02-22
2523,9.99,9.99,8.99,,601.0,2025-02-22
2500,9.99,,6.75,,,2025-02-22
2526,14.99,14.99,11.99,,722.0,2025-02-22
2450,24.99,24.99,19.99,,1284.0,2025-02-22
2314,,,,,,2025-02-22
2528,19.99,9.99,8.99,,601.0,2025-02-22
2625,9.99,9.49,6.75,,,2025-02-22
2665,9.99,9.49,6.75,,480.0,2025-02-22
2544,4.99,19.99,3.39,,1772.0,2025-02-22
2447,9.99,9.49,6.75,,,2025-02-22
2537,14.99,14.39,9.99,,1772.0,2025-02-22
2449,9.99,9.99,7.99,,878.0,2025-02-22
2521,9.99,9.49,6.75,,480.0,2025-02-22
2541,9.99,9.49,6.75,,480.0,2025-02-22
2650,,9.99,,,,2025-02-22
2577,4.99,4.99,3.99,,300.0,2025-02-22
2513,19.99,19.99,14.99,,974.0,2025-02-22
2538,4.99,4.79,3.39,,239.0,2025-02-22
2612,9.99,,,,,2025-02-22
2632,14.99,,11.99,,877.0,2025-02-22
2488,9.99,9.49,6.75,,480.0,2025-02-22
2593,,,,,,2025-02-22
2564,,,,,,2025-02-22
2624,4.99,,3.39,,,2025-02-22
2653,,,,,,2025-02-22
2621,19.99,19.99,14.99,,902.0,2025-02-22
2724,9.99,9.49,6.75,,,2025-02-22
2669,14.99,14.39,9.99,,722.0,2025-02-22
2539,,,,,,2025-02-22
2655,4.99,4.79,3.39,,,2025-02-22
2769,,,,,,2025-02-22
569073,4.99,4.99,4.19,,442.0,2025-02-22
2852,19.99,19.99,14.99,,1083.0,2025-02-22
2857,14.99,14.39,9.99,,722.0,2025-02-22
2900,9.99,9.99,7.99,,601.0,2025-02-22
2853,,,,,,2025-02-22
2671,14.99,14.39,9.99,,,2025-02-22
2929,29.99,29.99,24.99,,1444.0,2025-02-22
421265,14.99,14.99,12.49,,,2025-02-22
2755,,,,,,2025-02-22
2916,,29.99,24.99,,1444.0,2025-02-22
