产品名称,年份,厂家,规格,终端类型,销售额
布洛芬混悬液,2015,武汉人福药业,60ml:1.2g,城市公立,3459742
布洛芬混悬液,2015,翔宇药业,60ml:1.2g,城市公立,292871
布洛芬混悬液,2016,天大药业(珠海),60ml:1.2g,城市公立,2996333
布洛芬混悬液,2016,扬州三药制药,60ml:1.2g,城市公立,2858519
布洛芬混悬液,2016,武汉人福药业,60ml:1.2g,城市公立,5953968
布洛芬混悬液,2016,翔宇药业,60ml:1.2g,城市公立,691557
布洛芬混悬液,2017,天大药业(珠海),60ml:1.2g,城市公立,3323928
布洛芬混悬液,2017,扬州三药制药,60ml:1.2g,城市公立,2799863
布洛芬混悬液,2017,武汉人福药业,60ml:1.2g,城市公立,4440949
布洛芬混悬液,2017,翔宇药业,60ml:1.2g,城市公立,498585
布洛芬混悬液,2018,天大药业(珠海),60ml:1.2g,城市公立,3244592
布洛芬混悬液,2018,扬州三药制药,60ml:1.2g,城市公立,1913885
布洛芬混悬液,2018,武汉人福药业,60ml:1.2g,城市公立,4404873
布洛芬混悬液,2018,翔宇药业,60ml:1.2g,城市公立,456905
布洛芬混悬液,2019,天大药业(珠海),60ml:1.2g,城市公立,4567659
布洛芬混悬液,2019,扬州三药制药,60ml:1.2g,城市公立,990547
布洛芬混悬液,2019,武汉人福药业,60ml:1.2g,城市公立,3619595
布洛芬混悬液,2019,翔宇药业,60ml:1.2g,城市公立,137386
布洛芬混悬液,2020,天大药业(珠海),60ml:1.2g,城市公立,3797987
布洛芬混悬液,2020,扬州三药制药,60ml:1.2g,城市公立,693035
布洛芬混悬液,2020,武汉人福药业,60ml:1.2g,城市公立,1277610
布洛芬混悬液,2020,翔宇药业,60ml:1.2g,城市公立,915
布洛芬混悬液,2021,天大药业(珠海),60ml:1.2g,城市公立,5608728
布洛芬混悬液,2021,扬州三药制药,60ml:1.2g,城市公立,1202423
布洛芬混悬液,2021,武汉人福药业,60ml:1.2g,城市公立,1613288
布洛芬混悬液,2021,翔宇药业,60ml:1.2g,城市公立,94039
布洛芬混悬液,2022,天大药业(珠海),60ml:1.2g,城市公立,8500000
布洛芬混悬液,2022,扬州三药制药,60ml:1.2g,城市公立,1300000
布洛芬混悬液,2022,武汉人福药业,60ml:1.2g,城市公立,3230000
布洛芬混悬液,2022,翔宇药业,60ml:1.2g,城市公立,80000
布洛芬混悬液,2023,天大药业(珠海),60ml:1.2g,城市公立,4640000
布洛芬混悬液,2023,扬州三药制药,60ml:1.2g,城市公立,730000
布洛芬混悬液,2023,武汉人福药业,60ml:1.2g,城市公立,5550000
布洛芬混悬液,2024,天大药业(珠海),60ml:1.2g,城市公立,3870000
布洛芬混悬液,2024,扬州三药制药,60ml:1.2g,城市公立,320000
布洛芬混悬液,2024,武汉九珑人福药业,60ml:1.2g,城市公立,250000
布洛芬混悬液,2024,武汉人福药业,60ml:1.2g,城市公立,4790000
布洛芬混悬液,2025,天大药业(珠海),60ml:1.2g,城市公立,2640000
布洛芬混悬液,2025,扬州三药制药,60ml:1.2g,城市公立,220000
布洛芬混悬液,2025,武汉九珑人福药业,60ml:1.2g,城市公立,160000
布洛芬混悬液,2025,武汉人福药业,60ml:1.2g,城市公立,2660000
布洛芬混悬液,2013,天大药业(珠海),100ml:2g,城市公立,3290579
布洛芬混悬液,2013,强生,100ml:2g,城市公立,45066148
布洛芬混悬液,2013,扬州三药制药,100ml:2g,城市公立,1980041
布洛芬混悬液,2013,武汉人福药业,100ml:2g,城市公立,2856419
布洛芬混悬液,2013,江苏恒瑞医药,100ml:2g,城市公立,11140127
布洛芬混悬液,2013,韩美,100ml:2g,城市公立,2017847
布洛芬混悬液,2014,天大药业(珠海),100ml:2g,城市公立,1554059
布洛芬混悬液,2014,强生,100ml:2g,城市公立,53337300
布洛芬混悬液,2014,扬州三药制药,100ml:2g,城市公立,2957859
布洛芬混悬液,2014,武汉人福药业,100ml:2g,城市公立,5615243
布洛芬混悬液,2014,江苏恒瑞医药,100ml:2g,城市公立,9982355
布洛芬混悬液,2014,翔宇药业,100ml:2g,城市公立,6832
布洛芬混悬液,2014,韩美,100ml:2g,城市公立,2457197
布洛芬混悬液,2015,天大药业(珠海),100ml:2g,城市公立,127720
布洛芬混悬液,2015,强生,100ml:2g,城市公立,45407847
布洛芬混悬液,2015,扬州一洋制药,100ml:2g,城市公立,6517
布洛芬混悬液,2015,扬州三药制药,100ml:2g,城市公立,6163078
布洛芬混悬液,2015,武汉人福药业,100ml:2g,城市公立,5597158
布洛芬混悬液,2015,江苏恒瑞医药,100ml:2g,城市公立,9574268
布洛芬混悬液,2015,翔宇药业,100ml:2g,城市公立,5088
布洛芬混悬液,2015,韩美,100ml:2g,城市公立,2667590
布洛芬混悬液,2016,天大药业(珠海),100ml:2g,城市公立,657707
布洛芬混悬液,2016,强生,100ml:2g,城市公立,40058589
布洛芬混悬液,2016,扬州一洋制药,100ml:2g,城市公立,27146
布洛芬混悬液,2016,扬州三药制药,100ml:2g,城市公立,6657309
布洛芬混悬液,2016,武汉人福药业,100ml:2g,城市公立,8084803
布洛芬混悬液,2016,江苏恒瑞医药,100ml:2g,城市公立,11593577
布洛芬混悬液,2016,翔宇药业,100ml:2g,城市公立,127653
布洛芬混悬液,2016,韩美,100ml:2g,城市公立,1719722
布洛芬混悬液,2017,天大药业(珠海),100ml:2g,城市公立,777950
布洛芬混悬液,2017,强生,100ml:2g,城市公立,54633447
布洛芬混悬液,2017,扬州一洋制药,100ml:2g,城市公立,526431
布洛芬混悬液,2017,扬州三药制药,100ml:2g,城市公立,5417260
布洛芬混悬液,2017,武汉人福药业,100ml:2g,城市公立,10707765
布洛芬混悬液,2017,江苏恒瑞医药,100ml:2g,城市公立,13444415
布洛芬混悬液,2017,翔宇药业,100ml:2g,城市公立,249889
布洛芬混悬液,2017,韩美,100ml:2g,城市公立,4074201
布洛芬混悬液,2018,天大药业(珠海),100ml:2g,城市公立,1177429
布洛芬混悬液,2018,强生,100ml:2g,城市公立,55240616
布洛芬混悬液,2018,扬州一洋制药,100ml:2g,城市公立,382618
布洛芬混悬液,2018,扬州三药制药,100ml:2g,城市公立,4977417
布洛芬混悬液,2018,武汉人福药业,100ml:2g,城市公立,9197636
布洛芬混悬液,2018,江苏恒瑞医药,100ml:2g,城市公立,12846200
布洛芬混悬液,2018,翔宇药业,100ml:2g,城市公立,81566
布洛芬混悬液,2018,韩美,100ml:2g,城市公立,5231738
布洛芬混悬液,2019,天大药业(珠海),100ml:2g,城市公立,752928
布洛芬混悬液,2019,强生,100ml:2g,城市公立,69878887
布洛芬混悬液,2019,扬州一洋制药,100ml:2g,城市公立,388181
布洛芬混悬液,2019,扬州三药制药,100ml:2g,城市公立,4372202
布洛芬混悬液,2019,武汉人福药业,100ml:2g,城市公立,9772017
布洛芬混悬液,2019,江苏恒瑞医药,100ml:2g,城市公立,13895391
布洛芬混悬液,2019,翔宇药业,100ml:2g,城市公立,4975
布洛芬混悬液,2019,韩美,100ml:2g,城市公立,4902614
布洛芬混悬液,2020,天大药业(珠海),100ml:2g,城市公立,3455279
布洛芬混悬液,2020,强生,100ml:2g,城市公立,45164807
布洛芬混悬液,2020,扬州一洋制药,100ml:2g,城市公立,859795
布洛芬混悬液,2020,扬州三药制药,100ml:2g,城市公立,1739947
布洛芬混悬液,2020,武汉人福药业,100ml:2g,城市公立,4663461
布洛芬混悬液,2020,江苏恒瑞医药,100ml:2g,城市公立,7107269
布洛芬混悬液,2020,翔宇药业,100ml:2g,城市公立,14020
布洛芬混悬液,2020,韩美,100ml:2g,城市公立,3363619
布洛芬混悬液,2021,天大药业(珠海),100ml:2g,城市公立,6315235
布洛芬混悬液,2021,强生,100ml:2g,城市公立,68011933
布洛芬混悬液,2021,扬州一洋制药,100ml:2g,城市公立,1194819
布洛芬混悬液,2021,扬州三药制药,100ml:2g,城市公立,2679508
布洛芬混悬液,2021,武汉人福药业,100ml:2g,城市公立,2958314
布洛芬混悬液,2021,江苏恒瑞医药,100ml:2g,城市公立,9778315
布洛芬混悬液,2021,翔宇药业,100ml:2g,城市公立,666032
布洛芬混悬液,2021,韩美,100ml:2g,城市公立,6127544
布洛芬混悬液,2022,天大药业(珠海),100ml:2g,城市公立,15490000
布洛芬混悬液,2022,强生,100ml:2g,城市公立,110360000
布洛芬混悬液,2022,扬州一洋制药,100ml:2g,城市公立,820000
布洛芬混悬液,2022,扬州三药制药,100ml:2g,城市公立,2560000
布洛芬混悬液,2022,武汉人福药业,100ml:2g,城市公立,6370000
布洛芬混悬液,2022,江苏恒瑞医药,100ml:2g,城市公立,13010000
布洛芬混悬液,2022,翔宇药业,100ml:2g,城市公立,2500000
布洛芬混悬液,2022,韩美,100ml:2g,城市公立,8280000
布洛芬混悬液,2023,华润三九(南昌)药业,100ml:2g,城市公立,10000
布洛芬混悬液,2023,天大药业(珠海),100ml:2g,城市公立,20830000
布洛芬混悬液,2023,强生,100ml:2g,城市公立,114960000
布洛芬混悬液,2023,扬州一洋制药,100ml:2g,城市公立,210000
布洛芬混悬液,2023,扬州三药制药,100ml:2g,城市公立,2530000
布洛芬混悬液,2023,新华制药(高密),100ml:2g,城市公立,820000
布洛芬混悬液,2023,武汉人福药业,100ml:2g,城市公立,9600000
布洛芬混悬液,2023,江苏恒瑞医药,100ml:2g,城市公立,10520000
布洛芬混悬液,2023,湖北多瑞药业,100ml:2g,城市公立,60000
布洛芬混悬液,2023,翔宇药业,100ml:2g,城市公立,2790000
布洛芬混悬液,2023,韩美,100ml:2g,城市公立,9970000
布洛芬混悬液,2024,华润三九(南昌)药业,100ml:2g,城市公立,70000
布洛芬混悬液,2024,天大药业(珠海),100ml:2g,城市公立,18310000
布洛芬混悬液,2024,强生,100ml:2g,城市公立,100680000
布洛芬混悬液,2024,扬州一洋制药,100ml:2g,城市公立,230000
布洛芬混悬液,2024,扬州三药制药,100ml:2g,城市公立,3140000
布洛芬混悬液,2024,新华制药(高密),100ml:2g,城市公立,1550000
布洛芬混悬液,2024,武汉人福药业,100ml:2g,城市公立,9020000
布洛芬混悬液,2024,江苏恒瑞医药,100ml:2g,城市公立,6820000
布洛芬混悬液,2024,湖北多瑞药业,100ml:2g,城市公立,40000
布洛芬混悬液,2024,翔宇药业,100ml:2g,城市公立,1860000
布洛芬混悬液,2024,韩美,100ml:2g,城市公立,6940000
布洛芬混悬液,2025,华润三九(南昌)药业,100ml:2g,城市公立,40000
布洛芬混悬液,2025,天大药业(珠海),100ml:2g,城市公立,9710000
布洛芬混悬液,2025,强生,100ml:2g,城市公立,68820000
布洛芬混悬液,2025,扬州一洋制药,100ml:2g,城市公立,110000
布洛芬混悬液,2025,扬州三药制药,100ml:2g,城市公立,1720000
布洛芬混悬液,2025,新华制药(高密),100ml:2g,城市公立,1070000
布洛芬混悬液,2025,武汉人福药业,100ml:2g,城市公立,3900000
布洛芬混悬液,2025,江苏恒瑞医药,100ml:2g,城市公立,3370000
布洛芬混悬液,2025,湖北多瑞药业,100ml:2g,城市公立,20000
布洛芬混悬液,2025,翔宇药业,100ml:2g,城市公立,870000
布洛芬混悬液,2025,韩美,100ml:2g,城市公立,3080000
布洛芬混悬液,2021,天大药业(珠海),120ml:2.4g,城市公立,916
布洛芬混悬液,2022,天大药业(珠海),120ml:2.4g,城市公立,70000
布洛芬混悬液,2023,天大药业(珠海),120ml:2.4g,城市公立,230000
布洛芬混悬液,2024,天大药业(珠海),120ml:2.4g,城市公立,230000
布洛芬混悬液,2025,天大药业(珠海),120ml:2.4g,城市公立,150000
布洛芬混悬液,2013,翔宇药业,5ml:100mg,城市社区,740
布洛芬混悬液,2015,翔宇药业,5ml:100mg,城市社区,15183
布洛芬混悬液,2016,翔宇药业,5ml:100mg,城市社区,1001
布洛芬混悬液,2017,翔宇药业,5ml:100mg,城市社区,2155
布洛芬混悬液,2018,翔宇药业,5ml:100mg,城市社区,1053
布洛芬混悬液,2019,翔宇药业,5ml:100mg,城市社区,1035
布洛芬混悬液,2020,翔宇药业,5ml:100mg,城市社区,6053
布洛芬混悬液,2021,翔宇药业,5ml:100mg,城市社区,38135
布洛芬混悬液,2022,翔宇药业,5ml:100mg,城市社区,680000
布洛芬混悬液,2023,翔宇药业,5ml:100mg,城市社区,160000
布洛芬混悬液,2024,翔宇药业,5ml:100mg,城市社区,180000
布洛芬混悬液,2025,翔宇药业,5ml:100mg,城市社区,110000
布洛芬混悬液,2013,扬州三药制药,25ml:500mg,城市社区,104764
布洛芬混悬液,2013,武汉人福药业,25ml:500mg,城市社区,530428
布洛芬混悬液,2014,扬州三药制药,25ml:500mg,城市社区,107407
布洛芬混悬液,2014,武汉人福药业,25ml:500mg,城市社区,771726
布洛芬混悬液,2015,扬州三药制药,25ml:500mg,城市社区,189538
布洛芬混悬液,2015,武汉人福药业,25ml:500mg,城市社区,266172
布洛芬混悬液,2015,翔宇药业,25ml:500mg,城市社区,24
布洛芬混悬液,2016,扬州三药制药,25ml:500mg,城市社区,496813
布洛芬混悬液,2016,武汉人福药业,25ml:500mg,城市社区,293217
布洛芬混悬液,2017,扬州三药制药,25ml:500mg,城市社区,444627
布洛芬混悬液,2017,武汉人福药业,25ml:500mg,城市社区,161532
布洛芬混悬液,2018,扬州三药制药,25ml:500mg,城市社区,385717
布洛芬混悬液,2018,武汉人福药业,25ml:500mg,城市社区,68018
布洛芬混悬液,2018,翔宇药业,25ml:500mg,城市社区,198
布洛芬混悬液,2019,扬州三药制药,25ml:500mg,城市社区,418051
布洛芬混悬液,2019,武汉人福药业,25ml:500mg,城市社区,80200
布洛芬混悬液,2019,翔宇药业,25ml:500mg,城市社区,220
布洛芬混悬液,2020,扬州三药制药,25ml:500mg,城市社区,164073
布洛芬混悬液,2020,武汉人福药业,25ml:500mg,城市社区,21915
布洛芬混悬液,2021,扬州三药制药,25ml:500mg,城市社区,116935
布洛芬混悬液,2021,武汉人福药业,25ml:500mg,城市社区,11058
布洛芬混悬液,2022,扬州三药制药,25ml:500mg,城市社区,110000
布洛芬混悬液,2022,武汉人福药业,25ml:500mg,城市社区,340000
布洛芬混悬液,2023,扬州三药制药,25ml:500mg,城市社区,200000
布洛芬混悬液,2023,武汉人福药业,25ml:500mg,城市社区,160000
布洛芬混悬液,2024,扬州三药制药,25ml:500mg,城市社区,280000
布洛芬混悬液,2024,武汉人福药业,25ml:500mg,城市社区,140000
布洛芬混悬液,2025,扬州三药制药,25ml:500mg,城市社区,180000
布洛芬混悬液,2025,武汉人福药业,25ml:500mg,城市社区,60000
布洛芬混悬液,2013,天大药业(珠海),30ml:600mg,城市社区,12832
布洛芬混悬液,2013,强生,30ml:600mg,城市社区,2458257
布洛芬混悬液,2013,扬州三药制药,30ml:600mg,城市社区,304036
布洛芬混悬液,2014,天大药业(珠海),30ml:600mg,城市社区,14861
布洛芬混悬液,2014,强生,30ml:600mg,城市社区,3660111
布洛芬混悬液,2014,扬州三药制药,30ml:600mg,城市社区,344005
布洛芬混悬液,2015,天大药业(珠海),30ml:600mg,城市社区,6835
布洛芬混悬液,2015,强生,30ml:600mg,城市社区,2492404
布洛芬混悬液,2015,扬州三药制药,30ml:600mg,城市社区,284894
布洛芬混悬液,2015,翔宇药业,30ml:600mg,城市社区,3419
布洛芬混悬液,2016,天大药业(珠海),30ml:600mg,城市社区,9958
布洛芬混悬液,2016,强生,30ml:600mg,城市社区,1985084
布洛芬混悬液,2016,扬州三药制药,30ml:600mg,城市社区,413297
布洛芬混悬液,2016,翔宇药业,30ml:600mg,城市社区,856
布洛芬混悬液,2017,天大药业(珠海),30ml:600mg,城市社区,9422
布洛芬混悬液,2017,强生,30ml:600mg,城市社区,2996532
布洛芬混悬液,2017,扬州三药制药,30ml:600mg,城市社区,557744
布洛芬混悬液,2017,翔宇药业,30ml:600mg,城市社区,768
布洛芬混悬液,2018,天大药业(珠海),30ml:600mg,城市社区,11129
布洛芬混悬液,2018,强生,30ml:600mg,城市社区,3094416
布洛芬混悬液,2018,扬州三药制药,30ml:600mg,城市社区,393993
布洛芬混悬液,2019,天大药业(珠海),30ml:600mg,城市社区,14622
布洛芬混悬液,2019,强生,30ml:600mg,城市社区,3155997
布洛芬混悬液,2019,扬州三药制药,30ml:600mg,城市社区,362210
布洛芬混悬液,2020,天大药业(珠海),30ml:600mg,城市社区,9895
布洛芬混悬液,2020,强生,30ml:600mg,城市社区,724563
布洛芬混悬液,2020,扬州三药制药,30ml:600mg,城市社区,80289
布洛芬混悬液,2021,天大药业(珠海),30ml:600mg,城市社区,126
布洛芬混悬液,2021,强生,30ml:600mg,城市社区,505309
布洛芬混悬液,2021,扬州三药制药,30ml:600mg,城市社区,67799
布洛芬混悬液,2022,天大药业(珠海),30ml:600mg,城市社区,30000
布洛芬混悬液,2022,强生,30ml:600mg,城市社区,6080000
布洛芬混悬液,2022,扬州三药制药,30ml:600mg,城市社区,330000
布洛芬混悬液,2023,天大药业(珠海),30ml:600mg,城市社区,20000
布洛芬混悬液,2023,强生,30ml:600mg,城市社区,3070000
布洛芬混悬液,2023,扬州三药制药,30ml:600mg,城市社区,240000
布洛芬混悬液,2024,强生,30ml:600mg,城市社区,190000
布洛芬混悬液,2024,扬州三药制药,30ml:600mg,城市社区,120000
布洛芬混悬液,2025,强生,30ml:600mg,城市社区,70000
布洛芬混悬液,2025,扬州三药制药,30ml:600mg,城市社区,60000
布洛芬混悬液,2013,天大药业(珠海),60ml:1.2g,城市社区,737
布洛芬混悬液,2013,扬州三药制药,60ml:1.2g,城市社区,233358
布洛芬混悬液,2013,武汉人福药业,60ml:1.2g,城市社区,421076
布洛芬混悬液,2013,翔宇药业,60ml:1.2g,城市社区,3060
布洛芬混悬液,2014,天大药业(珠海),60ml:1.2g,城市社区,6139
布洛芬混悬液,2014,扬州三药制药,60ml:1.2g,城市社区,235097
布洛芬混悬液,2014,武汉人福药业,60ml:1.2g,城市社区,1257229
布洛芬混悬液,2014,翔宇药业,60ml:1.2g,城市社区,93028
布洛芬混悬液,2015,天大药业(珠海),60ml:1.2g,城市社区,24527
布洛芬混悬液,2015,扬州三药制药,60ml:1.2g,城市社区,522161
布洛芬混悬液,2015,武汉人福药业,60ml:1.2g,城市社区,2025886
布洛芬混悬液,2015,翔宇药业,60ml:1.2g,城市社区,417985
布洛芬混悬液,2016,天大药业(珠海),60ml:1.2g,城市社区,43324
布洛芬混悬液,2016,扬州三药制药,60ml:1.2g,城市社区,915870
