merchant_id,label_is_bad,total_fraud_loss,label_generated_ts,label_generated_stage
m_05084,0,4.85,,
m_05085,0,1.55,,
m_05086,0,2.64,,
m_05087,0,8.94,,
m_05088,0,0.68,,
m_05089,0,2.25,,
m_05090,0,1.24,,
m_05091,0,4.04,,
m_05092,0,8.85,,
m_05093,0,0.87,,
m_05094,0,109.07,,
m_05095,0,53.81,,
m_05096,0,2.77,,
m_05097,1,473.76,2026-02-10 01:00:00,post onboarding
m_05098,0,153.52,,
m_05099,0,9.67,,
m_05100,0,1.8,,
m_05101,0,1.21,,
m_05102,1,952.88,2025-11-24 23:00:00,post onboarding
m_05103,0,0.98,,
m_05104,0,5.19,,
m_05105,1,254.4,2025-08-07 04:00:00,post onboarding
m_05106,0,1.76,,
m_05107,0,0.39,,
m_05108,0,0.97,,
m_05109,0,1.21,,
m_05110,0,1.29,,
m_05111,0,2.48,,
m_05112,0,1.26,,
m_05113,0,2.49,,
m_05114,1,21.09,2025-02-13 08:00:00,post onboarding
m_05115,1,9.75,2025-08-09 00:00:00,post onboarding
m_05116,0,0.36,,
m_05117,0,43.31,,
m_05118,0,2.63,,
m_05119,0,512.13,,
m_05120,0,1.49,,
m_05121,0,1.13,,
m_05122,0,181.33,,
m_05123,0,4.76,,
m_05124,0,0.3,,
m_05125,0,0.51,,
m_05126,0,1.03,,
m_05127,0,1.71,,
m_05128,0,1.68,,
m_05129,0,3.6,,
m_05130,0,73.55,,
m_05131,0,4.84,,
m_05132,0,0.4,,
m_05133,0,3.17,,
m_05134,0,2.71,,
m_05135,0,111.11,,
m_05136,0,0.45,,
m_05137,0,1.36,,
m_05138,0,1.15,,
m_05139,0,0.77,,
m_05140,0,0.56,,
m_05141,0,0.41,,
m_05142,0,3.75,,
m_05143,0,2.44,,
m_05144,0,142.3,,
m_05145,0,5.24,,
m_05146,0,0.8,,
m_05147,0,2.12,,
m_05148,0,0.41,,
m_05149,0,0.44,,
m_05150,0,0.78,,
m_05151,0,2.83,,
m_05152,0,0.31,,
m_05153,0,0.14,,
m_05154,0,3.97,,
m_05155,0,3.04,,
m_05156,0,1.14,,
m_05157,0,5.67,,
m_05158,0,2.01,,
m_05159,0,0.56,,
m_05160,0,0.13,,
m_05161,0,1.68,,
m_05162,0,3.08,,
m_05163,0,1.4,,
m_05164,0,2.37,,
m_05165,0,1.39,,
m_05166,0,0.65,,
m_05167,0,3.11,,
m_05168,0,1.18,,
m_05169,0,68.39,,
m_05170,0,0.67,,
m_05171,0,0.01,,
m_05172,0,2.08,,
m_05173,0,3.85,,
m_05174,0,2.58,,
m_05175,0,1.05,,
m_05176,0,3.91,,
m_05177,1,13.71,2025-05-17 08:00:00,post onboarding
m_05178,0,0.52,,
m_05179,0,1.33,,
m_05180,0,0.24,,
m_05181,0,0.33,,
m_05182,0,2.93,,
m_05183,0,0.82,,
m_05184,0,0.4,,
m_05185,0,2.13,,
m_05186,0,6.95,,
m_05187,0,4.3,,
m_05188,1,228.28,2025-08-05 06:00:00,post onboarding
m_05189,0,0.37,,
m_05190,0,0.07,,
m_05191,0,1.25,,
m_05192,0,3.25,,
m_05193,0,206.63,,
m_05194,0,61.74,,
m_05195,0,0.43,,
m_05196,0,3.72,,
m_05197,0,3.99,,
m_05198,0,3.33,,
m_05199,0,0.46,,
m_05200,0,5.11,,
m_05201,0,3.17,,
m_05202,0,0.35,,
m_05203,0,2.15,,
m_05204,0,5.51,,
m_05205,0,36.76,,
m_05206,0,2.08,,
m_05207,0,2.82,,
m_05208,0,0.7,,
m_05209,0,4.52,,
m_05210,0,255.2,,
m_05211,0,1.54,,
m_05212,0,3.26,,
m_05213,0,3.31,,
m_05214,0,0.53,,
m_05215,0,1.64,,
m_05216,0,4.18,,
m_05217,0,1.89,,
m_05218,0,1.49,,
m_05219,0,2.36,,
m_05220,0,1.11,,
m_05221,0,46.0,,
m_05222,0,0.01,,
m_05223,0,2.02,,
m_05224,0,0.61,,
m_05225,0,0.45,,
m_05226,0,1.51,,
m_05227,0,1.18,,
m_05228,0,0.23,,
m_05229,0,2.15,,
m_05230,0,2.37,,
m_05231,0,0.79,,
m_05232,0,0.52,,
m_05233,0,0.02,,
m_05234,0,2.31,,
m_05235,0,1.76,,
m_05236,1,4.21,2025-10-05 10:00:00,post onboarding
m_05237,0,4.23,,
m_05238,0,0.78,,
m_05239,1,16.73,2025-10-08 15:00:00,post onboarding
m_05240,0,5.16,,
m_05241,0,3.06,,
m_05242,0,0.26,,
m_05243,0,1.73,,
m_05244,1,13.23,2025-04-26 14:00:00,post onboarding
m_05245,0,0.65,,
m_05246,1,6.61,2025-06-07 00:00:00,onboarding
m_05247,0,6.08,,
m_05248,0,1.17,,
m_05249,0,104.2,,
m_05250,1,0.46,2025-09-10 13:00:00,post onboarding
m_05251,0,0.4,,
m_05252,0,4.38,,
m_05253,0,2.03,,
m_05254,0,3.79,,
m_05255,0,0.93,,
m_05256,0,1.13,,
m_05257,0,0.89,,
m_05258,1,5.88,2025-05-23 04:00:00,post onboarding
m_05259,0,9.79,,
m_05260,0,5.64,,
m_05261,0,2.24,,
m_05262,0,84.99,,
m_05263,0,0.12,,
m_05264,0,4.55,,
m_05265,0,0.42,,
m_05266,0,10.56,,
m_05267,0,0.33,,
m_05268,0,1.35,,
m_05269,0,2.79,,
m_05270,0,4.25,,
m_05271,0,145.7,,
m_05272,1,137.52,2025-07-03 12:00:00,post onboarding
m_05273,0,1.83,,
m_05274,0,6.53,,
m_05275,0,3.18,,
m_05276,0,1.03,,
m_05277,0,149.45,,
m_05278,0,1.12,,
m_05279,0,6.37,,
m_05280,0,21.76,,
m_05281,0,7.57,,
m_05282,0,1.99,,
m_05283,0,5.01,,
m_05284,0,1.9,,
m_05285,0,1.98,,
m_05286,0,0.52,,
m_05287,0,7.98,,
m_05288,0,56.06,,
m_05289,0,0.53,,
m_05290,0,0.3,,
m_05291,0,2.86,,
m_05292,0,3.48,,
m_05293,0,0.04,,
m_05294,0,1.29,,
m_05295,0,2.77,,
m_05296,0,1.57,,
m_05297,0,11.21,,
m_05298,0,1.16,,
m_05299,0,0.14,,
m_05300,0,1.46,,
m_05301,0,4.59,,
m_05302,0,2.92,,
m_05303,0,1.35,,
m_05304,0,7.36,,
m_05305,0,7.7,,
m_05306,0,7.63,,
m_05307,0,4.0,,
m_05308,0,1.52,,
m_05309,0,1.5,,
m_05310,0,1.6,,
m_05311,0,0.7,,
m_05312,0,4.92,,
m_05313,0,1.88,,
m_05314,0,4.84,,
m_05315,0,3.77,,
m_05316,0,12.54,,
m_05317,0,1.23,,
m_05318,0,53.25,,
m_05319,0,2.81,,
m_05320,0,4.81,,
m_05321,0,2.28,,
m_05322,0,0.22,,
m_05323,0,9.38,,
m_05324,0,0.33,,
m_05325,0,0.57,,
m_05326,0,282.55,,
m_05327,0,1.64,,
m_05328,0,1.71,,
m_05329,0,2.38,,
m_05330,0,16.27,,
m_05331,0,150.65,,
m_05332,0,3.37,,
m_05333,0,1.33,,
m_05334,0,2.31,,
m_05335,0,1.68,,
m_05336,0,0.16,,
m_05337,0,28.7,,
m_05338,0,7.85,,
m_05339,0,0.13,,
m_05340,0,2.65,,
m_05341,0,0.15,,
m_05342,0,2.99,,
m_05343,0,0.27,,
m_05344,0,1.81,,
m_05345,0,0.08,,
m_05346,0,0.44,,
m_05347,0,6.31,,
m_05348,0,0.62,,
m_05349,0,1.71,,
m_05350,0,3.01,,
m_05351,0,36.67,,
m_05352,0,1.67,,
m_05353,0,1.51,,
m_05354,0,0.61,,
m_05355,0,3.92,,
m_05356,0,1.94,,
m_05357,0,0.93,,
m_05358,0,0.78,,
m_05359,0,2.48,,
m_05360,0,5.38,,
m_05361,0,206.4,,
m_05362,0,0.14,,
m_05363,0,3.15,,
m_05364,0,7.44,,
m_05365,1,9.24,2025-11-21 11:00:00,post onboarding
m_05366,0,0.86,,
m_05367,0,3.47,,
m_05368,0,5.35,,
m_05369,0,3.12,,
m_05370,0,0.3,,
m_05371,0,9.42,,
m_05372,0,2.32,,
m_05373,0,0.18,,
m_05374,0,6.89,,
m_05375,1,0.59,2025-12-15 00:00:00,onboarding
m_05376,0,2.97,,
m_05377,0,0.55,,
m_05378,0,2.65,,
m_05379,1,20.77,2026-03-29 13:00:00,post onboarding
m_05380,0,2.99,,
m_05381,0,4.26,,
m_05382,0,6.94,,
m_05383,0,1.01,,
m_05384,0,2.19,,
m_05385,0,0.28,,
m_05386,0,4.22,,
m_05387,0,1.18,,
m_05388,0,1.18,,
m_05389,0,43.02,,
m_05390,0,1.78,,
m_05391,0,2.53,,
m_05392,0,5.19,,
m_05393,0,0.19,,
m_05394,0,0.85,,
m_05395,0,5.14,,
m_05396,0,0.04,,
m_05397,0,3.79,,
m_05398,0,1.2,,
m_05399,1,311.7,2025-11-14 14:00:00,post onboarding
m_05400,0,7.25,,
m_05401,0,32.55,,
m_05402,0,1.4,,
m_05403,0,145.9,,
m_05404,0,3.17,,
m_05405,0,0.93,,
m_05406,0,2.11,,
m_05407,0,1.33,,
m_05408,0,7.88,,
m_05409,1,19.52,2026-03-12 06:00:00,post onboarding
m_05410,0,5.87,,
m_05411,0,4.63,,
m_05412,0,123.36,,
m_05413,0,2.11,,
m_05414,0,5.07,,
m_05415,0,1.45,,
m_05416,0,2.34,,
m_05417,0,0.91,,
m_05418,0,1.75,,
m_05419,0,1.31,,
m_05420,0,4.29,,
m_05421,0,0.25,,
m_05422,0,1.8,,
m_05423,0,65.46,,
m_05424,0,261.88,,
m_05425,0,0.0,,
m_05426,0,167.94,,
m_05427,0,5.74,,
m_05428,1,4.48,2025-07-01 11:00:00,post onboarding
m_05429,0,8.51,,
m_05430,0,0.52,,
m_05431,0,5.18,,
m_05432,0,1.14,,
m_05433,0,2.39,,
m_05434,0,8.2,,
m_05435,0,46.95,,
m_05436,0,0.49,,
m_05437,0,2.68,,
m_05438,0,3.11,,
m_05439,0,2.78,,
m_05440,0,2.04,,
m_05441,0,2.7,,
m_05442,0,124.91,,
m_05443,0,3.51,,
m_05444,0,28.63,,
m_05445,0,3.14,,
m_05446,0,3.03,,
m_05447,0,4.68,,
m_05448,0,1.72,,
m_05449,0,2.6,,
m_05450,0,0.42,,
m_05451,0,2.53,,
m_05452,0,47.71,,
m_05453,0,4.18,,
m_05454,0,1.31,,
m_05455,0,3.94,,
m_05456,0,4.23,,
m_05457,0,157.16,,
m_05458,0,0.18,,
m_05459,0,1.21,,
m_05460,0,3.24,,
m_05461,0,0.37,,
m_05462,0,1.57,,
m_05463,0,0.73,,
m_05464,0,0.96,,
m_05465,0,0.05,,
m_05466,0,1.88,,
m_05467,0,0.58,,
m_05468,0,5.89,,
m_05469,0,2.37,,
m_05470,0,0.62,,
m_05471,0,0.04,,
m_05472,0,0.09,,
m_05473,0,448.85,,
m_05474,0,0.41,,
m_05475,0,2.03,,
m_05476,0,3.66,,
m_05477,0,0.65,,
m_05478,0,0.83,,
m_05479,0,2.22,,
m_05480,0,0.4,,
m_05481,0,2.0,,
m_05482,0,1.27,,
m_05483,1,13.61,2025-06-28 05:00:00,post onboarding
m_05484,0,16.84,,
m_05485,0,10.36,,
m_05486,0,0.48,,
m_05487,0,2.85,,
m_05488,0,1.24,,
m_05489,0,1.44,,
m_05490,0,6.07,,
m_05491,0,0.35,,
m_05492,0,4.59,,
m_05493,0,0.28,,
m_05494,0,0.8,,
m_05495,0,0.62,,
m_05496,0,0.26,,
m_05497,0,1.73,,
m_05498,0,3.78,,
m_05499,0,0.8,,
m_05500,0,5.63,,
m_05501,0,1.12,,
m_05502,0,2.04,,
m_05503,0,1.09,,
m_05504,0,0.41,,
m_05505,0,0.45,,
m_05506,0,3.6,,
m_05507,0,4.87,,
m_05508,0,0.99,,
m_05509,0,212.8,,
m_05510,0,3.17,,
m_05511,0,2.25,,
m_05512,0,3.86,,
m_05513,0,32.07,,
m_05514,0,5.13,,
m_05515,0,4.99,,
m_05516,0,5.23,,
m_05517,0,0.49,,
m_05518,0,0.5,,
m_05519,0,1.11,,
m_05520,0,1.09,,
m_05521,0,4.43,,
m_05522,0,7.9,,
m_05523,0,2.26,,
m_05524,0,3.13,,
m_05525,0,14.81,,
m_05526,0,0.96,,
m_05527,0,1.35,,
m_05528,0,1.55,,
m_05529,0,182.83,,
m_05530,0,0.53,,
m_05531,0,1.43,,
m_05532,0,5.27,,
m_05533,0,115.75,,
m_05534,0,0.46,,
m_05535,0,1.19,,
m_05536,0,111.22,,
m_05537,0,0.41,,
m_05538,0,1.03,,
m_05539,0,13.31,,
m_05540,0,0.72,,
m_05541,0,4.36,,
m_05542,0,1.3,,
m_05543,0,4.6,,
m_05544,0,1.61,,
m_05545,0,1.68,,
m_05546,0,5.99,,
m_05547,0,5.71,,
m_05548,0,0.86,,
m_05549,1,0.62,2025-11-30 00:00:00,onboarding
m_05550,0,1.9,,
m_05551,0,55.89,,
m_05552,1,0.53,2025-09-22 00:00:00,onboarding
m_05553,0,0.06,,
m_05554,0,3.76,,
m_05555,0,2.67,,
m_05556,0,8.93,,
m_05557,0,0.21,,
m_05558,1,390.71,2025-10-24 12:00:00,post onboarding
m_05559,0,1.14,,
m_05560,0,2.44,,
m_05561,0,0.61,,
m_05562,0,2.04,,
m_05563,0,3.37,,
m_05564,0,0.98,,
m_05565,0,12.05,,
m_05566,0,3.73,,
m_05567,0,0.32,,
m_05568,0,0.1,,
m_05569,0,4.33,,
m_05570,0,0.27,,
m_05571,0,2.54,,
m_05572,0,0.37,,
m_05573,0,294.02,,
m_05574,0,0.01,,
m_05575,0,8.26,,
m_05576,0,6.66,,
m_05577,0,2.39,,
m_05578,0,11.02,,
m_05579,0,1.68,,
m_05580,0,6.37,,
m_05581,0,0.94,,
m_05582,0,0.66,,
m_05583,0,1.3,,
m_05584,0,2.92,,
m_05585,0,0.93,,
m_05586,0,19.55,,
m_05587,0,19.37,,
m_05588,0,368.67,,
m_05589,0,8.73,,
m_05590,0,2.53,,
m_05591,0,17.24,,
m_05592,0,3.74,,
m_05593,0,5.18,,
m_05594,0,90.86,,
m_05595,0,0.92,,
m_05596,0,3.13,,
m_05597,0,1.71,,
m_05598,0,8.41,,
m_05599,0,0.66,,
m_05600,0,0.2,,
m_05601,0,1.72,,
m_05602,0,1.35,,
m_05603,0,3.72,,
m_05604,0,0.81,,
m_05605,0,0.48,,
m_05606,0,2.36,,
m_05607,1,43.71,2025-08-17 21:00:00,post onboarding
m_05608,0,1.55,,
m_05609,0,2.31,,
m_05610,0,7.97,,
m_05611,0,0.71,,
m_05612,0,1.82,,
m_05613,0,3.3,,
m_05614,0,8.72,,
m_05615,0,1.95,,
m_05616,0,4.68,,
m_05617,0,2.8,,
m_05618,0,0.69,,
m_05619,0,1.31,,
m_05620,0,7.71,,
m_05621,0,1.94,,
m_05622,0,0.6,,
m_05623,0,250.71,,
m_05624,0,3.48,,
m_05625,0,4.97,,
m_05626,0,1.93,,
m_05627,0,0.48,,
m_05628,0,0.38,,
m_05629,0,0.57,,
m_05630,0,3.19,,
m_05631,0,0.53,,
m_05632,0,1.53,,
m_05633,0,0.68,,
m_05634,0,172.21,,
m_05635,0,0.18,,
m_05636,0,1.07,,
m_05637,0,1.55,,
m_05638,0,3.6,,
m_05639,0,1.86,,
m_05640,0,3.09,,
m_05641,0,1.88,,
m_05642,0,3.76,,
m_05643,0,3.36,,
m_05644,0,8.77,,
m_05645,0,0.42,,
m_05646,0,1.09,,
m_05647,1,1.55,2025-12-05 08:00:00,post onboarding
m_05648,0,2.04,,
m_05649,0,1.88,,
m_05650,0,9.96,,
m_05651,0,2.32,,
m_05652,0,2.75,,
m_05653,0,0.26,,
m_05654,0,1.39,,
m_05655,0,92.18,,
m_05656,0,9.9,,
m_05657,0,4.52,,
m_05658,0,5.32,,
m_05659,0,2.45,,
m_05660,0,2.3,,
m_05661,1,0.31,2025-07-14 00:00:00,onboarding
m_05662,0,0.69,,
m_05663,0,3.81,,
m_05664,0,2.73,,
m_05665,0,455.61,,
m_05666,0,3.04,,
m_05667,0,13.33,,
m_05668,0,10.8,,
m_05669,0,2.53,,
m_05670,0,3.83,,
m_05671,0,2.03,,
m_05672,0,1.61,,
m_05673,0,1.23,,
m_05674,0,4.18,,
m_05675,0,12.02,,
m_05676,0,0.83,,
m_05677,0,7.72,,
m_05678,0,474.35,,
m_05679,0,0.05,,
m_05680,0,6.71,,
m_05681,0,2.1,,
m_05682,0,12.63,,
m_05683,0,1.83,,
m_05684,0,6.57,,
m_05685,1,2.96,2025-06-05 17:00:00,post onboarding
m_05686,0,0.51,,
m_05687,0,3.37,,
m_05688,0,9.94,,
m_05689,0,1.07,,
m_05690,0,9.02,,
m_05691,0,97.12,,
m_05692,0,3.5,,
m_05693,0,1.29,,
m_05694,0,0.24,,
m_05695,0,0.37,,
m_05696,0,6.15,,
m_05697,1,1.1,2025-07-25 00:00:00,post onboarding
m_05698,0,1.55,,
m_05699,0,0.2,,
m_05700,0,0.41,,
m_05701,0,1.46,,
m_05702,0,0.51,,
m_05703,0,0.65,,
m_05704,0,2.76,,
m_05705,0,4.93,,
m_05706,0,1.02,,
m_05707,0,6.54,,
m_05708,0,0.66,,
m_05709,0,61.84,,
m_05710,0,22.03,,
m_05711,0,0.2,,
m_05712,0,159.05,,
m_05713,0,0.63,,
m_05714,0,4.18,,
m_05715,0,0.74,,
m_05716,0,6.31,,
m_05717,0,0.91,,
m_05718,0,0.4,,
m_05719,1,8.53,2025-08-08 23:00:00,post onboarding
m_05720,0,1.75,,
m_05721,0,1.08,,
m_05722,0,0.67,,
m_05723,0,1.45,,
m_05724,0,4.36,,
m_05725,0,4.51,,
m_05726,0,0.42,,
m_05727,0,0.75,,
m_05728,0,32.39,,
m_05729,0,1.85,,
m_05730,0,347.29,,
m_05731,0,2.1,,
m_05732,0,0.34,,
m_05733,0,51.43,,
m_05734,0,0.56,,
m_05735,1,1.2,2025-05-31 16:00:00,post onboarding
m_05736,0,4.6,,
m_05737,0,4.34,,
m_05738,0,7.81,,
m_05739,0,0.17,,
m_05740,0,0.46,,
m_05741,0,1.96,,
m_05742,0,14.03,,
m_05743,0,0.14,,
m_05744,0,81.97,,
m_05745,1,0.5,2025-11-21 00:00:00,onboarding
m_05746,0,2.06,,
m_05747,0,7.31,,
m_05748,0,0.83,,
m_05749,0,1.89,,
m_05750,0,1.65,,
m_05751,0,0.94,,
m_05752,0,1.3,,
m_05753,0,3.79,,
m_05754,0,0.82,,
m_05755,0,2.74,,
m_05756,0,1.12,,
m_05757,0,8.15,,
m_05758,0,1.01,,
m_05759,0,7.07,,
m_05760,0,32.63,,
m_05761,0,1.49,,
m_05762,0,3.51,,
m_05763,0,4.22,,
m_05764,0,295.16,,
m_05765,0,1.26,,
m_05766,0,0.69,,
m_05767,0,0.06,,
m_05768,0,4.77,,
m_05769,0,0.72,,
m_05770,0,238.9,,
m_05771,0,2.73,,
m_05772,0,0.7,,
m_05773,1,254.34,2025-09-10 00:00:00,onboarding
m_05774,0,3.28,,
m_05775,0,5.19,,
m_05776,0,4.83,,
m_05777,0,4.07,,
m_05778,0,1.24,,
m_05779,0,7.68,,
m_05780,0,2.02,,
m_05781,1,2.04,2025-06-26 04:00:00,post onboarding
m_05782,0,3.35,,
m_05783,0,0.29,,
m_05784,0,1.88,,
m_05785,0,0.03,,
m_05786,0,2.77,,
m_05787,0,0.75,,
m_05788,0,57.65,,
m_05789,0,1.69,,
m_05790,0,1.29,,
m_05791,0,3.33,,
m_05792,0,6.84,,
m_05793,0,3.17,,
m_05794,0,12.83,,
m_05795,0,5.89,,
m_05796,0,6.96,,
m_05797,0,57.83,,
m_05798,0,17.56,,
m_05799,0,1.7,,
m_05800,0,0.1,,
m_05801,0,2.62,,
m_05802,0,0.2,,
m_05803,0,5.92,,
m_05804,0,3.14,,
m_05805,0,1.81,,
m_05806,0,1.96,,
m_05807,0,2.08,,
m_05808,0,6.53,,
m_05809,0,6.74,,
m_05810,0,1.41,,
m_05811,0,0.43,,
m_05812,0,4.24,,
m_05813,0,18.67,,
m_05814,0,72.1,,
m_05815,0,1.94,,
m_05816,0,6.5,,
m_05817,0,1.0,,
m_05818,0,0.42,,
m_05819,0,3.08,,
m_05820,0,1.12,,
m_05821,0,3.21,,
m_05822,0,3.92,,
m_05823,0,0.64,,
m_05824,0,7.76,,
m_05825,0,1.58,,
m_05826,0,83.23,,
m_05827,0,2.87,,
m_05828,0,0.04,,
m_05829,0,43.64,,
m_05830,0,0.83,,
m_05831,1,0.13,2025-07-06 00:00:00,onboarding
m_05832,0,0.11,,
m_05833,0,7.42,,
m_05834,0,0.08,,
m_05835,0,9.01,,
m_05836,0,0.57,,
m_05837,0,4.32,,
m_05838,0,4.98,,
m_05839,0,9.77,,
m_05840,0,1.58,,
m_05841,1,0.97,2025-11-15 00:00:00,onboarding
m_05842,0,20.81,,
m_05843,0,2.57,,
m_05844,0,2.17,,
m_05845,0,0.02,,
m_05846,0,6.09,,
m_05847,0,1.68,,
m_05848,1,5.92,2026-01-05 12:00:00,post onboarding
m_05849,0,2.0,,
m_05850,0,4.72,,
m_05851,0,50.55,,
m_05852,0,3.27,,
m_05853,0,4.38,,
m_05854,0,99.38,,
m_05855,0,1.13,,
m_05856,0,3.14,,
m_05857,0,8.01,,
m_05858,0,8.11,,
m_05859,0,3.95,,
m_05860,0,4.24,,
m_05861,0,3.87,,
m_05862,1,204.49,2026-01-07 05:00:00,post onboarding
m_05863,0,208.04,,
m_05864,0,1.67,,
m_05865,0,3.09,,
m_05866,0,80.39,,
m_05867,0,279.47,,
m_05868,0,1.43,,
m_05869,0,7.3,,
m_05870,0,0.2,,
m_05871,0,2.16,,
m_05872,1,53.56,2026-03-07 03:00:00,post onboarding
m_05873,0,0.43,,
m_05874,0,1.44,,
m_05875,0,0.64,,
m_05876,0,1.57,,
m_05877,0,4.01,,
m_05878,0,2.21,,
m_05879,0,2.95,,
m_05880,0,0.68,,
m_05881,0,2.05,,
m_05882,0,32.54,,
m_05883,0,40.14,,
m_05884,0,1.34,,
m_05885,0,2.87,,
m_05886,0,1.71,,
m_05887,0,0.57,,
m_05888,0,7.72,,
m_05889,0,9.95,,
m_05890,0,0.69,,
m_05891,0,1.23,,
m_05892,0,1.01,,
m_05893,0,2.93,,
m_05894,0,6.8,,
m_05895,0,0.4,,
m_05896,0,7.91,,
m_05897,0,1.68,,
m_05898,0,1.86,,
m_05899,0,0.77,,
m_05900,1,0.05,2026-01-04 00:00:00,onboarding
m_05901,0,4.79,,
m_05902,0,2.32,,
m_05903,1,17.09,2025-07-07 11:00:00,post onboarding
m_05904,0,0.5,,
m_05905,0,5.03,,
m_05906,1,1.36,2025-10-21 00:00:00,onboarding
m_05907,0,1.76,,
m_05908,0,1.71,,
m_05909,0,3.96,,
m_05910,0,8.48,,
m_05911,0,248.48,,
m_05912,0,0.46,,
m_05913,0,67.16,,
m_05914,0,1.26,,
m_05915,0,4.04,,
m_05916,0,3.57,,
m_05917,0,71.89,,
m_05918,0,104.95,,
m_05919,0,9.41,,
m_05920,0,0.88,,
m_05921,0,1.46,,
m_05922,0,0.48,,
m_05923,0,0.79,,
m_05924,0,2.31,,
m_05925,0,2.25,,
m_05926,0,1.99,,
m_05927,1,0.88,2026-02-14 09:00:00,post onboarding
m_05928,0,1.25,,
m_05929,0,3.45,,
m_05930,0,3.07,,
m_05931,0,0.55,,
m_05932,0,5.99,,
m_05933,0,5.13,,
m_05934,0,0.92,,
m_05935,0,2.83,,
m_05936,0,1.45,,
m_05937,0,0.38,,
m_05938,0,8.64,,
m_05939,0,2.63,,
m_05940,0,2.73,,
m_05941,0,374.33,,
m_05942,0,1.82,,
m_05943,0,5.26,,
m_05944,0,0.78,,
m_05945,0,29.44,,
m_05946,0,5.49,,
m_05947,0,0.65,,
m_05948,0,0.9,,
m_05949,0,77.42,,
m_05950,0,1.01,,
m_05951,0,1.52,,
m_05952,0,2.37,,
m_05953,0,0.23,,
m_05954,0,3.51,,
m_05955,0,0.41,,
m_05956,0,2.97,,
m_05957,0,127.59,,
m_05958,0,0.15,,
m_05959,0,0.5,,
m_05960,0,0.41,,
m_05961,0,0.97,,
m_05962,0,0.01,,
m_05963,0,0.21,,
m_05964,0,2.31,,
m_05965,0,8.68,,
m_05966,0,4.62,,
m_05967,0,1.23,,
m_05968,0,0.15,,
m_05969,0,5.27,,
m_05970,0,2.06,,
m_05971,0,1.69,,
m_05972,0,1.54,,
m_05973,0,2.84,,
m_05974,0,0.76,,
m_05975,0,0.74,,
m_05976,0,559.43,,
m_05977,0,4.02,,
m_05978,0,2.28,,
m_05979,0,0.49,,
m_05980,0,7.44,,
m_05981,0,5.78,,
m_05982,0,0.43,,
m_05983,0,5.35,,
m_05984,0,2.23,,
m_05985,0,19.99,,
m_05986,0,2.69,,
m_05987,0,0.24,,
m_05988,0,1.03,,
m_05989,0,3.89,,
m_05990,0,2.2,,
m_05991,0,0.82,,
m_05992,0,1.66,,
m_05993,0,1.28,,
m_05994,0,1.81,,
m_05995,0,3.97,,
m_05996,0,5.31,,
m_05997,0,3.82,,
m_05998,0,2.74,,
m_05999,0,0.04,,
m_06000,0,0.79,,
m_06001,0,4.24,,
m_06002,0,2.24,,
m_06003,0,3.97,,
m_06004,0,2.27,,
m_06005,0,1.31,,
m_06006,0,4.19,,
m_06007,0,0.09,,
m_06008,0,6.25,,
m_06009,0,253.86,,
m_06010,0,3.02,,
m_06011,0,0.89,,
m_06012,0,222.49,,
m_06013,0,12.7,,
m_06014,0,316.63,,
m_06015,0,5.26,,
m_06016,0,1.94,,
m_06017,0,4.64,,
m_06018,0,2.67,,
m_06019,1,107.45,2025-06-05 07:00:00,post onboarding
m_06020,0,4.83,,
m_06021,0,6.69,,
m_06022,0,5.43,,
m_06023,0,0.29,,
m_06024,0,3.35,,
m_06025,0,134.07,,
m_06026,0,0.91,,
m_06027,0,9.49,,
m_06028,0,6.39,,
m_06029,0,11.78,,
m_06030,0,5.36,,
m_06031,0,1.96,,
m_06032,0,0.78,,
m_06033,0,0.56,,
m_06034,0,1.59,,
m_06035,0,2.49,,
m_06036,0,1.58,,
m_06037,0,0.57,,
m_06038,0,0.51,,
m_06039,0,1.74,,
m_06040,0,3.29,,
m_06041,0,2.88,,
m_06042,0,4.77,,
m_06043,0,94.74,,
m_06044,0,105.28,,
m_06045,1,1.64,2025-10-14 16:00:00,post onboarding
m_06046,0,97.8,,
m_06047,0,1.24,,
m_06048,0,3.25,,
m_06049,1,0.33,2025-05-10 00:00:00,onboarding
m_06050,0,8.68,,
m_06051,0,2.24,,
m_06052,0,2.03,,
m_06053,0,1.29,,
m_06054,0,0.75,,
m_06055,0,0.47,,
m_06056,0,2.54,,
m_06057,0,1.67,,
m_06058,0,1.84,,
m_06059,0,1.74,,
m_06060,0,4.73,,
m_06061,0,5.4,,
m_06062,0,0.44,,
m_06063,1,0.0,2025-03-02 00:00:00,onboarding
m_06064,0,5.31,,
m_06065,0,2.69,,
m_06066,0,2.19,,
m_06067,0,134.56,,
m_06068,0,2.41,,
m_06069,0,2.17,,
m_06070,0,0.59,,
m_06071,0,0.84,,
m_06072,0,8.33,,
m_06073,0,1.02,,
m_06074,0,1.46,,
m_06075,0,2.36,,
m_06076,0,0.7,,
m_06077,0,0.05,,
m_06078,0,3.96,,
m_06079,0,101.18,,
m_06080,0,0.29,,
m_06081,1,119.24,2025-02-24 22:00:00,post onboarding
m_06082,0,0.71,,
m_06083,1,199.03,2026-01-24 17:00:00,post onboarding
m_06084,0,3.48,,
m_06085,0,0.8,,
m_06086,0,13.05,,
m_06087,0,0.88,,
m_06088,0,0.94,,
m_06089,0,3.1,,
m_06090,0,2.07,,
m_06091,0,1.92,,
m_06092,0,2.19,,
m_06093,0,24.41,,
