refund_id,transaction_id,merchant_id,refund_ts,refund_amount,refund_reason,is_partial_refund
r_0001284,t_0041118,m_02683,2025-11-27 16:16:00,787.44,suspected_fraud,False
r_0001285,t_0041137,m_02684,2025-03-14 04:44:00,85.62,other,True
r_0001286,t_0041139,m_02684,2025-04-02 06:01:00,193.33,return,True
r_0001287,t_0041221,m_02688,2025-09-06 05:44:00,115.4,customer_request,False
r_0001288,t_0041278,m_02689,2025-07-01 16:32:00,594.16,return,False
r_0001289,t_0041365,m_02695,2025-09-03 07:01:00,202.93,return,False
r_0001290,t_0041366,m_02695,2025-09-06 22:39:00,94.28,customer_request,False
r_0001291,t_0041552,m_02712,2026-02-14 07:34:00,170.86,other,True
r_0001292,t_0041583,m_02714,2025-06-14 10:35:00,95.55,customer_request,False
r_0001293,t_0041595,m_02714,2025-08-17 00:47:00,96.25,other,False
r_0001294,t_0041631,m_02716,2025-07-15 08:48:00,326.95,customer_request,False
r_0001295,t_0041776,m_02726,2025-05-05 10:10:00,167.07,customer_request,False
r_0001296,t_0041857,m_02728,2026-02-12 11:06:00,138.17,suspected_fraud,True
r_0001297,t_0041874,m_02728,2026-04-01 11:56:00,225.96,service_issue,False
r_0001298,t_0041901,m_02730,2025-11-01 05:15:00,103.58,service_issue,True
r_0001299,t_0041902,m_02730,2025-11-12 04:36:00,702.18,customer_request,False
r_0001300,t_0041953,m_02733,2025-03-27 07:07:00,737.05,customer_request,False
r_0001301,t_0041956,m_02733,2025-03-19 12:54:00,909.6,service_issue,False
r_0001302,t_0042055,m_02739,2025-03-11 13:11:00,53.28,service_issue,False
r_0001303,t_0042075,m_02739,2025-04-12 22:42:00,50.89,service_issue,False
r_0001304,t_0042093,m_02740,2025-06-08 01:20:00,127.55,service_issue,True
r_0001305,t_0042103,m_02742,2025-12-22 02:02:00,169.43,suspected_fraud,False
r_0001306,t_0042132,m_02742,2026-02-21 02:01:00,356.91,other,False
r_0001307,t_0042157,m_02742,2026-04-13 03:08:00,66.92,customer_request,True
r_0001308,t_0042181,m_02743,2025-04-15 03:56:00,376.83,other,False
r_0001309,t_0042247,m_02751,2025-07-02 22:55:00,128.0,return,False
r_0001310,t_0042264,m_02754,2025-09-02 18:00:00,339.91,customer_request,False
r_0001311,t_0042268,m_02754,2025-10-31 03:09:00,597.62,return,False
r_0001312,t_0042269,m_02754,2025-10-13 08:59:00,570.25,return,True
r_0001313,t_0042297,m_02755,2025-09-15 09:07:00,145.59,other,False
r_0001314,t_0042350,m_02762,2025-07-14 11:57:00,83.35,customer_request,False
r_0001315,t_0042358,m_02762,2025-07-15 03:14:00,64.99,service_issue,False
r_0001316,t_0042381,m_02762,2025-09-13 00:14:00,342.95,customer_request,False
r_0001317,t_0042404,m_02765,2025-07-26 23:49:00,78.7,customer_request,False
r_0001318,t_0042437,m_02766,2026-02-14 12:39:00,137.21,customer_request,False
r_0001319,t_0042458,m_02767,2025-10-23 22:19:00,353.72,other,False
r_0001320,t_0042556,m_02772,2026-01-19 22:14:00,91.52,customer_request,False
r_0001321,t_0042581,m_02773,2025-03-16 07:01:00,159.16,customer_request,False
r_0001322,t_0042646,m_02779,2025-04-04 20:09:00,118.37,return,True
r_0001323,t_0042662,m_02779,2025-06-22 01:31:00,166.43,return,False
r_0001324,t_0042696,m_02781,2026-03-07 09:08:00,123.78,return,False
r_0001325,t_0042710,m_02783,2025-10-03 21:40:00,106.6,service_issue,False
r_0001326,t_0042902,m_02796,2025-10-24 02:52:00,94.04,return,True
r_0001327,t_0042955,m_02799,2026-02-17 05:03:00,342.2,customer_request,False
r_0001328,t_0042980,m_02801,2026-01-23 12:59:00,423.28,customer_request,False
r_0001329,t_0042987,m_02801,2026-03-08 00:18:00,674.35,return,False
r_0001330,t_0043029,m_02802,2025-11-01 10:24:00,364.23,other,False
r_0001331,t_0043052,m_02802,2025-12-31 11:56:00,864.21,customer_request,False
r_0001332,t_0043058,m_02804,2025-12-08 18:43:00,311.28,customer_request,False
r_0001333,t_0043068,m_02805,2025-09-27 12:38:00,188.04,suspected_fraud,False
r_0001334,t_0043163,m_02810,2025-09-08 14:32:00,171.69,customer_request,False
r_0001335,t_0043245,m_02814,2025-07-29 21:24:00,60.95,customer_request,False
r_0001336,t_0043258,m_02815,2025-04-26 08:38:00,30.14,customer_request,False
r_0001337,t_0043326,m_02821,2025-04-10 08:28:00,467.54,customer_request,False
r_0001338,t_0043348,m_02821,2025-06-25 09:59:00,239.88,service_issue,True
r_0001339,t_0043416,m_02830,2025-11-02 23:17:00,55.14,other,True
r_0001340,t_0043439,m_02831,2025-11-29 06:13:00,796.53,customer_request,False
r_0001341,t_0043440,m_02831,2025-12-03 06:28:00,237.67,service_issue,False
r_0001342,t_0043444,m_02831,2025-12-13 08:07:00,329.3,other,False
r_0001343,t_0043466,m_02832,2025-04-12 18:33:00,350.47,return,False
r_0001344,t_0043518,m_02833,2025-02-13 05:03:00,88.81,return,False
r_0001345,t_0043567,m_02837,2026-01-28 22:46:00,271.64,return,False
r_0001346,t_0043610,m_02838,2026-03-25 15:42:00,750.67,customer_request,False
r_0001347,t_0043633,m_02839,2025-12-01 01:01:00,112.51,customer_request,True
r_0001348,t_0043653,m_02839,2026-02-08 18:22:00,306.77,return,False
r_0001349,t_0043654,m_02839,2026-02-05 03:18:00,223.83,customer_request,False
r_0001350,t_0043720,m_02843,2025-07-04 23:25:00,125.81,return,False
r_0001351,t_0043742,m_02844,2025-09-30 14:17:00,26.1,return,True
r_0001352,t_0043756,m_02845,2025-06-18 06:18:00,393.17,return,False
r_0001353,t_0043813,m_02851,2025-09-24 19:44:00,142.59,return,True
r_0001354,t_0043858,m_02852,2026-02-13 05:45:00,69.66,customer_request,True
r_0001355,t_0043888,m_02854,2025-12-15 11:52:00,193.27,customer_request,False
r_0001356,t_0043900,m_02855,2025-12-11 17:46:00,8.18,other,True
r_0001357,t_0043910,m_02855,2026-02-18 09:26:00,17.06,customer_request,True
r_0001358,t_0043922,m_02855,2026-04-05 18:14:00,40.32,service_issue,False
r_0001359,t_0043969,m_02861,2025-06-07 17:00:00,433.27,customer_request,False
r_0001360,t_0043970,m_02861,2025-06-20 23:46:00,273.59,customer_request,False
r_0001361,t_0043996,m_02863,2025-03-26 03:59:00,79.11,customer_request,False
r_0001362,t_0044002,m_02863,2025-04-15 00:55:00,166.38,customer_request,False
r_0001363,t_0044044,m_02867,2025-08-24 12:14:00,96.96,return,False
r_0001364,t_0044173,m_02871,2025-03-12 03:56:00,283.41,customer_request,False
r_0001365,t_0044175,m_02871,2025-04-04 12:45:00,718.76,customer_request,False
r_0001366,t_0044191,m_02872,2025-03-04 07:58:00,309.23,return,False
r_0001367,t_0044195,m_02872,2025-04-07 10:06:00,268.58,customer_request,False
r_0001368,t_0044224,m_02873,2025-07-21 12:53:00,267.98,other,False
r_0001369,t_0044260,m_02874,2025-09-23 02:13:00,393.72,customer_request,False
r_0001370,t_0044292,m_02875,2026-01-14 14:22:00,732.25,other,False
r_0001371,t_0044367,m_02880,2025-03-23 22:46:00,551.76,customer_request,False
r_0001372,t_0044400,m_02882,2025-01-26 23:38:00,588.24,return,False
r_0001373,t_0044428,m_02882,2025-04-07 11:42:00,594.11,suspected_fraud,False
r_0001374,t_0044431,m_02882,2025-03-26 04:18:00,1256.27,customer_request,False
r_0001375,t_0044478,m_02886,2025-05-20 20:58:00,195.57,customer_request,True
r_0001376,t_0044588,m_02897,2025-03-15 01:06:00,11.84,customer_request,True
r_0001377,t_0044622,m_02900,2025-12-17 20:37:00,310.38,return,True
r_0001378,t_0044646,m_02904,2025-09-23 23:04:00,148.4,suspected_fraud,False
r_0001379,t_0044656,m_02904,2025-10-07 13:40:00,228.68,customer_request,False
r_0001380,t_0044657,m_02904,2025-11-03 16:59:00,59.31,return,True
r_0001381,t_0044673,m_02904,2025-11-21 00:34:00,622.54,customer_request,False
r_0001382,t_0044679,m_02904,2025-11-27 07:20:00,180.66,return,False
r_0001383,t_0044688,m_02904,2025-12-21 05:04:00,214.92,customer_request,False
r_0001384,t_0044720,m_02906,2025-08-12 23:23:00,116.7,return,True
r_0001385,t_0044729,m_02906,2025-09-28 04:58:00,268.43,return,False
r_0001386,t_0044733,m_02907,2025-12-03 20:21:00,81.15,other,False
r_0001387,t_0044742,m_02907,2025-12-20 05:10:00,42.46,customer_request,True
r_0001388,t_0044762,m_02907,2026-02-01 22:28:00,55.66,customer_request,False
r_0001389,t_0044770,m_02907,2026-02-18 00:48:00,238.29,return,False
r_0001390,t_0044793,m_02908,2025-06-08 04:28:00,40.8,customer_request,True
r_0001391,t_0044847,m_02913,2025-10-18 11:02:00,208.61,customer_request,False
r_0001392,t_0044916,m_02921,2025-11-19 11:34:00,108.16,other,True
r_0001393,t_0044945,m_02923,2025-11-28 01:26:00,34.21,customer_request,True
r_0001394,t_0045018,m_02929,2025-07-11 13:25:00,181.42,suspected_fraud,False
r_0001395,t_0045053,m_02929,2025-09-16 14:54:00,121.11,customer_request,True
r_0001396,t_0045101,m_02933,2025-07-05 18:39:00,297.07,customer_request,False
r_0001397,t_0045115,m_02933,2025-09-06 06:01:00,520.77,customer_request,False
r_0001398,t_0045121,m_02934,2025-03-11 22:42:00,288.5,service_issue,True
r_0001399,t_0045210,m_02949,2025-10-28 07:51:00,115.75,return,True
r_0001400,t_0045267,m_02952,2025-10-10 01:00:00,46.91,customer_request,False
r_0001401,t_0045295,m_02954,2026-02-15 01:36:00,72.39,return,False
r_0001402,t_0045321,m_02955,2026-02-16 06:17:00,160.58,customer_request,False
r_0001403,t_0045324,m_02955,2026-03-08 14:31:00,143.21,service_issue,False
r_0001404,t_0045340,m_02956,2025-11-29 09:51:00,117.52,service_issue,False
r_0001405,t_0045368,m_02956,2026-03-09 01:28:00,493.77,return,False
r_0001406,t_0045378,m_02958,2026-02-24 16:37:00,126.37,customer_request,False
r_0001407,t_0045397,m_02959,2025-08-14 21:12:00,744.21,customer_request,False
r_0001408,t_0045401,m_02961,2025-05-13 18:43:00,321.99,return,False
r_0001409,t_0045408,m_02963,2025-10-05 19:44:00,250.9,customer_request,False
r_0001410,t_0045538,m_02972,2025-05-05 04:17:00,379.7,suspected_fraud,False
r_0001411,t_0045567,m_02974,2025-04-14 02:37:00,38.61,return,True
r_0001412,t_0045596,m_02976,2026-05-04 15:00:00,74.1,service_issue,True
r_0001413,t_0045659,m_02979,2025-05-13 16:42:00,322.57,customer_request,False
r_0001414,t_0045695,m_02984,2025-09-12 12:26:00,209.14,return,False
r_0001415,t_0045783,m_02991,2025-11-18 13:58:00,302.52,other,True
r_0001416,t_0045825,m_02994,2025-02-11 17:25:00,191.62,customer_request,False
r_0001417,t_0045850,m_02995,2025-10-15 05:30:00,850.84,return,True
r_0001418,t_0045901,m_03002,2025-06-08 05:44:00,72.9,customer_request,False
r_0001419,t_0045944,m_03005,2025-08-19 00:41:00,167.84,customer_request,False
r_0001420,t_0045971,m_03007,2025-06-29 13:42:00,45.53,customer_request,False
r_0001421,t_0046021,m_03010,2026-01-01 19:38:00,322.55,return,False
r_0001422,t_0046029,m_03010,2026-01-16 01:10:00,528.43,other,False
r_0001423,t_0046045,m_03010,2026-02-19 05:07:00,106.43,customer_request,False
r_0001424,t_0046083,m_03013,2025-11-27 03:08:00,126.75,return,False
r_0001425,t_0046111,m_03018,2025-12-24 22:05:00,110.61,customer_request,True
r_0001426,t_0046145,m_03021,2025-12-19 09:59:00,164.04,customer_request,False
r_0001427,t_0046189,m_03027,2025-06-02 10:26:00,173.27,other,False
r_0001428,t_0046193,m_03027,2025-05-10 22:39:00,734.82,customer_request,False
r_0001429,t_0046216,m_03028,2025-07-24 05:57:00,976.19,customer_request,True
r_0001430,t_0046237,m_03028,2025-09-16 00:18:00,893.62,customer_request,False
r_0001431,t_0046254,m_03029,2025-03-31 05:35:00,2613.18,return,False
r_0001432,t_0046359,m_03034,2025-07-27 03:15:00,96.3,customer_request,False
r_0001433,t_0046385,m_03037,2025-06-21 23:04:00,169.55,other,False
r_0001434,t_0046479,m_03042,2025-03-07 19:50:00,468.01,return,False
r_0001435,t_0046484,m_03042,2025-03-03 00:07:00,295.88,return,False
r_0001436,t_0046499,m_03042,2025-04-11 04:57:00,1587.45,suspected_fraud,False
r_0001437,t_0046542,m_03048,2025-12-28 08:51:00,144.94,other,False
r_0001438,t_0046628,m_03054,2025-06-27 09:17:00,46.85,customer_request,False
r_0001439,t_0046650,m_03056,2025-09-10 07:53:00,91.36,return,False
r_0001440,t_0046670,m_03056,2025-12-18 00:07:00,477.86,customer_request,False
r_0001441,t_0046758,m_03066,2025-11-08 02:37:00,83.54,suspected_fraud,True
r_0001442,t_0046802,m_03069,2025-04-12 20:20:00,196.05,other,False
r_0001443,t_0046820,m_03074,2025-04-22 21:59:00,86.37,other,False
r_0001444,t_0046826,m_03074,2025-05-16 22:15:00,282.36,other,False
r_0001445,t_0046860,m_03077,2025-09-03 21:47:00,901.91,return,False
r_0001446,t_0046871,m_03078,2025-09-29 04:09:00,129.16,suspected_fraud,False
r_0001447,t_0046879,m_03078,2025-10-13 06:27:00,121.55,customer_request,False
r_0001448,t_0046935,m_03083,2025-11-14 09:42:00,549.52,suspected_fraud,False
r_0001449,t_0046986,m_03088,2025-11-20 21:18:00,215.6,return,False
r_0001450,t_0046994,m_03088,2025-12-31 06:07:00,292.95,return,False
r_0001451,t_0047014,m_03088,2026-03-02 03:37:00,49.88,suspected_fraud,True
r_0001452,t_0047032,m_03089,2025-09-13 09:53:00,161.36,service_issue,False
r_0001453,t_0047084,m_03091,2025-10-06 18:47:00,92.67,customer_request,False
r_0001454,t_0047155,m_03099,2025-09-06 03:49:00,115.74,customer_request,False
r_0001455,t_0047177,m_03100,2025-06-08 02:07:00,615.13,customer_request,False
r_0001456,t_0047181,m_03100,2025-06-10 19:44:00,1286.65,customer_request,False
r_0001457,t_0047189,m_03100,2025-06-19 05:01:00,900.53,customer_request,False
r_0001458,t_0047257,m_03106,2025-05-19 02:39:00,54.77,customer_request,False
r_0001459,t_0047258,m_03106,2025-05-20 19:17:00,159.6,customer_request,False
r_0001460,t_0047345,m_03112,2025-02-26 13:58:00,83.05,customer_request,False
r_0001461,t_0047391,m_03116,2025-04-29 10:35:00,80.91,return,True
r_0001462,t_0047405,m_03116,2025-06-02 00:13:00,60.96,customer_request,False
r_0001463,t_0047425,m_03117,2025-02-18 00:32:00,533.26,customer_request,False
r_0001464,t_0047494,m_03120,2025-05-19 18:54:00,347.89,customer_request,False
r_0001465,t_0047520,m_03121,2025-12-28 16:44:00,692.89,customer_request,False
r_0001466,t_0047532,m_03121,2026-01-26 16:14:00,228.77,return,False
r_0001467,t_0047541,m_03122,2025-03-22 01:33:00,266.63,suspected_fraud,False
r_0001468,t_0047543,m_03123,2025-04-30 23:34:00,306.05,customer_request,False
r_0001469,t_0047564,m_03124,2025-12-18 02:56:00,93.65,customer_request,False
r_0001470,t_0047594,m_03126,2025-03-28 17:24:00,248.97,service_issue,False
r_0001471,t_0047606,m_03126,2025-03-24 15:59:00,511.93,customer_request,False
r_0001472,t_0047651,m_03129,2025-12-12 01:39:00,686.29,customer_request,False
r_0001473,t_0047660,m_03129,2025-12-27 06:20:00,358.69,other,False
r_0001474,t_0047799,m_03132,2025-11-19 17:15:00,140.32,customer_request,False
r_0001475,t_0047816,m_03136,2025-03-06 13:03:00,17.83,customer_request,True
r_0001476,t_0047834,m_03136,2025-03-19 17:16:00,147.56,suspected_fraud,False
r_0001477,t_0047850,m_03138,2025-10-24 15:38:00,207.12,suspected_fraud,False
r_0001478,t_0047853,m_03138,2025-11-04 22:55:00,18.47,other,True
r_0001479,t_0047887,m_03141,2026-02-20 02:09:00,47.11,suspected_fraud,False
r_0001480,t_0047915,m_03141,2026-05-08 11:34:00,87.67,return,False
r_0001481,t_0047928,m_03142,2025-12-09 17:00:00,158.14,customer_request,False
r_0001482,t_0047953,m_03144,2025-12-30 02:09:00,109.77,customer_request,True
r_0001483,t_0047965,m_03144,2026-01-09 07:52:00,165.28,suspected_fraud,True
r_0001484,t_0048052,m_03152,2025-05-31 15:24:00,63.81,return,False
r_0001485,t_0048068,m_03153,2025-05-15 11:33:00,323.98,customer_request,False
r_0001486,t_0048080,m_03153,2025-07-30 07:01:00,235.76,customer_request,False
r_0001487,t_0048091,m_03154,2025-09-03 17:13:00,391.54,return,False
r_0001488,t_0048097,m_03154,2025-10-17 23:20:00,440.92,customer_request,False
r_0001489,t_0048102,m_03154,2025-11-01 15:50:00,586.3,customer_request,False
r_0001490,t_0048139,m_03155,2025-06-15 04:18:00,191.06,customer_request,False
r_0001491,t_0048146,m_03155,2025-06-22 00:58:00,180.45,service_issue,False
r_0001492,t_0048170,m_03156,2025-04-02 15:13:00,24.25,service_issue,False
r_0001493,t_0048267,m_03165,2026-01-19 03:07:00,64.09,customer_request,False
r_0001494,t_0048276,m_03165,2026-03-02 08:21:00,387.3,other,False
r_0001495,t_0048348,m_03169,2025-12-01 00:09:00,807.73,customer_request,False
r_0001496,t_0048360,m_03169,2026-01-22 23:39:00,378.78,return,False
r_0001497,t_0048402,m_03170,2026-04-22 05:35:00,898.49,other,False
r_0001498,t_0048466,m_03178,2025-06-30 21:35:00,107.78,return,False
r_0001499,t_0048565,m_03187,2025-10-04 02:30:00,138.81,service_issue,False
r_0001500,t_0048569,m_03188,2025-10-27 18:23:00,18.07,other,True
r_0001501,t_0048618,m_03193,2025-11-02 14:56:00,120.9,return,False
r_0001502,t_0048691,m_03206,2025-05-05 12:17:00,57.82,service_issue,False
r_0001503,t_0048730,m_03208,2026-04-02 18:39:00,31.6,customer_request,True
r_0001504,t_0048800,m_03212,2025-11-30 00:44:00,257.81,service_issue,False
r_0001505,t_0048860,m_03217,2025-06-03 15:38:00,656.05,other,False
r_0001506,t_0048871,m_03217,2025-07-07 00:27:00,104.41,customer_request,False
r_0001507,t_0048919,m_03220,2026-01-25 15:28:00,492.58,customer_request,False
r_0001508,t_0048991,m_03229,2026-01-13 06:02:00,302.9,customer_request,False
r_0001509,t_0049020,m_03229,2026-02-11 23:03:00,865.13,customer_request,False
r_0001510,t_0049058,m_03230,2026-01-28 18:05:00,524.63,customer_request,False
r_0001511,t_0049096,m_03232,2025-11-07 18:46:00,1031.03,customer_request,False
r_0001512,t_0049125,m_03232,2025-12-11 22:05:00,216.01,return,True
r_0001513,t_0049179,m_03236,2025-12-25 09:18:00,154.31,customer_request,False
r_0001514,t_0049194,m_03236,2026-02-15 10:49:00,244.64,customer_request,False
r_0001515,t_0049203,m_03238,2025-12-30 00:46:00,199.57,service_issue,False
r_0001516,t_0049255,m_03240,2025-12-20 20:03:00,85.34,customer_request,True
r_0001517,t_0049265,m_03242,2025-06-07 10:00:00,121.67,service_issue,False
r_0001518,t_0049298,m_03242,2025-08-08 07:36:00,110.42,customer_request,False
r_0001519,t_0049312,m_03242,2025-09-05 02:29:00,228.46,suspected_fraud,False
r_0001520,t_0049313,m_03242,2025-08-11 06:20:00,176.56,customer_request,False
r_0001521,t_0049321,m_03242,2025-08-31 13:41:00,220.82,customer_request,False
r_0001522,t_0049332,m_03243,2026-01-01 10:59:00,371.73,customer_request,False
r_0001523,t_0049370,m_03246,2025-04-17 20:58:00,78.98,other,True
r_0001524,t_0049492,m_03255,2026-02-19 10:14:00,193.07,customer_request,True
r_0001525,t_0049495,m_03255,2026-04-18 20:09:00,263.02,return,True
r_0001526,t_0049525,m_03258,2026-05-15 13:57:00,102.69,return,True
r_0001527,t_0049528,m_03259,2025-02-09 18:50:00,79.4,customer_request,False
r_0001528,t_0049529,m_03259,2025-03-01 00:36:00,69.05,customer_request,True
r_0001529,t_0049571,m_03260,2026-04-04 16:46:00,131.04,customer_request,False
r_0001530,t_0049597,m_03264,2025-07-15 15:17:00,24.21,return,True
r_0001531,t_0049665,m_03267,2025-04-17 06:28:00,1095.65,other,False
r_0001532,t_0049677,m_03268,2025-04-23 10:49:00,266.66,customer_request,True
r_0001533,t_0049730,m_03272,2025-05-19 17:41:00,149.21,suspected_fraud,False
r_0001534,t_0049731,m_03272,2025-06-20 18:06:00,186.84,other,False
r_0001535,t_0049739,m_03272,2025-07-23 13:30:00,142.42,customer_request,False
r_0001536,t_0049795,m_03277,2025-10-23 18:27:00,1823.23,return,False
r_0001537,t_0049806,m_03278,2025-04-13 10:12:00,164.46,suspected_fraud,False
r_0001538,t_0049830,m_03278,2025-06-26 18:00:00,274.75,other,False
r_0001539,t_0049832,m_03278,2025-07-03 03:43:00,121.16,return,False
r_0001540,t_0049890,m_03282,2025-09-03 09:50:00,313.38,return,False
r_0001541,t_0049959,m_03284,2025-06-10 01:23:00,283.39,other,False
r_0001542,t_0049971,m_03286,2025-09-18 18:31:00,139.81,customer_request,False
