id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,restricted_to_products,narrator_short_bio,narrator_medium_bio,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,metadata_indexed_search_text,metadata_program_view_hides_play_button,featured_start_at,featured_end_at,subtitle,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
LQPhn1uKrY,duHPp3BZtD,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-06-11T08:00:00.000Z,12547,Die Kunst der Präsenz,de,0-default,Eine beruhigende Stimme begleitet dich in den Schlaf mit einer Geschichte über künstlerische Erkenntnis. Ein junger Träumer findet durch einen Mentor und Straßenmusik seine wahre Stimme.,2201f492307224f850d0d3eca5dfb5eb,False,True,sleep_stories,generic,False,2025-05-23T14:34:51.564Z,2025-06-06T13:44:56.245Z,Schlafgeschichte,Q2NMLZzw,Jonterri Gadson,True,JnG2b_XCuv,Yannik Raiss ,"Yannik Raiss ist ein
einzigartiges Sprachtalent und Experte für interkulturelle Kommunikation. Neben seiner Arbeit als Sprecher für Synchronisationen, Werbung, Erklärvideos und Schlafgeschichten bringt er als ausgebildeter Linguist und dank seiner Kenntnisse in mehreren Sprachen unschätzbares sprachliches Know-how in seine Produktionen als Synchronregisseur und
Dialogbuchautor. Er freut sich schon darauf, dich mit seiner warmen, sanften Stimme in den Schlaf zu wiegen.",False,2024-11-19T15:58:55.954Z,2024-11-19T16:02:01.705Z,876a4b7a4ad80fc38353d8f9e0970658,image,image/jpeg,34693,https://assets.calm.com/876a4b7a4ad80fc38353d8f9e0970658.jpeg,402,402,"['#b98464', '#5b3c29']",a079faf8f74a8baf3c269cd88386f609,image,image/jpeg,793189,https://assets.calm.com/a079faf8f74a8baf3c269cd88386f609.jpeg,2000,2000,"['#2e6872', '#26565e']",3ae90d59c3edbf562adf0905660f1a0a,image,image/jpeg,778652,https://assets.calm.com/3ae90d59c3edbf562adf0905660f1a0a.jpeg,2000,2000,"['#ce7d6d', '#336571']",3ae90d59c3edbf562adf0905660f1a0a,image,image/jpeg,778652,https://assets.calm.com/3ae90d59c3edbf562adf0905660f1a0a.jpeg,2000,2000,"['#ce7d6d', '#336571']",a079faf8f74a8baf3c269cd88386f609,image,image/jpeg,793189,https://assets.calm.com/a079faf8f74a8baf3c269cd88386f609.jpeg,2000,2000,"['#2e6872', '#26565e']",,,,,,,,,,,,,,,,,,,,,,,,
FkjMWlbwt,dExA3C98YN,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-07-05T13:45:19.980Z,224,Mit dem Zug durch Aberystwyth,de,0-default,Entspanne dich und lasse dich auf eine landschaftlich reizvolle Zugfahrt zur Westküste von Wales mitnehmen,8cd8dec548ef52d57f7e145ebbfb7753,False,True,sleep_stories,generic,False,2018-09-23T12:01:21.896Z,2019-08-31T02:37:06.351Z,Schlafgeschichte,9P0z24QV,Jeff Scattini,True,o__goohr_,Peter Arnds,"Peter ist Professor für Vergleichende Literaturwissenschaft am Trinity College Dublin. Sein aktuelles Buch „Searching for Alice“ (Dalkey Archive Press) ist ein Abenteuerroman, der in Australien spielt. Peter liebt das Reisen und hat an verschiedenen Orten gelebt, darunter in Kansas, Kabul und den bayrischen Alpen.",False,2018-11-17T04:06:47.477Z,2020-05-28T00:39:19.457Z,5134ccfc008b98afdc13f0e6e50920ab,image,image/png,348467,https://assets.calm.com/5134ccfc008b98afdc13f0e6e50920ab.png,499,499,"['#5c544c', '#d8c3b3', '#a9beac']",42c898c95722dcbcd2a2ba36f700241b,image,image/jpeg,594556,https://assets.calm.com/42c898c95722dcbcd2a2ba36f700241b.jpeg,1920,1920,"['#acb71f', '#736a16']",69a24a7112fec4ec32c254e82338f720,image,image/jpeg,10313492,https://assets.calm.com/69a24a7112fec4ec32c254e82338f720.jpeg,1920,1920,"['#d8df1f', '#61640e']",69a24a7112fec4ec32c254e82338f720,image,image/jpeg,10313492,https://assets.calm.com/69a24a7112fec4ec32c254e82338f720.jpeg,1920,1920,"['#d8df1f', '#61640e']",42c898c95722dcbcd2a2ba36f700241b,image,image/jpeg,594556,https://assets.calm.com/42c898c95722dcbcd2a2ba36f700241b.jpeg,1920,1920,"['#acb71f', '#736a16']",Nicht-fiktionale Erzählung,,,,,,,,,,,,,,,,,,,,,,,
1vuVcaSW3p,SqLnVXlrqW,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-08-27T08:00:00.000Z,12602,Ein Tag in Da Nang,de,0-default,"Entdecke die wunderschönen Strände, majestätischen Berge und beleuchteten Nachtmärkte dieser vietnamesischen Küstenstadt.",5be192bbcf9148a49baebb333668383f,False,True,sleep_stories,generic,False,2025-07-08T21:31:38.328Z,2025-08-25T20:01:14.253Z,Schlafgeschichte,J3GLVZ5W,JH Yun,True,qPAcmEkgwZ,Christian Baumann,"Christian Baumwann wurde 1967 in Landshut geboren. Er machte eine Ausbildung zum Radiosprecher und studierte Schauspielerei mit Suzanne Geyer. Seit 1996 steht er auf der Bühne, u.a. am Münchner Metropoltheater („Der Schwarze Reiter“, „Tannöd“) und am Staatstheater am Gärtnerplatz („Die Dubarry“). Zu seinen TV-Rollen zählen „Der Pass“ (Grimme-Preis) und „Polizeiruf 110“. Als Synchronsprecher ist er regelmäßig im Bayerischen Rundfunk zu hören, spricht Dokumentarfilme, Hörbücher und „Welt der Wunder“. Seine Lesungen der Romane von Klaus Kordon erhielten Anerkennung. Seit 2019 ist er die Stimme von „Aktenzeichen XY“ und die Radiostimme für BR24 und Deutschlandfunk Kultur.",False,2025-04-23T16:40:03.301Z,2025-04-23T16:44:54.845Z,7318478861d231e8122c57084026d655,image,image/png,1428248,https://assets.calm.com/7318478861d231e8122c57084026d655.png,1062,1062,"['#b1774d', '#5c3e28']",857dc0abca598a4223ea378b20958cba,image,image/jpeg,1077710,https://assets.calm.com/857dc0abca598a4223ea378b20958cba.jpeg,1920,1920,"['#e5640c', '#08395a']",9cc2b62e1e7595d3fbc38aef0e35d6c7,image,image/jpeg,1641550,https://assets.calm.com/9cc2b62e1e7595d3fbc38aef0e35d6c7.jpeg,2000,2000,"['#c25128', '#651a1b']",9cc2b62e1e7595d3fbc38aef0e35d6c7,image,image/jpeg,1641550,https://assets.calm.com/9cc2b62e1e7595d3fbc38aef0e35d6c7.jpeg,2000,2000,"['#c25128', '#651a1b']",857dc0abca598a4223ea378b20958cba,image,image/jpeg,1077710,https://assets.calm.com/857dc0abca598a4223ea378b20958cba.jpeg,1920,1920,"['#e5640c', '#08395a']",,,,,,,,,,,,,,,,,,,,,,,,
MXUKtd0MtZ,NMIbmoTpo-,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-05-27T19:00:00.000Z,182,Die Schöne und das Biest,de,0-default,Mache es dir bequem und reise im heutigen Klassiker Die Schöne und das Biest in eine märchenhafte Welt voller verzauberter Wälder und magischer Schlösser.,d1e4a1a9464514a43fc25a63e2302a02,False,True,sleep_stories,generic,False,2020-05-27T19:31:05.998Z,2020-06-09T23:36:14.082Z,Schlafgeschichte,N32wq7qv,Jeanne-Marie Leprince,True,XKU0XYbcC1,Armand Presser,"Armand Presser, 1961 in München geboren, hat Kommunikationswissenschaften studiert und 1984 den ersten Rock-Sender in Deutschland gegründet, Radio M1. Weitere Sender waren Radio Xanadu München, Radio 106.4 FFB und ROCK ANTENNE. Seit 1984 hat er auch als Sprecher für Audi, BMW, VW, KUKA, SIEMENS, LINDE und die SZ gearbeitet. 2001 moderierte er Live-Events beim DSF WCW Wrestling. Er lieh seine Stimme auch DAZN, Maxdome, Tele 5, ProSieben, DF 1 Action und HIT 24 sowie für Dokumentarfilme von ARD, ZDF, ARTE, BR, Phoenix, 3SAT, Biography Channel und National Geographic.",False,2020-05-11T16:09:58.106Z,2020-05-11T16:16:22.954Z,fcac4643669518fd5772ec09827cf9c2,image,image/jpeg,58856,https://assets.calm.com/fcac4643669518fd5772ec09827cf9c2.jpeg,291,291,"['#214156', '#dec0b3', '#a4a88c']",a368dc17a1b06d994686f9b486e41058,image,image/jpeg,8472477,https://assets.calm.com/a368dc17a1b06d994686f9b486e41058.jpeg,1920,1920,"['#f01425', '#980a0f']",c7dab62e579f62268de2445a2dd6db1b,image,image/jpeg,307800,https://assets.calm.com/c7dab62e579f62268de2445a2dd6db1b.jpeg,1920,1920,"['#da0a15', '#041440']",c7dab62e579f62268de2445a2dd6db1b,image,image/jpeg,307800,https://assets.calm.com/c7dab62e579f62268de2445a2dd6db1b.jpeg,1920,1920,"['#da0a15', '#041440']",a368dc17a1b06d994686f9b486e41058,image,image/jpeg,8472477,https://assets.calm.com/a368dc17a1b06d994686f9b486e41058.jpeg,1920,1920,"['#f01425', '#980a0f']",,,,,,,,,,,,,,,,,,,,,,,,
hMvLpc_DMAB-_w4-E7FDN,zMcqa1QE6Fbz-qYJbwQ_U,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-03-02T02:00:00.000Z,91,Der Drachenbauer von Kathmandu,de,0-default,"Lerne eine nepalesische Familie von Drachenbauern kennen, die eine wunderbare Tradition aufrechterhält.",2769cfa2fe0687ff1ff79167e1a7aa0b,False,True,sleep_stories,generic,False,2022-02-24T18:41:26.313Z,2022-03-02T01:36:06.144Z,Schlafgeschichte,2pY89wL6,Candace Rose Rardon,True,qRBdTFVX47,Matti Klemm,"Matti Klemm ist ein deutscher Radio-/Fernsehsprecher und Synchronschauspieler. Vielen ist er als Senderstimme des TV-Senders Kabel 1 sowie als Trailersprecher der Fußballeuropa- bzw. weltmeisterschaft für ARD und ZDF vertraut. Neben Vertonungen von Reportagen und Dokumentationen für das öffentlich-rechtliche Fernsehen verfügt er über ein schauspielerisches Repertoire im Hörspiel und Filmsynchronbereich. Er ist die deutsche Stimme von Oscarpreisträger Mahershala Ali als Don Shirley in „Green Book“ und König Mufasa in „Der König der Löwen“. Als Stimme von Actionheld Jason Momoa in Aquaman auch mal rauere Töne anzuschlagen, entspricht seinem Berufsvergnügen ebenso sehr wie andererseits in Hörbüchern und Geschichten sanft in ferne Welten zu entführen.",False,2021-09-27T12:06:51.789Z,2021-09-27T12:21:05.166Z,97327180a61fe8585bfb99572f1bcd26,image,image/jpeg,1375330,https://assets.calm.com/97327180a61fe8585bfb99572f1bcd26.jpeg,2298,2298,"['#ab3637', '#7a1c1c']",fcc66ed5595c60e268e61c1710aa04f7,image,image/jpeg,4628665,https://assets.calm.com/fcc66ed5595c60e268e61c1710aa04f7.jpeg,2000,2000,"['#a1351c', '#801f09']",6c76d94033f71e4b0151c9acf53ad81d,image,image/jpeg,4593660,https://assets.calm.com/6c76d94033f71e4b0151c9acf53ad81d.jpeg,2000,2000,"['#9f2c12', '#87230d']",6c76d94033f71e4b0151c9acf53ad81d,image,image/jpeg,4593660,https://assets.calm.com/6c76d94033f71e4b0151c9acf53ad81d.jpeg,2000,2000,"['#9f2c12', '#87230d']",fcc66ed5595c60e268e61c1710aa04f7,image,image/jpeg,4628665,https://assets.calm.com/fcc66ed5595c60e268e61c1710aa04f7.jpeg,2000,2000,"['#a1351c', '#801f09']",,,,,,,,,,,,,,,,,,,,,,,,
oJ_NXVRco6,H_2c0NCbS2,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-03-11T19:00:00.000Z,194,Der Urwald von Madagaskar,de,0-default,"Begleite eine Gruppe von Lemuren, erkunde den verschlafenen Urwald Madagaskars und beobachte die Tierwelt dieses bezaubernden Ortes",c332404f1573298537e5dc3e356f200d,False,True,sleep_stories,generic,False,2020-03-11T22:01:54.577Z,2020-03-11T22:01:54.577Z,Schlafgeschichte,A49ZOW1A,Phoebe Smith,True,H5F8tmVGTX,Felix Würgler,"Felix Würgler begann seine professionelle Theaterkarriere 1989. Er hat als Pantomime und Regisseur gearbeitet und war als Schauspieler in verschiedenen festen Kompanien an verschiedenen deutschen Theatern engagiert. Im Jahr 2010 verlagerte sich sein Fokus auf das Spielen mit der Stimme. Als Sprecher und Erzähler ist er als Geschichtenerzähler, Leser, Synchronstimme für TV- und Filmproduktionen, Dokumentarfilme und viele andere Branchen im Audiobereich zu hören. 

Er ist begeistert von der faszinierenden Kraft des gesprochenen Wortes, die Leistung der Stimme, die das Publikum mit einer Geschichte fasziniert, die eine tiefgreifende Wirkung entfalten kann – natürlich eine menschliche Eigenschaft, aber dennoch magisch.  
",False,2020-01-15T19:23:31.877Z,2020-01-15T19:47:55.484Z,c51dd60a144e0fd77340450c6a7fc060,image,image/png,5171284,https://assets.calm.com/c51dd60a144e0fd77340450c6a7fc060.png,3000,3000,"['#676261', '#debeb3', '#b7bdbe']",33a8f63b384cb65ce7daff0253696aef,image,image/jpeg,393043,https://assets.calm.com/33a8f63b384cb65ce7daff0253696aef.jpeg,1920,1920,"['#c1a81a', '#89810b']",1e352c1c38b62a73ba32dddfc737cb09,image,image/jpeg,7854437,https://assets.calm.com/1e352c1c38b62a73ba32dddfc737cb09.jpeg,1920,1920,"['#a99024', '#7d710b']",1e352c1c38b62a73ba32dddfc737cb09,image,image/jpeg,7854437,https://assets.calm.com/1e352c1c38b62a73ba32dddfc737cb09.jpeg,1920,1920,"['#a99024', '#7d710b']",33a8f63b384cb65ce7daff0253696aef,image,image/jpeg,393043,https://assets.calm.com/33a8f63b384cb65ce7daff0253696aef.jpeg,1920,1920,"['#c1a81a', '#89810b']",,,,,,,,,,,,,,,,,,,,,,,,
-CU0JXwCPY,YueaOi4OOv,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-08-19T19:00:00.000Z,10317,Kingdom of the Sky,de,0-default,Wandere mit Idris Elba gemeinsam mit (RED) durch die Berge von Lesotho. Diese Geschichte ist auf Englisch.,ca024d60c0d4b1a433733f7725b7df41,False,True,sleep_stories,generic,False,2022-08-09T13:13:45.352Z,2022-08-17T00:03:40.666Z,Schlafgeschichte,E2PP77Oq,Faith Adiele,True,3K1eFB7QCw,Idris Elba,"Idris Elba ist ein mit einem Golden Globe ausgezeichneter und für mehrere Emmy nominierter Schauspieler, Produzent, Regisseur und Musiker. Er hat als erster männlicher Schauspieler zwei SAG-Auszeichnungen an einem Abend erhalten. Elba ist mit seiner Rolle als Stringer Bell in der von Kritikern gelobten HBO-Serie „The Wire“ und mit seiner Hauptrolle in der Serie „Luther“ bekannt geworden. Elba startete seine Filmkarriere mit den für den Golden Globe nominierten Projekten „American Gangster“, „Mandela: Der lange Weg zur Freiheit“ und „Beasts of No Nation“. Seither übernahm er weitere Rollen in Filmen wie „Zwischen zwei Leben“, „Fast & Furious: Hobbs & Shaw“ und dem in Kürze veröffentlichten „The Suicide Squad“. Elba wurde vor kurzem mit dem BAFTA Special Award für seine herausragende Karriere und seinen Einsatz zur Förderung von Diversität und von jungen Talenten in der Branche ausgezeichnet.",False,2020-11-22T21:32:00.558Z,2020-12-09T22:20:18.773Z,f22cf06cfb32b96baff3ff944fc184d5,image,image/jpeg,7882222,https://assets.calm.com/f22cf06cfb32b96baff3ff944fc184d5.jpeg,1000,1000,"['#b74a47', '#31201b', '#d6b4a7']",484cb2d13facd2e3861462a78c4a6558,image,image/jpeg,12104945,https://assets.calm.com/484cb2d13facd2e3861462a78c4a6558.jpeg,2000,2000,"['#06235b', '#a9b3c0', '#599bd3']",7895429334f293926c8761e896d4ef10,image,image/jpeg,11819753,https://assets.calm.com/7895429334f293926c8761e896d4ef10.jpeg,2000,2000,"['#292b53', '#a56c74', '#709ccc']",7895429334f293926c8761e896d4ef10,image,image/jpeg,11819753,https://assets.calm.com/7895429334f293926c8761e896d4ef10.jpeg,2000,2000,"['#292b53', '#a56c74', '#709ccc']",484cb2d13facd2e3861462a78c4a6558,image,image/jpeg,12104945,https://assets.calm.com/484cb2d13facd2e3861462a78c4a6558.jpeg,2000,2000,"['#06235b', '#a9b3c0', '#599bd3']",Eine neue Schlafgeschichte von Idris Elba,,,,,,,,,,,,f22cf06cfb32b96baff3ff944fc184d5,image,image/jpeg,7882222.0,https://assets.calm.com/f22cf06cfb32b96baff3ff944fc184d5.jpeg,1000.0,1000.0,"['#b74a47', '#31201b', '#d6b4a7']",,,,
H5XWWUJ-Un,-XAD6XHu4-,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-02-22T09:00:00.000Z,10741,Dauner Maare - Die Augen der Eifel,de,0-default,"Begleite mich auf einer Wanderung durch die Welt der Eifel, und entdecke die Kraft der Natur rund um die Dauner Maare.",99731eb8f3bab64f5ef41a6de0db0185,False,True,sleep_stories,generic,False,2023-02-17T14:52:30.223Z,2023-02-17T16:11:31.860Z,Schlafgeschichte,gRLRMVPx,Jörg Semsch,True,AELeSWvj2R,Christian Rudolf,"Christian Rudolf ist deutscher Schauspieler, Moderator, Sänger und Synchronsprecher. Er verlieh unter anderem Robert Downey, Brad Dourif, Matt Letscher in „Almost Perfect“ und Deezer D in „Emergency Room“ seine Stimme. Zu seinen bekanntesten Synchronisations-Arbeiten gehört die Anime-Serie „Die tollen Fußballstars“. Darin lieh er dem Hauptcharakter Tsubasa Ohzora seine Stimme. Aus dem Fernsehen ist er unter anderem für seine Gastrollen in „Die Rettungsflieger“, „Doppelter Einsatz“, „Der Bulle von Tölz“ „Polizeiruf 110“ und „Großstadtrevier“ bekannt. Als Sprecher für Dokumentationen ist er außerdem unter anderem auf ARTE zuhören und er besprach das Hörbuch „Aufstieg und Fall der Marke U.S.A.“",False,2022-04-28T17:26:13.703Z,2022-05-20T11:36:41.478Z,2f1691ae084187adffceb603fe6afd04,image,image/jpeg,2148633,https://assets.calm.com/2f1691ae084187adffceb603fe6afd04.jpeg,3024,4032,"['#d39f7d', '#251109']",227cc85274cd59fce245bc0440bfaa8a,image,image/jpeg,2591729,https://assets.calm.com/227cc85274cd59fce245bc0440bfaa8a.jpeg,2000,2000,"['#149cf4', '#14436d']",bd0bc24ed632db94883cfc05c93b9e59,image,image/jpeg,2697421,https://assets.calm.com/bd0bc24ed632db94883cfc05c93b9e59.jpeg,2000,2000,"['#149cf3', '#426710']",bd0bc24ed632db94883cfc05c93b9e59,image,image/jpeg,2697421,https://assets.calm.com/bd0bc24ed632db94883cfc05c93b9e59.jpeg,2000,2000,"['#149cf3', '#426710']",227cc85274cd59fce245bc0440bfaa8a,image,image/jpeg,2591729,https://assets.calm.com/227cc85274cd59fce245bc0440bfaa8a.jpeg,2000,2000,"['#149cf4', '#14436d']",,,,,,,,,,,,,,,,,,,,,,,,
rEkGoRTVAb,abV7iDXsF2,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-09-24T08:00:00.000Z,12641,Verzaubert vom Bossa Nova ,de,0-default,"Begleite mich auf eine Reise zum Strand von Copacabana, dem Herzen des Bossa Nova, einer Musikrichtung, die in Brasilien geboren wurde und weltweit gefeiert wird, und lass dich von Melodien und Akkorden verzaubern.",3cb9a9604734fde46d26af53c7612b39,False,True,sleep_stories,generic,False,2025-08-07T00:32:17.749Z,2025-09-10T20:00:41.536Z,Schlafgeschichte,2Q4XvOXJ,Fer Williams,True,92dWPZB_kP,Verena Wolfien,"Verena Wolfien ist Schauspielerin in Film, Fernsehen und Theater. Sie spielte am Ernst-Deutsch-Theater, am Altonaer Theater und am St. Pauli Theater. Im Jahr 2012 gewann sie den Golden Reel Award für ihre herausragende Leistung im Film „Sleeping Dogs“. Sie stand bereits für diverse TV-Produktionen wie „Die Kanzlei“, „Soko Stuttgart“, „Morden im Norden“ und „Großstadtrevier“ vor der Kamera. Ihre große Leidenschaft ist das Sprechen. Sie war in Hörspielen wie „Die drei ???“ zu hören, hat über 200 Hörbücher gelesen und spricht regelmäßig Dokumentationen für ARD, ZDF, arte und andere.",False,2024-12-02T17:04:12.030Z,2024-12-02T17:14:41.556Z,751898831afe2829a20d81e292156023,image,image/jpeg,532843,https://assets.calm.com/751898831afe2829a20d81e292156023.jpeg,1157,1161,"['#cc477d', '#751936']",01ca224905122de311db1dddd648c616,image,image/jpeg,2296133,https://assets.calm.com/01ca224905122de311db1dddd648c616.jpeg,2000,2000,"['#f0a718', '#7b4c08']",a5c03c8b92bc7fbe6a17eb447210b9af,image,image/jpeg,2360906,https://assets.calm.com/a5c03c8b92bc7fbe6a17eb447210b9af.jpeg,2000,2000,"['#f0a618', '#795108']",a5c03c8b92bc7fbe6a17eb447210b9af,image,image/jpeg,2360906,https://assets.calm.com/a5c03c8b92bc7fbe6a17eb447210b9af.jpeg,2000,2000,"['#f0a618', '#795108']",01ca224905122de311db1dddd648c616,image,image/jpeg,2296133,https://assets.calm.com/01ca224905122de311db1dddd648c616.jpeg,2000,2000,"['#f0a718', '#7b4c08']",,,,,,,,,,,,,,,,,,,,,,,,
18PUOGySzK,JdqCn6fwwt,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-01-29T17:00:00.000Z,11893,Die Melodie des Wasserfalls,de,0-default,"Begib dich auf eine Reise nach Island, wo dich ein majestätischer Wasserfall erwartet und wo du eine tiefe, einzigartige Verbindung zur Natur auf eindrucksvolle Weise erleben wirst. ",64fd38323dbc6c4ce3ec8e3f740af24f,False,True,sleep_stories,generic,False,2025-01-22T11:24:33.387Z,2025-02-12T23:20:21.686Z,Schlafgeschichte,z1K407DD,Lara Keuthen,True,qgIFuG0tE9,Tetje Mierendorf,"Tetje ist Schauspieler, Sänger, Sprecher, Comedian und Autor. Er sang in den Musicals Buddy, Der kleine Horrorladen, Rocky Horror Show, Cats, Hairspray, Sister Act, Wunder von Bern, Shrek und Mamma Mia und war im Quatsch Comedy Club zu sehen. Er ist Sprecher für Synchronrollen, Dokumentationen und Werbungen. Seit 2004 ist er vor der Kamera in Produktionen wie Mein großer, dicker, peinlicher Verlobter, Schillerstraße, Frei Schnauze, Deich TV, Der Glücksvollzieher, Die ProSieben Märchenstunde, Ein Teufel für Familie Engel, Großstadtrevier, Der Landarzt, Marienhof, Urmel aus dem Eis, Tatort und Hand aufs Herz zu sehen. Nach der Abnahme von 70 Kilo begann für ihn 2014 ein neues Leben, 2017 wurde sein Buch „Halbfettzeit“ veröffentlicht.",False,2023-05-09T14:47:56.407Z,2023-05-09T14:53:19.190Z,30188cee1edec18af95dd69b0fe60696,image,image/jpeg,71622,https://assets.calm.com/30188cee1edec18af95dd69b0fe60696.jpeg,764,764,"['#be705c', '#8c3c34']",bdbb3a59bf8ff059a7d9b72cced314fb,image,image/jpeg,4942780,https://assets.calm.com/bdbb3a59bf8ff059a7d9b72cced314fb.jpeg,2000,2000,"['#06d49b', '#097c74']",d5d779c78a10303254c4fdef7bd5bf73,image,image/jpeg,4849880,https://assets.calm.com/d5d779c78a10303254c4fdef7bd5bf73.jpeg,2000,2000,"['#04cd97', '#087e73']",d5d779c78a10303254c4fdef7bd5bf73,image,image/jpeg,4849880,https://assets.calm.com/d5d779c78a10303254c4fdef7bd5bf73.jpeg,2000,2000,"['#04cd97', '#087e73']",bdbb3a59bf8ff059a7d9b72cced314fb,image,image/jpeg,4942780,https://assets.calm.com/bdbb3a59bf8ff059a7d9b72cced314fb.jpeg,2000,2000,"['#06d49b', '#097c74']",,,,,,,,,,,,[],,,,,,,,,"Iceland, winter, fjord",False,,
aKUYPQx90q,3OQOHJogpY,"['calm_health', 'ch-payor-buyup', 'ch-payor-base', 'calm_health_premium']",sleep,2025-12-10T09:00:00.000Z,12716,Die unbedeutenden Rätsel: Fünfzehn Regenschirme,de,0-default,"Nach ihren bisherigen Abenteuern in Whitby lösen ein Buchhändler und seine Nichte das Rätsel von fünfzehn Regenschirmen, die – anstatt zu verschwinden – plötzlich auftauchen!",2bdb09ee8e53b960b07f743efbfd9e84,False,True,sleep_stories,generic,False,2025-11-05T17:45:01.906Z,2025-12-08T16:40:24.690Z,Schlafgeschichte,63PB06XR,Andrew Martin,True,AELeSWvj2R,Christian Rudolf,"Christian Rudolf ist deutscher Schauspieler, Moderator, Sänger und Synchronsprecher. Er verlieh unter anderem Robert Downey, Brad Dourif, Matt Letscher in „Almost Perfect“ und Deezer D in „Emergency Room“ seine Stimme. Zu seinen bekanntesten Synchronisations-Arbeiten gehört die Anime-Serie „Die tollen Fußballstars“. Darin lieh er dem Hauptcharakter Tsubasa Ohzora seine Stimme. Aus dem Fernsehen ist er unter anderem für seine Gastrollen in „Die Rettungsflieger“, „Doppelter Einsatz“, „Der Bulle von Tölz“ „Polizeiruf 110“ und „Großstadtrevier“ bekannt. Als Sprecher für Dokumentationen ist er außerdem unter anderem auf ARTE zuhören und er besprach das Hörbuch „Aufstieg und Fall der Marke U.S.A.“",False,2022-04-28T17:26:13.703Z,2022-05-20T11:36:41.478Z,2f1691ae084187adffceb603fe6afd04,image,image/jpeg,2148633,https://assets.calm.com/2f1691ae084187adffceb603fe6afd04.jpeg,3024,4032,"['#d39f7d', '#251109']",d41508b2de544f50fd9fb9b1339d84ae,image,image/jpeg,3088263,https://assets.calm.com/d41508b2de544f50fd9fb9b1339d84ae.jpeg,2000,2000,"['#d88b48', '#6c240d']",7f0bcb9cb9a3096db6b157b9cdabe47d,image,image/jpeg,3085050,https://assets.calm.com/7f0bcb9cb9a3096db6b157b9cdabe47d.jpeg,2000,2000,"['#d88b48', '#6c240d']",7f0bcb9cb9a3096db6b157b9cdabe47d,image,image/jpeg,3085050,https://assets.calm.com/7f0bcb9cb9a3096db6b157b9cdabe47d.jpeg,2000,2000,"['#d88b48', '#6c240d']",d41508b2de544f50fd9fb9b1339d84ae,image,image/jpeg,3088263,https://assets.calm.com/d41508b2de544f50fd9fb9b1339d84ae.jpeg,2000,2000,"['#d88b48', '#6c240d']",,,,,,,,,,,,,,,,,,,,,,,,
