day,symbol,name,day,total_aum_usd
7/22/2025,AMBRx,Amber xStock,45860,24913.08959
7/22/2025,NFLXx,Netflix xStock,45860,9170.614036
7/23/2025,TSLAx,Tesla xStock,45861,9326208.927
7/23/2025,SPYx,SP500 xStock,45861,5075661.873
7/23/2025,NVDAx,NVIDIA xStock,45861,3902818.943
7/23/2025,GOOGLx,Alphabet xStock,45861,2788089.725
7/23/2025,AAPLx,Apple xStock,45861,2358152.084
7/23/2025,METAx,Meta xStock,45861,1375819.439
7/23/2025,CRCLx,Circle xStock,45861,1328844.135
7/23/2025,QQQx,Nasdaq xStock,45861,1227222.145
7/23/2025,MSTRx,MicroStrategy xStock,45861,1150328.081
7/23/2025,HOODx,Robinhood xStock,45861,1098232.606
7/23/2025,COINx,Coinbase xStock,45861,879422.3172
7/23/2025,AMZNx,Amazon.com xStock,45861,846525.3519
7/23/2025,MCDx,McDonald's xStock,45861,656442.3576
7/23/2025,PLTRx,Palantir xStock,45861,372439.9299
7/23/2025,GLDx,Gold xStock,45861,279581.1149
7/23/2025,DFDVx,DFDV xStock,45861,222543.987
7/23/2025,AVGOx,Broadcom xStock,45861,178764.6152
7/23/2025,INTCx,Intel xStock,45861,169033.5357
7/23/2025,VTIx,Vanguard xStock,45861,150841.5952
7/23/2025,MSFTx,Microsoft xStock,45861,145743.3878
7/23/2025,BRK.Bx,Berkshire Hathaway xStock,45861,136756.3123
7/23/2025,ORCLx,Oracle xStock,45861,102034.3443
7/23/2025,PFEx,Pfizer xStock,45861,96173.40472
7/23/2025,JPMx,JPMorgan Chase xStock,45861,88492.01199
7/23/2025,TQQQx,TQQQ xStock,45861,61039.6637
7/23/2025,UNHx,UnitedHealth xStock,45861,56745.9955
7/23/2025,CSCOx,Cisco xStock,45861,56023.32308
7/23/2025,APPx,AppLovin xStock,45861,56022.82686
7/23/2025,GMEx,Gamestop xStock,45861,55965.95791
7/23/2025,BACx,Bank of America xStock,45861,54757.14847
7/23/2025,MRKx,Merck xStock,45861,54441.50298
7/23/2025,TMOx,Thermo Fisher xStock,45861,53445.22342
7/23/2025,MRVLx,Marvell xStock,45861,53097.01197
7/23/2025,JNJx,Johnson & Johnson xStock,45861,50810.81086
7/23/2025,XOMx,Exxon Mobil xStock,45861,49484.32086
7/23/2025,WMTx,Walmart xStock,45861,48569.94996
7/23/2025,LLYx,Eli Lilly xStock,45861,48178.65237
7/23/2025,AZNx,AstraZeneca xStock,45861,46957.43966
7/23/2025,GSx,Goldman Sachs xStock,45861,46156.68701
7/23/2025,ABBVx,AbbVie xStock,45861,42509.78683
7/23/2025,DHRx,Danaher xStock,45861,41792.07867
7/23/2025,KOx,Coca-Cola xStock,45861,41420.91934
7/23/2025,CVXx,Chevron xStock,45861,40913.98042
7/23/2025,MDTx,Medtronic xStock,45861,40822.12752
7/23/2025,PEPx,PepsiCo xStock,45861,39099.53467
7/23/2025,HDx,Home Depot xStock,45861,36838.49857
7/23/2025,IBMx,International Business Machines xStock,45861,35941.4186
7/23/2025,LINx,Linde xStock,45861,34312.54888
7/23/2025,PMx,Philip Morris xStock,45861,34113.17003
7/23/2025,HONx,Honeywell xStock,45861,33952.47044
7/23/2025,MAx,Mastercard xStock,45861,33502.088
7/23/2025,CMCSAx,Comcast xStock,45861,33375.19318
7/23/2025,ACNx,Accenture xStock,45861,33249.57948
7/23/2025,CRWDx,CrowdStrike xStock,45861,32982.62789
7/23/2025,Vx,Visa xStock,45861,32919.78971
7/23/2025,PGx,Procter & Gamble xStock,45861,32875.55562
7/23/2025,NVOx,Novo Nordisk xStock,45861,32795.48436
7/23/2025,CRMx,Salesforce xStock,45861,29504.84449
7/23/2025,ABTx,Abbott xStock,45861,28386.73359
7/23/2025,AMBRx,Amber xStock,45861,24913.08959
7/23/2025,NFLXx,Netflix xStock,45861,9170.586434
7/24/2025,TSLAx,Tesla xStock,45862,10270640.93
7/24/2025,SPYx,SP500 xStock,45862,5075660.189
7/24/2025,NVDAx,NVIDIA xStock,45862,4442050.129
7/24/2025,GOOGLx,Alphabet xStock,45862,2788089.029
7/24/2025,AAPLx,Apple xStock,45862,2358149.281
7/24/2025,CRCLx,Circle xStock,45862,1382847.821
7/24/2025,METAx,Meta xStock,45862,1375819.396
7/24/2025,QQQx,Nasdaq xStock,45862,1227222.105
7/24/2025,MSTRx,MicroStrategy xStock,45862,1150327.616
7/24/2025,HOODx,Robinhood xStock,45862,1098232.606
7/24/2025,COINx,Coinbase xStock,45862,879422.3172
7/24/2025,AMZNx,Amazon.com xStock,45862,846524.2919
7/24/2025,MCDx,McDonald's xStock,45862,656442.3576
7/24/2025,PLTRx,Palantir xStock,45862,372439.9299
7/24/2025,GLDx,Gold xStock,45862,279581.1149
7/24/2025,DFDVx,DFDV xStock,45862,222543.987
7/24/2025,AVGOx,Broadcom xStock,45862,178764.6152
7/24/2025,INTCx,Intel xStock,45862,169033.5357
7/24/2025,VTIx,Vanguard xStock,45862,150841.5952
7/24/2025,MSFTx,Microsoft xStock,45862,145743.3878
7/24/2025,BRK.Bx,Berkshire Hathaway xStock,45862,136756.3123
7/24/2025,ORCLx,Oracle xStock,45862,102034.3443
7/24/2025,PFEx,Pfizer xStock,45862,96173.40472
7/24/2025,JPMx,JPMorgan Chase xStock,45862,88492.01199
7/24/2025,TQQQx,TQQQ xStock,45862,61039.6637
7/24/2025,UNHx,UnitedHealth xStock,45862,56745.9955
7/24/2025,CSCOx,Cisco xStock,45862,56023.32308
7/24/2025,APPx,AppLovin xStock,45862,56022.82686
7/24/2025,GMEx,Gamestop xStock,45862,55965.95791
7/24/2025,BACx,Bank of America xStock,45862,54757.14847
7/24/2025,MRKx,Merck xStock,45862,54441.50298
7/24/2025,TMOx,Thermo Fisher xStock,45862,53445.22342
7/24/2025,MRVLx,Marvell xStock,45862,53097.01197
7/24/2025,JNJx,Johnson & Johnson xStock,45862,50810.81086
7/24/2025,XOMx,Exxon Mobil xStock,45862,49484.32086
7/24/2025,WMTx,Walmart xStock,45862,48569.94996
7/24/2025,LLYx,Eli Lilly xStock,45862,48178.65237
7/24/2025,AZNx,AstraZeneca xStock,45862,46957.43966
7/24/2025,GSx,Goldman Sachs xStock,45862,46156.68701
7/24/2025,ABBVx,AbbVie xStock,45862,42509.78683
7/24/2025,DHRx,Danaher xStock,45862,41792.07867
7/24/2025,KOx,Coca-Cola xStock,45862,41420.91934
7/24/2025,CVXx,Chevron xStock,45862,40913.98042
7/24/2025,MDTx,Medtronic xStock,45862,40822.12752
7/24/2025,PEPx,PepsiCo xStock,45862,39099.53467
7/24/2025,HDx,Home Depot xStock,45862,36838.49857
7/24/2025,IBMx,International Business Machines xStock,45862,35941.4186
7/24/2025,LINx,Linde xStock,45862,34312.54888
7/24/2025,PMx,Philip Morris xStock,45862,34113.17003
7/24/2025,HONx,Honeywell xStock,45862,33952.47044
7/24/2025,MAx,Mastercard xStock,45862,33502.088
7/24/2025,CMCSAx,Comcast xStock,45862,33375.19318
7/24/2025,ACNx,Accenture xStock,45862,33249.57948
7/24/2025,CRWDx,CrowdStrike xStock,45862,32982.62789
7/24/2025,Vx,Visa xStock,45862,32919.78971
7/24/2025,PGx,Procter & Gamble xStock,45862,32875.55562
7/24/2025,NVOx,Novo Nordisk xStock,45862,32795.48436
7/24/2025,CRMx,Salesforce xStock,45862,29504.84449
7/24/2025,ABTx,Abbott xStock,45862,28386.73359
7/24/2025,AMBRx,Amber xStock,45862,24913.08959
7/24/2025,NFLXx,Netflix xStock,45862,9170.586434
7/25/2025,TSLAx,Tesla xStock,45863,11636925.12
7/25/2025,SPYx,SP500 xStock,45863,5075657.118
7/25/2025,NVDAx,NVIDIA xStock,45863,4602778.273
7/25/2025,GOOGLx,Alphabet xStock,45863,3048009.713
7/25/2025,AAPLx,Apple xStock,45863,2358142.692
7/25/2025,QQQx,Nasdaq xStock,45863,1393256.467
7/25/2025,CRCLx,Circle xStock,45863,1382845.94
7/25/2025,MSTRx,MicroStrategy xStock,45863,1189966.43
7/25/2025,METAx,Meta xStock,45863,1174112.782
7/25/2025,HOODx,Robinhood xStock,45863,1098232.458
7/25/2025,AMZNx,Amazon.com xStock,45863,846523.5615
7/25/2025,COINx,Coinbase xStock,45863,708629.9652
7/25/2025,MCDx,McDonald's xStock,45863,656442.3576
7/25/2025,PLTRx,Palantir xStock,45863,372439.9299
7/25/2025,GLDx,Gold xStock,45863,355339.1769
7/25/2025,DFDVx,DFDV xStock,45863,222543.987
7/25/2025,AVGOx,Broadcom xStock,45863,178764.6152
7/25/2025,INTCx,Intel xStock,45863,169033.5357
7/25/2025,VTIx,Vanguard xStock,45863,150841.5952
7/25/2025,MSFTx,Microsoft xStock,45863,145743.3878
7/25/2025,BRK.Bx,Berkshire Hathaway xStock,45863,136756.3123
7/25/2025,ORCLx,Oracle xStock,45863,102034.3443
7/25/2025,PFEx,Pfizer xStock,45863,96173.40472
7/25/2025,JPMx,JPMorgan Chase xStock,45863,88492.01199
7/25/2025,TQQQx,TQQQ xStock,45863,61039.6637
7/25/2025,UNHx,UnitedHealth xStock,45863,56745.9955
7/25/2025,CSCOx,Cisco xStock,45863,56023.32308
7/25/2025,APPx,AppLovin xStock,45863,56022.82686
7/25/2025,GMEx,Gamestop xStock,45863,55965.95791
7/25/2025,BACx,Bank of America xStock,45863,54757.14847
7/25/2025,MRKx,Merck xStock,45863,54441.50298
7/25/2025,TMOx,Thermo Fisher xStock,45863,53445.22342
7/25/2025,MRVLx,Marvell xStock,45863,53097.01197
7/25/2025,JNJx,Johnson & Johnson xStock,45863,50810.81086
7/25/2025,XOMx,Exxon Mobil xStock,45863,49484.32086
7/25/2025,WMTx,Walmart xStock,45863,48569.94996
7/25/2025,LLYx,Eli Lilly xStock,45863,48178.65237
7/25/2025,AZNx,AstraZeneca xStock,45863,46957.43966
7/25/2025,GSx,Goldman Sachs xStock,45863,46156.68701
7/25/2025,ABBVx,AbbVie xStock,45863,42509.78683
7/25/2025,DHRx,Danaher xStock,45863,41792.07867
7/25/2025,KOx,Coca-Cola xStock,45863,41420.91934
7/25/2025,CVXx,Chevron xStock,45863,40913.98042
7/25/2025,MDTx,Medtronic xStock,45863,40822.12752
7/25/2025,PEPx,PepsiCo xStock,45863,39099.53467
7/25/2025,HDx,Home Depot xStock,45863,36838.49857
7/25/2025,IBMx,International Business Machines xStock,45863,35941.4186
7/25/2025,LINx,Linde xStock,45863,34312.54888
7/25/2025,PMx,Philip Morris xStock,45863,34113.17003
7/25/2025,HONx,Honeywell xStock,45863,33952.47044
7/25/2025,MAx,Mastercard xStock,45863,33502.088
7/25/2025,CMCSAx,Comcast xStock,45863,33375.19318
7/25/2025,ACNx,Accenture xStock,45863,33249.57948
7/25/2025,CRWDx,CrowdStrike xStock,45863,32982.62789
7/25/2025,Vx,Visa xStock,45863,32919.78971
7/25/2025,PGx,Procter & Gamble xStock,45863,32875.55562
7/25/2025,NVOx,Novo Nordisk xStock,45863,32795.48436
7/25/2025,CRMx,Salesforce xStock,45863,29504.84449
7/25/2025,ABTx,Abbott xStock,45863,28386.73359
7/25/2025,AMBRx,Amber xStock,45863,24913.08959
7/25/2025,NFLXx,Netflix xStock,45863,9170.586434
7/26/2025,TSLAx,Tesla xStock,45864,11636919.77
7/26/2025,SPYx,SP500 xStock,45864,5075654.928
7/26/2025,NVDAx,NVIDIA xStock,45864,4602772.305
7/26/2025,GOOGLx,Alphabet xStock,45864,3048009.56
7/26/2025,AAPLx,Apple xStock,45864,2358141.728
7/26/2025,QQQx,Nasdaq xStock,45864,1393255.927
7/26/2025,CRCLx,Circle xStock,45864,1382845.455
7/26/2025,MSTRx,MicroStrategy xStock,45864,1189966.011
7/26/2025,METAx,Meta xStock,45864,1174112.757
7/26/2025,HOODx,Robinhood xStock,45864,1098232.458
7/26/2025,AMZNx,Amazon.com xStock,45864,846523.5155
7/26/2025,COINx,Coinbase xStock,45864,708629.9652
7/26/2025,MCDx,McDonald's xStock,45864,656442.3576
7/26/2025,PLTRx,Palantir xStock,45864,372439.9299
7/26/2025,GLDx,Gold xStock,45864,355339.1769
7/26/2025,DFDVx,DFDV xStock,45864,222543.987
7/26/2025,AVGOx,Broadcom xStock,45864,178764.6152
7/26/2025,INTCx,Intel xStock,45864,169033.5357
7/26/2025,VTIx,Vanguard xStock,45864,150841.5952
7/26/2025,MSFTx,Microsoft xStock,45864,145743.3878
7/26/2025,BRK.Bx,Berkshire Hathaway xStock,45864,136756.3123
7/26/2025,ORCLx,Oracle xStock,45864,102034.3443
7/26/2025,PFEx,Pfizer xStock,45864,96173.40472
7/26/2025,JPMx,JPMorgan Chase xStock,45864,88492.01199
7/26/2025,TQQQx,TQQQ xStock,45864,61039.6637
7/26/2025,UNHx,UnitedHealth xStock,45864,56745.9955
7/26/2025,CSCOx,Cisco xStock,45864,56023.32308
7/26/2025,APPx,AppLovin xStock,45864,56022.82686
7/26/2025,GMEx,Gamestop xStock,45864,55965.95791
7/26/2025,BACx,Bank of America xStock,45864,54757.14847
7/26/2025,MRKx,Merck xStock,45864,54441.50298
7/26/2025,TMOx,Thermo Fisher xStock,45864,53445.22342
7/26/2025,MRVLx,Marvell xStock,45864,53097.01197
7/26/2025,JNJx,Johnson & Johnson xStock,45864,50810.81086
7/26/2025,XOMx,Exxon Mobil xStock,45864,49484.32086
7/26/2025,WMTx,Walmart xStock,45864,48569.94996
7/26/2025,LLYx,Eli Lilly xStock,45864,48178.65237
7/26/2025,AZNx,AstraZeneca xStock,45864,46957.43966
7/26/2025,GSx,Goldman Sachs xStock,45864,46156.68701
7/26/2025,ABBVx,AbbVie xStock,45864,42509.78683
7/26/2025,DHRx,Danaher xStock,45864,41792.07867
7/26/2025,KOx,Coca-Cola xStock,45864,41420.91934
7/26/2025,CVXx,Chevron xStock,45864,40913.98042
7/26/2025,MDTx,Medtronic xStock,45864,40822.12752
7/26/2025,PEPx,PepsiCo xStock,45864,39099.53467
7/26/2025,HDx,Home Depot xStock,45864,36838.49857
7/26/2025,IBMx,International Business Machines xStock,45864,35941.4186
7/26/2025,LINx,Linde xStock,45864,34312.54888
7/26/2025,PMx,Philip Morris xStock,45864,34113.17003
7/26/2025,HONx,Honeywell xStock,45864,33952.47044
7/26/2025,MAx,Mastercard xStock,45864,33502.088
7/26/2025,CMCSAx,Comcast xStock,45864,33375.19318
7/26/2025,ACNx,Accenture xStock,45864,33249.57948
7/26/2025,CRWDx,CrowdStrike xStock,45864,32982.62789
7/26/2025,Vx,Visa xStock,45864,32919.78971
7/26/2025,PGx,Procter & Gamble xStock,45864,32875.55562
7/26/2025,NVOx,Novo Nordisk xStock,45864,32795.48436
7/26/2025,CRMx,Salesforce xStock,45864,29504.84449
7/26/2025,ABTx,Abbott xStock,45864,28386.73359
7/26/2025,AMBRx,Amber xStock,45864,24913.08959
7/26/2025,NFLXx,Netflix xStock,45864,9170.586434
7/27/2025,TSLAx,Tesla xStock,45865,11636914.53
7/27/2025,SPYx,SP500 xStock,45865,5075653.547
7/27/2025,NVDAx,NVIDIA xStock,45865,4602767.922
7/27/2025,GOOGLx,Alphabet xStock,45865,3048008.451
7/27/2025,AAPLx,Apple xStock,45865,2358140.086
7/27/2025,QQQx,Nasdaq xStock,45865,1393255.793
7/27/2025,CRCLx,Circle xStock,45865,1382845.391
7/27/2025,MSTRx,MicroStrategy xStock,45865,1189965.81
7/27/2025,METAx,Meta xStock,45865,1174112.685
7/27/2025,HOODx,Robinhood xStock,45865,1098232.458
7/27/2025,AMZNx,Amazon.com xStock,45865,846521.7779
7/27/2025,COINx,Coinbase xStock,45865,708629.9652
7/27/2025,MCDx,McDonald's xStock,45865,656442.3575
7/27/2025,PLTRx,Palantir xStock,45865,372439.9299
7/27/2025,GLDx,Gold xStock,45865,355339.1769
7/27/2025,DFDVx,DFDV xStock,45865,222543.987
7/27/2025,AVGOx,Broadcom xStock,45865,178764.6152
7/27/2025,INTCx,Intel xStock,45865,169033.5357
7/27/2025,VTIx,Vanguard xStock,45865,150841.5952
7/27/2025,MSFTx,Microsoft xStock,45865,145743.3878
7/27/2025,BRK.Bx,Berkshire Hathaway xStock,45865,136756.3123
7/27/2025,ORCLx,Oracle xStock,45865,102034.3443
7/27/2025,PFEx,Pfizer xStock,45865,96173.40472
7/27/2025,JPMx,JPMorgan Chase xStock,45865,88492.01199
7/27/2025,TQQQx,TQQQ xStock,45865,61039.6637
7/27/2025,UNHx,UnitedHealth xStock,45865,56745.9955
7/27/2025,CSCOx,Cisco xStock,45865,56023.32308
7/27/2025,APPx,AppLovin xStock,45865,56022.82686
7/27/2025,GMEx,Gamestop xStock,45865,55965.95791
7/27/2025,BACx,Bank of America xStock,45865,54757.14847
7/27/2025,MRKx,Merck xStock,45865,54441.50298
7/27/2025,TMOx,Thermo Fisher xStock,45865,53445.22342
7/27/2025,MRVLx,Marvell xStock,45865,53097.01197
7/27/2025,JNJx,Johnson & Johnson xStock,45865,50810.81086
7/27/2025,XOMx,Exxon Mobil xStock,45865,49484.32086
7/27/2025,WMTx,Walmart xStock,45865,48569.94996
7/27/2025,LLYx,Eli Lilly xStock,45865,48178.65237
7/27/2025,AZNx,AstraZeneca xStock,45865,46957.43966
7/27/2025,GSx,Goldman Sachs xStock,45865,46156.68701
7/27/2025,ABBVx,AbbVie xStock,45865,42509.78683
7/27/2025,DHRx,Danaher xStock,45865,41792.07867
7/27/2025,KOx,Coca-Cola xStock,45865,41420.91934
7/27/2025,CVXx,Chevron xStock,45865,40913.98042
7/27/2025,MDTx,Medtronic xStock,45865,40822.12752
7/27/2025,PEPx,PepsiCo xStock,45865,39099.53467
7/27/2025,HDx,Home Depot xStock,45865,36838.49857
7/27/2025,IBMx,International Business Machines xStock,45865,35941.4186
7/27/2025,LINx,Linde xStock,45865,34312.54888
7/27/2025,PMx,Philip Morris xStock,45865,34113.17003
7/27/2025,HONx,Honeywell xStock,45865,33952.47044
7/27/2025,MAx,Mastercard xStock,45865,33502.088
7/27/2025,CMCSAx,Comcast xStock,45865,33375.19318
7/27/2025,ACNx,Accenture xStock,45865,33249.57948
7/27/2025,CRWDx,CrowdStrike xStock,45865,32982.62789
7/27/2025,Vx,Visa xStock,45865,32919.78971
7/27/2025,PGx,Procter & Gamble xStock,45865,32875.55562
7/27/2025,NVOx,Novo Nordisk xStock,45865,32795.48436
7/27/2025,CRMx,Salesforce xStock,45865,29504.84449
7/27/2025,ABTx,Abbott xStock,45865,28386.73359
7/27/2025,AMBRx,Amber xStock,45865,24913.08959
7/27/2025,NFLXx,Netflix xStock,45865,9170.586434
7/28/2025,TSLAx,Tesla xStock,45866,11636905.67
7/28/2025,SPYx,SP500 xStock,45866,5075647.768
7/28/2025,NVDAx,NVIDIA xStock,45866,4602766.676
7/28/2025,GOOGLx,Alphabet xStock,45866,3048006.993
7/28/2025,AAPLx,Apple xStock,45866,2184910.265
7/28/2025,QQQx,Nasdaq xStock,45866,1393255.7
7/28/2025,CRCLx,Circle xStock,45866,1382845.211
7/28/2025,MSTRx,MicroStrategy xStock,45866,1285408.641
7/28/2025,METAx,Meta xStock,45866,1174112.66
7/28/2025,HOODx,Robinhood xStock,45866,1098232.458
7/28/2025,AMZNx,Amazon.com xStock,45866,846521.1451
7/28/2025,COINx,Coinbase xStock,45866,708629.9652
7/28/2025,MCDx,McDonald's xStock,45866,656442.3575
7/28/2025,PLTRx,Palantir xStock,45866,372439.9299
7/28/2025,GLDx,Gold xStock,45866,355339.1769
7/28/2025,DFDVx,DFDV xStock,45866,222543.987
7/28/2025,AVGOx,Broadcom xStock,45866,178764.6152
7/28/2025,INTCx,Intel xStock,45866,169033.5357
7/28/2025,VTIx,Vanguard xStock,45866,150841.5952
7/28/2025,MSFTx,Microsoft xStock,45866,145743.3878
7/28/2025,BRK.Bx,Berkshire Hathaway xStock,45866,136756.3123
7/28/2025,ORCLx,Oracle xStock,45866,102034.3443
7/28/2025,PFEx,Pfizer xStock,45866,96171.76072
7/28/2025,JPMx,JPMorgan Chase xStock,45866,88492.01199
7/28/2025,TQQQx,TQQQ xStock,45866,61038.79408
7/28/2025,UNHx,UnitedHealth xStock,45866,56745.9955
7/28/2025,CSCOx,Cisco xStock,45866,56023.32308
7/28/2025,APPx,AppLovin xStock,45866,56022.82686
7/28/2025,GMEx,Gamestop xStock,45866,55960.78382
7/28/2025,BACx,Bank of America xStock,45866,54757.14847
7/28/2025,MRKx,Merck xStock,45866,54441.50298
7/28/2025,TMOx,Thermo Fisher xStock,45866,53445.22342
7/28/2025,MRVLx,Marvell xStock,45866,53097.01197
7/28/2025,JNJx,Johnson & Johnson xStock,45866,50810.81086
7/28/2025,XOMx,Exxon Mobil xStock,45866,49484.32086
7/28/2025,WMTx,Walmart xStock,45866,48569.94996
7/28/2025,LLYx,Eli Lilly xStock,45866,48178.65237
7/28/2025,AZNx,AstraZeneca xStock,45866,46957.43966
7/28/2025,GSx,Goldman Sachs xStock,45866,46156.68701
7/28/2025,ABBVx,AbbVie xStock,45866,42509.78683
7/28/2025,DHRx,Danaher xStock,45866,41792.07867
7/28/2025,KOx,Coca-Cola xStock,45866,41420.91934
7/28/2025,CVXx,Chevron xStock,45866,40913.98042
7/28/2025,MDTx,Medtronic xStock,45866,40822.12752
7/28/2025,PEPx,PepsiCo xStock,45866,39099.53467
7/28/2025,HDx,Home Depot xStock,45866,36838.49857
7/28/2025,IBMx,International Business Machines xStock,45866,35941.4186
7/28/2025,LINx,Linde xStock,45866,34312.54888
7/28/2025,PMx,Philip Morris xStock,45866,34113.17003
7/28/2025,HONx,Honeywell xStock,45866,33952.47044
7/28/2025,MAx,Mastercard xStock,45866,33496.51614
7/28/2025,CMCSAx,Comcast xStock,45866,33375.19318
7/28/2025,ACNx,Accenture xStock,45866,33249.57948
7/28/2025,CRWDx,CrowdStrike xStock,45866,32982.62789
7/28/2025,Vx,Visa xStock,45866,32918.1648
7/28/2025,PGx,Procter & Gamble xStock,45866,32875.55562
7/28/2025,NVOx,Novo Nordisk xStock,45866,32795.48436
7/28/2025,CRMx,Salesforce xStock,45866,29504.84449
7/28/2025,ABTx,Abbott xStock,45866,28386.73359
7/28/2025,AMBRx,Amber xStock,45866,24913.08959
7/28/2025,NFLXx,Netflix xStock,45866,9170.586434
7/29/2025,TSLAx,Tesla xStock,45867,11973640.88
7/29/2025,SPYx,SP500 xStock,45867,5184186.579
7/29/2025,NVDAx,NVIDIA xStock,45867,4602765.556
7/29/2025,GOOGLx,Alphabet xStock,45867,3134353.513
7/29/2025,AAPLx,Apple xStock,45867,2184903.852
7/29/2025,QQQx,Nasdaq xStock,45867,1393255.675
7/29/2025,CRCLx,Circle xStock,45867,1382845.02
7/29/2025,MSTRx,MicroStrategy xStock,45867,1365012.342
7/29/2025,METAx,Meta xStock,45867,1220851.114
7/29/2025,HOODx,Robinhood xStock,45867,1098231.594
7/29/2025,AMZNx,Amazon.com xStock,45867,846520.6571
7/29/2025,COINx,Coinbase xStock,45867,708629.9652
7/29/2025,MCDx,McDonald's xStock,45867,656442.3575
7/29/2025,GLDx,Gold xStock,45867,431452.2892
7/29/2025,PLTRx,Palantir xStock,45867,372439.9299
7/29/2025,DFDVx,DFDV xStock,45867,222543.987
7/29/2025,AVGOx,Broadcom xStock,45867,178764.6152
7/29/2025,INTCx,Intel xStock,45867,169033.5357
7/29/2025,VTIx,Vanguard xStock,45867,150841.5952
7/29/2025,MSFTx,Microsoft xStock,45867,145743.3878
7/29/2025,BRK.Bx,Berkshire Hathaway xStock,45867,136756.3123
7/29/2025,ORCLx,Oracle xStock,45867,102034.3443
7/29/2025,PFEx,Pfizer xStock,45867,96171.76072
7/29/2025,JPMx,JPMorgan Chase xStock,45867,88492.01199
7/29/2025,TQQQx,TQQQ xStock,45867,61038.79408
7/29/2025,UNHx,UnitedHealth xStock,45867,56745.9955
7/29/2025,CSCOx,Cisco xStock,45867,56023.32308
7/29/2025,APPx,AppLovin xStock,45867,56022.82686
7/29/2025,GMEx,Gamestop xStock,45867,55960.78382
7/29/2025,BACx,Bank of America xStock,45867,54757.14847
7/29/2025,MRKx,Merck xStock,45867,54441.50298
7/29/2025,TMOx,Thermo Fisher xStock,45867,53445.22342
7/29/2025,MRVLx,Marvell xStock,45867,53097.01197
7/29/2025,JNJx,Johnson & Johnson xStock,45867,50810.81086
7/29/2025,XOMx,Exxon Mobil xStock,45867,49484.32086
7/29/2025,WMTx,Walmart xStock,45867,48569.94996
7/29/2025,LLYx,Eli Lilly xStock,45867,48178.65237
7/29/2025,AZNx,AstraZeneca xStock,45867,46957.43966
7/29/2025,GSx,Goldman Sachs xStock,45867,46156.68701
7/29/2025,ABBVx,AbbVie xStock,45867,42509.78683
7/29/2025,DHRx,Danaher xStock,45867,41792.07867
7/29/2025,KOx,Coca-Cola xStock,45867,41420.91934
7/29/2025,CVXx,Chevron xStock,45867,40913.98042
7/29/2025,MDTx,Medtronic xStock,45867,40822.12752
7/29/2025,PEPx,PepsiCo xStock,45867,39099.53467
7/29/2025,HDx,Home Depot xStock,45867,36838.49857
7/29/2025,IBMx,International Business Machines xStock,45867,35941.4186
7/29/2025,LINx,Linde xStock,45867,34312.54888
7/29/2025,PMx,Philip Morris xStock,45867,34113.17003
7/29/2025,HONx,Honeywell xStock,45867,33952.47044
7/29/2025,MAx,Mastercard xStock,45867,33496.51614
7/29/2025,CMCSAx,Comcast xStock,45867,33375.19318
7/29/2025,ACNx,Accenture xStock,45867,33249.57948
