id,variant_id,ch_allowed_plan_tiers,meditation_type,published_at,position,title,subtitle,language,content_group,description,icon_asset_id,is_hidden,should_play_as_guide,search_category,upsell_variant,is_clinical,created_at,updated_at,content_type,author_id,author_name,author_should_display,narrator_id,narrator_name,narrator_bio,narrator_is_composer,narrator_created_at,narrator_updated_at,narrator_headshot_id,narrator_headshot_type,narrator_headshot_content_type,narrator_headshot_size,narrator_headshot_url,narrator_headshot_width,narrator_headshot_height,narrator_headshot_dominant_colors,background_image_id,background_image_type,background_image_content_type,background_image_size,background_image_url,background_image_width,background_image_height,background_image_dominant_colors,titled_background_image_id,titled_background_image_type,titled_background_image_content_type,titled_background_image_size,titled_background_image_url,titled_background_image_width,titled_background_image_height,titled_background_image_dominant_colors,cell_image_id,cell_image_type,cell_image_content_type,cell_image_size,cell_image_url,cell_image_width,cell_image_height,cell_image_dominant_colors,untitled_cell_image_id,untitled_cell_image_type,untitled_cell_image_content_type,untitled_cell_image_size,untitled_cell_image_url,untitled_cell_image_width,untitled_cell_image_height,untitled_cell_image_dominant_colors,cell_background_image_id,cell_background_image_type,cell_background_image_content_type,cell_background_image_size,cell_background_image_url,cell_background_image_width,cell_background_image_height,cell_background_image_dominant_colors,featured_start_at,featured_end_at,narrator_medium_bio,restricted_to_products,narrator_short_bio,featured_home_icon_id,featured_home_icon_type,featured_home_icon_content_type,featured_home_icon_size,featured_home_icon_url,featured_home_icon_width,featured_home_icon_height,featured_home_icon_dominant_colors
ZFDHujIpSU,f8Ds7gMF2C,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-11-09T09:00:00.000Z,3,The Market of Dreams,fr,0-default,"Wander through the streets of old Amiens, exploring the hidden treasures of its extraordinary flea market. ",a9e73ea5116512bc734fe1a2a4a88cc5,False,True,sleep_stories,generic,False,2022-10-31T17:41:14.023Z,2022-11-07T22:23:50.156Z,Schlafgeschichte,LqPw0wpY,Eurydice Da Silva,True,SBuaTDAiAx,Hyppolite Audouy,"Comédien depuis une quinzaine d’années et pratiquant d'arts martiaux depuis toujours. Etudes supérieures aux Beaux-Arts, puis l'ESCOM et enfin l’école d’arts plastiques Emile Cohl ; tout en faisant parti d’un groupe de théâtre musical qui a joué dans toute la France pendant 10 ans, c’est donc sur scène que j’ai appris mon métier de comédien. J’ai commencé par faire des voix de jeux vidéo, puis des narrations de documentaires (Arte, France télévision, Histoire), des publicités (Armée de terre, Panzani, Loxam), des doublages (films et séries) ainsi que de nombreux films « corporate ».
",False,2021-01-21T20:50:21.288Z,2021-01-22T08:34:58.858Z,3ca581805ccb067655fa510674f48bd4,image,image/jpeg,169767,https://assets.calm.com/3ca581805ccb067655fa510674f48bd4.jpeg,1301,1300,"['#3e63c0', '#203364']",8dc0e4c3c8f710abcb4b5c4f3e029360,image,image/jpeg,1333866,https://assets.calm.com/8dc0e4c3c8f710abcb4b5c4f3e029360.jpeg,2000,2000,"['#d06b0a', '#842b04']",d97a1c3f90abb2a11f18b4181a04eafd,image,image/jpeg,1328230.0,https://assets.calm.com/d97a1c3f90abb2a11f18b4181a04eafd.jpeg,2000.0,2000.0,"['#d06b0a', '#802a04']",d97a1c3f90abb2a11f18b4181a04eafd,image,image/jpeg,1328230,https://assets.calm.com/d97a1c3f90abb2a11f18b4181a04eafd.jpeg,2000,2000,"['#d06b0a', '#802a04']",8dc0e4c3c8f710abcb4b5c4f3e029360,image,image/jpeg,1333866,https://assets.calm.com/8dc0e4c3c8f710abcb4b5c4f3e029360.jpeg,2000,2000,"['#d06b0a', '#842b04']",,,,,,,,,,,,,,
3TTxwkEkCL,45XCBMhY87,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-09-08T19:00:00.000Z,73,A Cruise on the Nile,fr,0-default,Marvel at the incredible wonders of the ancient world as you glide down the majestic waters of Cleopatra's Nile River.,85a8a61a769cccca6fe51461dd8d2656,False,True,sleep_stories,generic,False,2020-09-08T19:00:00.000Z,2020-09-28T19:21:55.853Z,Schlafgeschichte,9kKPO5Q1,Christina Yang,True,MhMZ-B5cAK,Julien Chettle,"Mein Name ist Julien, ich bin ein französischer Toningenieur und Synchronsprecher. Ich bin nun seit 15 Jahren in der audiovisuellen Welt tätig und habe vor sechs oder sieben Jahren begonnen, meine Stimme als Synchronsprecher einzusetzen. Ich bin außerdem Musiker. Ich spiele seit über 25 Jahren Gitarre und produziere alle möglichen Musikrichtungen in meiner Freizeit.",False,2020-09-01T20:55:30.994Z,2022-06-06T12:33:44.169Z,f1c2cb3465fb5d6308c1b7a6009dc568,image,image/jpeg,268775,https://assets.calm.com/f1c2cb3465fb5d6308c1b7a6009dc568.jpeg,2269,2243,"['#a44454', '#4e141c']",fa19d30845503b18ca712a8e8d91e237,image,image/jpeg,10675889,https://assets.calm.com/fa19d30845503b18ca712a8e8d91e237.jpeg,1920,1920,"['#ed7309', '#924209']",b0d1ad6f4e68269a797aed2ede4aadcf,image,image/png,4828975.0,https://assets.calm.com/b0d1ad6f4e68269a797aed2ede4aadcf.png,1920.0,1920.0,"['#eb7208', '#04245c']",b0d1ad6f4e68269a797aed2ede4aadcf,image,image/png,4828975,https://assets.calm.com/b0d1ad6f4e68269a797aed2ede4aadcf.png,1920,1920,"['#eb7208', '#04245c']",fa19d30845503b18ca712a8e8d91e237,image,image/jpeg,10675889,https://assets.calm.com/fa19d30845503b18ca712a8e8d91e237.jpeg,1920,1920,"['#ed7309', '#924209']",,,,,,,,,,,,,,
sd2R-i4hVz,u_NPEy7-2Y,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2025-11-05T09:00:00.000Z,12639,A Rainy Day at the Tailors,fr,0-default,"A kindly tailor welcomes you into her quaint shop, just as it starts to rain. Hear the tinkling bells on the door, the gentle whirr of an assistant tailor’s old sewing machine, perhaps a sleepy shop cat, purring on a tufted stool. You’ve come in to have a hand-me-down garment tailored to fit.",b707c0deabf72428aa1f05294a64581f,False,True,sleep_stories,generic,False,2025-08-07T00:26:06.669Z,2025-08-19T15:58:38.849Z,Schlafgeschichte,y3KNGAmj,Sarah Sharp,True,prm5k4vaQg,David Duclos,"David Duclos ist ein Synchronsprecher und Musiker, der in Lyon, Frankreich, lebt und an verschiedenen Projekten wie Filmen, Werbungen, Cartoons, Hörbüchern, E-Learning-Inhalten, Schlafgeschichten und Meditationen arbeitet. Seine auf französische und englische Synchronisation spezialisierten Arbeiten reichen von den klassischen Referenzen wie „Die Bibel“ über große Werbespots wie „Mobile Strike“ (Arnold Schwarzeneggers französische Synchronstimme) bis hin zu großen Konzernen wie „Franklin Templeton“ , „Apple“, „Microsoft“, „Poltrone Sofa“, „Calm.com“ und viele weitere Marken.",False,2019-12-12T19:03:19.130Z,2025-02-06T19:55:16.805Z,0efd78a7ff1290f3837346ceb2252cae,image,image/png,81358,https://assets.calm.com/0efd78a7ff1290f3837346ceb2252cae.png,250,250,"['#8a8174', '#48433c']",57162df8f15f5be8ce3c4312ea0e928d,image,image/jpeg,3870474,https://assets.calm.com/57162df8f15f5be8ce3c4312ea0e928d.jpeg,2000,2000,"['#c48847', '#9c4418']",23665956017af9e74e4b6bb855a96d02,image,image/jpeg,3702044.0,https://assets.calm.com/23665956017af9e74e4b6bb855a96d02.jpeg,2000.0,2000.0,"['#c08647', '#964426']",23665956017af9e74e4b6bb855a96d02,image,image/jpeg,3702044,https://assets.calm.com/23665956017af9e74e4b6bb855a96d02.jpeg,2000,2000,"['#c08647', '#964426']",57162df8f15f5be8ce3c4312ea0e928d,image,image/jpeg,3870474,https://assets.calm.com/57162df8f15f5be8ce3c4312ea0e928d.jpeg,2000,2000,"['#c48847', '#9c4418']",,,,,,,,,,,,,,
wSwAnBnnm8,_AmebVqmjR,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-12-29T18:00:00.000Z,56,Monet's Garden,fr,0-default,Immerse yourself in a world of color as you explore the paintings of Claude Monet.,d82de5ca532badcdfc7ae56268056bea,False,True,sleep_stories,generic,False,2020-12-29T17:38:25.423Z,2021-01-05T18:31:33.455Z,Schlafgeschichte,LqPw0wpY,Eurydice Da Silva,True,prm5k4vaQg,David Duclos,"David Duclos ist ein Synchronsprecher und Musiker, der in Lyon, Frankreich, lebt und an verschiedenen Projekten wie Filmen, Werbungen, Cartoons, Hörbüchern, E-Learning-Inhalten, Schlafgeschichten und Meditationen arbeitet. Seine auf französische und englische Synchronisation spezialisierten Arbeiten reichen von den klassischen Referenzen wie „Die Bibel“ über große Werbespots wie „Mobile Strike“ (Arnold Schwarzeneggers französische Synchronstimme) bis hin zu großen Konzernen wie „Franklin Templeton“ , „Apple“, „Microsoft“, „Poltrone Sofa“, „Calm.com“ und viele weitere Marken.",False,2019-12-12T19:03:19.130Z,2025-02-06T19:55:16.805Z,0efd78a7ff1290f3837346ceb2252cae,image,image/png,81358,https://assets.calm.com/0efd78a7ff1290f3837346ceb2252cae.png,250,250,"['#8a8174', '#48433c']",697ba35033d40131529f0f860567f0b0,image,image/jpeg,8369103,https://assets.calm.com/697ba35033d40131529f0f860567f0b0.jpeg,1920,1920,"['#ced127', '#717511']",d3e37b356df04e5485539afc4aa041c0,image,image/jpeg,10546439.0,https://assets.calm.com/d3e37b356df04e5485539afc4aa041c0.jpeg,1920.0,1920.0,"['#d1c83a', '#736f10']",d3e37b356df04e5485539afc4aa041c0,image,image/jpeg,10546439,https://assets.calm.com/d3e37b356df04e5485539afc4aa041c0.jpeg,1920,1920,"['#d1c83a', '#736f10']",697ba35033d40131529f0f860567f0b0,image,image/jpeg,8369103,https://assets.calm.com/697ba35033d40131529f0f860567f0b0.jpeg,1920,1920,"['#ced127', '#717511']",,,,,,,,,,,,,,
9VYAoUI70g,q5v4T-4FFZ,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2022-11-22T09:00:00.000Z,3,Humphrey in Kolkata,fr,0-default,Follow Humphrey the curious cat as he searched for the optimum sleeping spot in India’s majestic second city.,3bc2c5e3cde1b95cdab5c3bdc6197bbe,False,True,sleep_stories,generic,False,2022-11-16T11:43:06.795Z,2022-11-22T01:20:14.145Z,Schlafgeschichte,63PB06XR,Andrew Martin,True,prm5k4vaQg,David Duclos,"David Duclos ist ein Synchronsprecher und Musiker, der in Lyon, Frankreich, lebt und an verschiedenen Projekten wie Filmen, Werbungen, Cartoons, Hörbüchern, E-Learning-Inhalten, Schlafgeschichten und Meditationen arbeitet. Seine auf französische und englische Synchronisation spezialisierten Arbeiten reichen von den klassischen Referenzen wie „Die Bibel“ über große Werbespots wie „Mobile Strike“ (Arnold Schwarzeneggers französische Synchronstimme) bis hin zu großen Konzernen wie „Franklin Templeton“ , „Apple“, „Microsoft“, „Poltrone Sofa“, „Calm.com“ und viele weitere Marken.",False,2019-12-12T19:03:19.130Z,2025-02-06T19:55:16.805Z,0efd78a7ff1290f3837346ceb2252cae,image,image/png,81358,https://assets.calm.com/0efd78a7ff1290f3837346ceb2252cae.png,250,250,"['#8a8174', '#48433c']",ac423a0ed38177caa4f85b19b123341f,image,image/jpeg,4099874,https://assets.calm.com/ac423a0ed38177caa4f85b19b123341f.jpeg,3000,3000,"['#ec9a3d', '#752666']",f559691aded427402197623311096473,image,image/jpeg,2508419.0,https://assets.calm.com/f559691aded427402197623311096473.jpeg,2000.0,2000.0,"['#de994c', '#561b40']",f559691aded427402197623311096473,image,image/jpeg,2508419,https://assets.calm.com/f559691aded427402197623311096473.jpeg,2000,2000,"['#de994c', '#561b40']",ac423a0ed38177caa4f85b19b123341f,image,image/jpeg,4099874,https://assets.calm.com/ac423a0ed38177caa4f85b19b123341f.jpeg,3000,3000,"['#ec9a3d', '#752666']",,,,,,,,,,,,,,
pifWIMCaI7,j30ISVy_hv,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-12-02T00:00:00.000Z,11,Journey to Joshua Tree,fr,0-default,Discover the gifts of silence in a special part of the world where two deserts meet.,3d877b6c94be2fd61c67022b64b23e82,False,True,sleep_stories,generic,False,2021-11-05T15:26:45.425Z,2021-12-01T22:35:21.379Z,Schlafgeschichte,r42XLLJp,Candace Rardon,True,prm5k4vaQg,David Duclos,"David Duclos ist ein Synchronsprecher und Musiker, der in Lyon, Frankreich, lebt und an verschiedenen Projekten wie Filmen, Werbungen, Cartoons, Hörbüchern, E-Learning-Inhalten, Schlafgeschichten und Meditationen arbeitet. Seine auf französische und englische Synchronisation spezialisierten Arbeiten reichen von den klassischen Referenzen wie „Die Bibel“ über große Werbespots wie „Mobile Strike“ (Arnold Schwarzeneggers französische Synchronstimme) bis hin zu großen Konzernen wie „Franklin Templeton“ , „Apple“, „Microsoft“, „Poltrone Sofa“, „Calm.com“ und viele weitere Marken.",False,2019-12-12T19:03:19.130Z,2025-02-06T19:55:16.805Z,0efd78a7ff1290f3837346ceb2252cae,image,image/png,81358,https://assets.calm.com/0efd78a7ff1290f3837346ceb2252cae.png,250,250,"['#8a8174', '#48433c']",a3c7b896409ec6093ee70e8823d681c9,image,image/jpeg,2468738,https://assets.calm.com/a3c7b896409ec6093ee70e8823d681c9.jpeg,2000,2000,"['#f48a5f', '#6d3c11']",a609e20851df7eb43d640fb495006bbd,image,image/jpeg,2560897.0,https://assets.calm.com/a609e20851df7eb43d640fb495006bbd.jpeg,2000.0,2000.0,"['#f48a5f', '#754217']",a609e20851df7eb43d640fb495006bbd,image,image/jpeg,2560897,https://assets.calm.com/a609e20851df7eb43d640fb495006bbd.jpeg,2000,2000,"['#f48a5f', '#754217']",a3c7b896409ec6093ee70e8823d681c9,image,image/jpeg,2468738,https://assets.calm.com/a3c7b896409ec6093ee70e8823d681c9.jpeg,2000,2000,"['#f48a5f', '#6d3c11']",,,,,,,,,,,,,,
t_FnuM5LYw,s3nB1tygce,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-03-09T17:00:00.000Z,102,The Seventeenth Princess,fr,0-default,Join David Duclos as you travel to a far away kingdom in tonight’s enchanting fairy tale about a young princess’ magical journey,8fc855e274da699e0b61af697646b1c1,False,True,sleep_stories,generic,False,2020-03-08T22:33:28.130Z,2020-03-18T23:48:13.770Z,Schlafgeschichte,xx8LLyxN,Chris Advansun,True,prm5k4vaQg,David Duclos,"David Duclos ist ein Synchronsprecher und Musiker, der in Lyon, Frankreich, lebt und an verschiedenen Projekten wie Filmen, Werbungen, Cartoons, Hörbüchern, E-Learning-Inhalten, Schlafgeschichten und Meditationen arbeitet. Seine auf französische und englische Synchronisation spezialisierten Arbeiten reichen von den klassischen Referenzen wie „Die Bibel“ über große Werbespots wie „Mobile Strike“ (Arnold Schwarzeneggers französische Synchronstimme) bis hin zu großen Konzernen wie „Franklin Templeton“ , „Apple“, „Microsoft“, „Poltrone Sofa“, „Calm.com“ und viele weitere Marken.",False,2019-12-12T19:03:19.130Z,2025-02-06T19:55:16.805Z,0efd78a7ff1290f3837346ceb2252cae,image,image/png,81358,https://assets.calm.com/0efd78a7ff1290f3837346ceb2252cae.png,250,250,"['#8a8174', '#48433c']",1944b76f2b1c34f2007334c75f1fc70f,image,image/jpeg,526249,https://assets.calm.com/1944b76f2b1c34f2007334c75f1fc70f.jpeg,1920,1920,"['#cf8e2b', '#0b5f4d']",74e5a88c012208b26b5bb023d39ce9da,image,image/jpeg,10983692.0,https://assets.calm.com/74e5a88c012208b26b5bb023d39ce9da.jpeg,1920.0,1920.0,"['#dc9919', '#047b76']",74e5a88c012208b26b5bb023d39ce9da,image,image/jpeg,10983692,https://assets.calm.com/74e5a88c012208b26b5bb023d39ce9da.jpeg,1920,1920,"['#dc9919', '#047b76']",1944b76f2b1c34f2007334c75f1fc70f,image,image/jpeg,526249,https://assets.calm.com/1944b76f2b1c34f2007334c75f1fc70f.jpeg,1920,1920,"['#cf8e2b', '#0b5f4d']",,,,,,,,,,,,,,
iPr6NeQHot,Y0Yus5rkdR,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2024-05-08T08:00:00.000Z,11465,Humphrey in Rome,fr,0-default,Follow our favorite cat through sophisticated streets and ancient ruins as he searches for the perfect spot to take a nap.,feadd4a8a609b2936e0f218ed5013aea,False,True,sleep_stories,generic,False,2024-04-22T11:52:37.254Z,2024-04-26T15:53:25.582Z,Schlafgeschichte,63PB06XR,Andrew Martin,True,prm5k4vaQg,David Duclos,"David Duclos ist ein Synchronsprecher und Musiker, der in Lyon, Frankreich, lebt und an verschiedenen Projekten wie Filmen, Werbungen, Cartoons, Hörbüchern, E-Learning-Inhalten, Schlafgeschichten und Meditationen arbeitet. Seine auf französische und englische Synchronisation spezialisierten Arbeiten reichen von den klassischen Referenzen wie „Die Bibel“ über große Werbespots wie „Mobile Strike“ (Arnold Schwarzeneggers französische Synchronstimme) bis hin zu großen Konzernen wie „Franklin Templeton“ , „Apple“, „Microsoft“, „Poltrone Sofa“, „Calm.com“ und viele weitere Marken.",False,2019-12-12T19:03:19.130Z,2025-02-06T19:55:16.805Z,0efd78a7ff1290f3837346ceb2252cae,image,image/png,81358,https://assets.calm.com/0efd78a7ff1290f3837346ceb2252cae.png,250,250,"['#8a8174', '#48433c']",73fcb56aae01787b580285321dabcd37,image,image/jpeg,1148356,https://assets.calm.com/73fcb56aae01787b580285321dabcd37.jpeg,3000,3000,"['#c67930', '#14336f']",83f29754d0cb7e4c3e9db88a09d1ed2e,image,image/jpeg,1366054.0,https://assets.calm.com/83f29754d0cb7e4c3e9db88a09d1ed2e.jpeg,2000.0,2000.0,"['#c67830', '#0c5c64']",83f29754d0cb7e4c3e9db88a09d1ed2e,image,image/jpeg,1366054,https://assets.calm.com/83f29754d0cb7e4c3e9db88a09d1ed2e.jpeg,2000,2000,"['#c67830', '#0c5c64']",73fcb56aae01787b580285321dabcd37,image,image/jpeg,1148356,https://assets.calm.com/73fcb56aae01787b580285321dabcd37.jpeg,3000,3000,"['#c67930', '#14336f']",,,,,,,,,,,,,,
BHkzRIyhzI,CzDR2hGwBj,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2020-01-22T20:21:22.984Z,108,Drifting Off to Sheep,fr,0-default,"In a fun adaptation of counting sheep, David Duclos herds you off to sleep with his Top 20 List of Wooly Wonders",66adf1f2a2ebd1e9665bd28170bacc2b,False,True,sleep_stories,generic,False,2020-01-22T03:23:42.706Z,2020-01-22T20:21:22.987Z,Schlafgeschichte,5BvJkxYl,Pete May,True,prm5k4vaQg,David Duclos,"David Duclos ist ein Synchronsprecher und Musiker, der in Lyon, Frankreich, lebt und an verschiedenen Projekten wie Filmen, Werbungen, Cartoons, Hörbüchern, E-Learning-Inhalten, Schlafgeschichten und Meditationen arbeitet. Seine auf französische und englische Synchronisation spezialisierten Arbeiten reichen von den klassischen Referenzen wie „Die Bibel“ über große Werbespots wie „Mobile Strike“ (Arnold Schwarzeneggers französische Synchronstimme) bis hin zu großen Konzernen wie „Franklin Templeton“ , „Apple“, „Microsoft“, „Poltrone Sofa“, „Calm.com“ und viele weitere Marken.",False,2019-12-12T19:03:19.130Z,2025-02-06T19:55:16.805Z,0efd78a7ff1290f3837346ceb2252cae,image,image/png,81358,https://assets.calm.com/0efd78a7ff1290f3837346ceb2252cae.png,250,250,"['#8a8174', '#48433c']",606279e7369caeb64b9283a97bf6dd8f,image,image/jpeg,452772,https://assets.calm.com/606279e7369caeb64b9283a97bf6dd8f.jpeg,1920,1920,"['#5898e9', '#495e19']",79bbdfa76f82bfe953016a5b53a16f4f,image,image/jpeg,2399159.0,https://assets.calm.com/79bbdfa76f82bfe953016a5b53a16f4f.jpeg,1920.0,1920.0,"['#5484c4', '#703b20']",79bbdfa76f82bfe953016a5b53a16f4f,image,image/jpeg,2399159,https://assets.calm.com/79bbdfa76f82bfe953016a5b53a16f4f.jpeg,1920,1920,"['#5484c4', '#703b20']",7e42e7260b918980693ca896740d33da,image,image/jpeg,169770,https://assets.calm.com/7e42e7260b918980693ca896740d33da.jpeg,1125,300,"['#b87a4c', '#31420d']",,Non-Fiction,7e42e7260b918980693ca896740d33da,image,image/jpeg,169770.0,https://assets.calm.com/7e42e7260b918980693ca896740d33da.jpeg,1125.0,300.0,"['#b87a4c', '#31420d']",,,,
qA8hLCOw70,o-tg9iV2ll,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-03-08T09:00:00.000Z,10757,Extreme Sleeps: Mt. Everest,fr,0-default,Find slumber in a most unlikely place: the highest mountain in the world.,4af1380759c398333ee4db3ca991f3af,False,True,sleep_stories,generic,False,2023-03-01T11:13:29.044Z,2023-03-03T00:11:49.106Z,Schlafgeschichte,A49ZOW1A,Phoebe Smith,True,9B6ydIfXK4,Marc Wilhelm,"Après des études dans le son, Marc se forme au théâtre à Lyon au début des années 2000. Il rencontre là-bas les premiers artistes avec lesquels il collabore en tant que comédien et assistant metteur en scène.",False,2021-07-20T22:57:54.149Z,2021-07-20T22:58:41.039Z,33819e40ba14b824190dd47d74a807e8,image,image/jpeg,38920,https://assets.calm.com/33819e40ba14b824190dd47d74a807e8.jpeg,501,501,"['#ba7959', '#944424']",ef7989932a96321cbea1dfa2f6510ee9,image,image/jpeg,2234903,https://assets.calm.com/ef7989932a96321cbea1dfa2f6510ee9.jpeg,2000,2000,"['#0d6bb8', '#04427a']",cafaa586b139bdea2a3000534ae9d206,image,image/jpeg,2346023.0,https://assets.calm.com/cafaa586b139bdea2a3000534ae9d206.jpeg,2000.0,2000.0,"['#d38d41', '#04427a']",cafaa586b139bdea2a3000534ae9d206,image,image/jpeg,2346023,https://assets.calm.com/cafaa586b139bdea2a3000534ae9d206.jpeg,2000,2000,"['#d38d41', '#04427a']",ef7989932a96321cbea1dfa2f6510ee9,image,image/jpeg,2234903,https://assets.calm.com/ef7989932a96321cbea1dfa2f6510ee9.jpeg,2000,2000,"['#0d6bb8', '#04427a']",,,,,,,,,,,,,,
AobB-VSTm0,Qxg_G2i1ks,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2021-07-20T21:00:00.000Z,29,Turtle Dreams,fr,0-default,Float through an underwater world as a tiny sea turtle discovers his home.,22ea209ac5e1372a2ba54f44bab2d07b,False,True,sleep_stories,generic,False,2021-07-13T12:47:59.785Z,2021-07-20T20:06:06.086Z,Schlafgeschichte,X01rO5n6,Julie Aigner Clark,True,nO2jWZd3rn,Jérôme Fonlupt,"Formé d’abord à la Compagnie Kraft, il intègre ensuite le Petit Théâtre de Poche de Jeannine Berdin avant de se perfectionner au Cours Myriade. Depuis 2007, sa carrière artistique se développe dans le doublage et la voix-off pour de nombreux studios d’enregistrement.",False,2021-07-19T13:10:12.236Z,2021-07-19T13:14:18.623Z,4a06ce4184fb57bd58e420e19bfccf21,image,image/jpeg,206833,https://assets.calm.com/4a06ce4184fb57bd58e420e19bfccf21.jpeg,941,941,"['#b65154', '#5d2728']",39631273399cd2b3d73da04ec75e16ce,image,image/jpeg,2438745,https://assets.calm.com/39631273399cd2b3d73da04ec75e16ce.jpeg,2000,2000,"['#1963b1', '#0d347c']",6fa56a21723cdca03c165688f9e6673e,image,image/jpeg,2643706.0,https://assets.calm.com/6fa56a21723cdca03c165688f9e6673e.jpeg,2000.0,2000.0,"['#367fc3', '#073178']",6fa56a21723cdca03c165688f9e6673e,image,image/jpeg,2643706,https://assets.calm.com/6fa56a21723cdca03c165688f9e6673e.jpeg,2000,2000,"['#367fc3', '#073178']",39631273399cd2b3d73da04ec75e16ce,image,image/jpeg,2438745,https://assets.calm.com/39631273399cd2b3d73da04ec75e16ce.jpeg,2000,2000,"['#1963b1', '#0d347c']",,,,,,,,,,,,,,
5yocXEPd1c,ywRmlpDvEK,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2023-02-15T08:00:00.000Z,10707,The Towers of La Rochelle,fr,0-default,"Opt for an evening stroll along the Old Port of La Rochelle, the famous coastal city with its emblematic towers.",8887c9112f967782ddca31edcefad5c2,False,True,sleep_stories,generic,False,2023-02-09T19:35:13.033Z,2023-02-09T21:19:37.226Z,Schlafgeschichte,E40yvOLZ,Diane Garo,True,pEgLfzLgv,Luc Chambon,"En plus de mon métier de comédien (plus 1200 représentations, Festival d'Avignon, Série TV Kaamelott...) je développe, conçois et anime depuis plus de 20 ans des interventions et formations en communication professionnelle destinées aux personnes et aux organisations qui souhaitent travailler leur rôle et être à l'aise en représentation. Que ce soit pour l'apprentie coiffeuse ou le député, j'accompagne la délivrance d'un service. M'appuyant sur la notion de ""Rôle social"" dans les interactions quotidiennes, j'invite les professionnels à passer de ""Être au service"" à ""Être le service"". ",False,2021-01-27T13:44:48.170Z,2021-01-27T15:30:51.346Z,1dfc14d01fa6981f7a2e17a28c14223b,image,image/jpeg,35909,https://assets.calm.com/1dfc14d01fa6981f7a2e17a28c14223b.jpeg,454,452,"['#7f7f7f', '#424242']",1484367668370dfc2c95cc924d031008,image,image/jpeg,3053428,https://assets.calm.com/1484367668370dfc2c95cc924d031008.jpeg,2000,2000,"['#2087cf', '#041c74']",adebd1e9fe5983c6fdf114f8043e1a1e,image,image/jpeg,3148655.0,https://assets.calm.com/adebd1e9fe5983c6fdf114f8043e1a1e.jpeg,2000.0,2000.0,"['#2187cf', '#041c74']",adebd1e9fe5983c6fdf114f8043e1a1e,image,image/jpeg,3148655,https://assets.calm.com/adebd1e9fe5983c6fdf114f8043e1a1e.jpeg,2000,2000,"['#2187cf', '#041c74']",1484367668370dfc2c95cc924d031008,image,image/jpeg,3053428,https://assets.calm.com/1484367668370dfc2c95cc924d031008.jpeg,2000,2000,"['#2087cf', '#041c74']",,,,,,,,,,,,,,
GOWGC1X7ll,9r6Dc3uZwV,"['calm_health', 'calm_health_premium', 'ch-payor-base', 'ch-payor-buyup']",sleep,2019-10-28T13:34:48.536Z,123,Wild Ponies of Chincoteague,fr,0-default,Join Tristan Harvey as you travel to the tranquil eastern shores of Virginia and explore the legend behind its famed four-legged residents.,f792367a6797398930ac6971fc204e10,False,True,sleep_stories,generic,False,2019-08-02T01:57:50.072Z,2019-10-28T13:34:48.536Z,Schlafgeschichte,A49ZOW1A,Phoebe Smith,True,qVzij5_VmK,Tristan Harvey,"Tristan Harveys Interesse für das gesprochene Wort geht auf seine Kindheit zurück, als sein Vater ihm Geschichten und Comicbücher vorlas. Heute ist er ein bekannter Sprecher für die französische Sprache und lebt in Montreal. Er hat Rollen in zahlreichen Filmen, Videospielen, Animationsfilmen, Dokumentationen und Hörbüchern übernommen.",False,2019-07-25T17:27:51.155Z,2019-07-25T17:30:08.397Z,7952c2fa1f9fa7e748e257dd8078d541,image,image/png,297543,https://assets.calm.com/7952c2fa1f9fa7e748e257dd8078d541.png,600,600,"['#1d1f22', '#d5af9b', '#8c9498']",7b5e1b5be5e1165013504929206a70bd,image,image/jpeg,429226,https://assets.calm.com/7b5e1b5be5e1165013504929206a70bd.jpeg,1920,1920,"['#cc6d45', '#784414']",39d4794a9456a33e4797a1871faeb92e,image,image/jpeg,9636101.0,https://assets.calm.com/39d4794a9456a33e4797a1871faeb92e.jpeg,1920.0,1920.0,"['#ac4321', '#531c0b']",39d4794a9456a33e4797a1871faeb92e,image,image/jpeg,9636101,https://assets.calm.com/39d4794a9456a33e4797a1871faeb92e.jpeg,1920,1920,"['#ac4321', '#531c0b']",7b5e1b5be5e1165013504929206a70bd,image,image/jpeg,429226,https://assets.calm.com/7b5e1b5be5e1165013504929206a70bd.jpeg,1920,1920,"['#cc6d45', '#784414']",Sprecher für die französische Sprache aus Montreal,,,,,,,,,,,,,
