msisdn,outgoing_calls,incoming_calls,unique_outgoing_numbers,unique_incoming_numbers,total_unique_numbers,unknown_province_calls,in_province_calls,out_province_calls,in_province_numbers,out_province_numbers,unknown_province_numbers,call_duration_max,call_duration_min,call_duration_mean,call_duration_std,call_duration_sum,total_call_duration_outgoing,total_call_duration_incoming,start_time_0,start_time_1,start_time_2,start_time_3,call_duration_0,call_duration_1,call_duration_2,call_duration_3,start_time_hour_0,start_time_hour_1,start_time_hour_2,start_time_hour_3,start_time_hour_4,start_time_hour_5,start_time_hour_6,start_time_hour_7,start_time_hour_8,start_time_hour_9,start_time_hour_10,start_time_hour_11,start_time_hour_12,start_time_hour_13,start_time_hour_14,start_time_hour_15,start_time_hour_16,start_time_hour_17,start_time_hour_18,start_time_hour_19,start_time_hour_20,start_time_hour_21,start_time_hour_22,start_time_hour_23,phone2_type_0,phone2_type_1,phone2_type_2,phone2_type_3,phone2_type_4,phone2_type_5,phone2_type_6,phone2_type_7,phone2_type_8,phone2_type_9,phone2_type_10,phone2_type_11,phone2_type_12,phone2_type_14,phone2_type_15,phone2_type_16,phone2_type_17,phone2_type_18,phone2_type_19,phone2_type_20,call_duration_0s_10s,call_duration_10s_20s,call_duration_20s_30s,call_duration_30s_40s,call_duration_40s_50s,call_duration_50s_60s,call_duration_60s_70s,call_duration_70s_80s,call_duration_80s_90s,call_duration_90s_100s,call_duration_100s_110s,call_duration_110s_120s,call_duration_2min_2.5min,call_duration_2.5min_3min,call_duration_3min_3.5min,call_duration_3.5min_4min,call_duration_4min_4.5min,call_duration_4.5min_5min,call_duration_5min_6min,call_duration_6min_7min,call_duration_7min_8min,call_duration_8min_9min,call_duration_9min_10min,call_duration_10min_15min,call_duration_15min_20min,call_duration_20min_25min,call_duration_25min_30min,call_duration_30min_35min,call_duration_35min_40min,call_duration_40min_45min,call_duration_45min_50min,call_duration_50min_55min,call_duration_55min_60min,call_duration_1h_1.5h,call_duration_1.5h_2h,call_duration_2h_2.5h,call_duration_2.5h_max,long_type1_0,long_type1_1,long_type1_2,long_type1_3,cfee_sum,lfee_sum,total_unique_numbers_1500,only_out_no_in,active_days_2024-08,city_changes_2024-08,province_changes_2024-08,is_sa,total_calls,sociality,phone1_type,outgoing_div_total,unique_out_div_outgoing,unique_out_div_unique_total,is_key_home_area_code,is_key_visit_area_code,is_called_home_code,is_called_code,early_morning_0_avg,early_morning_0_max,early_morning_0_min,early_morning_1_avg,early_morning_1_max,early_morning_1_min,morning_0_avg,morning_0_max,morning_0_min,morning_1_avg,morning_1_max,morning_1_min,forenoon_0_avg,forenoon_0_max,forenoon_0_min,forenoon_1_avg,forenoon_1_max,forenoon_1_min,noon_0_avg,noon_0_max,noon_0_min,noon_1_avg,noon_1_max,noon_1_min,afternoon_0_avg,afternoon_0_max,afternoon_0_min,afternoon_1_avg,afternoon_1_max,afternoon_1_min,dusk_0_avg,dusk_0_max,dusk_0_min,dusk_1_avg,dusk_1_max,dusk_1_min,evening_0_avg,evening_0_max,evening_0_min,evening_1_avg,evening_1_max,evening_1_min,start_6_to_10_0_avg,start_6_to_10_0_max,start_6_to_10_0_min,start_6_to_10_1_avg,start_6_to_10_1_max,start_6_to_10_1_min,start_10_to_14_0_avg,start_10_to_14_0_max,start_10_to_14_0_min,start_10_to_14_1_avg,start_10_to_14_1_max,start_10_to_14_1_min,start_14_to_18_0_avg,start_14_to_18_0_max,start_14_to_18_0_min,start_14_to_18_1_avg,start_14_to_18_1_max,start_14_to_18_1_min,start_18_to_22_0_avg,start_18_to_22_0_max,start_18_to_22_0_min,start_18_to_22_1_avg,start_18_to_22_1_max,start_18_to_22_1_min,start_22_to_6_0_avg,start_22_to_6_0_max,start_22_to_6_0_min,start_22_to_6_1_avg,start_22_to_6_1_max,start_22_to_6_1_min,time_interval_avg,time_interval_max,time_interval_min,early_morning_avg,early_morning_max,early_morning_min,morning_avg,morning_max,morning_min,forenoon_avg,forenoon_max,forenoon_min,noon_avg,noon_max,noon_min,afternoon_avg,afternoon_max,afternoon_min,dusk_avg,dusk_max,dusk_min,evening_avg,evening_max,evening_min,start_6_to_10_avg,start_6_to_10_max,start_6_to_10_min,start_10_to_14_avg,start_10_to_14_max,start_10_to_14_min,start_14_to_18_avg,start_14_to_18_max,start_14_to_18_min,start_18_to_22_avg,start_18_to_22_max,start_18_to_22_min,start_22_to_6_avg,start_22_to_6_max,start_22_to_6_min,start_early_morning,start_morning,start_forenoon,start_noon,start_afternoon,start_dusk,start_evening,start_6_to_10,start_10_to_14,start_14_to_18,start_18_to_22,start_22_to_6,open_days,open_to_start_days,open_days_ratio,incoming_calls_ratio,out_province_numbers_ratio,total_call_duration_incoming_ratio,unique_outgoing_numbers_ratio,start_early_morning_ratio,start_morning_ratio,start_forenoon_ratio,start_noon_ratio,start_afternoon_ratio,start_dusk_ratio,start_evening_ratio,unique_phone2_loc_city_count,unique_phone1_loc_city_count,phone2_to_phone1_ratio,total_cfee,total_lfee,total_fee,cfee_proportion,lfee_proportion,roam_type_0,roam_type_1,roam_type_4,roam_type_5,roam_type_6,roam_type_7,roam_type_8,roam_type_0_proportion,roam_type_1_proportion,roam_type_4_proportion,roam_type_5_proportion,roam_type_6_proportion,roam_type_7_proportion,roam_type_8_proportion,weekday_count,weekend_count,weekday_days,weekend_days,avg_weekday_activity,avg_weekend_activity
1025690,52,62,24,37,49,0,112,2,47,2,0,1140,5,61,112,7040,4980,2060,0,15,81,18,36,56,8,14,0,0,0,0,0,0,0,0,2,4,6,3,14,9,12,14,13,19,3,2,3,5,4,1,6,0,101,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,8,21,15,9,2,45,1,0,0,0,1,6,0,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109,4,1,0,0,0,0,0,1,1,1,0.0,114,1.4795645096861574,2,0.456,0.462,0.393,0,0,0,0,0.0,0.0,0.0,131.342,259.867,2.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.862,1041.083,1.183,0.0,0.0,0.0,75.603,193.583,1.767,0.0,0.0,0.0,7.819,45.317,0.417,0.0,0.0,0.0,354.077,1481.917,0.7,0.0,0.0,0.0,70.55,412.667,1.217,0.0,0.0,0.0,176.499,765.35,1.183,0.0,0.0,0.0,97.262,1041.083,0.417,0.0,0.0,0.0,277.381,1208.217,0.7,0.0,0.0,0.0,136.371,1481.917,1.217,0.0,0.0,0.0,45.1,57.867,32.333,182.633,1280.117,0.417,0.0,0.0,0.0,0.0,0.0,0.0,544.102,1079.3,0.8,351.206,1280.117,1.567,83.214,1244.583,0.467,107.965,981.5,0.417,132.713,398.267,1.8,539.292,994.883,0.8,298.526,1280.117,0.667,96.604,1244.583,0.417,131.337,380.317,3.117,167.417,398.267,1.8,0,0,12,17,35,35,15,6,32,58,13,5,4832,4832,0.054,0.079,0.07,0.078,0.093,0.071,0.122,0.08,0.078,0.097,0.074,0.076,5,1,5.0,0,0,0,0.0,0.0,114,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,37.0,5.0,2.0,15.4,18.5
1025703,417,455,112,168,224,0,528,344,167,102,0,537,1,40,47,35305,15708,19597,0,263,390,219,398,244,82,148,0,0,0,0,0,0,2,2,58,68,74,59,40,57,77,65,67,84,71,81,42,18,7,0,29,0,742,1,0,0,0,1,0,99,0,0,0,0,0,0,0,0,0,0,82,231,167,115,83,46,44,27,14,12,5,7,16,10,4,1,0,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,3,206,0,4140,0,0,0,15,5,3,0.0,872,1.8955483729361,2,0.478,0.269,0.4,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.412,2826.583,0.667,0.0,0.0,0.0,37.324,121.25,0.983,0.0,0.0,0.0,126.569,359.683,3.65,0.0,0.0,0.0,66.715,378.867,0.7,0.0,0.0,0.0,95.213,227.033,3.15,0.0,0.0,0.0,668.008,2826.583,0.667,0.0,0.0,0.0,128.83,1162.35,0.983,0.0,0.0,0.0,93.322,359.683,3.65,0.0,0.0,0.0,86.751,378.867,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.141,804.733,0.15,0.0,0.0,0.0,149.729,524.533,0.917,54.355,804.733,0.317,16.099,105.9,0.383,14.148,123.117,0.35,12.931,104.7,0.15,15.753,176.033,0.233,81.5,804.733,0.317,15.735,123.117,0.383,12.425,104.7,0.35,13.34,77.117,0.15,60.855,176.033,5.033,0,4,200,99,199,222,148,130,230,293,212,7,5047,5047,0.054,0.093,0.197,0.092,0.092,0.071,0.072,0.066,0.092,0.104,0.084,0.097,33,5,6.6,4140,0,4140,1.0,0.0,617,0,254,0,0,0,1,0.7075688073394495,0.0,0.29128440366972475,0.0,0.0,0.0,0.0011467889908256881,714.0,158.0,5.0,2.0,142.8,79.0
1025725,116,113,43,57,79,0,205,24,72,13,0,1889,2,127,233,29198,12552,16646,0,65,133,31,57,50,7,115,0,0,0,0,0,0,0,3,3,16,22,21,27,11,28,17,28,22,16,3,8,2,2,0,11,0,157,1,0,0,2,4,0,54,0,0,0,0,0,0,0,0,0,0,7,27,30,18,18,14,12,12,6,11,4,7,13,17,7,3,5,2,2,0,3,2,2,2,2,0,2,1,0,0,0,0,0,0,0,0,0,217,0,12,0,0,0,0,0,10,1,1,0.0,229,1.615871800501112,2,0.507,0.371,0.43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.136,923.283,1.9,0.0,0.0,0.0,8.872,15.65,0.967,0.0,0.0,0.0,179.114,1280.133,1.9,0.0,0.0,0.0,38.932,146.283,0.833,0.0,0.0,0.0,303.966,596.45,11.483,0.0,0.0,0.0,471.421,923.283,49.65,0.0,0.0,0.0,18.167,71.417,0.967,0.0,0.0,0.0,130.752,1280.133,1.267,0.0,0.0,0.0,122.793,596.45,0.833,0.0,0.0,0.0,0.0,0.0,0.0,92.082,993.8,0.917,0.0,0.0,0.0,531.239,818.533,12.217,234.531,993.8,1.217,71.829,898.033,0.917,35.706,176.45,1.0,47.792,468.633,1.283,94.537,248.767,1.167,373.605,911.0,3.95,86.187,993.8,0.917,40.623,468.633,1.0,75.245,248.767,1.167,63.216,124.25,2.183,0,3,41,48,56,66,15,22,81,95,29,2,4866,4866,0.054,0.081,0.197,0.092,0.092,0.071,0.083,0.082,0.092,0.104,0.084,0.076,10,1,10.0,0,0,0,0.0,0.0,228,0,0,0,0,0,1,0.9956331877729258,0.0,0.0,0.0,0.0,0.0,0.004366812227074236,194.0,35.0,5.0,2.0,38.8,17.5
1025732,1,14,1,13,14,0,6,9,6,8,0,132,1,29,38,435,23,412,0,6,9,0,5,2,6,2,0,0,0,0,0,0,0,0,0,1,1,4,1,0,1,2,3,2,0,0,0,0,0,0,6,0,6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,6,4,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,1,1,0.0,15,1.1359539263004836,2,0.067,1.0,0.071,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.394,931.283,0.1,0.0,0.0,0.0,399.343,1002.45,2.433,0.0,0.0,0.0,52.939,154.017,2.167,0.0,0.0,0.0,61.402,147.067,2.75,0.0,0.0,0.0,68.084,92.85,43.317,0.0,0.0,0.0,444.713,813.6,0.1,0.0,0.0,0.0,367.037,1002.45,2.433,0.0,0.0,0.0,50.023,154.017,2.167,0.0,0.0,0.0,77.203,145.267,13.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.484,4704.75,0.017,0.0,0.0,0.0,0.0,0.0,0.0,1189.334,1372.7,1005.967,1380.208,3983.883,28.45,1500.6,2770.633,333.817,1275.897,4704.75,0.017,0.0,0.0,0.0,1005.967,1005.967,1005.967,1378.707,3983.883,28.45,1360.16,4704.75,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,5,3,5,0,1,6,8,0,0,2290,2290,0.088,0.085,0.135,0.09,0.084,0.071,0.122,0.114,0.093,0.072,0.089,0.133,10,1,10.0,0,0,0,0.0,0.0,14,0,0,0,0,0,1,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,14.0,1.0,5.0,1.0,2.8,1.0
1025740,122,54,83,24,100,0,163,13,100,2,0,1416,4,140,223,24702,18314,6388,0,61,92,23,30,53,3,90,0,0,0,0,0,0,0,5,3,15,15,23,13,2,18,25,23,11,12,5,4,0,1,1,2,0,140,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,3,15,15,20,17,16,11,10,9,3,3,1,12,6,4,5,2,2,7,2,5,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,130,25,21,0,0,0,0,0,3,1,1,0.0,176,1.803711422378808,2,0.693,0.68,0.776,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.035,879.133,0.383,0.0,0.0,0.0,632.636,1298.9,4.883,0.0,0.0,0.0,118.122,1151.983,0.483,0.0,0.0,0.0,183.905,1241.517,0.5,0.0,0.0,0.0,243.874,545.55,0.667,0.0,0.0,0.0,363.542,713.433,13.65,0.0,0.0,0.0,321.068,1298.9,0.383,0.0,0.0,0.0,144.725,1241.517,0.483,0.0,0.0,0.0,243.874,545.55,0.667,0.0,0.0,0.0,0.0,0.0,0.0,118.0,2384.5,0.467,0.0,0.0,0.0,795.254,2384.5,20.583,212.909,994.85,0.467,73.473,839.317,2.017,106.088,1172.3,1.5,42.926,251.883,2.117,95.399,258.717,4.317,399.042,2384.5,3.3,78.066,935.333,0.467,79.651,1172.3,1.5,60.941,258.717,4.317,160.317,175.717,144.917,0,5,33,36,45,46,11,23,53,77,21,2,2655,2655,0.088,0.079,0.07,0.074,0.092,0.071,0.072,0.082,0.092,0.104,0.074,0.08,3,1,3.0,0,0,0,0.0,0.0,176,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,61.0,5.0,2.0,23.0,30.5
1025747,151,55,23,12,24,0,200,6,24,2,0,2251,1,279,429,57487,41955,15532,0,81,83,42,35,26,13,132,0,0,0,0,0,0,3,9,14,20,16,19,13,14,12,16,16,12,13,8,6,6,9,0,1,0,204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,21,7,11,8,12,6,9,6,5,3,9,8,8,5,4,2,5,9,3,4,7,10,5,5,3,1,3,0,0,0,0,0,0,0,0,180,15,11,0,7510,0,0,0,6,1,1,0.0,206,1.0555039194122164,2,0.733,0.152,0.657,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.746,1316.217,7.117,0.0,0.0,0.0,329.483,329.483,329.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10420.233,10420.233,10420.233,0.0,0.0,0.0,626.45,626.45,626.45,0.0,0.0,0.0,589.746,1316.217,7.117,0.0,0.0,0.0,329.483,329.483,329.483,0.0,0.0,0.0,10420.233,10420.233,10420.233,0.0,0.0,0.0,626.45,626.45,626.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.713,1505.15,0.383,0.0,0.0,0.0,409.249,1213.033,3.117,127.037,1505.15,0.533,73.174,905.533,0.917,66.634,1108.2,0.483,65.298,403.4,0.383,65.451,314.9,0.4,197.003,1213.033,0.683,85.391,1505.15,0.483,68.348,1108.2,0.517,65.661,403.4,0.383,77.511,314.9,4.55,0,12,50,32,42,41,29,46,62,56,33,9,19,19,0.13,0.079,0.07,0.092,0.093,0.071,0.042,0.082,0.081,0.097,0.074,0.077,4,1,4.0,7510,0,7510,1.0,0.0,182,0,0,0,23,0,1,0.883495145631068,0.0,0.0,0.0,0.11165048543689321,0.0,0.0048543689320388345,152.0,54.0,5.0,2.0,30.4,27.0
1025759,72,87,29,53,66,0,151,8,58,8,0,7023,3,235,775,37432,23926,13506,5,45,56,53,41,35,26,57,0,1,0,1,1,2,0,1,7,11,15,11,14,9,12,10,7,4,17,14,9,4,5,4,2,0,115,3,0,1,1,6,0,29,0,0,0,0,0,0,0,2,0,0,26,21,20,13,12,10,7,7,5,1,3,2,4,1,2,1,4,0,6,0,0,1,1,2,1,3,1,0,1,0,0,2,0,1,1,0,0,151,4,4,0,0,0,0,0,4,1,1,1.0,159,1.6054391706554842,2,0.453,0.403,0.354,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5546.167,5546.167,5546.167,0.0,0.0,0.0,370.284,740.3,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2095.578,5546.167,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.788,1029.283,0.667,175.333,410.033,38.833,178.217,462.85,21.017,257.058,957.1,1.533,136.613,1029.283,2.85,90.006,285.933,4.183,88.006,374.067,0.667,84.008,508.567,2.117,235.43,831.817,6.533,171.73,1029.283,1.533,88.581,285.933,0.667,79.76,374.067,0.967,144.174,508.567,4.25,3,3,33,25,31,28,36,19,49,33,44,9,3757,3757,0.08,0.081,0.135,0.092,0.101,0.154,0.083,0.082,0.081,0.097,0.085,0.077,9,1,9.0,0,0,0,0.0,0.0,159,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,23.0,5.0,2.0,27.2,11.5
1025770,96,118,32,41,51,0,202,12,49,5,0,310,2,49,52,10696,5244,5452,9,45,64,96,89,58,16,51,4,1,3,0,1,0,0,0,4,5,17,19,13,9,8,17,6,11,19,25,32,12,3,5,5,0,187,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,16,48,41,20,26,12,9,4,8,5,2,3,7,5,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,81,12,0,0,0,0,0,5,1,1,0.0,214,1.4302196662430868,2,0.449,0.333,0.438,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.375,590.95,19.8,0.0,0.0,0.0,354.558,1093.7,0.75,0.0,0.0,0.0,180.461,1112.7,1.167,0.0,0.0,0.0,204.077,1246.917,2.783,0.0,0.0,0.0,114.844,561.983,3.133,0.0,0.0,0.0,305.375,590.95,19.8,0.0,0.0,0.0,253.426,1093.7,0.75,0.0,0.0,0.0,212.257,1246.917,1.167,0.0,0.0,0.0,99.762,329.683,3.133,0.0,0.0,0.0,210.029,561.983,18.367,0.0,0.0,0.0,97.539,1159.0,0.383,144.248,482.717,5.5,0.0,0.0,0.0,240.749,879.367,0.6,71.91,849.917,0.45,124.072,1159.0,1.6,84.294,554.95,0.783,50.709,552.45,0.383,296.086,611.5,0.6,113.696,879.367,0.45,119.62,1159.0,1.4,51.322,552.45,0.383,121.764,227.9,15.05,9,0,26,32,34,36,77,9,58,42,88,8,1348,1348,0.087,0.093,0.091,0.074,0.101,0.154,0.122,0.066,0.081,0.097,0.074,0.097,7,1,7.0,0,0,0,0.0,0.0,214,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,60.0,5.0,2.0,30.8,30.0
1025783,42,46,13,15,19,0,88,0,19,0,0,1399,6,70,179,6207,2992,3215,0,51,15,22,39,18,13,18,0,0,0,0,0,0,0,12,14,6,8,11,4,2,0,0,2,7,4,4,5,4,5,0,1,0,81,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,13,29,10,10,6,2,1,2,2,0,4,1,2,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,1,1,1,0.0,88,1.009146762739101,2,0.477,0.31,0.464,0,0,0,0,0.0,0.0,0.0,63.328,182.117,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.358,794.517,50.267,0.0,0.0,0.0,228.64,1451.45,1.617,0.0,0.0,0.0,34.985,157.733,1.0,0.0,0.0,0.0,190.863,1427.833,1.35,0.0,0.0,0.0,170.597,1251.733,0.833,0.0,0.0,0.0,794.517,794.517,794.517,0.0,0.0,0.0,198.535,1451.45,1.583,0.0,0.0,0.0,102.941,1427.833,1.0,0.0,0.0,0.0,165.562,1251.733,0.833,0.0,0.0,0.0,112.097,301.383,5.733,240.319,2740.85,0.167,0.0,0.0,0.0,270.645,1348.3,0.167,407.757,2740.85,0.333,112.913,766.35,0.45,169.825,314.8,24.85,174.946,421.733,0.8,122.545,845.85,0.383,426.562,2740.85,0.167,128.169,766.35,0.45,200.4,421.733,0.8,134.238,845.85,0.833,78.893,211.467,0.383,0,12,28,15,2,13,18,32,25,9,17,5,5207,5207,0.054,0.078,0.059,0.088,0.097,0.071,0.042,0.066,0.084,0.072,0.084,0.076,1,1,1.0,0,0,0,0.0,0.0,88,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,21.0,5.0,2.0,13.4,10.5
1025784,20,27,10,13,17,0,47,0,17,0,0,1289,8,162,247,7651,1578,6073,0,29,11,7,11,7,1,28,0,0,0,0,0,0,0,12,3,6,3,5,6,3,1,0,1,0,0,3,3,1,0,0,0,1,42,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,6,5,6,1,0,1,3,2,1,3,3,3,1,1,2,1,0,1,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,1,1,1,0.0,47,1.1337162377034231,2,0.426,0.5,0.435,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.383,716.383,716.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.25,2419.867,12.633,0.0,0.0,0.0,1202.625,1976.067,429.183,0.0,0.0,0.0,725.43,1879.0,2.05,0.0,0.0,0.0,716.383,716.383,716.383,0.0,0.0,0.0,12.633,12.633,12.633,0.0,0.0,0.0,2419.867,2419.867,2419.867,0.0,0.0,0.0,805.51,1976.067,2.05,0.0,0.0,0.0,1002.425,1879.0,125.85,0.0,0.0,0.0,403.294,3665.783,0.367,0.0,0.0,0.0,432.294,1318.417,0.483,632.356,3665.783,0.833,79.05,277.883,3.517,52.317,144.133,0.367,0.0,0.0,0.0,670.988,1883.217,16.683,513.512,3665.783,0.483,172.161,1130.467,0.367,144.133,144.133,144.133,670.988,1883.217,16.683,0.0,0.0,0.0,0,12,12,11,4,1,7,21,17,2,7,0,2598,2598,0.088,0.08,0.059,0.074,0.085,0.071,0.042,0.08,0.084,0.078,0.128,0.087,1,1,1.0,0,0,0,0.0,0.0,47,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,6.0,5.0,2.0,8.2,3.0
1025792,172,247,48,78,99,10,406,3,90,3,7,4723,7,93,253,39384,19337,20047,0,186,203,30,129,87,32,171,0,0,0,0,0,0,0,2,43,43,55,43,15,3,33,39,63,50,12,10,8,0,0,0,10,2,394,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,0,0,32,76,53,29,37,21,18,22,14,14,8,16,14,17,14,6,5,6,4,4,0,4,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,415,0,4,0,0,0,0,0,11,1,1,0.0,419,1.541055593202713,2,0.411,0.279,0.381,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.944,1521.733,4.8,0.0,0.0,0.0,1259.0,1628.083,889.917,0.0,0.0,0.0,1677.75,1677.75,1677.75,0.0,0.0,0.0,1654.642,1687.583,1621.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.688,1521.733,4.8,0.0,0.0,0.0,1652.916,1677.75,1628.083,0.0,0.0,0.0,1621.7,1621.7,1621.7,0.0,0.0,0.0,1687.583,1687.583,1687.583,49.974,1476.717,0.233,0.0,0.0,0.0,804.825,836.933,772.717,78.365,1070.133,0.233,16.713,106.417,0.283,42.855,223.383,0.983,26.688,1476.717,0.417,43.824,131.65,1.917,119.988,909.433,0.233,29.198,1070.133,0.283,32.175,1476.717,0.417,37.026,131.65,1.917,0.0,0.0,0.0,0,2,141,58,75,125,18,88,116,185,30,0,5427,5427,0.054,0.093,0.091,0.092,0.092,0.071,0.083,0.066,0.092,0.104,0.084,0.076,5,1,5.0,0,0,0,0.0,0.0,419,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,61.0,5.0,2.0,71.6,30.5
1025807,35,33,19,20,28,0,60,8,28,6,0,1175,8,170,250,11622,4531,7091,0,22,24,22,20,8,8,32,0,0,0,0,0,0,0,2,5,4,7,4,2,5,6,4,4,3,2,7,10,3,0,0,1,0,60,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,11,9,2,2,4,2,2,0,2,1,1,3,1,0,3,2,3,3,1,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,49,0,19,0,0,0,0,0,0,4,3,0.0,68,1.3083465065061513,2,0.515,0.543,0.487,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1095.457,2554.283,15.85,0.0,0.0,0.0,229.471,1084.667,3.567,0.0,0.0,0.0,105.633,125.35,77.95,0.0,0.0,0.0,247.813,1162.967,2.85,0.0,0.0,0.0,214.477,1446.0,10.5,0.0,0.0,0.0,1493.583,1493.583,1493.583,0.0,0.0,0.0,445.996,2554.283,3.567,0.0,0.0,0.0,260.922,1162.967,37.5,0.0,0.0,0.0,212.524,1446.0,2.85,0.0,0.0,0.0,412.216,1493.583,14.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.929,1448.9,1.617,0.0,0.0,0.0,711.016,719.3,702.733,608.141,1277.617,8.15,115.855,240.383,41.95,203.14,1065.517,4.117,274.943,1110.6,33.733,196.87,1448.9,1.617,737.015,1277.617,8.15,222.792,1228.833,4.117,277.348,1110.6,5.167,185.851,1448.9,1.617,0.0,0.0,0.0,0,2,16,6,15,9,20,11,18,17,22,0,5431,5431,0.054,0.087,0.135,0.081,0.093,0.071,0.083,0.08,0.081,0.093,0.097,0.078,6,4,1.5,0,0,0,0.0,0.0,63,0,0,0,5,0,0,0.9264705882352942,0.0,0.0,0.0,0.07352941176470588,0.0,0.0,45.0,23.0,5.0,2.0,9.0,11.5
