开始日期,2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
截止日期,2025-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收盘价,close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
日期,农林牧渔(申万),基础化工(申万),钢铁(申万),有色金属(申万),电子(申万),家用电器(申万),食品饮料(申万),纺织服饰(申万),轻工制造(申万),医药生物(申万),公用事业(申万),交通运输(申万),房地产(申万),商贸零售(申万),社会服务(申万),综合(申万),建筑材料(申万),建筑装饰(申万),电力设备(申万),国防军工(申万),计算机(申万),传媒(申万),通信(申万),银行(申万),非银金融(申万),汽车(申万),机械设备(申万),煤炭(申万),石油石化(申万),环保(申万),美容护理(申万)
2025-12-14,2944.1000,4100.5700,2540.9800,7755.2700,6466.5500,9086.2600,16511.9900,1638.9400,2365.6000,8280.5500,2481.7500,2220.2600,2179.8700,2305.3200,8690.8100,3920.6300,5178.5100,2089.2800,10102.7000,1785.9500,5075.1400,805.5000,5409.7200,4142.6700,1991.9700,7662.0000,2063.4100,2782.1000,2374.7200,1944.3700,4290.8000
2025-12-15,2980.6200,4127.1900,2564.1200,7715.8400,6309.8800,9098.7700,16622.8900,1641.9300,2364.5500,8182.8500,2480.6500,2229.4600,2159.8800,2339.6400,8645.0900,3875.4900,5225.4700,2086.5700,9986.5500,1800.6900,5010.8800,792.3500,5307.4300,4139.1200,2023.7100,7585.2900,2035.2800,2785.5700,2388.9100,1939.5600,4283.2700
2025-12-16,2964.8600,4057.9500,2519.0500,7499.0700,6214.9500,9039.9400,16619.9300,1623.4800,2332.8900,8041.8900,2451.5100,2220.0600,2137.6600,2370.4300,8656.0000,3766.5700,5148.7500,2055.3500,9721.0900,1775.3200,4949.8500,773.2200,5150.7800,4116.5600,2011.1500,7534.0800,1989.6600,2750.5600,2361.4700,1907.9800,4311.7300
2025-12-17,2948.7500,4145.2000,2551.1600,7726.3000,6369.0800,9114.5800,16696.1100,1631.6500,2336.9800,8140.2600,2457.5800,2242.8500,2139.5300,2374.7300,8745.3100,3820.1200,5179.9500,2061.5900,9924.0000,1771.8200,5024.5900,788.1500,5411.7000,4121.3500,2049.9700,7591.8100,2020.4300,2747.4100,2379.7900,1909.9700,4347.5800
2025-12-18,2943.6700,4147.9800,2545.8700,7720.8300,6272.8100,9062.1300,16640.8200,1643.9800,2357.0000,8165.0900,2460.1400,2254.6900,2128.0900,2372.0100,8744.4700,3776.8100,5165.3800,2064.7400,9703.8600,1787.8200,5000.2400,793.2500,5326.3800,4202.6500,2040.7400,7542.9000,2007.4300,2799.4600,2409.6200,1909.8700,4333.1400
2025-12-19,2969.7800,4206.2000,2594.1500,7868.8400,6254.5400,9100.7000,16685.0800,1674.6800,2408.1700,8269.0400,2467.1600,2265.4600,2170.8600,2458.7900,8921.6300,3860.6600,5211.8800,2087.1600,9787.3300,1813.1900,5040.4800,804.0800,5361.7800,4183.9800,2049.6600,7654.1400,2031.2100,2791.3700,2412.6500,1949.2500,4413.8000
2025-12-20,2969.7800,4206.2000,2594.1500,7868.8400,6254.5400,9100.7000,16685.0800,1674.6800,2408.1700,8269.0400,2467.1600,2265.4600,2170.8600,2458.7900,8921.6300,3860.6600,5211.8800,2087.1600,9787.3300,1813.1900,5040.4800,804.0800,5361.7800,4183.9800,2049.6600,7654.1400,2031.2100,2791.3700,2412.6500,1949.2500,4413.8000
2025-12-21,2969.7800,4206.2000,2594.1500,7868.8400,6254.5400,9100.7000,16685.0800,1674.6800,2408.1700,8269.0400,2467.1600,2265.4600,2170.8600,2458.7900,8921.6300,3860.6600,5211.8800,2087.1600,9787.3300,1813.1900,5040.4800,804.0800,5361.7800,4183.9800,2049.6600,7654.1400,2031.2100,2791.3700,2412.6500,1949.2500,4413.8000
2025-12-22,2988.5500,4257.4400,2617.4500,8056.2100,6418.1100,9117.8300,16665.5100,1667.9900,2397.3300,8251.0900,2462.4100,2285.7200,2189.9600,2492.4200,8904.3600,3962.2800,5257.9900,2097.6300,9890.3300,1823.5100,5073.1500,799.1500,5591.4000,4162.1200,2050.1900,7722.0600,2054.5700,2801.2000,2443.2500,1950.2200,4393.7600
2025-12-23,2970.6700,4266.7800,2610.2700,8090.2000,6455.5000,9091.9200,16581.7300,1657.6300,2384.9500,8213.9900,2459.1900,2273.3700,2172.0700,2452.4900,8719.7400,3960.0900,5304.2100,2098.7900,10001.0500,1797.5600,5020.0600,797.1700,5561.7800,4177.6000,2053.9900,7648.5700,2054.5300,2790.3900,2450.6100,1945.7500,4321.0800
2025-12-24,2945.5500,4327.7600,2629.7900,8139.5200,6592.4800,9097.2100,16521.4600,1670.0700,2425.2100,8233.3100,2472.4400,2276.2200,2186.6600,2453.3200,8787.3500,4009.8300,5395.4400,2118.5700,10104.4400,1849.3500,5088.3500,797.2100,5624.0500,4164.9000,2060.1400,7707.5100,2085.0800,2770.8900,2466.4900,1972.6700,4354.4500
2025-12-25,2962.8400,4357.9000,2642.3100,8076.7900,6611.7000,9160.0400,16661.8700,1685.5900,2463.7200,8281.8200,2479.1200,2289.7000,2203.4900,2441.7400,8819.5500,3965.0100,5430.9400,2130.7200,10170.4000,1903.2200,5131.4100,803.0600,5614.1900,4157.5000,2082.3500,7820.4000,2116.6300,2764.2500,2474.1100,1986.6600,4372.7100
2025-12-26,2977.3100,4384.2200,2677.8400,8374.4700,6564.9400,9149.8500,16592.0300,1684.9000,2448.7700,8254.2600,2487.6900,2296.4800,2212.3400,2462.7300,8827.6300,3946.6000,5449.4300,2134.4200,10312.6800,1922.0100,5151.5800,802.6300,5580.2300,4141.6000,2092.5800,7863.7500,2122.6600,2772.2900,2489.2800,1986.6700,4366.1300
2025-12-27,2977.3100,4384.2200,2677.8400,8374.4700,6564.9400,9149.8500,16592.0300,1684.9000,2448.7700,8254.2600,2487.6900,2296.4800,2212.3400,2462.7300,8827.6300,3946.6000,5449.4300,2134.4200,10312.6800,1922.0100,5151.5800,802.6300,5580.2300,4141.6000,2092.5800,7863.7500,2122.6600,2772.2900,2489.2800,1986.6700,4366.1300
2025-12-28,2977.3100,4384.2200,2677.8400,8374.4700,6564.9400,9149.8500,16592.0300,1684.9000,2448.7700,8254.2600,2487.6900,2296.4800,2212.3400,2462.7300,8827.6300,3946.6000,5449.4300,2134.4200,10312.6800,1922.0100,5151.5800,802.6300,5580.2300,4141.6000,2092.5800,7863.7500,2122.6600,2772.2900,2489.2800,1986.6700,4366.1300
2025-12-29,2998.5300,4365.7400,2669.2100,8210.9800,6588.2800,9127.0800,16415.8300,1679.8700,2444.9500,8167.9300,2456.9300,2289.9000,2199.3400,2445.4000,8773.2700,3920.3400,5388.8600,2140.0800,10196.2300,1949.4600,5159.5400,800.9300,5555.9900,4184.2200,2077.2800,7895.9600,2125.3800,2775.1500,2526.0400,1970.8600,4331.8500
2025-12-30,3014.3900,4385.3200,2658.9400,8318.2400,6621.6800,9214.8300,16314.3100,1682.6300,2436.7200,8120.9200,2428.8400,2265.7500,2172.5100,2407.3400,8674.0800,3959.9700,5361.9200,2116.4100,10179.5600,1939.4000,5168.3100,807.2900,5576.5400,4178.0000,2063.6000,8002.5700,2152.7700,2766.2300,2592.4900,1955.7400,4339.1300
2025-12-31,2981.2000,4372.3900,2660.3900,8408.5900,6554.1900,9213.9200,16217.8100,1692.1300,2434.8500,8084.6100,2420.0200,2280.3200,2197.0900,2422.5900,8764.4200,3923.1800,5362.8500,2124.9800,10088.2300,1980.6800,5211.2600,819.6900,5501.5200,4183.0000,2054.1400,7976.9000,2150.7300,2751.8100,2586.7400,1958.5000,4375.5800
