customer_id,gender,age,city,signup_date,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date,loyalty_points,churned,rating,rating_date,delivery_status
C4218,Male,Senior,Karachi,9/4/2023,O8218,3/17/2024,Subway,Fries,Dessert,2,387.95,Wallet,47,5/6/2025,347,Inactive,2,12/5/2024,Delivered
C2231,Female,Adult,Multan,11/26/2024,O6231,3/17/2024,Subway,Fries,Fast Food,2,665.96,Card,18,7/19/2025,265,Inactive,4,11/8/2024,Delayed
C1095,Other,Senior,Multan,9/25/2023,O5095,3/17/2024,Burger King,Pasta,Continental,5,1215.95,Cash,31,3/21/2025,29,Inactive,4,4/8/2025,Cancelled
C4459,Other,Teenager,Peshawar,9/23/2024,O8459,3/18/2024,KFC,Sandwich,Italian,1,609.81,Wallet,12,8/21/2025,80,Active,3,3/7/2025,Delivered
C2286,Female,Adult,Multan,3/2/2024,O6286,3/18/2024,Subway,Burger,Fast Food,3,345.92,Cash,20,9/24/2024,352,Active,4,10/1/2024,Cancelled
C1504,Female,Adult,Peshawar,2/5/2024,O5504,3/18/2024,Subway,Pasta,Chinese,3,1037.31,Cash,42,9/5/2024,88,Inactive,2,3/17/2025,Delivered
C3654,Female,Teenager,Multan,11/10/2023,O7654,3/18/2024,Subway,Pasta,Fast Food,4,1302.37,Cash,10,3/23/2025,247,Inactive,2,5/30/2025,Cancelled
C1527,Male,Adult,Islamabad,11/24/2023,O5527,3/18/2024,KFC,Burger,Fast Food,4,880.77,Wallet,32,8/13/2025,335,Inactive,3,12/16/2024,Cancelled
C6783,Male,Adult,Karachi,6/14/2025,O10783,3/18/2024,Subway,Pizza,Chinese,1,632.37,Card,49,8/7/2025,353,Active,5,1/16/2025,Delayed
C4151,Male,Teenager,Islamabad,6/29/2024,O8151,3/18/2024,KFC,Fries,Italian,1,466.39,Card,20,2/8/2025,282,Inactive,4,2/4/2025,Delivered
C2076,Female,Senior,Lahore,10/10/2024,O6076,3/18/2024,Subway,Pasta,Fast Food,3,662.32,Card,27,5/25/2025,134,Active,3,4/30/2025,Delivered
C1608,Other,Adult,Multan,4/26/2024,O5608,3/19/2024,McDonald's,Fries,Chinese,2,1219.27,Wallet,4,12/28/2024,330,Active,4,6/27/2025,Cancelled
C5910,Male,Adult,Islamabad,4/12/2025,O9910,3/19/2024,Pizza Hut,Sandwich,Continental,4,910.65,Cash,37,6/3/2025,468,Inactive,1,9/11/2024,Delayed
C3021,Male,Teenager,Multan,3/19/2025,O7021,3/19/2024,McDonald's,Fries,Dessert,5,267.73,Cash,32,10/16/2024,283,Active,3,11/5/2024,Cancelled
C5747,Female,Adult,Multan,2/24/2024,O9747,3/19/2024,Pizza Hut,Sandwich,Continental,4,181.72,Cash,10,5/23/2025,213,Active,3,4/10/2025,Delayed
C5985,Female,Teenager,Peshawar,12/16/2024,O9985,3/19/2024,McDonald's,Pasta,Continental,5,696.94,Wallet,7,9/8/2024,12,Active,1,2/24/2025,Delivered
C6004,Male,Adult,Lahore,8/4/2025,O10004,3/19/2024,KFC,Burger,Chinese,3,702.15,Wallet,50,10/8/2024,167,Inactive,4,12/8/2024,Cancelled
C2330,Other,Adult,Karachi,2/28/2025,O6330,3/19/2024,Pizza Hut,Pizza,Chinese,3,322.95,Cash,11,1/9/2025,166,Inactive,3,7/26/2025,Delivered
C3471,Male,Adult,Peshawar,9/16/2023,O7471,3/20/2024,Burger King,Pizza,Chinese,5,1292.82,Card,19,11/19/2024,64,Inactive,1,4/25/2025,Delayed
C1627,Male,Adult,Peshawar,12/7/2023,O5627,3/20/2024,Pizza Hut,Pasta,Dessert,4,343.08,Cash,6,9/9/2024,109,Active,1,3/4/2025,Delivered
C3726,Other,Adult,Peshawar,9/26/2024,O7726,3/20/2024,McDonald's,Burger,Dessert,4,514.51,Card,5,3/23/2025,77,Inactive,1,11/18/2024,Cancelled
C6385,Other,Teenager,Lahore,9/4/2024,O10385,3/20/2024,KFC,Pizza,Italian,1,754.68,Wallet,11,3/15/2025,329,Active,1,12/15/2024,Cancelled
C4923,Male,Teenager,Multan,2/25/2025,O8923,3/20/2024,McDonald's,Pasta,Dessert,3,1274.73,Wallet,48,11/1/2024,415,Active,5,6/17/2025,Cancelled
C3419,Other,Adult,Peshawar,5/1/2024,O7419,3/20/2024,Subway,Pasta,Chinese,3,1404.24,Wallet,23,5/25/2025,350,Inactive,4,7/19/2025,Cancelled
C1298,Other,Senior,Karachi,5/31/2024,O5298,3/21/2024,Burger King,Burger,Italian,5,249.79,Card,16,11/10/2024,236,Inactive,5,5/9/2025,Delayed
C2995,Other,Adult,Peshawar,11/25/2023,O6995,3/21/2024,Pizza Hut,Pasta,Fast Food,2,1350.08,Cash,8,10/25/2024,28,Inactive,3,5/19/2025,Delivered
C5199,Female,Adult,Islamabad,2/24/2024,O9199,3/21/2024,McDonald's,Burger,Italian,4,716.08,Cash,34,5/30/2025,136,Active,4,4/4/2025,Cancelled
C1224,Male,Adult,Lahore,7/4/2025,O5224,3/21/2024,Pizza Hut,Pizza,Chinese,4,264.66,Card,21,11/11/2024,321,Active,5,5/24/2025,Delayed
C6317,Female,Senior,Lahore,4/2/2025,O10317,3/21/2024,McDonald's,Sandwich,Italian,2,566.9,Wallet,32,1/14/2025,243,Active,1,1/10/2025,Delayed
C4328,Female,Senior,Lahore,2/13/2025,O8328,3/21/2024,Pizza Hut,Burger,Continental,1,1029.2,Card,37,8/13/2025,200,Inactive,3,9/26/2024,Delivered
C1225,Male,Teenager,Karachi,4/28/2024,O5225,3/22/2024,Pizza Hut,Pasta,Fast Food,1,663.09,Cash,39,9/18/2024,327,Inactive,5,11/23/2024,Delivered
C2535,Male,Teenager,Multan,6/11/2025,O6535,3/22/2024,Burger King,Fries,Chinese,1,693.19,Card,17,8/19/2025,495,Inactive,5,6/22/2025,Cancelled
C3966,Other,Teenager,Lahore,10/21/2024,O7966,3/22/2024,Pizza Hut,Sandwich,Dessert,1,856.76,Cash,41,6/25/2025,214,Inactive,3,1/18/2025,Cancelled
C3727,Male,Adult,Islamabad,7/5/2025,O7727,3/22/2024,Burger King,Sandwich,Continental,1,885.37,Card,5,4/23/2025,148,Active,3,2/20/2025,Delayed
C1187,Female,Teenager,Peshawar,8/16/2024,O5187,3/22/2024,KFC,Pasta,Continental,1,540.87,Cash,33,11/14/2024,438,Inactive,2,3/11/2025,Cancelled
C5916,Male,Adult,Peshawar,2/18/2025,O9916,3/22/2024,Burger King,Pasta,Chinese,3,1147.9,Wallet,50,7/30/2025,257,Active,4,12/6/2024,Delayed
C1063,Male,Senior,Lahore,9/17/2023,O5063,3/22/2024,McDonald's,Burger,Chinese,3,559.13,Cash,17,1/12/2025,306,Active,5,3/23/2025,Cancelled
C3119,Male,Teenager,Islamabad,7/28/2025,O7119,3/22/2024,KFC,Burger,Dessert,2,761.89,Card,47,10/28/2024,479,Active,4,7/13/2025,Delayed
C1754,Other,Adult,Karachi,1/15/2024,O5754,3/22/2024,Pizza Hut,Fries,Continental,1,380.58,Card,19,9/29/2024,8,Inactive,3,1/19/2025,Delivered
C4030,Male,Adult,Karachi,2/16/2025,O8030,3/23/2024,KFC,Burger,Continental,5,301.69,Wallet,46,8/17/2025,367,Active,2,1/31/2025,Cancelled
C4105,Other,Senior,Peshawar,8/1/2024,O8105,3/23/2024,Burger King,Burger,Dessert,2,1469.53,Wallet,20,4/1/2025,76,Inactive,2,8/10/2025,Delayed
C4316,Male,Adult,Lahore,11/8/2023,O8316,3/23/2024,Pizza Hut,Pasta,Dessert,2,265.29,Cash,30,5/17/2025,383,Active,2,4/15/2025,Cancelled
C1805,Other,Teenager,Islamabad,12/5/2023,O5805,3/23/2024,Subway,Burger,Dessert,3,1248.99,Wallet,49,8/20/2025,372,Inactive,5,5/26/2025,Delivered
C3323,Other,Adult,Karachi,8/5/2024,O7323,3/23/2024,Burger King,Burger,Continental,1,238.13,Cash,15,1/16/2025,451,Active,1,1/19/2025,Delivered
C2943,Female,Teenager,Multan,11/18/2023,O6943,3/23/2024,McDonald's,Burger,Italian,5,1269.83,Card,4,12/24/2024,259,Inactive,3,9/11/2024,Cancelled
C5818,Male,Adult,Multan,6/30/2025,O9818,3/23/2024,McDonald's,Fries,Dessert,5,541.95,Card,26,7/25/2025,444,Active,1,12/21/2024,Delivered
C4096,Male,Teenager,Lahore,6/8/2024,O8096,3/23/2024,Subway,Fries,Dessert,2,649.95,Cash,24,4/21/2025,125,Inactive,4,2/12/2025,Cancelled
C4361,Other,Senior,Peshawar,9/20/2024,O8361,3/23/2024,Subway,Burger,Continental,4,347.58,Card,21,8/14/2025,101,Active,4,10/12/2024,Delivered
C1100,Male,Adult,Karachi,3/24/2024,O5100,3/23/2024,KFC,Pizza,Dessert,1,486.5,Card,29,5/5/2025,305,Inactive,5,7/11/2025,Delayed
C2361,Male,Adult,Peshawar,3/15/2025,O6361,3/23/2024,Subway,Fries,Italian,5,1038.7,Wallet,38,7/9/2025,431,Inactive,4,6/20/2025,Delivered
C4170,Female,Adult,Peshawar,8/26/2024,O8170,3/23/2024,Pizza Hut,Pizza,Dessert,4,648.86,Card,24,6/16/2025,289,Active,4,8/22/2024,Delivered
C3445,Male,Senior,Peshawar,8/20/2024,O7445,3/23/2024,McDonald's,Burger,Chinese,1,1013.21,Cash,4,3/30/2025,45,Active,4,11/25/2024,Delayed
C5855,Female,Senior,Lahore,8/22/2023,O9855,3/24/2024,Pizza Hut,Pasta,Italian,3,344.33,Wallet,9,11/3/2024,348,Active,5,9/17/2024,Delivered
C6002,Other,Senior,Multan,7/16/2025,O10002,3/24/2024,KFC,Fries,Continental,4,1311.76,Wallet,14,12/5/2024,130,Active,5,6/8/2025,Delivered
C2565,Female,Adult,Islamabad,10/2/2023,O6565,3/24/2024,KFC,Burger,Fast Food,3,1312.89,Cash,1,8/26/2024,24,Active,3,12/11/2024,Delivered
C1477,Male,Adult,Peshawar,2/26/2024,O5477,3/24/2024,Subway,Sandwich,Italian,1,478.89,Cash,1,3/5/2025,211,Active,2,12/7/2024,Cancelled
C6130,Male,Adult,Lahore,7/18/2024,O10130,3/24/2024,Pizza Hut,Sandwich,Continental,1,781.67,Cash,19,12/1/2024,372,Inactive,3,6/11/2025,Cancelled
C4720,Female,Teenager,Multan,6/30/2024,O8720,3/24/2024,KFC,Burger,Continental,3,1200.85,Wallet,28,4/18/2025,26,Inactive,1,3/21/2025,Delayed
C6799,Other,Adult,Islamabad,7/9/2025,O10799,3/24/2024,McDonald's,Burger,Dessert,3,1388.46,Cash,31,12/7/2024,151,Inactive,3,6/15/2025,Delivered
C5054,Male,Adult,Islamabad,9/21/2023,O9054,3/25/2024,Pizza Hut,Pizza,Fast Food,2,608.73,Wallet,20,9/12/2024,210,Inactive,3,2/1/2025,Delivered
C2887,Other,Senior,Lahore,10/3/2023,O6887,3/25/2024,Subway,Pizza,Fast Food,3,543.45,Wallet,46,11/7/2024,257,Active,1,10/5/2024,Delivered
C5332,Other,Teenager,Lahore,3/9/2025,O9332,3/25/2024,Burger King,Burger,Fast Food,3,997.42,Card,7,4/14/2025,383,Inactive,4,11/13/2024,Cancelled
C3747,Female,Teenager,Islamabad,5/11/2025,O7747,3/25/2024,Burger King,Fries,Chinese,1,1049.77,Cash,36,6/19/2025,472,Inactive,1,11/24/2024,Delivered
C2778,Other,Senior,Lahore,7/28/2024,O6778,3/25/2024,Subway,Pizza,Chinese,5,1375.95,Cash,23,3/10/2025,53,Active,4,8/21/2024,Delivered
C5170,Other,Senior,Lahore,9/13/2023,O9170,3/25/2024,KFC,Pizza,Chinese,2,487.09,Card,17,9/21/2024,0,Active,3,1/4/2025,Delayed
C3440,Male,Adult,Karachi,6/20/2025,O7440,3/26/2024,Burger King,Fries,Italian,3,486.22,Card,5,4/17/2025,469,Inactive,5,12/6/2024,Delayed
C6216,Other,Senior,Peshawar,7/5/2025,O10216,3/26/2024,Subway,Pasta,Italian,2,602.47,Cash,25,9/28/2024,320,Inactive,4,1/30/2025,Cancelled
C3912,Male,Adult,Islamabad,1/4/2024,O7912,3/26/2024,KFC,Pizza,Continental,2,178.58,Cash,29,2/9/2025,35,Inactive,1,4/8/2025,Delivered
C4810,Female,Teenager,Islamabad,12/15/2023,O8810,3/26/2024,Pizza Hut,Sandwich,Dessert,3,729.52,Cash,21,5/30/2025,69,Active,2,8/20/2025,Cancelled
C1223,Other,Senior,Multan,2/28/2024,O5223,3/27/2024,Burger King,Fries,Continental,2,811.36,Cash,22,10/4/2024,14,Active,1,6/27/2025,Delivered
C5641,Other,Senior,Islamabad,10/13/2023,O9641,3/27/2024,Pizza Hut,Burger,Chinese,4,620.96,Card,17,8/21/2025,206,Active,2,4/9/2025,Cancelled
C3073,Male,Senior,Islamabad,5/23/2025,O7073,3/27/2024,Pizza Hut,Burger,Dessert,2,1004.76,Cash,5,1/23/2025,111,Inactive,5,9/22/2024,Cancelled
C5897,Female,Adult,Multan,9/21/2023,O9897,3/27/2024,KFC,Fries,Dessert,5,526.51,Card,23,11/7/2024,235,Inactive,2,4/19/2025,Delivered
C5737,Female,Teenager,Multan,5/16/2025,O9737,3/27/2024,McDonald's,Pizza,Continental,1,703.07,Wallet,8,4/23/2025,51,Inactive,5,7/21/2025,Delayed
C1760,Male,Adult,Peshawar,7/14/2025,O5760,3/27/2024,Burger King,Pizza,Continental,3,481.97,Card,49,2/28/2025,314,Active,1,11/29/2024,Delivered
C5591,Female,Senior,Multan,2/21/2024,O9591,3/27/2024,KFC,Pizza,Fast Food,4,238.95,Cash,15,6/24/2025,382,Inactive,2,12/2/2024,Delivered
C2445,Other,Senior,Karachi,3/1/2025,O6445,3/27/2024,KFC,Burger,Chinese,3,957.8,Cash,38,2/19/2025,315,Inactive,5,3/7/2025,Cancelled
C5805,Other,Adult,Islamabad,6/17/2024,O9805,3/28/2024,Subway,Pasta,Italian,1,231.35,Wallet,6,10/7/2024,247,Active,2,7/5/2025,Delivered
C6355,Female,Teenager,Karachi,10/16/2024,O10355,3/28/2024,McDonald's,Sandwich,Continental,4,128.63,Cash,23,11/28/2024,154,Active,5,11/15/2024,Delayed
C5872,Other,Teenager,Karachi,6/19/2025,O9872,3/28/2024,Burger King,Burger,Chinese,2,284.9,Wallet,32,3/14/2025,289,Active,4,4/12/2025,Delivered
C5581,Male,Teenager,Multan,1/13/2024,O9581,3/28/2024,Pizza Hut,Pizza,Dessert,1,1316.01,Cash,28,1/11/2025,215,Active,4,9/30/2024,Delivered
C2138,Male,Teenager,Islamabad,12/4/2023,O6138,3/28/2024,McDonald's,Fries,Fast Food,2,816.36,Card,13,3/8/2025,450,Inactive,5,10/25/2024,Delivered
C6819,Female,Adult,Lahore,5/22/2024,O10819,3/28/2024,McDonald's,Fries,Italian,2,787.92,Wallet,33,6/9/2025,212,Active,3,3/30/2025,Cancelled
C3449,Female,Senior,Peshawar,5/24/2025,O7449,3/28/2024,KFC,Pizza,Fast Food,3,956.19,Card,17,3/7/2025,229,Active,1,7/24/2025,Cancelled
C4976,Female,Senior,Islamabad,4/15/2025,O8976,3/28/2024,Subway,Pasta,Chinese,4,927.18,Card,12,6/4/2025,26,Inactive,1,3/4/2025,Delivered
C2402,Other,Teenager,Lahore,6/11/2024,O6402,3/29/2024,Burger King,Pasta,Fast Food,5,292.15,Wallet,42,10/16/2024,211,Active,4,1/21/2025,Cancelled
C5893,Male,Teenager,Karachi,9/9/2023,O9893,3/29/2024,Burger King,Fries,Continental,1,1405.01,Card,23,10/23/2024,417,Active,1,1/27/2025,Delivered
C5643,Female,Adult,Peshawar,3/12/2024,O9643,3/29/2024,KFC,Pasta,Continental,2,141.51,Cash,4,5/7/2025,72,Inactive,5,2/2/2025,Delivered
C2269,Female,Senior,Islamabad,11/21/2024,O6269,3/29/2024,McDonald's,Pizza,Chinese,1,129.45,Wallet,10,10/20/2024,51,Active,5,10/15/2024,Cancelled
C3714,Female,Senior,Karachi,7/8/2025,O7714,3/29/2024,KFC,Pasta,Chinese,2,310.77,Cash,50,6/5/2025,128,Active,3,8/20/2025,Delayed
C4042,Female,Adult,Multan,8/28/2024,O8042,3/29/2024,Subway,Pizza,Fast Food,4,929.83,Cash,9,10/16/2024,479,Active,1,4/14/2025,Delayed
C6270,Other,Teenager,Islamabad,4/4/2025,O10270,3/29/2024,Subway,Pizza,Dessert,5,939.29,Wallet,24,8/17/2025,229,Inactive,1,4/19/2025,Delayed
C4007,Female,Teenager,Karachi,10/7/2023,O8007,3/29/2024,McDonald's,Pasta,Continental,4,975.23,Card,26,11/19/2024,189,Active,5,3/1/2025,Delivered
C4035,Female,Teenager,Lahore,10/8/2023,O8035,3/29/2024,KFC,Sandwich,Continental,5,526.05,Card,18,11/1/2024,155,Active,2,6/5/2025,Delayed
C4278,Female,Teenager,Lahore,12/28/2024,O8278,3/29/2024,Pizza Hut,Burger,Dessert,2,1399.76,Card,33,8/21/2025,186,Active,4,8/24/2024,Delayed
C4247,Female,Teenager,Multan,12/20/2024,O8247,3/29/2024,McDonald's,Fries,Dessert,5,1486.67,Wallet,40,9/4/2024,65,Active,4,10/27/2024,Delayed
C2771,Male,Adult,Lahore,8/22/2023,O6771,3/29/2024,Subway,Fries,Continental,4,1381.05,Cash,49,4/8/2025,161,Inactive,4,12/15/2024,Cancelled
C1188,Male,Adult,Lahore,4/19/2025,O5188,3/30/2024,Subway,Sandwich,Continental,3,1219.68,Cash,3,6/21/2025,464,Inactive,5,10/18/2024,Delivered
C3979,Male,Senior,Peshawar,12/13/2024,O7979,3/30/2024,Subway,Fries,Fast Food,4,865.03,Card,4,7/10/2025,95,Active,1,10/9/2024,Delayed
C3274,Male,Adult,Karachi,1/17/2024,O7274,3/30/2024,McDonald's,Burger,Continental,1,1249.58,Card,30,8/5/2025,419,Inactive,3,11/19/2024,Delayed
C6312,Other,Senior,Islamabad,2/5/2025,O10312,3/30/2024,Pizza Hut,Pizza,Chinese,4,775.64,Card,12,10/26/2024,182,Inactive,1,6/13/2025,Delayed
C4545,Male,Adult,Multan,10/28/2023,O8545,3/30/2024,Burger King,Sandwich,Fast Food,5,372.09,Card,3,3/28/2025,417,Active,5,3/26/2025,Delayed
C6062,Other,Teenager,Islamabad,11/5/2024,O10062,3/30/2024,KFC,Fries,Continental,5,1063.1,Wallet,9,9/7/2024,390,Inactive,3,8/4/2025,Cancelled
C3511,Male,Teenager,Lahore,3/18/2025,O7511,3/30/2024,Subway,Fries,Italian,3,892.16,Wallet,45,12/2/2024,242,Inactive,4,12/9/2024,Delivered
C3187,Male,Teenager,Karachi,3/29/2025,O7187,3/30/2024,Burger King,Pizza,Dessert,5,537.59,Cash,36,9/19/2024,88,Active,3,3/1/2025,Delivered
C6462,Other,Adult,Lahore,6/19/2025,O10462,3/30/2024,KFC,Pasta,Continental,5,1478.75,Cash,13,7/21/2025,383,Active,4,2/7/2025,Delivered
C6654,Male,Adult,Karachi,10/23/2023,O10654,3/31/2024,Subway,Pasta,Italian,2,186.77,Card,24,6/14/2025,88,Inactive,1,10/10/2024,Delayed
C6027,Other,Teenager,Islamabad,2/5/2025,O10027,3/31/2024,Burger King,Pasta,Continental,1,231.83,Cash,7,1/10/2025,338,Inactive,3,4/30/2025,Delayed
C3749,Female,Adult,Multan,11/13/2023,O7749,3/31/2024,Subway,Burger,Fast Food,4,330.41,Wallet,28,10/5/2024,71,Inactive,3,8/20/2025,Cancelled
C4902,Female,Senior,Islamabad,2/23/2024,O8902,3/31/2024,McDonald's,Burger,Dessert,2,456.28,Cash,11,4/14/2025,186,Inactive,4,9/9/2024,Cancelled
C2955,Other,Senior,Islamabad,10/2/2023,O6955,4/1/2024,Subway,Sandwich,Continental,4,559.68,Wallet,25,1/25/2025,468,Active,5,4/4/2025,Delayed
C4436,Male,Teenager,Lahore,4/5/2024,O8436,4/1/2024,Pizza Hut,Sandwich,Italian,5,227.21,Card,41,6/29/2025,310,Active,5,3/31/2025,Delivered
C2930,Other,Adult,Islamabad,5/31/2024,O6930,4/1/2024,KFC,Pasta,Fast Food,5,693.13,Card,36,2/1/2025,201,Inactive,2,8/15/2025,Cancelled
C5523,Male,Adult,Islamabad,12/5/2024,O9523,4/1/2024,Burger King,Burger,Chinese,2,348.66,Card,31,7/28/2025,41,Inactive,5,3/22/2025,Delayed
C6339,Other,Senior,Multan,9/14/2023,O10339,4/1/2024,McDonald's,Sandwich,Italian,4,1339.93,Wallet,19,8/9/2025,77,Inactive,3,12/1/2024,Delayed
C2923,Female,Adult,Peshawar,9/15/2023,O6923,4/1/2024,Burger King,Sandwich,Italian,3,747.98,Wallet,36,8/2/2025,408,Active,1,6/28/2025,Delayed
C6863,Other,Teenager,Lahore,5/24/2025,O10863,4/1/2024,Subway,Burger,Italian,5,245.04,Cash,5,3/1/2025,246,Active,2,5/11/2025,Cancelled
C3499,Other,Adult,Peshawar,5/1/2024,O7499,4/1/2024,KFC,Pizza,Dessert,3,1107.28,Cash,28,7/18/2025,185,Active,4,2/14/2025,Cancelled
C5784,Female,Teenager,Peshawar,1/4/2024,O9784,4/1/2024,KFC,Burger,Italian,3,164.1,Card,5,8/10/2025,126,Active,5,2/10/2025,Delivered
C2475,Female,Adult,Lahore,12/22/2023,O6475,4/1/2024,McDonald's,Pizza,Continental,1,400.61,Card,29,6/11/2025,206,Active,3,5/21/2025,Cancelled
C2288,Male,Adult,Karachi,9/11/2024,O6288,4/2/2024,KFC,Burger,Dessert,3,464.29,Cash,34,1/20/2025,124,Inactive,5,7/10/2025,Delivered
C3961,Female,Adult,Peshawar,6/6/2024,O7961,4/2/2024,Pizza Hut,Fries,Continental,4,987.34,Wallet,14,2/18/2025,310,Active,4,5/16/2025,Delayed
C3784,Other,Teenager,Peshawar,8/12/2025,O7784,4/2/2024,Subway,Pasta,Continental,2,1470.43,Card,13,5/23/2025,188,Inactive,4,8/21/2024,Delayed
C3198,Male,Adult,Islamabad,8/15/2024,O7198,4/3/2024,Pizza Hut,Sandwich,Continental,2,396.31,Card,26,7/1/2025,15,Inactive,1,3/4/2025,Delivered
C6778,Female,Senior,Peshawar,2/8/2025,O10778,4/3/2024,Burger King,Pizza,Fast Food,1,443.64,Card,49,6/5/2025,387,Inactive,2,7/5/2025,Delayed
C1648,Other,Teenager,Karachi,9/24/2024,O5648,4/3/2024,Subway,Fries,Fast Food,2,1463.89,Card,3,4/25/2025,305,Inactive,5,11/29/2024,Cancelled
C6421,Female,Senior,Peshawar,10/21/2023,O10421,4/3/2024,Subway,Pizza,Dessert,2,1016.61,Card,34,6/22/2025,367,Active,2,12/16/2024,Cancelled
C5411,Female,Senior,Peshawar,6/4/2025,O9411,4/3/2024,Burger King,Sandwich,Fast Food,1,1295.96,Cash,29,6/27/2025,161,Inactive,2,9/23/2024,Cancelled
C2488,Male,Adult,Peshawar,12/30/2023,O6488,4/3/2024,McDonald's,Pasta,Fast Food,4,1114.24,Cash,42,5/12/2025,97,Inactive,3,6/16/2025,Delivered
C6034,Male,Senior,Islamabad,10/12/2023,O10034,4/4/2024,Subway,Pizza,Chinese,5,1477.52,Cash,37,2/22/2025,214,Active,5,12/20/2024,Delivered
C2075,Male,Teenager,Islamabad,3/21/2024,O6075,4/4/2024,McDonald's,Pasta,Chinese,3,1384.97,Cash,6,9/10/2024,109,Active,5,1/19/2025,Delayed
C6823,Other,Teenager,Islamabad,2/16/2025,O10823,4/4/2024,Subway,Fries,Continental,2,789.15,Wallet,26,7/16/2025,314,Active,2,12/1/2024,Delivered
C3398,Other,Teenager,Karachi,11/9/2023,O7398,4/4/2024,KFC,Fries,Dessert,3,736.23,Cash,16,7/11/2025,55,Inactive,3,3/14/2025,Delayed
C6376,Female,Teenager,Lahore,11/20/2024,O10376,4/4/2024,Pizza Hut,Pasta,Italian,5,1166.94,Cash,22,9/17/2024,495,Active,1,12/12/2024,Delivered
C5116,Female,Teenager,Islamabad,1/16/2025,O9116,4/4/2024,Pizza Hut,Burger,Chinese,2,772.17,Card,25,3/25/2025,387,Active,1,7/14/2025,Delayed
C5576,Other,Teenager,Multan,1/10/2025,O9576,4/4/2024,Subway,Pizza,Fast Food,3,1444.31,Cash,32,4/11/2025,319,Inactive,2,1/30/2025,Delayed
C1665,Female,Senior,Karachi,2/26/2025,O5665,4/4/2024,Subway,Burger,Fast Food,2,753.44,Card,34,6/16/2025,371,Inactive,5,5/22/2025,Cancelled
C5503,Other,Teenager,Karachi,8/20/2025,O9503,4/4/2024,Subway,Burger,Continental,5,1055.72,Wallet,5,11/8/2024,487,Inactive,3,7/29/2025,Cancelled
C5064,Female,Adult,Peshawar,5/12/2024,O9064,4/5/2024,Burger King,Sandwich,Dessert,5,1204.31,Card,4,11/28/2024,232,Active,1,1/17/2025,Delayed
C1911,Other,Teenager,Peshawar,4/13/2025,O5911,4/5/2024,KFC,Fries,Dessert,3,1271.26,Wallet,18,4/24/2025,471,Inactive,5,7/26/2025,Delivered
C1937,Other,Teenager,Multan,12/2/2024,O5937,4/5/2024,KFC,Burger,Fast Food,2,615.89,Wallet,26,4/5/2025,372,Active,4,5/24/2025,Cancelled
C6008,Other,Teenager,Peshawar,6/10/2025,O10008,4/5/2024,KFC,Pizza,Fast Food,3,808.19,Wallet,32,5/11/2025,407,Inactive,2,10/15/2024,Cancelled
C2744,Male,Senior,Lahore,9/5/2024,O6744,4/6/2024,McDonald's,Fries,Chinese,5,1186.39,Wallet,6,9/21/2024,370,Active,4,1/16/2025,Delayed
C2465,Male,Adult,Peshawar,2/26/2024,O6465,4/6/2024,Subway,Fries,Fast Food,2,598.36,Cash,47,8/8/2025,51,Active,1,6/29/2025,Delayed
C2814,Female,Adult,Islamabad,5/8/2024,O6814,4/6/2024,Burger King,Fries,Continental,5,253.2,Cash,18,11/8/2024,172,Active,3,9/19/2024,Delayed
C1591,Female,Senior,Islamabad,2/14/2024,O5591,4/6/2024,Subway,Pasta,Chinese,1,701.79,Cash,17,11/23/2024,54,Inactive,4,1/22/2025,Delayed
C5042,Other,Senior,Lahore,12/1/2023,O9042,4/6/2024,McDonald's,Fries,Chinese,1,1359.62,Cash,11,11/18/2024,447,Inactive,2,10/21/2024,Cancelled
C1526,Male,Senior,Islamabad,2/2/2024,O5526,4/6/2024,KFC,Sandwich,Dessert,4,456.66,Cash,33,4/22/2025,181,Active,1,7/20/2025,Delayed
C2114,Female,Senior,Lahore,2/13/2025,O6114,4/6/2024,Pizza Hut,Sandwich,Italian,3,857.13,Card,13,6/22/2025,115,Inactive,4,1/20/2025,Delayed
C4985,Male,Teenager,Karachi,8/26/2023,O8985,4/6/2024,Pizza Hut,Pizza,Fast Food,1,1100.43,Wallet,22,10/29/2024,51,Active,2,7/14/2025,Cancelled
C1055,Other,Senior,Multan,12/11/2023,O5055,4/6/2024,Pizza Hut,Pizza,Fast Food,3,877.31,Card,16,2/18/2025,31,Active,2,8/24/2024,Cancelled
C3844,Other,Teenager,Karachi,12/6/2024,O7844,4/7/2024,Subway,Fries,Dessert,4,438.45,Card,28,3/23/2025,324,Active,2,2/15/2025,Cancelled
C6035,Male,Teenager,Karachi,1/27/2025,O10035,4/7/2024,KFC,Pizza,Chinese,3,946.01,Wallet,27,2/19/2025,254,Inactive,1,3/23/2025,Delayed
C3055,Female,Adult,Islamabad,2/27/2024,O7055,4/7/2024,KFC,Pizza,Fast Food,4,1195.05,Wallet,9,12/3/2024,382,Inactive,4,8/26/2024,Delayed
C4505,Male,Adult,Peshawar,5/7/2025,O8505,4/7/2024,Subway,Pasta,Italian,5,328.79,Wallet,30,8/22/2024,329,Inactive,5,6/20/2025,Cancelled
C5288,Male,Teenager,Lahore,10/29/2023,O9288,4/7/2024,KFC,Burger,Continental,3,410.83,Card,8,1/28/2025,387,Active,1,4/10/2025,Cancelled
