date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS
2024-04-20,Meta Ads,Display,SaaS,UK,13100,186,0.0142,1.5,279.0,10,27.9,1347.41,4.83
2024-02-04,Google Ads,Search,EdTech,UAE,167198,5132,0.0307,2.31,11854.92,120,98.79,19874.34,1.68
2024-09-08,Meta Ads,Video,E-commerce,UK,35755,672,0.0188,2.01,1350.72,39,34.63,1411.24,1.04
2024-04-17,Google Ads,Display,E-commerce,Germany,177420,7646,0.0431,2.42,18503.32,478,38.71,110744.54,5.99
2024-02-21,Google Ads,Search,SaaS,UAE,195067,9129,0.0468,0.95,8672.55,128,67.75,24006.78,2.77
2024-01-30,Google Ads,Display,EdTech,USA,44435,1453,0.0327,2.68,3894.04,48,81.13,6345.04,1.63
2024-04-04,TikTok Ads,Search,SaaS,UAE,57448,2338,0.0407,0.5,1169.0,143,8.17,25654.56,21.95
2024-01-06,Google Ads,Video,E-commerce,UK,139158,3061,0.022,1.27,3887.47,118,32.94,15835.46,4.07
2024-02-29,Meta Ads,Display,Healthcare,Germany,148463,4810,0.0324,2.11,10149.1,286,35.49,68709.26,6.77
2024-01-27,Meta Ads,Search,E-commerce,Australia,30123,554,0.0184,1.78,986.12,15,65.74,2874.83,2.92
2024-01-05,Meta Ads,Shopping,E-commerce,USA,139257,2631,0.0189,1.61,4235.91,99,42.79,9781.28,2.31
2024-07-06,Google Ads,Search,Healthcare,Germany,103053,2607,0.0253,2.19,5709.33,194,29.43,39533.49,6.92
2024-02-29,Google Ads,Display,Fintech,Canada,44140,2101,0.0476,1.05,2206.05,55,40.11,6735.72,3.05
2024-07-04,Meta Ads,Display,SaaS,India,88698,1073,0.0121,0.92,987.16,43,22.96,5727.99,5.8
2024-01-12,Meta Ads,Display,EdTech,Canada,182011,1911,0.0105,0.55,1051.05,35,30.03,3848.31,3.66
2024-01-20,TikTok Ads,Display,Fintech,India,29180,1464,0.0502,0.53,775.92,59,13.15,11729.57,15.12
2024-01-13,Meta Ads,Video,E-commerce,UK,138686,2621,0.0189,1.52,3983.92,195,20.43,52398.49,13.15
2024-09-22,Google Ads,Search,Fintech,India,181976,7752,0.0426,1.72,13333.44,255,52.29,75491.87,5.66
2024-12-10,Google Ads,Shopping,Healthcare,UK,103902,3927,0.0378,1.16,4555.32,215,21.19,37434.38,8.22
2024-04-05,TikTok Ads,Display,SaaS,Canada,132081,10051,0.0761,0.71,7136.21,229,31.16,62261.45,8.72
2024-05-18,Meta Ads,Video,E-commerce,UK,25077,341,0.0136,0.42,143.22,5,28.64,779.52,5.44
2024-04-16,Meta Ads,Video,E-commerce,UAE,113987,3579,0.0314,0.76,2720.04,229,11.88,31787.48,11.69
2024-03-20,Meta Ads,Shopping,Fintech,Canada,14705,363,0.0247,0.94,341.22,4,85.31,738.37,2.16
2024-06-02,Google Ads,Search,EdTech,USA,16955,440,0.026,1.82,800.8,30,26.69,3274.44,4.09
2024-09-22,Meta Ads,Display,E-commerce,India,127082,2452,0.0193,2.18,5345.36,53,100.86,8408.45,1.57
2024-02-13,Meta Ads,Video,E-commerce,India,57299,1186,0.0207,1.35,1601.1,25,64.04,5383.27,3.36
2024-06-19,Meta Ads,Shopping,Fintech,Australia,134986,4346,0.0322,1.63,7083.98,149,47.54,28100.44,3.97
2024-07-22,Google Ads,Display,E-commerce,Australia,12546,725,0.0578,1.45,1051.25,43,24.45,2269.78,2.16
2024-05-27,Google Ads,Search,Fintech,Canada,161554,6252,0.0387,3.05,19068.6,361,52.82,57767.01,3.03
2024-01-25,Meta Ads,Search,Healthcare,India,27499,728,0.0265,1.07,778.96,17,45.82,3860.75,4.96
2024-12-20,TikTok Ads,Display,EdTech,India,153936,5895,0.0383,0.89,5246.55,373,14.07,85268.07,16.25
2024-04-07,TikTok Ads,Display,E-commerce,Germany,41232,1859,0.0451,1.06,1970.54,126,15.64,22069.99,11.2
2024-02-16,Meta Ads,Video,Healthcare,Canada,133088,5243,0.0394,1.68,8808.24,226,38.97,48389.85,5.49
2024-04-18,Meta Ads,Search,SaaS,Australia,33082,340,0.0103,1.86,632.4,9,70.27,2116.06,3.35
2024-04-16,Meta Ads,Display,Fintech,Germany,179504,5026,0.028,1.11,5578.86,203,27.48,10121.88,1.81
2024-06-11,Meta Ads,Shopping,Healthcare,USA,16344,534,0.0327,0.9,480.6,11,43.69,465.35,0.97
2024-03-05,TikTok Ads,Display,E-commerce,Canada,196312,12642,0.0644,1.28,16181.76,584,27.71,148695.91,9.19
2024-10-31,TikTok Ads,Shopping,E-commerce,USA,17626,1113,0.0632,0.54,601.02,50,12.02,2568.51,4.27
2024-05-22,Meta Ads,Shopping,SaaS,Germany,46603,955,0.0205,0.69,658.95,23,28.65,2614.49,3.97
2024-01-28,Meta Ads,Search,EdTech,UAE,113878,3678,0.0323,0.92,3383.76,216,15.67,62162.63,18.37
2024-05-24,Meta Ads,Display,E-commerce,Canada,196354,2945,0.015,1.11,3268.95,177,18.47,7478.3,2.29
2024-07-25,Meta Ads,Video,EdTech,Australia,62194,2039,0.0328,1.84,3751.76,129,29.08,23854.38,6.36
2024-11-17,TikTok Ads,Shopping,Healthcare,Germany,56069,2949,0.0526,0.85,2506.65,150,16.71,29064.28,11.59
2024-07-18,Meta Ads,Search,EdTech,UAE,18706,458,0.0245,0.44,201.52,35,5.76,7330.28,36.37
2024-03-22,TikTok Ads,Video,SaaS,Canada,49390,3368,0.0682,1.65,5557.2,195,28.5,57395.9,10.33
2024-07-19,Google Ads,Shopping,Fintech,India,23773,461,0.0194,1.6,737.6,5,147.52,642.97,0.87
2024-09-03,Meta Ads,Search,E-commerce,Canada,19959,586,0.0294,1.99,1166.14,17,68.6,4432.12,3.8
2024-01-30,Meta Ads,Display,Fintech,UAE,166155,6048,0.0364,1.46,8830.08,260,33.96,28494.38,3.23
2024-02-28,TikTok Ads,Shopping,SaaS,UAE,50819,3206,0.0631,0.95,3045.7,222,13.72,24319.42,7.98
2024-08-28,Google Ads,Display,Healthcare,UK,15796,301,0.0191,1.91,574.91,17,33.82,1137.71,1.98
2024-02-24,TikTok Ads,Display,E-commerce,India,133422,8458,0.0634,0.82,6935.56,663,10.46,111531.65,16.08
2024-04-28,Meta Ads,Video,EdTech,Germany,181026,2769,0.0153,1.06,2935.14,155,18.94,18246.01,6.22
2024-03-17,Meta Ads,Shopping,E-commerce,Germany,57784,907,0.0157,1.21,1097.47,54,20.32,2856.1,2.6
2024-06-22,Meta Ads,Search,E-commerce,India,81023,1944,0.024,1.31,2546.64,146,17.44,32752.99,12.86
2024-07-08,Google Ads,Shopping,EdTech,USA,93623,6319,0.0675,1.25,7898.75,83,95.17,20925.73,2.65
2024-05-12,TikTok Ads,Search,EdTech,Germany,118483,8826,0.0745,1.69,14915.94,570,26.17,139364.5,9.34
2024-04-30,Google Ads,Shopping,Healthcare,UAE,155018,9146,0.059,2.96,27072.16,495,54.69,33297.83,1.23
2024-11-03,Google Ads,Search,EdTech,Canada,13614,744,0.0547,2.97,2209.68,54,40.92,11111.12,5.03
2024-12-16,Google Ads,Display,SaaS,Australia,7594,225,0.0297,1.19,267.75,7,38.25,1275.11,4.76
2024-08-16,TikTok Ads,Search,E-commerce,Australia,161640,5916,0.0366,0.46,2721.36,445,6.12,30797.18,11.32
2024-12-23,Google Ads,Video,E-commerce,UAE,83845,2599,0.031,2.69,6991.31,137,51.03,29891.75,4.28
2024-05-17,Google Ads,Display,Healthcare,Germany,195610,9956,0.0509,2.37,23595.72,401,58.84,116291.87,4.93
2024-09-14,Google Ads,Display,Healthcare,UAE,63812,2686,0.0421,2.98,8004.28,84,95.29,6979.61,0.87
2024-08-28,Google Ads,Video,Fintech,UAE,33794,1030,0.0305,1.75,1802.5,25,72.1,1849.39,1.03
2024-06-15,Meta Ads,Shopping,Fintech,India,130056,3537,0.0272,0.58,2051.46,207,9.91,27550.99,13.43
2024-12-29,Google Ads,Shopping,SaaS,Canada,149438,3287,0.022,3.73,12260.51,153,80.13,8351.95,0.68
2024-01-17,Meta Ads,Shopping,Healthcare,Canada,185750,1653,0.0089,1.3,2148.9,34,63.2,2916.11,1.36
2024-07-29,Meta Ads,Video,SaaS,India,24750,747,0.0302,1.19,888.93,48,18.52,1738.76,1.96
2024-11-16,TikTok Ads,Shopping,Fintech,UK,66262,3790,0.0572,1.07,4055.3,150,27.04,24443.12,6.03
2024-05-09,TikTok Ads,Video,E-commerce,UK,126854,7243,0.0571,0.81,5866.83,474,12.38,55705.28,9.49
2024-09-19,Meta Ads,Video,EdTech,Canada,32559,553,0.017,0.71,392.63,6,65.44,1500.74,3.82
2024-07-27,Google Ads,Search,SaaS,UAE,85729,1757,0.0205,3.02,5306.14,90,58.96,21584.82,4.07
2024-12-08,Meta Ads,Shopping,E-commerce,India,126432,1567,0.0124,1.65,2585.55,110,23.51,31358.68,12.13
2024-03-28,Meta Ads,Search,Fintech,UK,196595,2614,0.0133,0.38,993.32,28,35.48,6376.7,6.42
2024-09-24,Meta Ads,Search,E-commerce,UK,14028,342,0.0244,1.89,646.38,7,92.34,716.51,1.11
2024-03-21,Google Ads,Display,Healthcare,Canada,77964,2915,0.0374,3.38,9852.7,161,61.2,14283.0,1.45
2024-04-12,Google Ads,Search,Fintech,UK,102677,3131,0.0305,3.67,11490.77,79,145.45,13056.26,1.14
2024-12-29,Google Ads,Search,Fintech,Germany,137737,3925,0.0285,0.9,3532.5,78,45.29,11545.1,3.27
2024-05-05,Google Ads,Shopping,EdTech,USA,93534,3544,0.0379,0.95,3366.8,187,18.0,32280.5,9.59
2024-06-17,Google Ads,Video,Fintech,Australia,127475,7342,0.0576,2.34,17180.28,574,29.93,74747.49,4.35
2024-09-09,Google Ads,Display,SaaS,USA,82700,2679,0.0324,0.86,2303.94,140,16.46,20788.45,9.02
2024-05-19,TikTok Ads,Shopping,E-commerce,UK,96432,7155,0.0742,0.35,2504.25,336,7.45,47954.95,19.15
2024-12-06,TikTok Ads,Shopping,SaaS,USA,154656,6557,0.0424,0.4,2622.8,345,7.6,49646.11,18.93
2024-06-22,Google Ads,Video,Healthcare,UK,115415,3866,0.0335,3.29,12719.14,280,45.43,61322.57,4.82
2024-09-14,Google Ads,Search,E-commerce,Canada,157963,5607,0.0355,0.88,4934.16,205,24.07,50937.22,10.32
2024-06-06,Meta Ads,Video,Fintech,Canada,133684,2018,0.0151,1.72,3470.96,44,78.89,11449.27,3.3
2024-01-05,Google Ads,Shopping,Healthcare,UAE,20091,956,0.0476,3.41,3259.96,36,90.55,9230.05,2.83
2024-12-19,Google Ads,Display,E-commerce,Canada,126946,6728,0.053,2.31,15541.68,132,117.74,34256.99,2.2
2024-12-30,TikTok Ads,Search,Healthcare,Germany,8311,476,0.0573,1.61,766.36,18,42.58,1064.02,1.39
2024-04-26,Google Ads,Video,Healthcare,UK,140091,7242,0.0517,2.52,18249.84,347,52.59,24525.17,1.34
2024-05-16,TikTok Ads,Shopping,E-commerce,Canada,140121,4778,0.0341,0.86,4109.08,291,14.12,84859.67,20.65
2024-07-31,Meta Ads,Display,Fintech,UK,159301,6738,0.0423,2.18,14688.84,302,48.64,57570.61,3.92
2024-01-16,TikTok Ads,Shopping,SaaS,Germany,88940,4384,0.0493,0.32,1402.88,66,21.26,10447.12,7.45
2024-08-04,Meta Ads,Search,Fintech,Canada,194287,5032,0.0259,0.85,4277.2,338,12.65,32920.35,7.7
2024-02-08,TikTok Ads,Search,Healthcare,India,17911,1148,0.0641,1.15,1320.2,52,25.39,3388.21,2.57
2024-07-22,Meta Ads,Display,SaaS,UK,9909,170,0.0172,1.86,316.2,10,31.62,1238.47,3.92
2024-01-18,TikTok Ads,Search,E-commerce,India,168616,6508,0.0386,1.02,6638.16,508,13.07,151081.09,22.76
2024-09-29,Meta Ads,Shopping,Healthcare,Germany,139346,4096,0.0294,0.62,2539.52,236,10.76,12521.54,4.93
2024-03-15,Meta Ads,Search,Fintech,UK,98740,1589,0.0161,2.09,3321.01,47,70.66,5063.31,1.52
2024-06-02,TikTok Ads,Video,EdTech,India,26471,1890,0.0714,0.94,1776.6,74,24.01,21647.86,12.18
2024-07-25,Meta Ads,Display,Healthcare,USA,174048,3846,0.0221,1.74,6692.04,75,89.23,18304.27,2.74
2024-04-01,Meta Ads,Search,Healthcare,Australia,8877,230,0.026,0.76,174.8,9,19.42,1921.06,10.99
2024-05-13,Meta Ads,Shopping,EdTech,Germany,32488,919,0.0283,1.93,1773.67,32,55.43,7341.13,4.14
2024-11-10,Google Ads,Search,Healthcare,USA,77968,3001,0.0385,2.85,8552.85,193,44.32,31448.71,3.68
2024-07-31,TikTok Ads,Video,Fintech,UAE,10156,474,0.0467,0.31,146.94,29,5.07,1480.61,10.08
2024-03-23,Meta Ads,Display,Fintech,UK,63676,1757,0.0276,1.16,2038.12,137,14.88,8830.01,4.33
2024-06-29,Google Ads,Video,EdTech,UAE,93545,2974,0.0318,1.16,3449.84,58,59.48,4267.11,1.24
2024-02-18,Meta Ads,Display,EdTech,India,8671,156,0.018,1.46,227.76,7,32.54,1461.2,6.42
2024-04-06,Meta Ads,Video,Fintech,USA,95930,1554,0.0162,0.72,1118.88,62,18.05,5774.95,5.16
2024-07-23,Google Ads,Display,E-commerce,Australia,73683,3757,0.051,3.32,12473.24,131,95.22,33721.52,2.7
2024-07-17,Meta Ads,Shopping,SaaS,India,152932,6591,0.0431,1.25,8238.75,200,41.19,14211.23,1.72
2024-03-01,TikTok Ads,Shopping,SaaS,UAE,125354,6179,0.0493,0.35,2162.65,259,8.35,9238.12,4.27
2024-09-06,Google Ads,Shopping,E-commerce,Canada,193613,9157,0.0473,2.79,25548.03,458,55.78,127981.37,5.01
2024-11-25,Google Ads,Display,EdTech,Australia,158138,2846,0.018,2.04,5805.84,143,40.6,22164.01,3.82
2024-06-28,Google Ads,Video,Healthcare,UAE,134814,2804,0.0208,1.91,5355.64,195,27.46,46646.16,8.71
2024-02-19,Google Ads,Search,E-commerce,Australia,102366,2589,0.0253,1.59,4116.51,148,27.81,35080.15,8.52
2024-05-24,Meta Ads,Display,Healthcare,Canada,159044,2385,0.015,1.65,3935.25,184,21.39,35387.51,8.99
2024-04-22,TikTok Ads,Shopping,EdTech,USA,35932,1440,0.0401,0.91,1310.4,68,19.27,16668.75,12.72
2024-04-01,TikTok Ads,Display,EdTech,Australia,116561,4231,0.0363,1.0,4231.0,172,24.6,42291.58,10.0
2024-07-07,Meta Ads,Shopping,Fintech,Australia,8608,100,0.0117,0.58,58.0,3,19.33,661.12,11.4
2024-08-19,Meta Ads,Search,E-commerce,UAE,19284,642,0.0333,1.57,1007.94,21,48.0,5907.29,5.86
2024-03-07,Meta Ads,Display,Fintech,India,161764,2652,0.0164,0.99,2625.48,76,34.55,16956.51,6.46
2024-12-11,TikTok Ads,Video,Fintech,Germany,116045,6660,0.0574,0.35,2331.0,467,4.99,76092.65,32.64
2024-06-06,Meta Ads,Shopping,E-commerce,UK,61395,2038,0.0332,2.36,4809.68,102,47.15,16290.15,3.39
2024-04-02,Google Ads,Shopping,EdTech,UAE,119183,5041,0.0423,3.38,17038.58,121,140.81,25438.17,1.49
2024-10-04,Meta Ads,Search,E-commerce,UAE,26747,1099,0.0411,1.14,1252.86,36,34.8,5626.79,4.49
2024-12-16,Meta Ads,Display,EdTech,Germany,157898,3094,0.0196,2.39,7394.66,245,30.18,72430.36,9.79
2024-06-27,Meta Ads,Search,Healthcare,USA,49456,801,0.0162,1.86,1489.86,50,29.8,4108.2,2.76
2024-02-17,Google Ads,Video,SaaS,Canada,150213,5242,0.0349,3.15,16512.3,332,49.74,64497.69,3.91
2024-01-07,Google Ads,Shopping,EdTech,USA,73305,3635,0.0496,2.48,9014.8,47,191.8,2210.35,0.25
2024-06-22,TikTok Ads,Display,Fintech,UK,187663,10790,0.0575,0.69,7445.1,121,61.53,18190.79,2.44
2024-10-31,TikTok Ads,Display,Healthcare,USA,85066,5903,0.0694,1.3,7673.9,465,16.5,85397.14,11.13
2024-02-05,Google Ads,Shopping,EdTech,USA,12045,255,0.0212,2.02,515.1,4,128.78,161.02,0.31
2024-05-08,Google Ads,Video,Fintech,UAE,77796,3703,0.0476,2.67,9887.01,182,54.32,43235.35,4.37
2024-02-05,TikTok Ads,Shopping,Fintech,UK,90443,3789,0.0419,0.57,2159.73,94,22.98,16003.58,7.41
2024-03-17,Meta Ads,Display,E-commerce,Canada,52838,660,0.0125,1.78,1174.8,14,83.91,2258.16,1.92
2024-06-13,Meta Ads,Video,E-commerce,Australia,61284,1574,0.0257,1.52,2392.48,32,74.77,3680.82,1.54
2024-01-02,Meta Ads,Search,Healthcare,India,163624,4368,0.0267,1.28,5591.04,296,18.89,31041.33,5.55
2024-06-08,Meta Ads,Display,Healthcare,UK,194674,3601,0.0185,1.45,5221.45,165,31.65,8945.17,1.71
2024-09-17,Meta Ads,Search,Healthcare,India,15485,196,0.0127,1.54,301.84,8,37.73,362.78,1.2
2024-03-17,Google Ads,Search,Fintech,Germany,138154,9518,0.0689,2.22,21129.96,534,39.57,24562.44,1.16
2024-05-29,TikTok Ads,Video,Fintech,USA,76922,2669,0.0347,1.32,3523.08,110,32.03,12940.72,3.67
2024-08-12,Google Ads,Shopping,EdTech,Germany,13947,718,0.0515,1.56,1120.08,44,25.46,11863.61,10.59
2024-11-08,Google Ads,Display,EdTech,Germany,199164,6671,0.0335,3.19,21280.49,118,180.34,27461.46,1.29
2024-09-21,Meta Ads,Shopping,E-commerce,Canada,138018,1683,0.0122,1.03,1733.49,56,30.96,8635.5,4.98
2024-03-03,Meta Ads,Shopping,Fintech,UAE,161408,1581,0.0098,1.11,1754.91,51,34.41,6128.54,3.49
2024-10-29,TikTok Ads,Shopping,E-commerce,Germany,130811,8895,0.068,0.32,2846.4,150,18.98,31192.02,10.96
2024-06-27,Meta Ads,Display,EdTech,UAE,140460,2753,0.0196,0.51,1404.03,87,16.14,18763.62,13.36
2024-03-21,Meta Ads,Shopping,EdTech,Canada,119731,2969,0.0248,0.56,1662.64,47,35.38,11619.48,6.99
2024-10-12,Meta Ads,Search,E-commerce,USA,61437,1087,0.0177,2.23,2424.01,80,30.3,11780.01,4.86
2024-08-29,Google Ads,Search,E-commerce,UAE,37827,2072,0.0548,0.81,1678.32,133,12.62,19268.21,11.48
2024-06-24,Google Ads,Display,SaaS,Germany,180848,5515,0.0305,3.32,18309.8,362,50.58,84316.14,4.6
2024-02-19,Google Ads,Video,Fintech,UAE,30545,1728,0.0566,1.73,2989.44,51,58.62,3408.09,1.14
2024-07-26,TikTok Ads,Shopping,Fintech,UAE,21643,1142,0.0528,1.03,1176.26,81,14.52,18823.45,16.0
2024-02-06,Meta Ads,Display,Healthcare,UK,58164,936,0.0161,0.88,823.68,13,63.36,1791.65,2.18
2024-04-09,Meta Ads,Shopping,Fintech,UAE,69102,1354,0.0196,1.61,2179.94,89,24.49,14410.72,6.61
2024-08-01,TikTok Ads,Shopping,Fintech,UK,164852,6445,0.0391,1.64,10569.8,471,22.44,43233.91,4.09
2024-10-24,Google Ads,Shopping,Fintech,India,149064,5724,0.0384,1.32,7555.68,369,20.48,107029.4,14.17
2024-07-06,Meta Ads,Shopping,E-commerce,UK,80888,2070,0.0256,0.74,1531.8,71,21.57,19601.22,12.8
2024-12-16,Meta Ads,Display,SaaS,USA,21471,753,0.0351,1.79,1347.87,28,48.14,7559.0,5.61
2024-05-05,Meta Ads,Shopping,Healthcare,India,160182,4901,0.0306,1.02,4999.02,88,56.81,22338.67,4.47
2024-04-01,TikTok Ads,Display,EdTech,Canada,30226,1196,0.0396,1.46,1746.16,12,145.51,2625.21,1.5
2024-07-12,Google Ads,Search,SaaS,Australia,146677,7597,0.0518,1.42,10787.74,186,58.0,35941.14,3.33
2024-06-24,Meta Ads,Shopping,Healthcare,UAE,74859,1661,0.0222,1.35,2242.35,101,22.2,6046.11,2.7
2024-05-02,Google Ads,Display,SaaS,Australia,127232,3867,0.0304,2.95,11407.65,177,64.45,6676.28,0.59
2024-12-21,Google Ads,Video,SaaS,UK,83243,2821,0.0339,3.03,8547.63,181,47.22,43894.09,5.14
2024-05-20,Meta Ads,Shopping,EdTech,UAE,85846,2274,0.0265,0.43,977.82,113,8.65,8382.57,8.57
2024-02-03,TikTok Ads,Display,Healthcare,USA,150227,8683,0.0578,1.7,14761.1,315,46.86,86296.01,5.85
2024-07-30,Google Ads,Display,Healthcare,Canada,50411,1320,0.0262,2.68,3537.6,49,72.2,12873.07,3.64
2024-01-17,Google Ads,Shopping,Fintech,UK,100552,3861,0.0384,1.91,7374.51,57,129.38,14567.86,1.98
2024-07-02,Google Ads,Display,Fintech,UAE,32428,603,0.0186,1.61,970.83,47,20.66,11645.06,11.99
2024-11-13,Google Ads,Search,Healthcare,USA,84517,1664,0.0197,2.4,3993.6,91,43.89,21828.0,5.47
2024-03-21,Meta Ads,Shopping,EdTech,Germany,160091,4210,0.0263,1.07,4504.7,322,13.99,62914.38,13.97
2024-06-23,Google Ads,Search,EdTech,UK,158778,7256,0.0457,1.5,10884.0,431,25.25,17905.23,1.65
2024-04-16,Google Ads,Search,Healthcare,Germany,145284,8121,0.0559,2.66,21601.86,503,42.95,135453.16,6.27
2024-02-04,Meta Ads,Shopping,E-commerce,Germany,82665,2521,0.0305,0.64,1613.44,182,8.87,48413.75,30.01
2024-07-21,TikTok Ads,Shopping,Fintech,UK,157973,12227,0.0774,0.53,6480.31,540,12.0,99930.16,15.42
2024-04-09,TikTok Ads,Display,Fintech,India,48898,3193,0.0653,0.89,2841.77,179,15.88,27594.33,9.71
2024-03-08,Google Ads,Search,SaaS,USA,185923,7827,0.0421,3.68,28803.36,215,133.97,61106.18,2.12
2024-08-20,TikTok Ads,Search,Healthcare,Canada,89688,6583,0.0734,0.34,2238.22,273,8.2,36559.47,16.33
2024-08-15,TikTok Ads,Search,Fintech,Canada,15273,464,0.0304,0.77,357.28,24,14.89,871.3,2.44
2024-03-10,Google Ads,Shopping,SaaS,Australia,71107,2936,0.0413,2.67,7839.12,215,36.46,26952.54,3.44
2024-06-30,Google Ads,Shopping,SaaS,UAE,79681,2916,0.0366,2.34,6823.44,184,37.08,46327.26,6.79
2024-03-19,Meta Ads,Video,Healthcare,UK,102148,1205,0.0118,1.31,1578.55,59,26.76,17697.95,11.21
2024-06-27,Meta Ads,Search,Fintech,UK,115540,1686,0.0146,1.58,2663.88,87,30.62,20354.07,7.64
2024-06-13,Google Ads,Video,E-commerce,UAE,16766,846,0.0505,2.46,2081.16,34,61.21,7254.65,3.49
2024-02-07,Google Ads,Display,E-commerce,Germany,96931,5844,0.0603,1.12,6545.28,297,22.04,47765.4,7.3
2024-01-10,Meta Ads,Search,SaaS,UK,175574,6935,0.0395,0.69,4785.15,515,9.29,69264.33,14.47
2024-12-08,TikTok Ads,Shopping,EdTech,Australia,175330,8766,0.05,0.73,6399.18,302,21.19,35245.68,5.51
2024-12-30,Google Ads,Shopping,E-commerce,UAE,45225,2211,0.0489,0.91,2012.01,156,12.9,38495.98,19.13
2024-09-04,Meta Ads,Shopping,Fintech,India,79992,1055,0.0132,1.52,1603.6,21,76.36,4912.79,3.06
2024-09-17,Meta Ads,Display,EdTech,Australia,23113,228,0.0099,0.6,136.8,17,8.05,2097.34,15.33
2024-07-31,Meta Ads,Search,EdTech,Germany,39754,1164,0.0293,1.35,1571.4,72,21.83,9221.61,5.87
2024-08-16,Google Ads,Shopping,SaaS,UAE,89383,5631,0.063,3.67,20665.77,163,126.78,35918.24,1.74
2024-02-08,TikTok Ads,Search,EdTech,USA,128900,10273,0.0797,0.84,8629.32,238,36.26,11417.91,1.32
2024-08-18,Google Ads,Display,EdTech,Canada,179159,6593,0.0368,2.23,14702.39,459,32.03,76527.74,5.21
2024-03-30,TikTok Ads,Display,SaaS,India,15739,1205,0.0766,0.46,554.3,60,9.24,6092.69,10.99
2024-03-20,Meta Ads,Shopping,Fintech,Australia,25243,580,0.023,1.98,1148.4,13,88.34,3883.09,3.38
2024-06-07,TikTok Ads,Video,Fintech,Canada,196745,13240,0.0673,1.63,21581.2,761,28.36,195233.42,9.05
2024-11-22,Meta Ads,Search,E-commerce,Germany,23186,512,0.0221,2.11,1080.32,26,41.55,2663.68,2.47
2024-10-26,Google Ads,Shopping,SaaS,USA,189480,6290,0.0332,3.55,22329.5,204,109.46,44620.04,2.0
2024-11-11,Meta Ads,Video,Fintech,UK,112518,1597,0.0142,1.08,1724.76,105,16.43,25379.08,14.71
2024-08-12,Google Ads,Video,E-commerce,USA,116789,6586,0.0564,2.69,17716.34,220,80.53,34309.56,1.94
2024-04-26,TikTok Ads,Search,SaaS,Germany,42575,2188,0.0514,1.8,3938.4,63,62.51,13519.27,3.43
2024-07-23,TikTok Ads,Video,Fintech,Canada,51557,2882,0.0559,1.25,3602.5,135,26.69,6028.08,1.67
2024-01-06,Meta Ads,Video,Healthcare,Australia,131681,1725,0.0131,0.79,1362.75,108,12.62,31291.1,22.96
2024-05-11,Google Ads,Search,SaaS,Canada,89833,4536,0.0505,3.74,16964.64,166,102.2,42497.44,2.51
2024-12-09,Meta Ads,Shopping,Fintech,USA,116161,4379,0.0377,1.77,7750.83,264,29.36,18090.29,2.33
2024-01-09,Google Ads,Search,SaaS,Australia,53544,1670,0.0312,1.41,2354.7,20,117.73,4659.21,1.98
2024-12-13,Meta Ads,Shopping,Fintech,Canada,107126,3631,0.0339,1.08,3921.48,260,15.08,19151.86,4.88
2024-10-29,Google Ads,Shopping,EdTech,USA,182395,8517,0.0467,3.45,29383.65,517,56.83,27133.78,0.92
2024-10-15,Meta Ads,Video,SaaS,USA,39253,1122,0.0286,1.25,1402.5,81,17.31,15452.61,11.02
2024-02-26,TikTok Ads,Search,E-commerce,Canada,109794,3886,0.0354,1.61,6256.46,73,85.7,9808.76,1.57
2024-11-09,Google Ads,Video,E-commerce,UAE,27612,963,0.0349,3.3,3177.9,75,42.37,12575.02,3.96
2024-10-13,Meta Ads,Search,E-commerce,India,61994,1847,0.0298,0.8,1477.6,147,10.05,5622.21,3.8
2024-10-05,Google Ads,Search,E-commerce,UAE,48953,2447,0.05,1.11,2716.17,144,18.86,17526.62,6.45
2024-04-18,Google Ads,Search,E-commerce,Germany,13484,382,0.0284,1.34,511.88,23,22.26,1623.76,3.17
2024-11-16,TikTok Ads,Display,EdTech,UK,13255,709,0.0535,1.32,935.88,37,25.29,11059.11,11.82
2024-11-08,Meta Ads,Video,EdTech,Australia,162889,4658,0.0286,1.11,5170.38,332,15.57,57094.6,11.04
2024-10-28,TikTok Ads,Shopping,Healthcare,UAE,21972,1915,0.0872,1.05,2010.75,36,55.85,2412.15,1.2
2024-08-20,TikTok Ads,Shopping,SaaS,Canada,186136,13885,0.0746,0.95,13190.75,891,14.8,133397.7,10.11
2024-04-28,Google Ads,Display,Healthcare,UAE,135171,5231,0.0387,1.78,9311.18,149,62.49,19918.92,2.14
2024-03-27,Meta Ads,Search,Fintech,India,176656,2897,0.0164,1.87,5417.39,86,62.99,23130.95,4.27
2024-02-06,Google Ads,Display,Healthcare,USA,51678,2966,0.0574,2.58,7652.28,192,39.86,21240.9,2.78
2024-08-11,Meta Ads,Search,SaaS,Germany,26491,423,0.016,0.95,401.85,28,14.35,3219.77,8.01
2024-09-15,Meta Ads,Shopping,Healthcare,UK,174862,3846,0.022,0.45,1730.7,299,5.79,67036.78,38.73
2024-10-13,Meta Ads,Video,E-commerce,Germany,77353,1895,0.0245,1.69,3202.55,73,43.87,9316.26,2.91
2024-03-17,Meta Ads,Shopping,EdTech,UAE,108726,2968,0.0273,2.32,6885.76,49,140.53,2393.62,0.35
2024-06-28,Google Ads,Search,Fintech,UK,196883,10119,0.0514,1.48,14976.12,636,23.55,121588.49,8.12
