Sample,YZ3_AB_1,YZ3_AB_2,YZ3_AB_3,YZ1_AB_1,YZ1_AB_2,YZ1_AB_3,YZ4_AB_1,YZ4_AB_2,YZ4_AB_3,YZ6_AB_1,YZ6_AB_2,YZ6_AB_3,YZ8_A_1,YZ8_A_2,YZ8_A_3,YZ10_AB_1,YZ10_AB_2,YZ10_AB_3,YZ13_AB_1,YZ13_AB_2,YZ13_AB_3,YZ14_AB_1,YZ14_AB_2,YZ14_AB_3,YZ15_AB_1,YZ15_AB_2,YZ15_AB_3,YZ17_AB_1,YZ17_AB_2,YZ17_AB_3,YZ18_AB_1,YZ18_AB_2,YZ18_AB_3,YZ19_AB_1,YZ19_AB_2,YZ19_AB_3,YZ20_AB_1,YZ20_AB_2,YZ20_AB_3,YZ22_AB_1,YZ22_AB_2,YZ22_AB_3,YZ23_AB_1,YZ23_AB_2,YZ23_AB_3,YZ24_AB_1,YZ24_AB_2,YZ24_AB_3,YZ25_A_1,YZ25_A_2,YZ25_A_3
1044.50,1.1572,1.1572,1.1571,1.1185,1.1185,1.1185,0.8382,0.8383,0.8383,1.2702,1.2703,1.2704,1.1143,1.1142,1.1142,1.18,1.18,1.18,1.2468,1.2468,1.2468,1.1265,1.1264,1.1264,0.7839,0.7841,0.7842,0.8273,0.8274,0.8274,1.1824,1.1826,1.1826,1.279,1.279,1.279,1.1752,1.1751,1.1751,1.1606,1.1606,1.1607,1.3045,1.3045,1.3046,1.1239,1.1239,1.1239,1.3123,1.3122,1.3122
1045.00,1.1568,1.1568,1.1567,1.1181,1.118,1.1181,0.8377,0.8378,0.8378,1.2699,1.2701,1.2701,1.1138,1.1138,1.1138,1.1797,1.1797,1.1797,1.2467,1.2467,1.2467,1.1261,1.126,1.126,0.7834,0.7836,0.7837,0.8268,0.8268,0.8269,1.1821,1.1823,1.1823,1.2788,1.2788,1.2787,1.1748,1.1748,1.1748,1.1602,1.1603,1.1603,1.3044,1.3044,1.3045,1.1236,1.1236,1.1236,1.3121,1.312,1.3119
1045.50,1.1564,1.1564,1.1563,1.1177,1.1176,1.1177,0.8372,0.8373,0.8373,1.2696,1.2698,1.2699,1.1134,1.1134,1.1134,1.1794,1.1794,1.1794,1.2466,1.2466,1.2466,1.1257,1.1256,1.1255,0.7829,0.7831,0.7832,0.8262,0.8263,0.8263,1.1818,1.182,1.182,1.2785,1.2785,1.2784,1.1745,1.1744,1.1744,1.1599,1.1599,1.16,1.3043,1.3043,1.3044,1.1233,1.1233,1.1233,1.3119,1.3118,1.3117
1046.00,1.156,1.156,1.1559,1.1172,1.1172,1.1173,0.8368,0.8368,0.8368,1.2693,1.2695,1.2696,1.113,1.1129,1.113,1.1791,1.1791,1.1791,1.2465,1.2465,1.2465,1.1252,1.1252,1.1251,0.7824,0.7826,0.7827,0.8257,0.8257,0.8258,1.1815,1.1817,1.1817,1.2783,1.2783,1.2782,1.1741,1.1741,1.1741,1.1596,1.1596,1.1597,1.3042,1.3042,1.3043,1.123,1.123,1.123,1.3117,1.3116,1.3115
1046.50,1.1556,1.1556,1.1555,1.1168,1.1168,1.1168,0.8363,0.8363,0.8363,1.269,1.2692,1.2693,1.1126,1.1125,1.1125,1.1788,1.1788,1.1788,1.2464,1.2464,1.2464,1.1248,1.1247,1.1247,0.7819,0.7821,0.7821,0.8252,0.8252,0.8253,1.1812,1.1814,1.1814,1.278,1.278,1.2779,1.1737,1.1737,1.1737,1.1592,1.1592,1.1593,1.3041,1.3041,1.3042,1.1227,1.1226,1.1227,1.3115,1.3114,1.3113
1047.00,1.1552,1.1552,1.1551,1.1164,1.1163,1.1164,0.8358,0.8358,0.8359,1.2688,1.2689,1.269,1.1122,1.1121,1.1121,1.1785,1.1785,1.1785,1.2463,1.2463,1.2463,1.1244,1.1243,1.1243,0.7814,0.7816,0.7816,0.8246,0.8247,0.8247,1.1809,1.1811,1.1812,1.2778,1.2777,1.2777,1.1734,1.1733,1.1734,1.1589,1.1589,1.159,1.304,1.304,1.3041,1.1224,1.1223,1.1224,1.3113,1.3112,1.3111
1047.50,1.1548,1.1548,1.1547,1.116,1.1159,1.116,0.8353,0.8354,0.8354,1.2685,1.2686,1.2687,1.1117,1.1117,1.1117,1.1782,1.1782,1.1782,1.2462,1.2462,1.2462,1.124,1.1239,1.1238,0.7809,0.7811,0.7811,0.8241,0.8241,0.8242,1.1807,1.1808,1.1809,1.2775,1.2775,1.2774,1.173,1.173,1.173,1.1585,1.1586,1.1587,1.3039,1.3039,1.304,1.1221,1.122,1.1221,1.3111,1.311,1.3109
1048.00,1.1544,1.1544,1.1543,1.1155,1.1155,1.1156,0.8348,0.8349,0.8349,1.2682,1.2683,1.2684,1.1113,1.1113,1.1113,1.1779,1.1779,1.1779,1.2461,1.2461,1.2461,1.1235,1.1234,1.1234,0.7804,0.7806,0.7806,0.8236,0.8236,0.8237,1.1804,1.1805,1.1806,1.2773,1.2772,1.2772,1.1727,1.1726,1.1726,1.1582,1.1582,1.1583,1.3038,1.3038,1.3039,1.1218,1.1217,1.1217,1.3108,1.3108,1.3107
1048.50,1.154,1.154,1.1539,1.1151,1.1151,1.1151,0.8344,0.8344,0.8344,1.2679,1.268,1.2681,1.1109,1.1108,1.1109,1.1776,1.1776,1.1776,1.246,1.2461,1.246,1.1231,1.123,1.123,0.7799,0.7801,0.7801,0.823,0.8231,0.8231,1.1801,1.1803,1.1803,1.277,1.277,1.2769,1.1723,1.1723,1.1723,1.1579,1.1579,1.158,1.3037,1.3037,1.3037,1.1215,1.1214,1.1214,1.3106,1.3105,1.3105
1049.00,1.1536,1.1536,1.1535,1.1147,1.1146,1.1147,0.8339,0.8339,0.834,1.2676,1.2677,1.2678,1.1105,1.1104,1.1105,1.1773,1.1772,1.1773,1.2459,1.246,1.2459,1.1227,1.1226,1.1226,0.7794,0.7795,0.7796,0.8225,0.8225,0.8226,1.1798,1.18,1.18,1.2768,1.2767,1.2767,1.1719,1.1719,1.1719,1.1575,1.1576,1.1577,1.3036,1.3036,1.3036,1.1212,1.1211,1.1211,1.3104,1.3103,1.3103
1049.50,1.1532,1.1533,1.1531,1.1143,1.1142,1.1143,0.8334,0.8335,0.8335,1.2673,1.2674,1.2675,1.1101,1.11,1.11,1.177,1.1769,1.177,1.2458,1.2459,1.2458,1.1223,1.1222,1.1221,0.7789,0.7791,0.7791,0.822,0.822,0.8221,1.1795,1.1797,1.1797,1.2765,1.2765,1.2764,1.1716,1.1715,1.1716,1.1572,1.1572,1.1573,1.3035,1.3035,1.3035,1.1208,1.1208,1.1208,1.3102,1.3101,1.3101
1050.00,1.1528,1.1529,1.1527,1.1138,1.1138,1.1139,0.8329,0.833,0.833,1.267,1.2672,1.2672,1.1096,1.1096,1.1096,1.1767,1.1766,1.1767,1.2457,1.2458,1.2457,1.1218,1.1218,1.1217,0.7784,0.7786,0.7786,0.8214,0.8215,0.8215,1.1792,1.1794,1.1794,1.2763,1.2762,1.2762,1.1712,1.1712,1.1712,1.1569,1.1569,1.157,1.3034,1.3034,1.3034,1.1205,1.1205,1.1205,1.31,1.3099,1.3098
1050.50,1.1524,1.1525,1.1523,1.1134,1.1134,1.1134,0.8325,0.8325,0.8325,1.2667,1.2669,1.267,1.1092,1.1092,1.1092,1.1764,1.1763,1.1764,1.2456,1.2457,1.2456,1.1214,1.1213,1.1213,0.7779,0.7781,0.7781,0.8209,0.821,0.821,1.1789,1.1791,1.1791,1.276,1.276,1.2759,1.1709,1.1708,1.1709,1.1565,1.1566,1.1567,1.3033,1.3033,1.3033,1.1202,1.1202,1.1202,1.3098,1.3097,1.3096
1051.00,1.152,1.1521,1.1519,1.113,1.113,1.113,0.832,0.832,0.8321,1.2664,1.2666,1.2667,1.1088,1.1087,1.1088,1.1761,1.176,1.1761,1.2455,1.2456,1.2455,1.121,1.1209,1.1209,0.7774,0.7776,0.7776,0.8204,0.8204,0.8205,1.1786,1.1788,1.1788,1.2758,1.2757,1.2757,1.1705,1.1705,1.1705,1.1562,1.1562,1.1563,1.3031,1.3032,1.3032,1.1199,1.1199,1.1199,1.3096,1.3095,1.3094
1051.50,1.1516,1.1517,1.1515,1.1126,1.1125,1.1126,0.8315,0.8316,0.8316,1.2662,1.2663,1.2664,1.1084,1.1083,1.1084,1.1758,1.1757,1.1758,1.2455,1.2455,1.2454,1.1206,1.1205,1.1205,0.7769,0.7771,0.7772,0.8199,0.8199,0.8199,1.1783,1.1785,1.1786,1.2755,1.2755,1.2754,1.1702,1.1701,1.1702,1.1559,1.1559,1.156,1.303,1.3031,1.3031,1.1196,1.1196,1.1196,1.3094,1.3093,1.3092
1052.00,1.1512,1.1513,1.1512,1.1122,1.1121,1.1122,0.831,0.8311,0.8311,1.2659,1.266,1.2661,1.108,1.1079,1.108,1.1755,1.1754,1.1755,1.2454,1.2454,1.2453,1.1202,1.1201,1.12,0.7764,0.7766,0.7767,0.8193,0.8194,0.8194,1.1781,1.1782,1.1783,1.2753,1.2753,1.2752,1.1698,1.1698,1.1698,1.1556,1.1556,1.1557,1.303,1.303,1.303,1.1194,1.1193,1.1193,1.3092,1.3091,1.309
1052.50,1.1509,1.1509,1.1508,1.1118,1.1117,1.1118,0.8306,0.8306,0.8306,1.2656,1.2657,1.2658,1.1076,1.1075,1.1076,1.1752,1.1751,1.1752,1.2453,1.2453,1.2452,1.1198,1.1197,1.1196,0.7759,0.7761,0.7762,0.8188,0.8189,0.8189,1.1778,1.178,1.178,1.275,1.275,1.2749,1.1695,1.1694,1.1695,1.1552,1.1552,1.1553,1.3029,1.3029,1.3029,1.1191,1.119,1.119,1.309,1.3089,1.3088
1053.00,1.1505,1.1505,1.1504,1.1113,1.1113,1.1114,0.8301,0.8302,0.8302,1.2653,1.2654,1.2655,1.1072,1.1071,1.1071,1.1749,1.1749,1.1749,1.2452,1.2452,1.2451,1.1193,1.1193,1.1192,0.7755,0.7756,0.7757,0.8183,0.8184,0.8184,1.1775,1.1777,1.1777,1.2748,1.2748,1.2747,1.1691,1.1691,1.1691,1.1549,1.1549,1.155,1.3027,1.3028,1.3028,1.1188,1.1187,1.1187,1.3088,1.3087,1.3086
1053.50,1.1501,1.1501,1.15,1.1109,1.1109,1.1109,0.8296,0.8297,0.8297,1.265,1.2651,1.2652,1.1068,1.1067,1.1067,1.1746,1.1746,1.1746,1.2451,1.2451,1.245,1.1189,1.1188,1.1188,0.775,0.7751,0.7752,0.8178,0.8178,0.8179,1.1772,1.1774,1.1774,1.2745,1.2745,1.2744,1.1688,1.1687,1.1688,1.1546,1.1546,1.1547,1.3026,1.3027,1.3027,1.1185,1.1184,1.1184,1.3086,1.3085,1.3084
1054.00,1.1497,1.1497,1.1496,1.1105,1.1105,1.1105,0.8292,0.8292,0.8293,1.2647,1.2649,1.265,1.1064,1.1063,1.1063,1.1743,1.1743,1.1743,1.245,1.245,1.2449,1.1185,1.1184,1.1184,0.7745,0.7746,0.7747,0.8173,0.8173,0.8174,1.1769,1.1771,1.1771,1.2743,1.2743,1.2742,1.1684,1.1684,1.1684,1.1543,1.1543,1.1544,1.3026,1.3026,1.3026,1.1182,1.1181,1.1181,1.3084,1.3083,1.3082
1054.50,1.1493,1.1493,1.1492,1.1101,1.11,1.1101,0.8287,0.8288,0.8288,1.2645,1.2646,1.2647,1.1059,1.1059,1.1059,1.174,1.174,1.174,1.2449,1.2449,1.2449,1.1181,1.118,1.118,0.774,0.7742,0.7742,0.8167,0.8168,0.8168,1.1766,1.1768,1.1768,1.274,1.274,1.274,1.1681,1.168,1.1681,1.1539,1.1539,1.154,1.3025,1.3025,1.3025,1.1179,1.1178,1.1178,1.3082,1.3081,1.308
1055.00,1.1489,1.149,1.1488,1.1097,1.1096,1.1097,0.8283,0.8283,0.8283,1.2642,1.2643,1.2644,1.1055,1.1055,1.1055,1.1737,1.1737,1.1737,1.2448,1.2448,1.2448,1.1177,1.1176,1.1175,0.7735,0.7737,0.7737,0.8162,0.8163,0.8163,1.1763,1.1765,1.1766,1.2738,1.2738,1.2737,1.1677,1.1677,1.1677,1.1536,1.1536,1.1537,1.3024,1.3024,1.3024,1.1176,1.1175,1.1176,1.308,1.3079,1.3078
1055.50,1.1485,1.1486,1.1484,1.1093,1.1092,1.1093,0.8278,0.8278,0.8279,1.2639,1.264,1.2641,1.1051,1.1051,1.1051,1.1734,1.1734,1.1734,1.2447,1.2447,1.2447,1.1173,1.1172,1.1171,0.773,0.7732,0.7733,0.8157,0.8158,0.8158,1.1761,1.1763,1.1763,1.2735,1.2735,1.2735,1.1674,1.1673,1.1674,1.1533,1.1533,1.1534,1.3023,1.3023,1.3023,1.1173,1.1172,1.1173,1.3078,1.3077,1.3076
1056.00,1.1481,1.1482,1.148,1.1089,1.1088,1.1089,0.8273,0.8274,0.8274,1.2636,1.2637,1.2638,1.1047,1.1046,1.1047,1.1731,1.1731,1.1731,1.2446,1.2446,1.2446,1.1169,1.1168,1.1167,0.7726,0.7727,0.7728,0.8152,0.8153,0.8153,1.1758,1.176,1.176,1.2733,1.2733,1.2732,1.167,1.167,1.167,1.153,1.153,1.1531,1.3022,1.3022,1.3022,1.117,1.1169,1.117,1.3076,1.3075,1.3074
1056.50,1.1478,1.1478,1.1477,1.1084,1.1084,1.1085,0.8269,0.8269,0.8269,1.2633,1.2634,1.2635,1.1043,1.1042,1.1043,1.1728,1.1728,1.1728,1.2446,1.2446,1.2445,1.1165,1.1164,1.1163,0.7721,0.7722,0.7723,0.8147,0.8147,0.8148,1.1755,1.1757,1.1757,1.2731,1.2731,1.273,1.1667,1.1666,1.1667,1.1526,1.1526,1.1527,1.3021,1.3021,1.3021,1.1167,1.1166,1.1167,1.3074,1.3073,1.3072
1057.00,1.1474,1.1474,1.1473,1.108,1.108,1.1081,0.8264,0.8265,0.8265,1.263,1.2632,1.2633,1.1039,1.1038,1.1039,1.1725,1.1725,1.1725,1.2445,1.2445,1.2444,1.1161,1.1159,1.1159,0.7716,0.7717,0.7718,0.8142,0.8142,0.8143,1.1752,1.1754,1.1754,1.2728,1.2728,1.2727,1.1663,1.1663,1.1663,1.1523,1.1523,1.1524,1.302,1.302,1.302,1.1164,1.1164,1.1164,1.3072,1.3071,1.307
1057.50,1.147,1.147,1.1469,1.1076,1.1076,1.1076,0.8259,0.826,0.826,1.2628,1.2629,1.263,1.1035,1.1034,1.1035,1.1722,1.1722,1.1722,1.2444,1.2444,1.2443,1.1156,1.1155,1.1155,0.7711,0.7713,0.7713,0.8137,0.8137,0.8137,1.1749,1.1751,1.1751,1.2726,1.2726,1.2725,1.166,1.1659,1.166,1.152,1.152,1.1521,1.3019,1.3019,1.3019,1.1161,1.1161,1.1161,1.3069,1.3069,1.3068
1058.00,1.1466,1.1466,1.1465,1.1072,1.1071,1.1072,0.8255,0.8255,0.8256,1.2625,1.2626,1.2627,1.1031,1.103,1.1031,1.172,1.1719,1.1719,1.2443,1.2443,1.2442,1.1152,1.1151,1.1151,0.7706,0.7708,0.7709,0.8131,0.8132,0.8132,1.1746,1.1748,1.1749,1.2723,1.2723,1.2722,1.1657,1.1656,1.1656,1.1517,1.1517,1.1518,1.3017,1.3018,1.3018,1.1158,1.1158,1.1158,1.3067,1.3067,1.3066
1058.50,1.1462,1.1463,1.1461,1.1068,1.1067,1.1068,0.825,0.8251,0.8251,1.2622,1.2623,1.2624,1.1027,1.1026,1.1026,1.1717,1.1716,1.1716,1.2442,1.2442,1.2441,1.1148,1.1147,1.1146,0.7701,0.7703,0.7704,0.8126,0.8127,0.8127,1.1744,1.1746,1.1746,1.2721,1.2721,1.272,1.1653,1.1652,1.1653,1.1513,1.1513,1.1514,1.3016,1.3017,1.3017,1.1155,1.1155,1.1155,1.3065,1.3065,1.3064
1059.00,1.1458,1.1459,1.1457,1.1064,1.1063,1.1064,0.8246,0.8246,0.8246,1.2619,1.262,1.2621,1.1023,1.1022,1.1022,1.1714,1.1713,1.1713,1.2441,1.2441,1.244,1.1144,1.1143,1.1142,0.7697,0.7698,0.7699,0.8121,0.8122,0.8122,1.1741,1.1743,1.1743,1.2718,1.2718,1.2717,1.165,1.1649,1.1649,1.151,1.151,1.1511,1.3015,1.3016,1.3016,1.1152,1.1152,1.1152,1.3063,1.3062,1.3062
1059.50,1.1454,1.1455,1.1453,1.106,1.1059,1.106,0.8241,0.8242,0.8242,1.2616,1.2617,1.2618,1.1019,1.1018,1.1018,1.1711,1.171,1.171,1.244,1.244,1.2439,1.114,1.1139,1.1138,0.7692,0.7693,0.7694,0.8116,0.8117,0.8117,1.1738,1.174,1.174,1.2716,1.2716,1.2715,1.1646,1.1645,1.1646,1.1507,1.1507,1.1508,1.3014,1.3015,1.3015,1.1149,1.1149,1.1149,1.3061,1.306,1.306
1060.00,1.145,1.1451,1.1449,1.1056,1.1055,1.1056,0.8236,0.8237,0.8237,1.2613,1.2614,1.2616,1.1014,1.1014,1.1014,1.1708,1.1707,1.1707,1.2439,1.2439,1.2438,1.1136,1.1135,1.1134,0.7687,0.7689,0.7689,0.8111,0.8112,0.8112,1.1735,1.1737,1.1737,1.2713,1.2713,1.2712,1.1643,1.1642,1.1642,1.1503,1.1503,1.1504,1.3013,1.3014,1.3014,1.1146,1.1146,1.1146,1.3059,1.3058,1.3057
1060.50,1.1447,1.1447,1.1445,1.1051,1.1051,1.1052,0.8232,0.8232,0.8233,1.261,1.2612,1.2613,1.101,1.101,1.101,1.1705,1.1704,1.1704,1.2438,1.2438,1.2437,1.1132,1.1131,1.113,0.7682,0.7684,0.7684,0.8106,0.8106,0.8107,1.1732,1.1734,1.1734,1.2711,1.2711,1.271,1.1639,1.1638,1.1639,1.15,1.15,1.1501,1.3012,1.3013,1.3013,1.1143,1.1143,1.1143,1.3057,1.3056,1.3055
1061.00,1.1443,1.1443,1.1442,1.1047,1.1047,1.1047,0.8227,0.8228,0.8228,1.2608,1.2609,1.261,1.1006,1.1005,1.1006,1.1702,1.1701,1.1701,1.2437,1.2437,1.2436,1.1127,1.1126,1.1126,0.7677,0.7679,0.768,0.81,0.8101,0.8101,1.1729,1.1731,1.1731,1.2708,1.2708,1.2708,1.1635,1.1635,1.1635,1.1497,1.1497,1.1498,1.3011,1.3012,1.3012,1.114,1.114,1.114,1.3055,1.3054,1.3053
1061.50,1.1439,1.1439,1.1438,1.1043,1.1043,1.1043,0.8223,0.8223,0.8223,1.2605,1.2606,1.2607,1.1002,1.1001,1.1002,1.1699,1.1698,1.1698,1.2436,1.2436,1.2435,1.1123,1.1122,1.1122,0.7673,0.7674,0.7675,0.8095,0.8096,0.8096,1.1726,1.1728,1.1728,1.2706,1.2706,1.2705,1.1632,1.1631,1.1632,1.1494,1.1494,1.1495,1.301,1.3011,1.3011,1.1137,1.1137,1.1137,1.3053,1.3052,1.3051
1062.00,1.1435,1.1435,1.1434,1.1039,1.1038,1.1039,0.8218,0.8219,0.8219,1.2602,1.2603,1.2604,1.0998,1.0997,1.0998,1.1696,1.1695,1.1695,1.2435,1.2435,1.2434,1.1119,1.1118,1.1117,0.7668,0.7669,0.767,0.809,0.8091,0.8091,1.1723,1.1725,1.1726,1.2703,1.2703,1.2702,1.1628,1.1628,1.1628,1.149,1.149,1.1491,1.3009,1.301,1.301,1.1134,1.1134,1.1134,1.3051,1.305,1.3049
1062.50,1.1431,1.1431,1.143,1.1035,1.1034,1.1035,0.8214,0.8214,0.8214,1.2599,1.26,1.2601,1.0994,1.0993,1.0994,1.1692,1.1692,1.1692,1.2434,1.2434,1.2433,1.1115,1.1114,1.1113,0.7663,0.7664,0.7665,0.8085,0.8086,0.8086,1.172,1.1722,1.1723,1.2701,1.2701,1.27,1.1625,1.1624,1.1625,1.1487,1.1487,1.1488,1.3008,1.3009,1.3009,1.1131,1.1131,1.1131,1.3048,1.3048,1.3047
1063.00,1.1427,1.1428,1.1426,1.1031,1.103,1.1031,0.8209,0.8209,0.821,1.2596,1.2597,1.2598,1.099,1.0989,1.0989,1.1689,1.1689,1.1689,1.2433,1.2433,1.2432,1.1111,1.111,1.1109,0.7658,0.7659,0.766,0.808,0.8081,0.8081,1.1718,1.1719,1.172,1.2698,1.2698,1.2697,1.1621,1.1621,1.1621,1.1484,1.1484,1.1485,1.3007,1.3008,1.3008,1.1128,1.1127,1.1128,1.3046,1.3045,1.3045
1063.50,1.1423,1.1424,1.1422,1.1027,1.1026,1.1027,0.8204,0.8205,0.8205,1.2593,1.2594,1.2595,1.0986,1.0985,1.0985,1.1686,1.1686,1.1686,1.2432,1.2432,1.2431,1.1106,1.1105,1.1105,0.7653,0.7655,0.7655,0.8075,0.8075,0.8076,1.1715,1.1716,1.1717,1.2696,1.2696,1.2695,1.1618,1.1617,1.1618,1.148,1.148,1.1481,1.3006,1.3006,1.3007,1.1125,1.1124,1.1125,1.3044,1.3043,1.3042
1064.00,1.1419,1.142,1.1418,1.1022,1.1022,1.1023,0.82,0.82,0.8201,1.259,1.2591,1.2593,1.0981,1.0981,1.0981,1.1683,1.1683,1.1683,1.2431,1.2431,1.243,1.1102,1.1101,1.1101,0.7648,0.765,0.7651,0.8069,0.807,0.807,1.1712,1.1713,1.1714,1.2693,1.2693,1.2692,1.1614,1.1614,1.1614,1.1477,1.1477,1.1478,1.3005,1.3005,1.3006,1.1122,1.1121,1.1122,1.3042,1.3041,1.304
1064.50,1.1415,1.1416,1.1414,1.1018,1.1018,1.1019,0.8195,0.8196,0.8196,1.2587,1.2588,1.259,1.0977,1.0976,1.0977,1.168,1.168,1.168,1.243,1.243,1.2429,1.1098,1.1097,1.1097,0.7643,0.7645,0.7646,0.8064,0.8065,0.8065,1.1709,1.171,1.1711,1.2691,1.2691,1.269,1.1611,1.161,1.161,1.1474,1.1474,1.1475,1.3004,1.3004,1.3005,1.1119,1.1118,1.1118,1.304,1.3039,1.3038
1065.00,1.1411,1.1412,1.141,1.1014,1.1014,1.1014,0.8191,0.8191,0.8191,1.2585,1.2586,1.2587,1.0973,1.0972,1.0973,1.1677,1.1677,1.1677,1.2429,1.2429,1.2428,1.1094,1.1093,1.1092,0.7639,0.764,0.7641,0.8059,0.806,0.806,1.1706,1.1707,1.1708,1.2688,1.2688,1.2687,1.1607,1.1606,1.1607,1.147,1.147,1.1471,1.3002,1.3003,1.3003,1.1116,1.1115,1.1115,1.3038,1.3037,1.3036
1065.50,1.1408,1.1408,1.1406,1.101,1.101,1.101,0.8186,0.8187,0.8187,1.2582,1.2583,1.2584,1.0969,1.0968,1.0969,1.1674,1.1674,1.1674,1.2428,1.2428,1.2427,1.109,1.1089,1.1088,0.7634,0.7635,0.7636,0.8054,0.8055,0.8055,1.1703,1.1704,1.1705,1.2686,1.2686,1.2685,1.1603,1.1603,1.1603,1.1467,1.1467,1.1468,1.3001,1.3002,1.3002,1.1113,1.1112,1.1112,1.3035,1.3034,1.3034
1066.00,1.1404,1.1404,1.1402,1.1006,1.1005,1.1006,0.8182,0.8182,0.8182,1.2579,1.258,1.2581,1.0965,1.0964,1.0964,1.1671,1.1671,1.1671,1.2427,1.2427,1.2426,1.1085,1.1085,1.1084,0.7629,0.763,0.7631,0.8049,0.805,0.805,1.17,1.1702,1.1702,1.2683,1.2683,1.2682,1.16,1.1599,1.16,1.1464,1.1464,1.1465,1.3,1.3001,1.3001,1.1109,1.1109,1.1109,1.3033,1.3032,1.3031
1066.50,1.14,1.14,1.1399,1.1002,1.1001,1.1002,0.8177,0.8178,0.8178,1.2576,1.2577,1.2578,1.096,1.096,1.096,1.1668,1.1668,1.1668,1.2426,1.2426,1.2425,1.1081,1.108,1.108,0.7624,0.7626,0.7626,0.8044,0.8044,0.8045,1.1697,1.1699,1.1699,1.268,1.268,1.268,1.1596,1.1596,1.1596,1.146,1.146,1.1461,1.2999,1.3,1.3,1.1106,1.1106,1.1106,1.3031,1.303,1.3029
1067.00,1.1396,1.1396,1.1395,1.0998,1.0997,1.0998,0.8173,0.8173,0.8173,1.2573,1.2574,1.2575,1.0956,1.0956,1.0956,1.1665,1.1664,1.1665,1.2425,1.2425,1.2424,1.1077,1.1076,1.1076,0.7619,0.7621,0.7621,0.8038,0.8039,0.8039,1.1694,1.1696,1.1696,1.2678,1.2678,1.2677,1.1593,1.1592,1.1593,1.1457,1.1457,1.1458,1.2998,1.2999,1.2999,1.1103,1.1103,1.1103,1.3029,1.3028,1.3027
1067.50,1.1392,1.1392,1.1391,1.0994,1.0993,1.0994,0.8168,0.8169,0.8169,1.257,1.2571,1.2572,1.0952,1.0951,1.0952,1.1662,1.1661,1.1662,1.2424,1.2424,1.2423,1.1073,1.1072,1.1071,0.7615,0.7616,0.7617,0.8033,0.8034,0.8034,1.1691,1.1693,1.1693,1.2675,1.2675,1.2674,1.1589,1.1589,1.1589,1.1454,1.1454,1.1455,1.2997,1.2997,1.2998,1.11,1.11,1.11,1.3026,1.3026,1.3025
1068.00,1.1388,1.1388,1.1387,1.0989,1.0989,1.099,0.8164,0.8164,0.8164,1.2567,1.2568,1.2569,1.0948,1.0947,1.0948,1.1659,1.1658,1.1659,1.2423,1.2423,1.2422,1.1069,1.1068,1.1067,0.761,0.7611,0.7612,0.8028,0.8029,0.8029,1.1688,1.169,1.169,1.2673,1.2673,1.2672,1.1585,1.1585,1.1586,1.145,1.145,1.1451,1.2996,1.2996,1.2997,1.1097,1.1097,1.1097,1.3024,1.3023,1.3023
1068.50,1.1384,1.1384,1.1383,1.0985,1.0985,1.0986,0.8159,0.8159,0.816,1.2564,1.2565,1.2567,1.0944,1.0943,1.0944,1.1656,1.1655,1.1656,1.2422,1.2422,1.2421,1.1064,1.1064,1.1063,0.7605,0.7606,0.7607,0.8023,0.8024,0.8024,1.1685,1.1687,1.1687,1.267,1.267,1.2669,1.1582,1.1581,1.1582,1.1447,1.1447,1.1448,1.2995,1.2995,1.2995,1.1094,1.1094,1.1094,1.3022,1.3021,1.302
1069.00,1.138,1.1381,1.1379,1.0981,1.0981,1.0981,0.8155,0.8155,0.8155,1.2561,1.2562,1.2564,1.094,1.0939,1.094,1.1653,1.1652,1.1652,1.2421,1.2421,1.242,1.106,1.106,1.1059,0.76,0.7602,0.7602,0.8018,0.8019,0.8019,1.1682,1.1684,1.1684,1.2668,1.2668,1.2667,1.1578,1.1578,1.1578,1.1444,1.1444,1.1445,1.2993,1.2994,1.2994,1.1091,1.109,1.1091,1.302,1.3019,1.3018
1069.50,1.1376,1.1377,1.1375,1.0977,1.0977,1.0977,0.815,0.8151,0.8151,1.2559,1.256,1.2561,1.0936,1.0935,1.0935,1.165,1.1649,1.1649,1.242,1.242,1.2419,1.1056,1.1055,1.1055,0.7595,0.7597,0.7598,0.8013,0.8014,0.8014,1.1679,1.1681,1.1681,1.2665,1.2665,1.2664,1.1575,1.1574,1.1575,1.144,1.144,1.1441,1.2992,1.2993,1.2993,1.1088,1.1087,1.1088,1.3018,1.3017,1.3016
1070.00,1.1372,1.1373,1.1371,1.0973,1.0973,1.0973,0.8146,0.8146,0.8146,1.2556,1.2557,1.2558,1.0932,1.0931,1.0931,1.1647,1.1646,1.1646,1.2419,1.2419,1.2418,1.1052,1.1051,1.1051,0.7591,0.7592,0.7593,0.8008,0.8009,0.8009,1.1677,1.1678,1.1678,1.2663,1.2663,1.2662,1.1571,1.1571,1.1571,1.1437,1.1437,1.1438,1.2991,1.2992,1.2992,1.1085,1.1084,1.1085,1.3016,1.3015,1.3014
