EmployeeID,Age,Department,JobLevel,YearsAtCompany,MonthlyIncome,JobSatisfaction,WorkLifeBalance,OverTime,DistanceFromHome,PromotionLast5Years,PerformanceRating,TrainingHoursLastYear,Attrition
EMP1923,40,Engineering,3,6,11818,4,1,No,11.0,No,3,17,No
EMP1924,58,Engineering,4,33,17690,4,3,No,2.5,No,3,15,No
EMP1925,28,Sales,2,2,7110,3,2,No,7.0,No,2,10,No
EMP1926,22,Sales,1,0,4076,4,4,No,4.0,No,3,13,No
EMP1927,35,Engineering,2,7,9241,5,1,No,5.5,No,3,13,No
EMP1928,49,Finance,3,10,11978,5,2,No,11.2,No,2,14,No
EMP1929,57,Marketing,5,24,16887,1,2,No,11.0,No,3,10,No
EMP1930,25,Sales,2,3,6680,4,1,Yes,11.6,No,3,22,Yes
EMP1931,42,Marketing,4,15,13435,1,3,Yes,1.6,No,3,17,No
EMP1932,33,Marketing,2,8,7566,5,3,Yes,4.8,No,4,19,No
EMP1933,36,HR,1,1,5053,3,2,No,11.1,No,1,14,No
EMP1934,60,HR,4,12,9992,5,3,Yes,9.4,Yes,2,13,No
EMP1935,22,Engineering,1,0,6104,2,3,No,1.0,No,2,18,Yes
EMP1936,40,Sales,1,4,5661,2,2,No,10.7,No,2,15,No
EMP1937,42,Engineering,1,1,6281,5,3,No,4.9,No,3,15,No
EMP1938,48,Engineering,4,10,14674,5,2,No,1.6,No,2,14,No
EMP1939,38,Marketing,1,0,5562,4,2,No,18.7,No,2,16,No
EMP1940,41,Operations,3,12,9670,3,3,No,2.1,Yes,4,18,No
EMP1941,34,Engineering,2,4,8756,2,4,No,7.8,No,2,22,Yes
EMP1942,40,Finance,4,17,15421,4,2,No,4.2,No,3,12,No
EMP1943,34,Operations,2,12,7307,4,3,Yes,6.6,No,2,18,Yes
EMP1944,44,Sales,3,6,9812,5,1,Yes,12.3,No,2,22,No
EMP1945,34,IT,2,7,9466,3,1,No,13.1,No,2,17,No
EMP1946,41,Sales,4,17,12253,3,4,No,4.2,No,3,12,No
EMP1947,37,IT,2,6,8509,4,4,No,4.3,No,2,11,No
EMP1948,49,Sales,3,19,11029,3,1,No,4.9,No,3,15,Yes
EMP1949,37,Engineering,1,0,5691,3,4,Yes,14.6,No,3,17,No
EMP1950,22,Marketing,1,0,5053,3,2,Yes,32.9,No,2,12,Yes
EMP1951,50,IT,5,15,17711,4,4,No,5.5,No,1,21,No
EMP1952,28,Engineering,2,2,9141,3,4,No,7.0,No,3,11,No
EMP1953,31,Operations,1,2,5194,5,2,No,3.8,No,2,10,No
EMP1954,32,Finance,3,10,10887,3,2,Yes,19.5,No,3,14,No
EMP1955,51,Sales,4,27,14070,1,4,No,8.3,No,3,12,No
EMP1956,22,HR,1,0,3292,2,2,No,7.8,No,2,14,Yes
EMP1957,60,HR,4,32,13601,5,3,No,26.7,No,4,7,No
EMP1958,48,Engineering,5,20,17823,4,2,Yes,5.0,No,2,13,No
EMP1959,40,Operations,3,7,9669,3,3,No,20.8,Yes,3,16,No
EMP1960,37,IT,1,0,6447,5,2,No,18.2,No,3,27,No
EMP1961,40,Finance,2,8,8129,4,3,No,15.1,No,2,14,No
EMP1962,43,IT,4,18,15146,2,4,No,24.6,No,1,12,No
EMP1963,44,Sales,3,20,11461,1,4,No,8.1,Yes,3,18,No
EMP1964,43,Sales,2,8,7617,5,3,Yes,10.2,No,3,10,No
EMP1965,38,Operations,3,9,8919,4,2,No,10.8,No,3,21,No
EMP1966,36,Operations,3,7,8735,3,4,No,6.0,No,3,22,No
EMP1967,36,Sales,3,6,9426,5,2,Yes,5.8,No,4,20,Yes
EMP1968,36,Engineering,2,10,10904,3,3,Yes,2.9,No,3,13,No
EMP1969,49,Operations,1,0,3633,4,3,No,24.7,No,2,19,Yes
EMP1970,43,Sales,3,19,10847,4,3,No,7.6,No,2,16,No
EMP1971,22,Engineering,1,0,5100,4,4,No,13.4,No,3,13,No
EMP1972,44,Finance,2,7,8724,4,2,No,1.9,No,2,23,No
EMP1973,39,IT,3,11,12910,1,1,No,20.8,Yes,3,15,Yes
EMP1974,37,Operations,4,15,11726,4,4,No,8.0,No,2,11,No
EMP1975,34,Operations,1,0,4585,5,3,No,12.9,No,4,11,No
EMP1976,49,Engineering,3,9,12240,3,3,Yes,5.0,No,2,16,No
EMP1977,47,Finance,2,3,7790,4,1,Yes,11.1,Yes,2,16,Yes
EMP1978,30,Sales,2,2,5832,3,3,Yes,6.6,No,3,16,No
EMP1979,42,IT,3,5,11915,4,3,Yes,8.4,No,2,19,Yes
EMP1980,28,HR,2,2,5676,4,2,No,9.2,No,3,7,No
EMP1981,24,Marketing,1,0,4909,4,2,No,6.3,No,3,14,No
EMP1982,31,Operations,2,4,5499,4,1,No,14.6,No,2,19,Yes
EMP1983,46,Sales,5,17,13926,3,4,No,21.8,No,2,17,No
EMP1984,47,IT,2,2,8485,2,2,Yes,24.5,No,1,12,No
EMP1985,43,Engineering,4,21,16520,3,4,No,14.6,No,2,15,No
EMP1986,45,Engineering,1,1,6954,4,3,Yes,2.9,No,2,12,No
EMP1987,43,Sales,2,3,6623,3,3,No,13.9,No,1,16,No
EMP1988,31,Operations,1,1,4296,3,1,No,5.9,No,4,18,No
EMP1989,42,Operations,2,8,7840,1,1,Yes,1.0,Yes,4,16,No
EMP1990,46,Sales,4,18,13186,2,2,No,4.8,No,3,18,No
EMP1991,45,Sales,3,9,8746,2,2,Yes,10.0,Yes,3,10,No
EMP1992,49,IT,4,21,16634,5,2,No,9.0,No,3,13,No
EMP1993,45,Sales,4,14,11197,4,2,No,4.8,No,3,18,No
EMP1994,41,Marketing,1,0,5235,2,3,No,15.5,No,2,19,No
EMP1995,48,Marketing,2,10,8876,3,2,Yes,21.4,No,3,13,No
EMP1996,37,Operations,3,13,9603,4,3,Yes,1.0,No,1,10,No
EMP1997,29,Marketing,3,6,9712,5,2,No,18.1,No,3,16,No
EMP1998,36,Engineering,3,14,12676,3,2,Yes,16.8,No,3,12,Yes
EMP1999,30,IT,2,2,7183,3,3,No,10.0,No,3,12,No
EMP2000,31,Sales,2,7,7425,4,3,No,2.3,No,3,23,No
EMP2001,36,Engineering,1,4,6616,5,1,Yes,7.4,No,2,23,No
EMP2002,30,Sales,3,7,9902,3,4,No,1.0,No,3,14,No
EMP2003,34,IT,1,1,5813,2,3,No,10.1,No,3,13,No
EMP2004,22,Finance,1,0,5236,3,3,No,4.4,No,1,12,No
EMP2005,40,Sales,3,6,8743,3,2,Yes,3.4,No,4,22,No
EMP2006,38,Finance,3,6,10380,3,1,No,13.9,No,2,16,No
EMP2007,29,Engineering,3,6,11472,5,3,Yes,33.4,No,2,18,No
EMP2008,44,IT,3,7,10974,5,2,No,10.6,No,3,12,No
EMP2009,47,Engineering,4,13,15456,3,1,No,14.2,No,3,13,Yes
EMP2010,22,Finance,1,0,5699,4,3,Yes,8.3,No,2,16,No
EMP2011,30,Marketing,1,0,4272,2,3,No,1.8,No,3,19,No
EMP2012,30,Sales,2,2,6647,4,4,Yes,12.4,No,2,12,No
EMP2013,28,Operations,2,4,7037,4,2,No,1.8,No,3,10,No
EMP2014,46,Sales,3,5,9378,3,2,No,12.4,No,3,14,No
EMP2015,36,Finance,2,2,7480,2,2,No,21.5,No,2,19,Yes
EMP2016,35,Operations,1,3,5316,3,4,No,6.1,No,3,13,Yes
EMP2017,22,Marketing,1,0,4735,3,3,No,12.8,No,3,6,No
EMP2018,44,Sales,5,20,14710,4,2,Yes,3.6,No,2,10,No
EMP2019,25,IT,1,2,5924,4,3,No,5.8,No,2,13,No
EMP2020,38,Sales,1,2,4198,2,4,Yes,2.2,No,3,20,No
EMP2021,40,Marketing,2,3,7060,3,3,No,6.3,No,3,15,No
EMP2022,51,Operations,2,4,7102,5,1,No,13.4,No,3,10,No
EMP2023,24,IT,1,1,6586,4,1,No,5.4,No,3,16,No
EMP2024,22,Marketing,1,0,5340,2,2,No,3.5,No,1,13,No
EMP2025,39,Engineering,3,9,12037,4,3,No,10.4,No,2,14,No
EMP2026,56,Operations,2,7,7830,5,2,No,13.4,No,3,13,Yes
EMP2027,50,Sales,4,11,12044,3,4,No,10.1,No,3,20,No
EMP2028,40,Sales,2,2,6541,3,3,Yes,7.1,No,3,12,No
EMP2029,33,IT,3,10,10962,3,2,Yes,3.9,No,3,14,Yes
EMP2030,46,Marketing,4,17,13980,5,3,No,10.9,No,2,20,No
EMP2031,28,Sales,3,6,9620,4,3,No,18.9,Yes,3,16,No
EMP2032,42,Marketing,2,7,8264,4,2,No,12.1,No,2,20,Yes
EMP2033,43,Sales,1,0,3544,2,3,No,2.9,No,2,14,Yes
EMP2034,48,Sales,4,13,11949,5,2,No,2.2,Yes,3,16,No
EMP2035,60,Sales,4,22,14288,4,2,Yes,16.5,No,2,21,No
EMP2036,41,Operations,4,12,10963,5,1,No,15.5,No,3,14,No
EMP2037,32,Operations,3,8,9741,4,3,Yes,22.5,No,3,24,No
EMP2038,37,Marketing,4,11,13001,4,1,Yes,2.8,No,3,14,No
EMP2039,22,Sales,1,0,4523,2,1,No,30.3,No,2,16,Yes
EMP2040,31,Finance,1,2,6501,4,3,No,11.5,No,3,17,No
EMP2041,33,Engineering,1,1,5845,3,2,Yes,14.6,No,2,16,No
EMP2042,32,HR,1,4,3981,2,1,No,4.2,No,3,14,No
EMP2043,39,Operations,3,12,8752,4,1,No,3.2,Yes,2,13,No
EMP2044,29,HR,3,6,8203,4,2,Yes,11.1,No,3,10,No
EMP2045,49,Marketing,3,9,10572,3,3,Yes,7.0,No,3,17,Yes
EMP2046,38,IT,1,0,5458,2,1,No,3.9,No,2,12,No
EMP2047,37,HR,3,12,9609,3,3,No,3.6,No,2,8,Yes
EMP2048,34,Marketing,3,5,9794,3,3,No,23.1,No,2,8,No
EMP2049,39,Marketing,2,8,8614,3,3,Yes,16.8,No,2,21,No
EMP2050,46,Sales,2,9,7309,4,4,No,10.2,Yes,2,12,No
EMP2051,29,Finance,2,6,8509,3,4,No,12.6,No,3,10,No
EMP2052,31,Finance,3,8,10217,5,3,No,19.0,No,2,12,No
EMP2053,34,Sales,3,6,8859,1,1,No,31.1,No,4,10,No
EMP2054,24,Sales,1,1,4762,3,3,Yes,15.1,No,2,21,No
EMP2055,29,IT,2,2,8139,4,1,Yes,4.8,No,2,26,Yes
EMP2056,33,Marketing,2,6,7869,5,2,No,2.1,No,2,24,No
EMP2057,46,Sales,3,23,11669,1,3,No,6.0,No,2,17,No
EMP2058,40,Engineering,1,1,5882,5,1,No,10.6,No,4,20,No
EMP2059,39,Marketing,4,13,12817,3,3,No,6.1,No,3,18,No
EMP2060,46,Sales,2,5,6684,4,2,No,21.8,No,1,18,No
EMP2061,36,Sales,2,4,6429,5,3,Yes,3.5,No,1,18,No
EMP2062,41,Operations,1,4,5414,3,3,No,6.5,No,1,16,No
EMP2063,36,Finance,3,12,10984,4,3,No,2.4,No,2,8,No
EMP2064,40,Engineering,4,18,16326,5,2,Yes,4.5,No,2,20,No
EMP2065,32,Sales,1,2,4117,4,2,No,9.2,No,2,24,No
EMP2066,22,HR,1,0,4755,3,3,No,6.0,No,2,12,No
EMP2067,36,Engineering,3,5,11837,5,3,No,6.0,No,1,11,No
EMP2068,52,Engineering,4,27,17063,4,2,No,11.0,No,1,9,No
EMP2069,47,Engineering,3,25,15021,3,2,No,5.2,No,3,12,No
EMP2070,47,Sales,3,9,9993,2,4,No,24.5,No,3,9,No
EMP2071,50,Engineering,5,22,19189,3,4,No,12.1,Yes,4,22,No
EMP2072,38,IT,3,13,12626,3,3,Yes,8.1,No,3,9,No
EMP2073,39,Engineering,3,16,13311,3,3,No,28.7,No,3,17,No
EMP2074,31,Engineering,1,2,7008,5,3,Yes,14.1,No,3,17,Yes
EMP2075,34,Engineering,3,11,12437,5,3,No,2.5,No,3,9,No
EMP2076,44,HR,1,0,4060,3,1,No,1.4,No,2,14,No
EMP2077,50,Operations,3,9,9341,3,3,No,10.1,No,4,11,No
EMP2078,36,Engineering,1,2,6140,4,2,Yes,22.8,No,3,9,No
EMP2079,33,Operations,2,4,7030,4,2,No,3.5,Yes,2,21,No
EMP2080,38,Sales,2,9,8095,2,2,No,1.8,No,3,16,No
EMP2081,44,Operations,4,15,12912,3,2,No,12.2,No,3,20,No
EMP2082,23,Sales,1,0,4438,5,3,Yes,6.1,No,3,25,No
EMP2083,22,Sales,1,0,4799,4,3,No,17.7,No,3,16,No
EMP2084,32,Sales,2,5,7283,3,3,Yes,15.0,No,3,20,No
EMP2085,25,Sales,1,0,4905,4,2,Yes,8.9,No,3,15,No
EMP2086,32,HR,2,4,6164,4,3,Yes,2.7,No,2,9,No
EMP2087,36,Engineering,3,10,12532,5,3,No,5.7,No,2,23,No
EMP2088,33,Finance,2,9,9122,5,3,No,13.1,No,2,15,No
EMP2089,52,Sales,1,1,5080,3,4,Yes,5.8,No,1,17,No
EMP2090,41,HR,2,4,5239,1,3,Yes,12.4,No,3,14,No
EMP2091,41,Engineering,1,0,5880,3,3,Yes,13.7,No,2,16,No
EMP2092,44,Marketing,2,9,9410,3,1,Yes,13.7,No,2,14,No
EMP2093,26,Sales,1,4,5870,2,2,Yes,5.9,No,3,11,No
EMP2094,48,Sales,5,25,15601,5,3,Yes,4.3,No,3,17,No
EMP2095,37,Engineering,2,8,9896,4,2,No,7.7,No,3,15,No
EMP2096,44,Operations,5,21,14329,1,1,Yes,10.1,No,1,15,No
EMP2097,27,Finance,2,2,8315,5,3,No,10.6,No,2,21,No
EMP2098,22,Sales,1,0,4061,5,1,No,11.8,No,4,9,No
EMP2099,46,Sales,3,8,8967,5,3,No,20.1,No,4,12,No
EMP2100,41,Sales,2,2,6274,4,3,Yes,1.4,No,3,13,No
EMP2101,28,Engineering,2,6,9077,2,3,No,25.8,No,2,16,No
EMP2102,29,Marketing,2,3,8237,4,3,No,10.5,No,2,12,No
EMP2103,49,Sales,2,12,7516,2,3,No,7.0,No,2,21,No
EMP2104,26,Engineering,2,3,9831,4,2,No,4.6,No,2,18,Yes
EMP2105,54,Marketing,4,22,14502,2,3,No,11.0,No,4,21,No
EMP2106,28,Engineering,2,4,8416,5,3,Yes,10.9,No,3,14,No
EMP2107,44,Sales,4,14,11715,5,2,No,5.5,No,3,13,No
EMP2108,34,HR,3,7,8469,4,3,No,4.7,No,2,21,No
EMP2109,44,Engineering,2,4,8353,4,3,No,4.2,No,2,14,No
EMP2110,32,Operations,3,7,8435,5,2,No,10.7,Yes,1,16,No
EMP2111,36,Operations,3,12,8791,3,2,No,4.1,No,2,14,No
EMP2112,38,Sales,1,0,4817,4,4,No,1.0,No,2,20,No
EMP2113,27,Sales,1,0,3939,2,1,Yes,14.5,No,3,11,Yes
EMP2114,45,Engineering,3,6,10945,5,2,Yes,1.8,Yes,1,15,No
EMP2115,32,Engineering,3,5,12282,5,3,No,1.0,No,3,16,No
EMP2116,35,IT,2,4,8567,3,4,Yes,10.5,No,3,10,No
EMP2117,28,Engineering,3,5,11353,4,2,No,10.1,No,3,22,No
EMP2118,22,Operations,1,0,4435,3,4,No,4.7,No,4,6,No
EMP2119,36,HR,2,14,7686,1,3,No,5.0,No,3,13,No
EMP2120,60,Operations,4,20,11828,3,3,No,3.3,No,2,9,No
EMP2121,45,Finance,5,16,16394,2,4,No,22.9,No,2,18,No
EMP2122,37,Finance,2,7,9109,3,4,No,1.8,Yes,3,12,No
EMP2123,35,HR,1,1,3667,3,2,Yes,10.3,No,2,13,No
EMP2124,38,Operations,3,6,8441,4,2,Yes,1.2,No,2,17,No
EMP2125,43,Engineering,5,21,19583,3,1,Yes,14.5,No,2,8,No
EMP2126,26,IT,1,1,5801,4,3,No,4.1,No,2,11,No
EMP2127,49,Marketing,3,17,12166,4,2,No,35.5,No,3,14,No
EMP2128,45,Engineering,5,18,17795,4,3,Yes,14.3,No,4,12,No
EMP2129,45,IT,5,19,18022,5,3,Yes,13.8,No,4,15,No
EMP2130,42,Operations,2,6,7403,4,4,No,27.5,No,3,13,No
EMP2131,38,Operations,3,7,8324,2,1,No,13.5,No,4,11,Yes
EMP2132,44,Engineering,2,12,11158,4,3,No,1.8,No,2,12,No
EMP2133,43,IT,4,17,15283,3,1,Yes,3.7,No,2,15,No
EMP2134,34,Finance,3,7,10368,4,3,No,17.7,No,2,11,No
EMP2135,32,Marketing,4,10,13001,5,1,No,3.8,No,3,14,No
EMP2136,39,IT,2,8,10112,1,3,Yes,11.9,No,2,12,No
EMP2137,53,Sales,4,22,12576,1,4,No,2.8,No,3,10,No
EMP2138,25,Sales,2,3,6970,2,4,No,4.0,No,2,10,No
EMP2139,23,Marketing,1,0,4663,5,2,No,5.7,No,3,22,No
EMP2140,39,Sales,2,7,6839,3,4,No,10.7,No,2,14,No
EMP2141,38,Finance,4,11,13309,3,3,No,5.0,No,2,14,No
EMP2142,39,Sales,1,1,4755,3,3,No,13.0,No,1,19,No
EMP2143,40,Sales,4,14,12646,3,1,No,11.8,No,3,15,No
EMP2144,35,Engineering,2,4,8969,1,3,No,20.9,No,2,12,No
EMP2145,52,HR,4,23,12460,5,3,No,8.4,No,4,10,No
EMP2146,22,Sales,1,0,4223,3,3,No,4.5,No,4,19,No
EMP2147,29,Sales,1,1,4586,5,2,No,3.4,Yes,3,13,No
EMP2148,36,Engineering,1,0,5565,5,3,No,8.2,No,2,15,No
EMP2149,22,Operations,1,0,3294,4,3,No,11.5,No,3,15,No
EMP2150,36,Operations,3,14,9404,3,2,No,6.7,No,2,12,No
EMP2151,54,Sales,3,8,9864,4,4,No,15.5,No,2,13,No
EMP2152,38,HR,1,2,3052,1,1,No,26.4,No,3,13,Yes
EMP2153,40,Engineering,4,18,16450,5,2,No,1.4,No,4,9,No
EMP2154,25,Engineering,1,1,6314,3,2,Yes,8.8,No,2,11,Yes
EMP2155,31,IT,2,3,8500,3,3,No,24.9,No,3,14,No
EMP2156,34,Engineering,3,7,11587,2,4,Yes,3.2,No,3,26,No
EMP2157,34,Engineering,1,0,6239,5,3,No,3.2,No,4,14,No
EMP2158,50,Sales,3,23,12249,4,1,No,16.1,No,2,14,No
EMP2159,43,IT,3,14,12668,4,4,Yes,17.0,No,2,14,No
EMP2160,26,HR,2,2,5794,5,2,No,25.7,No,3,20,No
EMP2161,40,Marketing,2,9,9699,5,2,No,7.7,No,3,17,No
EMP2162,42,HR,3,11,8893,3,3,No,4.4,No,3,25,No
EMP2163,49,Engineering,3,27,14030,4,4,No,16.0,Yes,3,13,No
EMP2164,53,Operations,3,5,8473,4,1,No,7.0,No,3,16,No
EMP2165,27,Sales,2,4,6605,4,3,No,2.2,No,3,10,No
EMP2166,29,Finance,2,4,8123,2,2,No,4.2,No,3,12,No
EMP2167,25,Marketing,1,3,6089,5,3,No,7.0,No,2,12,No
EMP2168,35,Sales,3,12,10338,3,2,Yes,8.1,No,2,14,No
EMP2169,42,Sales,5,16,13218,4,4,No,1.0,No,2,16,No
EMP2170,47,Finance,1,0,4635,1,2,No,7.1,No,3,14,Yes
EMP2171,37,Engineering,2,4,9070,3,2,No,4.6,No,3,17,No
EMP2172,34,Engineering,2,11,10536,4,1,No,3.5,No,2,16,No
EMP2173,39,Sales,5,16,12976,3,3,No,9.2,No,2,12,No
EMP2174,29,Operations,1,1,4839,3,1,No,6.1,No,2,17,No
EMP2175,58,Operations,3,10,10293,2,2,No,7.5,No,2,12,No
EMP2176,22,Operations,1,0,4793,3,2,No,2.4,Yes,2,11,No
EMP2177,39,HR,3,11,8453,4,3,No,2.8,No,2,13,No
EMP2178,58,Marketing,2,12,9121,5,3,No,9.7,No,2,16,No
EMP2179,38,Sales,3,7,9266,3,4,No,16.0,No,2,17,No
EMP2180,36,Sales,1,0,5390,4,4,Yes,50.0,No,4,14,No
EMP2181,34,Operations,3,8,9327,5,4,No,15.0,No,3,15,No
EMP2182,36,Operations,3,11,8760,4,3,No,8.1,Yes,3,17,No
EMP2183,51,Operations,1,1,4643,1,4,No,4.5,No,3,12,No
EMP2184,22,HR,1,0,3589,5,3,No,9.2,No,3,13,Yes
EMP2185,53,Operations,3,13,10029,5,2,No,3.8,No,3,10,No
EMP2186,23,IT,1,0,5673,3,2,No,7.1,No,3,10,No
EMP2187,35,Engineering,1,1,6130,2,3,Yes,22.3,No,2,10,No
EMP2188,33,Sales,1,3,5034,5,4,No,11.7,No,3,17,No
EMP2189,43,HR,2,11,6974,4,2,No,14.5,No,2,17,No
EMP2190,22,Sales,1,0,4553,3,4,No,12.5,No,2,12,No
EMP2191,42,Operations,4,15,11719,4,2,Yes,25.1,No,2,14,No
EMP2192,58,Engineering,3,9,12009,4,3,Yes,14.7,No,1,14,No
EMP2193,24,Marketing,1,2,5409,3,2,No,22.1,No,3,14,No
EMP2194,39,Marketing,2,3,7077,4,3,No,4.0,No,3,9,No
EMP2195,31,HR,3,5,7334,3,4,No,28.3,No,3,17,No
EMP2196,42,Sales,2,4,6882,3,3,No,5.7,No,2,10,Yes
EMP2197,38,IT,1,2,6608,3,2,No,17.5,No,4,20,No
EMP2198,31,Sales,2,9,8142,1,3,No,24.9,No,4,16,No
EMP2199,42,Operations,3,10,9521,3,3,No,7.0,No,3,15,No
EMP2200,56,Operations,4,18,12444,3,4,No,8.6,No,2,13,No
EMP2201,36,Sales,3,13,10142,2,3,No,7.5,No,3,10,No
EMP2202,45,IT,5,20,17805,4,3,Yes,30.5,Yes,4,16,No
EMP2203,25,HR,1,3,4319,4,4,Yes,2.5,No,2,18,No
EMP2204,28,Marketing,2,2,7239,4,4,No,4.4,No,3,19,No
EMP2205,42,Marketing,3,20,11671,3,3,No,12.8,No,3,11,No
EMP2206,52,HR,1,3,4746,4,4,No,7.5,No,3,18,No
EMP2207,41,Sales,3,5,8543,2,3,No,10.2,No,2,16,No
EMP2208,34,Operations,1,0,3275,2,3,No,7.1,No,2,18,Yes
EMP2209,37,Marketing,3,5,10279,1,1,No,1.0,No,2,17,No
EMP2210,25,Sales,2,2,6855,5,3,Yes,16.9,No,3,16,Yes
EMP2211,44,Finance,4,12,13037,4,1,No,4.8,Yes,3,11,No
EMP2212,46,Finance,3,21,12726,2,2,Yes,7.2,No,3,19,Yes
EMP2213,33,Marketing,3,9,10301,4,3,Yes,11.7,No,2,21,No
EMP2214,33,Sales,4,10,11398,3,2,No,1.8,No,3,14,No
EMP2215,40,Engineering,3,5,12602,3,2,Yes,12.6,No,2,17,No
EMP2216,33,Sales,1,1,4170,5,1,Yes,5.0,No,2,10,Yes
EMP2217,37,HR,1,0,3489,4,3,No,8.5,No,4,15,No
EMP2218,58,IT,5,30,20215,4,3,No,8.3,No,1,11,No
EMP2219,35,Sales,1,2,4708,2,4,Yes,4.6,No,1,13,No
EMP2220,34,Engineering,2,4,9586,2,3,No,3.1,No,2,13,Yes
EMP2221,31,Operations,2,3,6197,4,3,No,18.4,No,2,14,No
EMP2222,45,Sales,4,22,13809,2,3,No,10.0,No,2,17,No
EMP2223,36,Sales,2,3,6611,3,4,Yes,7.9,No,4,17,No
EMP2224,31,Marketing,2,7,7987,4,2,No,8.7,No,2,17,Yes
EMP2225,51,Operations,3,6,7941,3,1,Yes,6.0,No,4,16,No
EMP2226,52,Operations,3,25,12173,2,3,Yes,3.2,No,3,15,No
EMP2227,31,Operations,2,8,6703,4,4,Yes,8.4,No,3,17,Yes
EMP2228,22,Engineering,1,0,5361,5,3,No,5.9,No,1,20,No
EMP2229,48,Operations,5,16,14130,2,2,No,1.6,No,3,15,No
EMP2230,31,Sales,1,4,5429,5,3,Yes,2.3,No,2,16,No
EMP2231,45,Engineering,3,12,13392,4,4,No,1.9,No,3,18,No
EMP2232,22,Engineering,1,0,5643,4,3,No,6.4,No,3,14,No
EMP2233,46,Sales,2,3,7052,4,2,Yes,11.6,No,2,16,No
EMP2234,25,Engineering,1,1,6850,4,2,Yes,28.9,No,3,11,No
EMP2235,45,Marketing,4,16,12828,3,4,No,7.6,No,3,15,No
EMP2236,38,HR,5,16,12963,4,4,No,16.5,No,3,15,No
EMP2237,28,Engineering,3,5,11323,3,2,Yes,9.8,Yes,2,22,No
EMP2238,33,Finance,1,0,5303,3,2,No,8.7,No,4,15,No
EMP2239,44,Finance,3,7,10539,1,4,Yes,5.2,No,3,17,No
EMP2240,39,Engineering,1,1,6363,2,4,No,3.2,No,2,11,No
EMP2241,43,Engineering,4,12,14881,5,3,Yes,8.5,No,3,11,No
EMP2242,57,Engineering,4,29,17087,2,2,Yes,31.5,No,2,13,No
EMP2243,22,Sales,1,0,5209,5,2,Yes,12.7,No,3,17,No
EMP2244,54,Operations,4,21,12415,4,3,No,8.5,No,4,17,Yes
EMP2245,39,Sales,4,15,11366,5,3,No,8.9,No,4,16,No
EMP2246,29,Sales,2,5,6707,4,3,Yes,21.4,No,2,20,No
EMP2247,24,Sales,1,1,3909,5,2,No,10.3,No,2,13,Yes
EMP2248,36,Operations,2,5,6316,3,2,Yes,18.3,No,3,12,No
EMP2249,47,Sales,4,23,13526,4,1,No,8.7,No,3,15,No
EMP2250,36,Finance,2,3,8459,3,4,No,7.4,No,2,11,No
EMP2251,53,Sales,2,2,7022,1,3,No,8.2,No,3,9,No
EMP2252,23,Operations,1,1,4038,4,3,Yes,16.8,No,1,20,Yes
EMP2253,37,IT,1,3,6071,4,4,Yes,28.7,No,1,17,No
EMP2254,25,HR,1,1,4369,2,3,No,19.1,No,3,15,No
EMP2255,41,Operations,3,5,8741,4,3,No,20.6,No,4,13,No
EMP2256,46,Finance,2,4,8229,2,1,No,11.6,No,3,12,No
EMP2257,33,Operations,3,10,9381,3,2,No,19.3,No,3,13,No
EMP2258,22,Operations,1,0,3919,3,2,Yes,29.5,No,4,14,No
EMP2259,39,Sales,3,8,8225,1,3,Yes,2.1,No,2,10,Yes
EMP2260,42,HR,2,10,7553,2,3,Yes,13.5,No,3,17,No
EMP2261,42,IT,2,5,9151,3,3,No,5.1,No,2,13,No
EMP2262,50,Engineering,5,15,17801,3,4,Yes,11.2,No,3,14,No
EMP2263,27,IT,2,2,8507,4,1,No,9.7,No,3,11,Yes
EMP2264,44,Marketing,2,10,9078,3,3,Yes,33.7,Yes,3,18,No
EMP2265,49,HR,4,20,11795,2,2,No,12.4,No,3,14,No
EMP2266,22,Finance,1,0,4053,2,4,No,16.4,No,2,18,Yes
EMP2267,41,Operations,2,14,6964,4,3,Yes,6.6,No,3,17,No
EMP2268,32,Engineering,3,9,12819,5,3,No,18.1,No,2,10,No
EMP2269,37,Sales,2,7,7646,5,3,Yes,8.7,No,2,14,No
EMP2270,41,Finance,3,8,11667,2,2,No,6.7,No,3,23,Yes
EMP2271,33,IT,3,7,12233,1,3,Yes,11.8,No,1,17,No
EMP2272,31,Marketing,2,2,8014,1,4,No,5.0,Yes,3,13,No
EMP2273,38,Sales,2,8,6795,4,1,Yes,16.5,No,4,17,No
EMP2274,27,Sales,2,3,6649,3,4,No,4.0,No,1,17,No
EMP2275,27,IT,1,1,5507,1,2,No,5.8,No,4,14,No
EMP2276,44,Sales,2,8,7581,2,2,No,16.4,No,2,17,No
EMP2277,26,Marketing,1,2,4622,5,3,No,10.3,No,3,13,No
EMP2278,44,Sales,3,14,10221,5,1,Yes,38.4,No,2,14,No
EMP2279,42,Engineering,4,18,15038,2,3,Yes,11.3,No,2,20,No
EMP2280,22,Engineering,1,0,5826,2,3,Yes,4.8,No,3,12,No
EMP2281,31,Sales,1,1,5379,5,2,No,28.2,No,2,16,No
EMP2282,49,Operations,2,9,6888,3,2,No,4.1,No,3,17,No
EMP2283,28,Engineering,3,6,11353,5,3,No,23.5,No,2,14,No
EMP2284,33,Engineering,1,2,6362,3,4,No,3.2,No,1,13,No
EMP2285,42,HR,5,16,12891,4,3,No,10.5,No,2,19,Yes
EMP2286,45,IT,3,19,13446,3,3,Yes,21.1,No,3,21,No
