Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Geert Bakker,M,Netherlands,NED,1980,Moskva,Sailing,Sailing Mixed Three Person Keelboat,No medal
Ina (-fagh),F,Netherlands,NED,1980,Moskva,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Jarich Bakker,M,Netherlands,NED,1996,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Peter Bakker,M,Netherlands,NED,1960,Roma,Rowing,Rowing Men's Double Sculls,No medal
Robbert Bakker,M,Netherlands,NED,1988,Seoul,Rowing,Rowing Men's Quadruple Sculls,No medal
Robin Bakker,M,Australia,AUS,1992,Barcelona,Rowing,Rowing Men's Quadruple Sculls,No medal
Steven Bakker,M,Netherlands,NED,1980,Moskva,Sailing,Sailing Mixed Three Person Keelboat,No medal
Steven Bakker,M,Netherlands,NED,1988,Seoul,Sailing,Sailing Mixed Two Person Keelboat,No medal
Wolter Bakker,M,Netherlands,NED,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Wolter Bakker,M,Netherlands,NED,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Wolter Bakker,M,Netherlands,NED,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Wolter Bakker,M,Netherlands,NED,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Wolter Bakker,M,Netherlands,NED,1936,Berlin,Art Competitions,"Art Competitions Mixed Architecture, Architectural Designs",No medal
Mariya Baklakova,F,Russia,RUS,2012,London,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,No medal
Vera Baklanova,F,Soviet Union,URS,1964,Tokyo,Diving,Diving Women's Springboard,No medal
Vera Baklanova,F,Soviet Union,URS,1968,Mexico City,Diving,Diving Women's Springboard,No medal
Lev Baklyshkin,M,Soviet Union,URS,1956,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
Lev Baklyshkin,M,Soviet Union,URS,1956,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
Lev Baklyshkin,M,Soviet Union,URS,1960,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal
Lev Baklyshkin,M,Soviet Union,URS,1960,Roma,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal
Pl Bak,M,Hungary,HUN,1972,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
Pl Bak,M,Hungary,HUN,1972,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
Zoltn Bak,M,Hungary,HUN,1972,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Zoltn Bak,M,Hungary,HUN,1976,Montreal,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
Niki Bakogianni,F,Greece,GRE,1992,Barcelona,Athletics,Athletics Women's High Jump,No medal
Niki Bakogianni,F,Greece,GRE,1996,Atlanta,Athletics,Athletics Women's High Jump,Silver
Niki Bakogianni,F,Greece,GRE,2000,Sydney,Athletics,Athletics Women's High Jump,No medal
Kungu Bakombo,F,Congo (Kinshasa),COD,1984,Los Angeles,Athletics,Athletics Women's 800 metres,No medal
Kungu Bakombo,F,Congo (Kinshasa),COD,1988,Seoul,Athletics,Athletics Women's 400 metres,No medal
Kungu Bakombo,F,Congo (Kinshasa),COD,1988,Seoul,Athletics,Athletics Women's 800 metres,No medal
Kungu Bakombo,F,Congo (Kinshasa),COD,1992,Barcelona,Athletics,Athletics Women's Marathon,No medal
Pter (buchwald-),M,Hungary,HUN,1964,Tokyo,Fencing,"Fencing Men's Sabre, Individual",No medal
Pter (buchwald-),M,Hungary,HUN,1964,Tokyo,Fencing,"Fencing Men's Sabre, Team",No medal
Pter (buchwald-),M,Hungary,HUN,1968,Mexico City,Fencing,"Fencing Men's Sabre, Individual",No medal
Pter (buchwald-),M,Hungary,HUN,1968,Mexico City,Fencing,"Fencing Men's Sabre, Team",Bronze
Pter (buchwald-),M,Hungary,HUN,1972,Munich,Fencing,"Fencing Men's Sabre, Team",Bronze
Peter Bakonyi,M,Canada,CAN,1968,Mexico City,Fencing,"Fencing Men's Foil, Individual",No medal
Peter Bakonyi,M,Canada,CAN,1968,Mexico City,Fencing,"Fencing Men's Foil, Team",No medal
Peter Bakonyi,M,Canada,CAN,1968,Mexico City,Fencing,"Fencing Men's epee, Individual",No medal
Peter Bakonyi,M,Canada,CAN,1968,Mexico City,Fencing,"Fencing Men's epee, Team",No medal
Gyrgy Bakos,M,Hungary,HUN,1988,Seoul,Athletics,Athletics Men's 110 metres Hurdles,No medal
Gyrgy Bakos,M,Hungary,HUN,1988,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Jen Bakos,M,Hungary,HUN,1952,Helsinki,Athletics,Athletics Men's 800 metres,No medal
Kroly Bakos,M,Hungary,HUN,1968,Mexico City,Weightlifting,Weightlifting Men's Middleweight,Bronze
Lszl (brazsil),M,Hungary,HUN,1948,London,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
Pl Bakos,M,Hungary,HUN,1952,Helsinki,Rowing,Rowing Men's Coxed Eights,No medal
Bla Bakosi,M,Hungary,HUN,1980,Moskva,Athletics,Athletics Men's Long Jump,No medal
Bla Bakosi,M,Hungary,HUN,1980,Moskva,Athletics,Athletics Men's Triple Jump,No medal
Zeinab Bakour,F,Syria,SYR,2004,Athina,Athletics,"Athletics Women's 5,000 metres",No medal
Jason Bakov,M,Yugoslavia,YUG,1936,Berlin,Athletics,Athletics Men's Pole Vault,No medal
Ani Bakova,F,Bulgaria,BUL,1980,Moskva,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze
Hosam Abdin,M,Egypt,EGY,2008,Beijing,Boxing,Boxing Men's Welterweight,No medal
Hosam Abdin,M,Egypt,EGY,2016,Rio de Janeiro,Boxing,Boxing Men's Middleweight,No medal
Basha Bakri,M,Sudan,SUD,1960,Roma,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",No medal
Moustafa Bakri,M,United Arab Republic,UAR,1960,Roma,Water Polo,Water Polo Men's Water Polo,No medal
Andrea Bakula,F,Croatia,CRO,2000,Sydney,Table Tennis,Table Tennis Women's Singles,No medal
Andrea Bakula,F,Croatia,CRO,2008,Beijing,Table Tennis,Table Tennis Women's Singles,No medal
Andrea Bakula,F,Croatia,CRO,2008,Beijing,Table Tennis,Table Tennis Women's Team,No medal
Barbara (-kobzda),F,Poland,POL,1972,Munich,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
Sergey Bakulin,M,Russia,RUS,2012,London,Athletics,Athletics Men's 50 kilometres Walk,No medal
Vladimir Bakulin,M,Soviet Union,URS,1968,Mexico City,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",Silver
Konstantin Bakun,M,Russia,RUS,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,No medal
Olesya Bakunova,F,Belarus,BLR,2000,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Carmel Bakurski,F,Australia,AUS,2004,Athina,Hockey,Hockey Women's Hockey,No medal
Florin Balaban,M,Romania,ROU,1992,Barcelona,Badminton,Badminton Men's Singles,No medal
Nina Balaban,F,Macedonia,MKD,2016,Rio de Janeiro,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
Desislava Balabanova,F,Bulgaria,BUL,2008,Beijing,Shooting,"Shooting Women's Air Rifle, 10 metres",No medal
Desislava Balabanova,F,Bulgaria,BUL,2008,Beijing,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",No medal
Hanna (nepitaieva-),F,Ukraine,UKR,1996,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Hanna (nepitaieva-),F,Ukraine,UKR,1996,Atlanta,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Hanna (nepitaieva-),F,Ukraine,UKR,2000,Sydney,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
Hanna (nepitaieva-),F,Ukraine,UKR,2000,Sydney,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
Hanna (nepitaieva-),F,Ukraine,UKR,2004,Athina,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Bronze
Jan Balachowski,M,Poland,POL,1968,Mexico City,Athletics,Athletics Men's 400 metres,No medal
Jan Balachowski,M,Poland,POL,1968,Mexico City,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Jan Balachowski,M,Poland,POL,1972,Munich,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Subramani Kalaiah,M,India,IND,1988,Seoul,Hockey,Hockey Men's Hockey,No medal
Roberto Mndez,M,Cuba,CUB,1992,Barcelona,Boxing,Boxing Men's Super-Heavyweight,Gold
Theodosios Balafas,M,Greece,GRE,1948,London,Athletics,Athletics Men's Pole Vault,No medal
Theodosios Balafas,M,Greece,GRE,1952,Helsinki,Athletics,Athletics Men's Pole Vault,No medal
Mara Torres,F,Spain,ESP,1960,Roma,Gymnastics,Gymnastics Women's Individual All-Around,No medal
Mara Torres,F,Spain,ESP,1960,Roma,Gymnastics,Gymnastics Women's Team All-Around,No medal
Mara Torres,F,Spain,ESP,1960,Roma,Gymnastics,Gymnastics Women's Floor Exercise,No medal
Mara Torres,F,Spain,ESP,1960,Roma,Gymnastics,Gymnastics Women's Horse Vault,No medal
Mara Torres,F,Spain,ESP,1960,Roma,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Mara Torres,F,Spain,ESP,1960,Roma,Gymnastics,Gymnastics Women's Balance Beam,No medal
Mahmoud Balah,M,Syria,SYR,1968,Mexico City,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal
Karen Balaian,M,Ukraine,UKR,1996,Atlanta,Judo,Judo Men's Half-Middleweight,No medal
Tibor Balajcza,M,Hungary,HUN,1960,Roma,Athletics,Athletics Men's 20 kilometres Walk,No medal
Anzhela Balakhonova,F,Ukraine,UKR,2000,Sydney,Athletics,Athletics Women's Pole Vault,No medal
Anzhela Balakhonova,F,Ukraine,UKR,2004,Athina,Athletics,Athletics Women's Pole Vault,No medal
Georgiy Balakshin,M,Russia,RUS,2004,Athina,Boxing,Boxing Men's Flyweight,No medal
Georgiy Balakshin,M,Russia,RUS,2008,Beijing,Boxing,Boxing Men's Flyweight,Bronze
Halit Balamir,M,Turkey,TUR,1948,London,Wrestling,"Wrestling Men's Flyweight, Freestyle",Silver
Constantin Blan,M,Romania,ROU,1996,Atlanta,Athletics,Athletics Men's 20 kilometres Walk,No medal
Constantin Blan,M,Romania,ROU,2000,Sydney,Athletics,Athletics Men's 20 kilometres Walk,No medal
Anioara Blan-dobre,F,Romania,ROU,1988,Seoul,Rowing,Rowing Women's Quadruple Sculls,Bronze
Anioara Blan-dobre,F,Romania,ROU,1992,Barcelona,Rowing,Rowing Women's Quadruple Sculls,Silver
Aleksandr Balandin,M,Russia,RUS,2012,London,Gymnastics,Gymnastics Men's Team All-Around,No medal
Aleksandr Balandin,M,Russia,RUS,2012,London,Gymnastics,Gymnastics Men's Parallel Bars,No medal
Aleksandr Balandin,M,Russia,RUS,2012,London,Gymnastics,Gymnastics Men's Rings,No medal
Aleksandr Balandin,M,Russia,RUS,2012,London,Gymnastics,Gymnastics Men's Pommelled Horse,No medal
Dmitry Balandin,M,Kazakhstan,KAZ,2016,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,No medal
Dmitry Balandin,M,Kazakhstan,KAZ,2016,Rio de Janeiro,Swimming,Swimming Men's 200 metres Breaststroke,Gold
Lev Balandin,M,Soviet Union,URS,1952,Helsinki,Swimming,Swimming Men's 100 metres Freestyle,No medal
Lev Balandin,M,Soviet Union,URS,1952,Helsinki,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Lev Balandin,M,Soviet Union,URS,1956,Melbourne,Swimming,Swimming Men's 100 metres Freestyle,No medal
Andrey Balanov,M,Russia,RUS,2008,Beijing,Boxing,Boxing Men's Welterweight,No medal
Eugenio Llpiz,M,Cuba,CUB,1996,Atlanta,Athletics,Athletics Men's Decathlon,No medal
Eugenio Llpiz,M,Cuba,CUB,2000,Sydney,Athletics,Athletics Men's Decathlon,No medal
Deivy Abona,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal
Kevin Licum,M,Colombia,COL,2016,Rio de Janeiro,Football,Football Men's Football,No medal
"Tulasidas ""balaram""",M,India,IND,1956,Melbourne,Football,Football Men's Football,No medal
"Tulasidas ""balaram""",M,India,IND,1960,Roma,Football,Football Men's Football,No medal
Gustavo Marin,M,Cuba,CUB,2012,London,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal
Fitzi Bala,M,Romania,ROU,1960,Roma,Weightlifting,Weightlifting Men's Bantamweight,No medal
Fitzi Bala,M,Romania,ROU,1964,Tokyo,Weightlifting,Weightlifting Men's Featherweight,No medal
Iolanda (-ster),F,Romania,ROU,1956,Melbourne,Athletics,Athletics Women's High Jump,No medal
Iolanda (-ster),F,Romania,ROU,1960,Roma,Athletics,Athletics Women's High Jump,Gold
Iolanda (-ster),F,Romania,ROU,1964,Tokyo,Athletics,Athletics Women's High Jump,Gold
Viorel Bla,M,Romania,ROU,1972,Munich,Volleyball,Volleyball Men's Volleyball,No medal
Zdenko Bala,M,Yugoslavia,YUG,1964,Tokyo,Rowing,Rowing Men's Coxed Pairs,No medal
Zdenko Bala,M,Yugoslavia,YUG,1964,Tokyo,Rowing,Rowing Men's Coxed Eights,No medal
Andrey Balashov,M,Soviet Union,URS,1976,Montreal,Sailing,Sailing Mixed One Person Dinghy,Silver
Andrey Balashov,M,Soviet Union,URS,1980,Moskva,Sailing,Sailing Mixed One Person Dinghy,Bronze
Roman Balashov,M,Russia,RUS,2000,Sydney,Water Polo,Water Polo Men's Water Polo,Silver
Roman Balashov,M,Russia,RUS,2004,Athina,Water Polo,Water Polo Men's Water Polo,Bronze
Singaram Balasingam,M,Malaysia,MAS,1972,Munich,Hockey,Hockey Men's Hockey,No medal
Singaram Balasingam,M,Malaysia,MAS,1976,Montreal,Hockey,Hockey Men's Hockey,No medal
Ester Balassini,F,Italy,ITA,2000,Sydney,Athletics,Athletics Women's Hammer Throw,No medal
Ester Balassini,F,Italy,ITA,2004,Athina,Athletics,Athletics Women's Hammer Throw,No medal
Ji Balatk,M,Czechoslovakia,TCH,1972,Munich,Basketball,Basketball Men's Basketball,No medal
Fulvio Balatti,M,Italy,ITA,1960,Roma,Rowing,Rowing Men's Coxed Fours,Bronze
Fulvio Balatti,M,Italy,ITA,1964,Tokyo,Rowing,Rowing Men's Coxless Fours,No medal
Jos Balaustre,M,Venezuela,VEN,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal
Vakht'ang Balavadze,M,Soviet Union,URS,1956,Melbourne,Wrestling,"Wrestling Men's Welterweight, Freestyle",Bronze
Vakht'ang Balavadze,M,Soviet Union,URS,1960,Roma,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal
Boris Bal,M,Slovakia,SVK,2016,Rio de Janeiro,Archery,Archery Men's Individual,No medal
Jlius Bal,M,Czechoslovakia,TCH,1924,Paris,Diving,Diving Men's Springboard,No medal
Jlius Bal,M,Czechoslovakia,TCH,1924,Paris,Swimming,Swimming Men's 100 metres Freestyle,No medal
Jlius Bal,M,Czechoslovakia,TCH,1928,Amsterdam,Diving,Diving Men's Springboard,No medal
Peter Bal,M,Slovakia,SVK,1996,Atlanta,Boxing,Boxing Men's Light-Flyweight,No medal
Barbora Balov,F,Slovakia,SVK,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,No medal
Bernadett Balzs,F,Hungary,HUN,1992,Barcelona,Gymnastics,Gymnastics Women's Individual All-Around,No medal
Bernadett Balzs,F,Hungary,HUN,1992,Barcelona,Gymnastics,Gymnastics Women's Team All-Around,No medal
Bernadett Balzs,F,Hungary,HUN,1992,Barcelona,Gymnastics,Gymnastics Women's Floor Exercise,No medal
Bernadett Balzs,F,Hungary,HUN,1992,Barcelona,Gymnastics,Gymnastics Women's Horse Vault,No medal
Bernadett Balzs,F,Hungary,HUN,1992,Barcelona,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Bernadett Balzs,F,Hungary,HUN,1992,Barcelona,Gymnastics,Gymnastics Women's Balance Beam,No medal
Erzsbet (-baranyai),F,Hungary,HUN,1948,London,Gymnastics,Gymnastics Women's Team All-Around,Silver
Istvn Balzs,M,Hungary,HUN,1980,Moskva,Archery,Archery Men's Individual,No medal
Zsofia Balazs,F,Canada,CAN,2012,London,Swimming,Swimming Women's 10 kilometres Open Water,No medal
Zoltn Balzsfi,M,Hungary,HUN,1988,Seoul,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal
Louis Balbach,M,United States,USA,1920,Antwerpen,Diving,Diving Men's Springboard,Bronze
Louis Balbach,M,United States,USA,1920,Antwerpen,Diving,Diving Men's Platform,No medal
Arthur Balbaert,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Free Pistol, 50 metres, Team",No medal
Arthur Balbaert,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres, Team",No medal
Arthur Balbaert,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Military Rifle, Prone, 600 metres, Team",No medal
Arthur Balbaert,M,Belgium,BEL,1920,Antwerpen,Shooting,"Shooting Men's Military Rifle, 300 metres and 600 metres, Prone, Team",No medal
Arthur Balbaert,M,Belgium,BEL,1924,Paris,Shooting,"Shooting Men's Free Rifle, Prone, 600 metres",No medal
Arthur Balbaert,M,Belgium,BEL,1924,Paris,Shooting,"Shooting Men's Free Rifle, 400, 600 and 800 metres, Team",No medal
Arthur Balbaert,M,Belgium,BEL,1924,Paris,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
Giovanni Robecco,M,Italy,ITA,1920,Antwerpen,Tennis,Tennis Men's Singles,No medal
Giovanni Robecco,M,Italy,ITA,1920,Antwerpen,Tennis,Tennis Men's Doubles,No medal
Guillermo Valtierra,M,Mexico,MEX,1956,Melbourne,Weightlifting,Weightlifting Men's Lightweight,No medal
Nikolay Balboshin,M,Soviet Union,URS,1976,Montreal,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Gold
Nikolay Balboshin,M,Soviet Union,URS,1980,Moskva,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",No medal
Vural Balcan,M,Turkey,TUR,1948,London,Fencing,"Fencing Men's Sabre, Team",No medal
Ferdinand Balcrek,M,Czechoslovakia,TCH,1932,Los Angeles,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Ferdinand Balcrek,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Ferdinand Balcrek,M,Czechoslovakia,TCH,1948,London,Art Competitions,"Art Competitions Mixed Architecture, Unknown Event",No medal
Ledys Pajn,M,Cuba,CUB,2000,Sydney,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",No medal
Ledys Pajn,M,Cuba,CUB,2000,Sydney,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
Ledys Pajn,M,Cuba,CUB,2004,Athina,Canoeing,"Canoeing Men's Canadian Doubles, 500 metres",Silver
Ledys Pajn,M,Cuba,CUB,2004,Athina,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",No medal
Luis Auter,M,Spain,ESP,1920,Antwerpen,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Luis Auter,M,Spain,ESP,1920,Antwerpen,Swimming,Swimming Men's 400 metres Breaststroke,No medal
Pedro Prats,M,Spain,ESP,1972,Munich,Swimming,Swimming Men's 100 metres Breaststroke,No medal
Pedro Prats,M,Spain,ESP,1972,Munich,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Pedro Prats,M,Spain,ESP,1972,Munich,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Pedro Prats,M,Spain,ESP,1976,Montreal,Swimming,Swimming Men's 100 metres Breaststroke,No medal
Pedro Prats,M,Spain,ESP,1976,Montreal,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Ramn Comas,M,Spain,ESP,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal
Ramn Rodn,M,Spain,ESP,1952,Helsinki,Sailing,Sailing Mixed One Person Dinghy,No medal
Ramn Rodn,M,Spain,ESP,1972,Munich,Sailing,Sailing Mixed Three Person Keelboat,No medal
Piotr Balcerzak,M,Poland,POL,2000,Sydney,Athletics,Athletics Men's 100 metres,No medal
Piotr Balcerzak,M,Poland,POL,2000,Sydney,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
Kassa Balcha,M,Ethiopia,ETH,1980,Moskva,Athletics,"Athletics Men's 1,500 metres",No medal
Kebede Balcha,M,Ethiopia,ETH,1980,Moskva,Athletics,Athletics Men's Marathon,No medal
Erhan Balc,M,Turkey,TUR,1988,Seoul,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal
Erhan Balc,M,Turkey,TUR,1992,Barcelona,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",No medal
Serhat Balc,M,Turkey,TUR,2008,Beijing,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal
Serhat Balc,M,Turkey,TUR,2012,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal
Egl Balinait,F,Lithuania,LTU,2008,Beijing,Athletics,Athletics Women's 800 metres,No medal
Egl Balinait,F,Lithuania,LTU,2016,Rio de Janeiro,Athletics,Athletics Women's 800 metres,No medal
ivil Balinait,F,Lithuania,LTU,2004,Athina,Athletics,Athletics Women's Marathon,No medal
ivil Balinait,F,Lithuania,LTU,2008,Beijing,Athletics,Athletics Women's Marathon,No medal
Egidijus Balinas,M,Lithuania,LTU,2000,Sydney,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
Egidijus Balinas,M,Lithuania,LTU,2004,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
Egidijus Balinas,M,Lithuania,LTU,2008,Beijing,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
Egidijus Balinas,M,Lithuania,LTU,2012,London,Canoeing,"Canoeing Men's Kayak Singles, 200 metres",No medal
Linas Balinas,M,Lithuania,LTU,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal
Linas Balinas,M,Lithuania,LTU,2004,Athina,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",No medal
Linas Balinas,M,Lithuania,LTU,2004,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Valdas Balinas,M,Lithuania,LTU,1992,Barcelona,Sailing,Sailing Men's Two Person Dinghy,No medal
Valerijonas Balinas,M,Lithuania,LTU,1924,Paris,Football,Football Men's Football,No medal
