year,ranking_system,rank,university_name,country,overall_score,academic_reputation,employer_reputation,faculty_student_ratio,citations_per_faculty,international_faculty_score,international_students_score
2025,QS World University Rankings,1357,University 1357,Sweden,46.6,43.07,49.84,44.15,40.54,48.41,40.23
2025,QS World University Rankings,1358,University 1358,Sweden,45.84,46.96,47.14,46.98,38.92,39.08,42.0
2025,QS World University Rankings,1359,University 1359,Singapore,45.43,45.89,41.91,48.51,49.18,40.58,49.73
2025,QS World University Rankings,1360,University 1360,USA,44.93,44.39,50.23,48.85,50.85,51.84,43.58
2025,QS World University Rankings,1361,University 1361,UK,45.96,42.92,49.52,53.09,36.3,39.84,44.56
2025,QS World University Rankings,1362,University 1362,Switzerland,44.38,47.81,47.94,45.02,54.18,46.38,40.09
2025,QS World University Rankings,1363,University 1363,Sweden,44.91,41.83,49.65,51.99,44.1,48.42,49.09
2025,QS World University Rankings,1364,University 1364,France,43.21,43.87,44.84,45.13,33.55,49.38,46.8
2025,QS World University Rankings,1365,University 1365,Canada,46.11,43.58,48.75,38.55,46.91,45.89,50.12
2025,QS World University Rankings,1366,University 1366,USA,43.25,46.85,48.57,36.79,51.25,41.63,39.14
2025,QS World University Rankings,1367,University 1367,Netherlands,43.81,39.14,46.07,38.44,51.14,49.71,46.22
2025,QS World University Rankings,1368,University 1368,India,44.9,45.27,49.64,38.76,53.15,49.26,39.92
2025,QS World University Rankings,1369,University 1369,Spain,42.42,46.88,40.19,50.16,45.83,38.61,47.11
2025,QS World University Rankings,1370,University 1370,Germany,43.01,46.43,46.61,49.73,41.75,39.98,45.4
2025,QS World University Rankings,1371,University 1371,Canada,44.2,39.73,43.78,37.44,43.12,41.41,38.24
2025,QS World University Rankings,1372,University 1372,France,44.11,46.81,42.55,47.22,36.28,44.58,41.51
2025,QS World University Rankings,1373,University 1373,Germany,43.83,39.75,40.3,49.35,35.67,46.88,48.63
2025,QS World University Rankings,1374,University 1374,China,45.53,49.2,45.23,45.05,37.4,45.89,48.07
2025,QS World University Rankings,1375,University 1375,USA,46.03,42.9,45.19,51.5,49.9,45.46,40.29
2025,QS World University Rankings,1376,University 1376,China,44.33,45.46,46.97,37.69,41.86,42.86,37.63
2025,QS World University Rankings,1377,University 1377,UK,46.27,41.94,41.88,43.36,45.42,52.46,42.78
2025,QS World University Rankings,1378,University 1378,Singapore,46.75,46.56,40.9,51.61,36.79,49.66,41.73
2025,QS World University Rankings,1379,University 1379,France,43.94,47.26,38.64,39.91,47.76,39.48,48.46
2025,QS World University Rankings,1380,University 1380,India,44.14,42.9,39.28,38.29,37.83,48.74,38.77
2025,QS World University Rankings,1381,University 1381,Singapore,45.07,46.48,40.6,41.55,51.19,41.11,41.18
2025,QS World University Rankings,1382,University 1382,Netherlands,46.23,44.57,42.58,48.73,37.27,52.7,41.27
2025,QS World University Rankings,1383,University 1383,Sweden,41.77,40.95,47.0,47.75,37.45,36.68,44.77
2025,QS World University Rankings,1384,University 1384,India,47.84,49.4,49.94,43.66,55.43,47.54,49.5
2025,QS World University Rankings,1385,University 1385,India,44.92,49.31,49.49,52.45,38.53,45.51,50.56
2025,QS World University Rankings,1386,University 1386,Spain,41.91,37.56,37.56,37.0,48.2,45.04,36.06
2025,QS World University Rankings,1387,University 1387,USA,43.83,45.33,42.25,43.63,45.64,48.76,36.97
2025,QS World University Rankings,1388,University 1388,Germany,45.83,41.61,39.98,47.75,46.92,47.91,45.25
2025,QS World University Rankings,1389,University 1389,Canada,44.72,47.49,45.76,39.39,44.42,43.86,38.54
2025,QS World University Rankings,1390,University 1390,Switzerland,43.72,42.97,48.05,51.03,39.07,39.33,50.52
2025,QS World University Rankings,1391,University 1391,Italy,47.81,51.12,41.92,43.77,55.31,51.05,50.55
2025,QS World University Rankings,1392,University 1392,Spain,46.1,44.24,43.86,42.02,49.88,41.76,47.77
2025,QS World University Rankings,1393,University 1393,Singapore,41.77,44.53,41.68,45.69,51.37,36.15,38.28
2025,QS World University Rankings,1394,University 1394,Switzerland,45.05,41.49,45.35,44.43,51.12,50.83,46.77
2025,QS World University Rankings,1395,University 1395,Japan,42.84,46.9,48.08,50.0,50.87,41.92,45.08
2025,QS World University Rankings,1396,University 1396,Netherlands,44.69,44.21,46.48,47.52,50.02,41.46,39.08
2025,QS World University Rankings,1397,University 1397,Singapore,42.39,39.34,43.28,37.97,48.59,48.12,42.0
2025,QS World University Rankings,1398,University 1398,Canada,44.17,46.61,39.91,47.95,49.96,39.4,39.14
2025,QS World University Rankings,1399,University 1399,Japan,44.29,44.1,48.42,51.14,40.33,47.19,46.06
2025,QS World University Rankings,1400,University 1400,South Korea,40.33,44.45,41.83,35.88,41.13,44.44,35.73
2025,QS World University Rankings,1401,University 1401,Netherlands,44.3,40.25,45.33,48.06,42.89,38.33,49.71
2025,QS World University Rankings,1402,University 1402,Switzerland,45.77,46.54,48.27,41.76,51.13,49.75,49.28
2025,QS World University Rankings,1403,University 1403,Singapore,45.46,41.28,46.92,52.35,46.18,45.99,44.83
2025,QS World University Rankings,1404,University 1404,USA,46.27,43.78,48.16,47.38,40.32,49.15,41.2
2025,QS World University Rankings,1405,University 1405,Japan,43.06,45.57,42.82,39.05,39.91,43.29,41.74
2025,QS World University Rankings,1406,University 1406,China,40.65,36.67,40.32,38.86,42.51,37.24,47.03
2025,QS World University Rankings,1407,University 1407,Sweden,43.9,48.23,46.04,46.56,43.59,40.01,38.5
2025,QS World University Rankings,1408,University 1408,USA,44.35,40.6,50.0,50.09,41.37,37.85,42.81
2025,QS World University Rankings,1409,University 1409,Italy,43.23,44.05,37.4,37.0,41.66,45.72,47.59
2025,QS World University Rankings,1410,University 1410,Spain,44.4,42.24,42.46,37.08,51.14,46.25,43.18
2025,QS World University Rankings,1411,University 1411,Italy,40.99,41.18,46.95,33.25,35.26,46.75,43.54
2025,QS World University Rankings,1412,University 1412,Australia,42.39,45.33,41.22,49.53,39.76,44.51,37.3
2025,QS World University Rankings,1413,University 1413,India,42.22,37.5,47.73,46.22,41.27,39.72,37.83
2025,QS World University Rankings,1414,University 1414,Netherlands,40.0,37.29,38.95,41.08,33.36,46.87,44.52
2025,QS World University Rankings,1415,University 1415,Sweden,41.11,44.22,44.27,38.2,43.05,40.99,46.54
2025,QS World University Rankings,1416,University 1416,Canada,46.31,47.75,41.28,43.93,52.7,49.37,42.63
2025,QS World University Rankings,1417,University 1417,Italy,46.5,48.05,42.91,44.62,43.52,50.71,51.58
2025,QS World University Rankings,1418,University 1418,South Korea,46.12,50.68,48.74,50.26,48.74,42.44,46.47
2025,QS World University Rankings,1419,University 1419,USA,43.21,46.0,40.57,39.57,37.76,46.41,43.72
2025,QS World University Rankings,1420,University 1420,Canada,43.19,45.22,38.44,50.85,42.15,39.29,44.8
2025,QS World University Rankings,1421,University 1421,South Korea,42.87,44.34,37.68,48.42,48.33,40.59,42.15
2025,QS World University Rankings,1422,University 1422,Canada,43.44,46.58,49.4,38.25,47.48,43.89,38.58
2025,QS World University Rankings,1423,University 1423,Singapore,44.84,45.0,46.58,46.39,48.74,49.08,49.75
2025,QS World University Rankings,1424,University 1424,South Korea,50.39,46.33,50.65,45.36,47.59,44.11,50.16
2025,QS World University Rankings,1425,University 1425,UK,44.12,49.0,42.84,45.72,50.68,37.37,37.7
2025,QS World University Rankings,1426,University 1426,Italy,45.9,44.52,42.56,51.63,49.53,41.37,51.61
2025,QS World University Rankings,1427,University 1427,South Korea,42.1,44.36,44.28,35.99,46.16,42.13,47.05
2025,QS World University Rankings,1428,University 1428,Switzerland,42.69,44.66,41.52,49.26,38.68,46.67,40.49
2025,QS World University Rankings,1429,University 1429,Sweden,43.69,48.02,38.65,50.08,49.67,42.34,50.14
2025,QS World University Rankings,1430,University 1430,USA,44.86,46.55,49.46,47.96,47.09,50.17,49.76
2025,QS World University Rankings,1431,University 1431,China,47.15,49.22,46.03,45.23,51.0,52.49,50.21
2025,QS World University Rankings,1432,University 1432,UK,42.67,45.6,41.53,46.84,48.96,44.59,47.0
2025,QS World University Rankings,1433,University 1433,China,42.29,42.35,46.11,34.98,47.32,40.66,46.69
2025,QS World University Rankings,1434,University 1434,UK,46.56,42.24,48.97,50.74,52.54,48.35,51.42
2025,QS World University Rankings,1435,University 1435,China,40.42,36.6,42.7,37.82,45.39,37.0,46.18
2025,QS World University Rankings,1436,University 1436,USA,42.85,44.43,45.17,45.53,49.39,41.12,37.72
2025,QS World University Rankings,1437,University 1437,Netherlands,44.66,43.65,45.99,51.7,53.53,45.37,41.19
2025,QS World University Rankings,1438,University 1438,China,45.36,48.92,48.05,46.85,35.91,42.38,46.05
2025,QS World University Rankings,1439,University 1439,Sweden,43.68,42.04,48.55,39.29,44.33,48.91,45.74
2025,QS World University Rankings,1440,University 1440,Sweden,41.43,41.9,36.51,39.58,50.32,47.08,36.25
2025,QS World University Rankings,1441,University 1441,Singapore,43.26,41.46,47.97,48.62,41.2,50.13,42.93
2025,QS World University Rankings,1442,University 1442,South Korea,43.33,39.48,43.14,50.31,39.69,40.49,47.2
2025,QS World University Rankings,1443,University 1443,India,42.92,41.09,42.45,43.99,52.79,43.32,46.88
2025,QS World University Rankings,1444,University 1444,Netherlands,43.8,39.76,40.41,51.21,40.7,39.02,49.83
2025,QS World University Rankings,1445,University 1445,France,41.63,41.22,36.44,41.77,43.4,42.02,44.97
2025,QS World University Rankings,1446,University 1446,Spain,40.0,36.06,36.25,35.03,42.71,34.62,42.05
2025,QS World University Rankings,1447,University 1447,UK,43.5,42.02,37.56,43.98,43.84,40.15,37.6
2025,QS World University Rankings,1448,University 1448,South Korea,43.67,39.33,46.38,36.5,39.42,39.53,41.5
2025,QS World University Rankings,1449,University 1449,Sweden,40.0,43.57,42.69,33.12,49.96,37.94,44.56
2025,QS World University Rankings,1450,University 1450,China,41.46,43.44,45.64,39.27,32.24,35.51,43.33
2025,QS World University Rankings,1451,University 1451,USA,42.89,39.59,39.36,39.14,47.33,47.55,41.78
2025,QS World University Rankings,1452,University 1452,China,42.96,41.33,41.54,50.68,34.53,38.8,42.86
2025,QS World University Rankings,1453,University 1453,Australia,40.86,37.17,42.91,39.49,44.74,47.07,34.71
2025,QS World University Rankings,1454,University 1454,Spain,40.0,37.63,35.75,47.15,40.37,43.81,41.22
2025,QS World University Rankings,1455,University 1455,Italy,40.83,44.73,37.6,41.24,48.06,36.23,41.43
2025,QS World University Rankings,1456,University 1456,UK,40.0,40.24,37.18,46.85,41.74,46.66,39.39
2025,QS World University Rankings,1457,University 1457,India,46.21,49.9,49.31,52.05,42.57,40.41,39.69
2025,QS World University Rankings,1458,University 1458,Germany,43.69,38.75,42.68,43.91,53.24,46.61,39.05
2025,QS World University Rankings,1459,University 1459,Netherlands,41.64,37.76,44.94,45.27,49.57,40.14,45.01
2025,QS World University Rankings,1460,University 1460,Sweden,44.6,43.23,50.55,36.97,39.5,43.27,39.17
2025,QS World University Rankings,1461,University 1461,China,40.0,38.34,34.03,34.68,32.04,41.85,42.69
2025,QS World University Rankings,1462,University 1462,Netherlands,40.0,35.93,36.12,47.21,33.52,37.28,46.55
2025,QS World University Rankings,1463,University 1463,Switzerland,41.17,36.93,44.55,48.54,34.41,45.55,39.79
2025,QS World University Rankings,1464,University 1464,USA,43.43,42.24,43.54,45.49,48.81,36.53,46.61
2025,QS World University Rankings,1465,University 1465,South Korea,40.69,42.82,37.78,42.83,47.98,38.21,41.69
2025,QS World University Rankings,1466,University 1466,Australia,45.41,50.36,42.83,43.56,42.65,46.5,51.97
2025,QS World University Rankings,1467,University 1467,Australia,40.0,40.71,36.2,45.52,45.83,35.37,33.41
2025,QS World University Rankings,1468,University 1468,Australia,41.06,44.06,38.93,47.67,32.17,34.59,34.42
2025,QS World University Rankings,1469,University 1469,Singapore,40.0,44.22,42.38,33.11,42.42,44.25,42.96
2025,QS World University Rankings,1470,University 1470,France,40.35,41.39,41.6,39.69,43.29,44.4,34.09
2025,QS World University Rankings,1471,University 1471,India,44.62,44.62,47.71,46.3,51.55,41.8,41.8
2025,QS World University Rankings,1472,University 1472,China,41.4,45.51,37.03,40.19,33.95,35.56,35.16
2025,QS World University Rankings,1473,University 1473,Japan,40.0,35.24,34.87,40.86,42.1,37.3,34.23
2025,QS World University Rankings,1474,University 1474,Singapore,40.23,40.7,34.61,41.65,32.38,33.94,39.15
2025,QS World University Rankings,1475,University 1475,Singapore,42.63,47.22,39.31,38.83,42.61,48.58,35.65
2025,QS World University Rankings,1476,University 1476,Italy,40.0,38.43,41.93,38.42,47.94,42.38,33.34
2025,QS World University Rankings,1477,University 1477,UK,41.73,37.07,38.93,34.26,38.02,35.51,45.49
2025,QS World University Rankings,1478,University 1478,France,40.0,44.02,38.64,41.82,41.41,43.35,44.69
2025,QS World University Rankings,1479,University 1479,India,40.0,41.23,38.18,47.35,31.63,38.12,38.46
2025,QS World University Rankings,1480,University 1480,Japan,40.0,44.46,37.23,33.21,37.38,42.42,43.16
2025,QS World University Rankings,1481,University 1481,Germany,40.64,41.12,39.88,39.99,40.96,40.49,43.05
2025,QS World University Rankings,1482,University 1482,Japan,43.55,44.53,49.02,48.93,44.05,47.66,38.02
2025,QS World University Rankings,1483,University 1483,South Korea,45.25,48.59,50.9,51.89,39.4,42.78,41.5
2025,QS World University Rankings,1484,University 1484,Japan,42.7,46.31,48.36,46.26,33.95,43.65,40.89
2025,QS World University Rankings,1485,University 1485,USA,40.0,37.99,42.43,36.13,45.05,41.09,45.55
2025,QS World University Rankings,1486,University 1486,France,40.9,45.3,38.39,38.53,37.91,37.66,46.46
2025,QS World University Rankings,1487,University 1487,Japan,40.12,42.64,45.79,34.77,39.01,43.49,35.89
2025,QS World University Rankings,1488,University 1488,South Korea,43.45,40.33,38.64,42.27,35.95,36.71,36.99
2025,QS World University Rankings,1489,University 1489,Germany,40.0,37.84,34.55,33.04,47.4,42.25,41.32
2025,QS World University Rankings,1490,University 1490,France,43.31,41.82,46.29,46.27,40.98,45.19,48.09
2025,QS World University Rankings,1491,University 1491,Singapore,40.0,44.76,43.33,35.48,35.99,45.69,43.36
2025,QS World University Rankings,1492,University 1492,China,40.32,43.85,42.64,37.93,47.11,38.56,42.95
2025,QS World University Rankings,1493,University 1493,France,41.58,42.52,41.09,46.63,37.57,36.94,45.25
2025,QS World University Rankings,1494,University 1494,France,42.99,41.13,46.97,49.09,39.77,39.13,39.34
2025,QS World University Rankings,1495,University 1495,Netherlands,40.25,44.34,35.35,37.3,48.95,45.58,33.26
2025,QS World University Rankings,1496,University 1496,China,40.45,41.4,36.21,41.37,44.4,33.65,34.62
2025,QS World University Rankings,1497,University 1497,South Korea,40.83,41.18,42.59,33.12,34.88,36.23,44.07
2025,QS World University Rankings,1498,University 1498,India,45.65,45.99,48.94,51.08,38.19,42.8,41.34
2025,QS World University Rankings,1499,University 1499,Sweden,40.1,43.24,39.81,41.89,43.44,46.23,45.0
2025,QS World University Rankings,1500,University 1500,UK,40.0,44.18,39.59,38.3,49.34,46.23,44.49
