Name,Sex,Team,NOC,Year,City,Sport,Event,Medal
Arne Andersson,M,Sweden,SWE,1996,Atlanta,Diving,Diving Men's Springboard,No medal
Johan (-anbert),M,Sweden,SWE,1912,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",No medal
Johan Andersson,M,Sweden,SWE,1906,Athina,Diving,Diving Men's Platform,No medal
Jonas Andersson,M,Sweden,SWE,2004,Athina,Archery,Archery Men's Individual,No medal
Jonas Andersson,M,Sweden,SWE,2004,Athina,Archery,Archery Men's Team,No medal
Jonas Andersson,M,Sweden,SWE,2008,Beijing,Swimming,Swimming Men's 100 metres Breaststroke,No medal
Jonas Andersson,M,Sweden,SWE,2008,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal
Jonna Andersson,F,Sweden,SWE,2016,Rio de Janeiro,Football,Football Women's Football,Silver
Karl-Ivar Andersson,M,Sweden,SWE,1956,Melbourne,Cycling,"Cycling Men's Road Race, Individual",No medal
Karl-Ivar Andersson,M,Sweden,SWE,1956,Melbourne,Cycling,"Cycling Men's Road Race, Team",No medal
Kent Andersson,M,Sweden,SWE,1980,Moskva,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",No medal
Kent Andersson,M,Sweden,SWE,1984,Los Angeles,Wrestling,"Wrestling Men's Light-Flyweight, Greco-Roman",No medal
Kent Andersson,M,Sweden,SWE,1984,Los Angeles,Wrestling,"Wrestling Men's Light-Flyweight, Freestyle",No medal
Kim Andersson,M,Sweden,SWE,2012,London,Handball,Handball Men's Handball,Silver
Kim Andersson,M,Sweden,SWE,2016,Rio de Janeiro,Handball,Handball Men's Handball,No medal
Lage Andersson,M,Sweden,SWE,1952,Helsinki,Weightlifting,Weightlifting Men's Heavyweight,No medal
Lars Andersson,M,Sweden,SWE,1988,Seoul,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal
Lars Andersson,M,Sweden,SWE,1988,Seoul,Equestrianism,"Equestrianism Mixed Dressage, Team",No medal
Lars Andersson,M,Sweden,SWE,1968,Mexico City,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
Lars Andersson,M,Sweden,SWE,1972,Munich,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Lars Andersson,M,Sweden,SWE,1976,Montreal,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",No medal
Lars Andersson,M,Sweden,SWE,1976,Montreal,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
Leif Andersson,M,Finland,FIN,1972,Munich,Rowing,Rowing Men's Coxed Pairs,No medal
Leif Andersson,M,Sweden,SWE,1976,Montreal,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Leif Andersson,M,Sweden,SWE,1980,Moskva,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Lene Andersson,F,Denmark,DEN,1996,Atlanta,Rowing,Rowing Women's Lightweight Double Sculls,No medal
Bo Andersson,M,Sweden,SWE,1996,Atlanta,Shooting,"Shooting Men's Air Pistol, 10 metres",No medal
Bo Andersson,M,Sweden,SWE,1996,Atlanta,Shooting,"Shooting Men's Free Pistol, 50 metres",No medal
Agne (-agnred),M,Sweden,SWE,1936,Berlin,Athletics,Athletics Men's Triple Jump,No medal
Lennart Andersson,M,Sweden,SWE,1952,Helsinki,Rowing,Rowing Men's Coxed Eights,No medal
Lennart Andersson,M,Sweden,SWE,1956,Melbourne,Rowing,Rowing Men's Coxed Eights,No medal
Agneta Andersson,F,Sweden,SWE,1984,Los Angeles,Archery,Archery Women's Individual,No medal
Agneta Andersson,F,Sweden,SWE,1988,Seoul,Archery,Archery Women's Individual,No medal
Agneta Andersson,F,Sweden,SWE,1988,Seoul,Archery,Archery Women's Team,No medal
Lotten Andersson,F,Sweden,SWE,1964,Tokyo,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Lotten Andersson,F,Sweden,SWE,1968,Mexico City,Swimming,Swimming Women's 100 metres Freestyle,No medal
Lotten Andersson,F,Sweden,SWE,1968,Mexico City,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
Lotten Andersson,F,Sweden,SWE,1968,Mexico City,Swimming,Swimming Women's 200 metres Butterfly,No medal
Per Andersson,M,Sweden,SWE,1992,Barcelona,Handball,Handball Men's Handball,Silver
Per Andersson,M,Sweden,SWE,1996,Atlanta,Handball,Handball Men's Handball,Silver
Per Andersson,M,Sweden,SWE,2000,Sydney,Handball,Handball Men's Handball,Silver
Malin Andersson,F,Sweden,SWE,1996,Atlanta,Football,Football Women's Football,No medal
Malin Andersson,F,Sweden,SWE,2000,Sydney,Football,Football Women's Football,No medal
Malin Andersson,F,Sweden,SWE,2004,Athina,Football,Football Women's Football,No medal
Thord Andersson,M,Sweden,SWE,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal
Martha -karlsson),F,Sweden,SWE,1948,London,Gymnastics,Gymnastics Women's Team All-Around,No medal
Jan Andersson,M,Sweden,SWE,2004,Athina,Sailing,Sailing Men's Two Person Dinghy,No medal
Erik Andersson,M,Sweden,SWE,2012,London,Handball,Handball Men's Handball,Silver
Erik Andersson,M,Sweden,SWE,2016,Rio de Janeiro,Handball,Handball Men's Handball,No medal
Olof Andersson,M,Sweden,SWE,1908,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
Olof Andersson,M,Sweden,SWE,1912,Stockholm,Wrestling,"Wrestling Men's Middleweight A, Greco-Roman",No medal
Lars Andersson,M,Sweden,SWE,1992,Barcelona,Cycling,"Cycling Men's Road Race, Individual",No medal
Lars Andersson,M,Sweden,SWE,1992,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,No medal
Lars Andersson,M,Sweden,SWE,1996,Atlanta,Cycling,"Cycling Men's Road Race, Individual",No medal
Lars Andersson,M,Sweden,SWE,1996,Atlanta,Cycling,Cycling Men's Individual Time Trial,No medal
Lars Andersson,M,Sweden,SWE,2000,Sydney,Cycling,Cycling Men's Individual Time Trial,No medal
Michael Andersson,M,Sweden,SWE,1988,Seoul,Football,Football Men's Football,No medal
Nils Andersson,M,Sweden,SWE,1908,London,Football,Football Men's Football,No medal
Nils (-eke),M,Sweden,SWE,1912,Stockholm,Swimming,Swimming Men's 200 metres Breaststroke,No medal
Nils (-eke),M,Sweden,SWE,1912,Stockholm,Swimming,Swimming Men's 400 metres Breaststroke,No medal
Anders Andersson,M,Sweden-1,SWE,1920,Antwerpen,Tennis,Tennis Men's Doubles,No medal
Stig Andersson,M,Sweden,SWE,1968,Mexico City,Athletics,Athletics Men's 20 kilometres Walk,No medal
Stig Andersson,M,Sweden,SWE,1968,Mexico City,Athletics,Athletics Men's 50 kilometres Walk,No medal
Otto Andersson,M,Sweden,SWE,1936,Berlin,Football,Football Men's Football,No medal
Patrik Andersson,M,Sweden,SWE,1992,Barcelona,Football,Football Men's Football,No medal
Per Andersson,M,Sweden,SWE,1992,Barcelona,Rowing,Rowing Men's Double Sculls,No medal
Per-Arne Andersson,M,Sweden,SWE,1980,Moskva,Water Polo,Water Polo Men's Water Polo,No medal
Anna Novais),F,Sweden,SWE,2000,Sydney,Judo,Judo Women's Lightweight,No medal
Bjrn-Peter Andersson,M,Sweden,SWE,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
Ramon Andersson,M,Australia,AUS,1992,Barcelona,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Bronze
Ramon Andersson,M,Australia,AUS,1996,Atlanta,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",No medal
Stig Andersson,M,Sweden,SWE,1976,Montreal,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal
Robert Andersson,M,Sweden,SWE,1906,Athina,Diving,Diving Men's Platform,No medal
Robert Andersson,M,Sweden,SWE,1906,Athina,Swimming,Swimming Men's 100 metres Freestyle,No medal
Robert Andersson,M,Sweden,SWE,1908,London,Water Polo,Water Polo Men's Water Polo,Bronze
Robert Andersson,M,Sweden,SWE,1908,London,Diving,Diving Men's Platform,No medal
Robert Andersson,M,Sweden,SWE,1908,London,Swimming,Swimming Men's 100 metres Freestyle,No medal
Robert Andersson,M,Sweden,SWE,1908,London,Swimming,Swimming Men's 400 metres Freestyle,No medal
Robert Andersson,M,Sweden,SWE,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,Silver
Robert Andersson,M,Sweden,SWE,1912,Stockholm,Diving,Diving Men's Platform,No medal
Robert Andersson,M,Sweden,SWE,1912,Stockholm,Swimming,Swimming Men's 100 metres Freestyle,No medal
Robert Andersson,M,Sweden,SWE,1920,Antwerpen,Water Polo,Water Polo Men's Water Polo,Bronze
Robert Andersson,M,Sweden,SWE,1920,Antwerpen,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Robert Andersson,M,Sweden,SWE,1992,Barcelona,Handball,Handball Men's Handball,Silver
Robert Andersson,M,Sweden,SWE,1996,Atlanta,Handball,Handball Men's Handball,Silver
John Andersson,M,Sweden,SWE,1972,Munich,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",No medal
John Andersson,M,Sweden,SWE,1972,Munich,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal
Erik Andersson,M,Sweden,SWE,1960,Roma,Shooting,Shooting Men's Trap,No medal
Rune Andersson,M,Sweden,SWE,1952,Helsinki,Rowing,Rowing Men's Coxed Eights,No medal
Rune Andersson,M,Sweden,SWE,1956,Melbourne,Rowing,Rowing Men's Coxed Eights,No medal
Rune Andersson,M,Sweden,SWE,1960,Roma,Rowing,Rowing Men's Coxed Fours,No medal
Rune Andersson,M,Sweden,SWE,1960,Roma,Rowing,Rowing Men's Coxed Eights,No medal
Selma Andersson,F,Sweden,SWE,1912,Stockholm,Diving,Diving Women's Plain High,No medal
Selma Andersson,F,Sweden,SWE,1920,Antwerpen,Diving,Diving Women's Plain High,No medal
Stig Andersson,M,Sweden,SWE,1952,Helsinki,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Sune Andersson,M,Sweden,SWE,1948,London,Football,Football Men's Football,Gold
Sven Andersson,M,Sweden,SWE,1988,Seoul,Football,Football Men's Football,No medal
Thure Andersson,M,Sweden,SWE,1936,Berlin,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
Tord Andersson,M,Sweden,SWE,1968,Mexico City,Diving,Diving Men's Springboard,No medal
Tord Andersson,M,Sweden,SWE,1968,Mexico City,Diving,Diving Men's Platform,No medal
Kletus Andersson,M,Sweden,SWE,1908,London,Swimming,Swimming Men's 400 metres Freestyle,No medal
Kletus Andersson,M,Sweden,SWE,1908,London,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
Kletus Andersson,M,Sweden,SWE,1912,Stockholm,Water Polo,Water Polo Men's Water Polo,Silver
Kletus Andersson,M,Sweden,SWE,1912,Stockholm,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
Kletus Andersson,M,Sweden,SWE,1920,Antwerpen,Water Polo,Water Polo Men's Water Polo,Bronze
Kletus Andersson,M,Sweden,SWE,1924,Paris,Water Polo,Water Polo Men's Water Polo,No medal
John Anderton,M,South Africa,RSA,1952,Helsinki,Athletics,Athletics Men's 400 metres,No medal
John Anderton,M,South Africa,RSA,1952,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
Ganpatrao Andhalkar-patil,M,India,IND,1964,Tokyo,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
Ganpatrao Andhalkar-patil,M,India,IND,1964,Tokyo,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal
Jos Aguilar,M,Spain,ESP,1924,Paris,Athletics,"Athletics Men's 3,000 metres, Team",No medal
Jos Aguilar,M,Spain,ESP,1924,Paris,Athletics,"Athletics Men's Cross-Country, Individual",No medal
Jos Aguilar,M,Spain,ESP,1924,Paris,Athletics,"Athletics Men's Cross-Country, Team",No medal
Zacarias Andias,M,Portugal,POR,1952,Helsinki,Rowing,Rowing Men's Coxed Eights,No medal
Carlos Andica,M,Colombia,COL,2004,Athina,Weightlifting,Weightlifting Men's Middleweight,No medal
Carlos Andica,M,Colombia,COL,2008,Beijing,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
Elizabeth Andiego,F,Kenya,KEN,2012,London,Boxing,Boxing Women's Middleweight,No medal
Roberto Andino,M,Puerto Rico,PUR,1976,Montreal,Boxing,Boxing Men's Lightweight,No medal
Soslan Andiyev,M,Soviet Union,URS,1976,Montreal,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
Soslan Andiyev,M,Soviet Union,URS,1980,Moskva,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
Alain Andji,M,France,FRA,1996,Atlanta,Athletics,Athletics Men's Pole Vault,No medal
Jakob Andkjr,M,Denmark,DEN,2008,Beijing,Swimming,Swimming Men's 50 metres Freestyle,No medal
Jakob Andkjr,M,Denmark,DEN,2008,Beijing,Swimming,Swimming Men's 100 metres Freestyle,No medal
Jakob Andkjr,M,Denmark,DEN,2008,Beijing,Swimming,Swimming Men's 100 metres Butterfly,No medal
Sofia (-kvarnstrand),F,Sweden,SWE,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal
Antonio Ando,M,Argentina,ARG,1948,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
Kenkichi Ando,M,Japan,JPN,1972,Munich,Weightlifting,Weightlifting Men's Featherweight,No medal
Kenkichi Ando,M,Japan,JPN,1976,Montreal,Weightlifting,Weightlifting Men's Bantamweight,Bronze
Kozue Ando,F,Japan,JPN,2004,Athina,Football,Football Women's Football,No medal
Kozue Ando,F,Japan,JPN,2008,Beijing,Football,Football Women's Football,No medal
Kozue Ando,F,Japan,JPN,2012,London,Football,Football Women's Football,Silver
Masaya Ando,M,Japan,JPN,1984,Los Angeles,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",No medal
Mikiko Ando,F,Japan,JPN,2016,Rio de Janeiro,Weightlifting,Weightlifting Women's Lightweight,No medal
Misako Ando,F,Japan,JPN,1996,Atlanta,Softball,Softball Women's Softball,No medal
Misako Ando,F,Japan,JPN,2000,Sydney,Softball,Softball Women's Softball,Silver
Taro Ando,M,Japan,JPN,2000,Sydney,Canoeing,"Canoeing Men's Kayak Singles, Slalom",No medal
Yasuhiro Ando,M,Japan,JPN,1992,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
Yuya Ando,M,Japan,JPN,2004,Athina,Baseball,Baseball Men's Baseball,Bronze
Jos Torralvo,M,Spain,ESP,1948,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
Jos Torralvo,M,Spain,ESP,1960,Roma,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal
Barbara Andolina,F,Italy,ITA,2004,Athina,Judo,Judo Women's Heavyweight,No medal
Atanas Andonov,M,Bulgaria,BUL,1980,Moskva,Athletics,Athletics Men's Decathlon,No medal
Lyudmila (zhecheva-),F,Bulgaria,BUL,1988,Seoul,Athletics,Athletics Women's High Jump,No medal
Lyudmila (zhecheva-),F,Bulgaria,BUL,1992,Barcelona,Athletics,Athletics Women's High Jump,No medal
Malena Andonova,F,Bulgaria,BUL,1980,Moskva,Athletics,Athletics Women's 400 metres,No medal
Malena Andonova,F,Bulgaria,BUL,1980,Moskva,Athletics,Athletics Women's 4 x 400 metres Relay,No medal
Joanne Andraca,F,France,FRA,2008,Beijing,Swimming,Swimming Women's 400 metres Individual Medley,No medal
Pierre Andraca,M,France,FRA,1976,Montreal,Swimming,Swimming Men's 400 metres Freestyle,No medal
Pierre Andraca,M,France,FRA,1984,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
Manuel Andrada,M,Argentina,ARG,1936,Berlin,Polo,Polo Men's Polo,Gold
Jorge Silva,M,Brazil,BRA,1988,Seoul,Football,Football Men's Football,Silver
Lus Oliveira,M,Portugal,POR,1996,Atlanta,Football,Football Men's Football,No medal
Daniel Andrade,M,Senegal,SEN,1972,Munich,Athletics,Athletics Men's 800 metres,No medal
Daniel Andrade,M,Senegal,SEN,1972,Munich,Athletics,"Athletics Men's 1,500 metres",No medal
Demetrius Andrade,M,United States,USA,2008,Beijing,Boxing,Boxing Men's Welterweight,No medal
Edilene Andrade,F,Brazil,BRA,1992,Barcelona,Judo,Judo Women's Heavyweight,No medal
Emanuel Colmenares,M,Venezuela,VEN,2016,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal
Federico Andrade,M,Colombia,COL,1960,Roma,Diving,Diving Men's Springboard,No medal
Francisco Andrade,M,Portugal,POR,2008,Beijing,Sailing,Sailing Mixed Skiff,No medal
Francisco Andrade,M,Portugal,POR,2012,London,Sailing,Sailing Men's Skiff,No medal
Henry Andrade,M,Cape Verde,CPV,1996,Atlanta,Athletics,Athletics Men's 110 metres Hurdles,No medal
Hernn Yaez,M,Mexico,MEX,1988,Seoul,Athletics,Athletics Men's 50 kilometres Walk,No medal
Jayce Andrade,F,Venezuela,VEN,2008,Beijing,Volleyball,Volleyball Women's Volleyball,No medal
Jordin Andrade,M,Cape Verde,CPV,2016,Rio de Janeiro,Athletics,Athletics Men's 400 metres Hurdles,No medal
Jos Andrade,M,Uruguay,URU,1924,Paris,Football,Football Men's Football,Gold
Jos Andrade,M,Uruguay,URU,1928,Amsterdam,Football,Football Men's Football,Gold
Lady Rodrguez,F,Colombia,COL,2012,London,Football,Football Women's Football,No medal
Lady Rodrguez,F,Colombia,COL,2016,Rio de Janeiro,Football,Football Women's Football,No medal
Maria Teixeira,F,Cape Verde,CPV,2016,Rio de Janeiro,Taekwondo,Taekwondo Women's Flyweight,No medal
Nelson Andrade,M,Brazil,BRA,1952,Helsinki,Boxing,Boxing Men's Middleweight,No medal
Rafael Andrade,M,Brazil,BRA,2016,Rio de Janeiro,Trampolining,Trampolining Men's Individual,No medal
Rebeca Andrade,F,Brazil,BRA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,No medal
Rebeca Andrade,F,Brazil,BRA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,No medal
Rebeca Andrade,F,Brazil,BRA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,No medal
Rebeca Andrade,F,Brazil,BRA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,No medal
Rebeca Andrade,F,Brazil,BRA,2016,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,No medal
Daniel Jnior,M,Brazil,BRA,1996,Atlanta,Boxing,Boxing Men's Light-Heavyweight,No medal
Marcia Mendoza,F,Venezuela,VEN,2008,Beijing,Wrestling,"Wrestling Women's Lightweight, Freestyle",No medal
Marcia Mendoza,F,Venezuela,VEN,2012,London,Wrestling,"Wrestling Women's Lightweight, Freestyle",No medal
Bjrn Andrae,M,Germany,GER,2008,Beijing,Volleyball,Volleyball Men's Volleyball,No medal
Bjrn Andrae,M,Germany,GER,2012,London,Volleyball,Volleyball Men's Volleyball,No medal
Assaad Andraos,M,Lebanon,LIB,1972,Munich,Shooting,Shooting Mixed Trap,No medal
Gyula Andrsi,M,Hungary,HUN,1948,London,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",No medal
Mathilde Andraud,F,France,FRA,2016,Rio de Janeiro,Athletics,Athletics Women's Javelin Throw,No medal
Andr Moreira,M,Brazil,BRA,1996,Atlanta,Football,Football Men's Football,Bronze
Andr Stoffel,M,Brazil,BRA,1980,Moskva,Basketball,Basketball Men's Basketball,No medal
William Andre,M,United States,USA,1956,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Individual,No medal
William Andre,M,United States,USA,1956,Melbourne,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
Daniel Andr,M,Mauritius,MRI,1984,Los Angeles,Athletics,Athletics Men's 100 metres,No medal
Daniel Andr,M,Mauritius,MRI,1984,Los Angeles,Athletics,Athletics Men's 200 metres,No medal
Daniel Andr,M,Mauritius,MRI,1984,Los Angeles,Athletics,Athletics Men's 400 metres,No medal
Georges (monnard-),M,France,FRA,1908,London,Athletics,Athletics Men's High Jump,Silver
Georges (monnard-),M,France,FRA,1908,London,Athletics,Athletics Men's Standing High Jump,No medal
Georges (monnard-),M,France,FRA,1912,Stockholm,Athletics,Athletics Men's 110 metres Hurdles,No medal
Georges (monnard-),M,France,FRA,1912,Stockholm,Athletics,Athletics Men's High Jump,No medal
Georges (monnard-),M,France,FRA,1912,Stockholm,Athletics,Athletics Men's Standing High Jump,No medal
Georges (monnard-),M,France,FRA,1912,Stockholm,Athletics,Athletics Men's Standing Long Jump,No medal
Georges (monnard-),M,France,FRA,1912,Stockholm,Athletics,Athletics Men's Pentathlon,No medal
Georges (monnard-),M,France,FRA,1912,Stockholm,Athletics,Athletics Men's Decathlon,No medal
Georges (monnard-),M,France,FRA,1920,Antwerpen,Athletics,Athletics Men's 400 metres,No medal
Georges (monnard-),M,France,FRA,1920,Antwerpen,Athletics,Athletics Men's 400 metres Hurdles,No medal
Georges (monnard-),M,France,FRA,1920,Antwerpen,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
Georges (monnard-),M,France,FRA,1924,Paris,Athletics,Athletics Men's 400 metres Hurdles,No medal
Jacqueline -bennard),F,France,FRA,1972,Munich,Athletics,Athletics Women's 100 metres Hurdles,No medal
Jacques Andr,M,France,FRA,1948,London,Athletics,Athletics Men's 400 metres Hurdles,No medal
Joo Andr,M,Portugal,POR,2000,Sydney,Athletics,Athletics Men's Pole Vault,No medal
Georg Sanmann,M,Costa Rica,CRC,1968,Mexico City,Shooting,Shooting Mixed Skeet,No medal
Nicholas Andr,M,South Africa,RSA,1956,Melbourne,Boxing,Boxing Men's Welterweight,No medal
Nilson Andr,M,Brazil,BRA,2012,London,Athletics,Athletics Men's 100 metres,No medal
