Category,AWB Number,Dispatch Date,Delivered Date,Courier Partner,Tracking Link,Type of Return,Suborder Number Masked
"Cups, Mugs & Saucers",M00605493019,2024-09-30,2024-10-11,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00605493019&searchBy=referenceNumber,Courier Return (RTO),7198498283180****
"Cups, Mugs & Saucers",M00578915636,2024-09-19,2024-10-11,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00578915636&searchBy=referenceNumber,Courier Return (RTO),6750426088296****
"Cups, Mugs & Saucers",M00582267178,2024-09-20,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00582267178&searchBy=referenceNumber,Courier Return (RTO),6830970128861****
"Cups, Mugs & Saucers",VAL0079739945267,2024-09-13,2024-10-10,PocketShip,https://tracking.log10tech.io/waybill/VAL0079739945267,Courier Return (RTO),6510760572701****
"Cups, Mugs & Saucers",M00565483457,2024-09-10,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00565483457&searchBy=referenceNumber,Courier Return (RTO),6433147772396****
"Cups, Mugs & Saucers",M00592237925,2024-09-27,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00592237925&searchBy=referenceNumber,Courier Return (RTO),7039805347660****
"Cups, Mugs & Saucers",M00595736647,2024-09-27,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00595736647&searchBy=referenceNumber,Courier Return (RTO),7086100432974****
"Cups, Mugs & Saucers",M00590846609,2024-09-25,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00590846609&searchBy=referenceNumber,Courier Return (RTO),7000234815969****
"Cups, Mugs & Saucers",M00589500625,2024-09-24,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00589500625&searchBy=referenceNumber,Courier Return (RTO),6936585169799****
"Cups, Mugs & Saucers",M00599898138,2024-09-28,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00599898138&searchBy=referenceNumber,Courier Return (RTO),7126639180568****
"Cups, Mugs & Saucers",M00595736576,2024-09-27,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00595736576&searchBy=referenceNumber,Courier Return (RTO),7088853245286****
"Cups, Mugs & Saucers",M00589500623,2024-09-24,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00589500623&searchBy=referenceNumber,Courier Return (RTO),6979553548516****
"Cups, Mugs & Saucers",M00589500640,2024-09-24,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00589500640&searchBy=referenceNumber,Courier Return (RTO),6984043413375****
"Cups, Mugs & Saucers",M00590846650,2024-09-25,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00590846650&searchBy=referenceNumber,Courier Return (RTO),6999096664735****
"Cups, Mugs & Saucers",M00595736575,2024-09-27,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00595736575&searchBy=referenceNumber,Courier Return (RTO),7074862835342****
"Cups, Mugs & Saucers",M00592237920,2024-09-26,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00592237920&searchBy=referenceNumber,Courier Return (RTO),7047545645866****
"Cups, Mugs & Saucers",M00599898086,2024-09-28,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00599898086&searchBy=referenceNumber,Courier Return (RTO),7126776022269****
"Cups, Mugs & Saucers",M00586118534,2024-09-23,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00586118534&searchBy=referenceNumber,Courier Return (RTO),6896655155535****
Jars & Containers,M00577436349,2024-09-18,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00577436349&searchBy=referenceNumber,Courier Return (RTO),6673779748615****
"Cups, Mugs & Saucers",M00582267203,2024-09-20,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00582267203&searchBy=referenceNumber,Courier Return (RTO),6834211193507****
"Cups, Mugs & Saucers",M00584273398,2024-09-21,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00584273398&searchBy=referenceNumber,Courier Return (RTO),6868429240620****
"Cups, Mugs & Saucers",M00586118520,2024-09-23,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00586118520&searchBy=referenceNumber,Courier Return (RTO),6908294294492****
"Cups, Mugs & Saucers",M00584273394,2024-09-21,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00584273394&searchBy=referenceNumber,Courier Return (RTO),6872491624953****
"Cups, Mugs & Saucers",VAL0079760585926,2024-09-18,2024-10-10,PocketShip,https://tracking.log10tech.io/waybill/VAL0079760585926,Courier Return (RTO),6659837486300****
"Cups, Mugs & Saucers",M00577436284,2024-09-18,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00577436284&searchBy=referenceNumber,Courier Return (RTO),6679054272116****
"Cups, Mugs & Saucers",VAL0079737518813,2024-09-12,2024-10-10,PocketShip,https://tracking.log10tech.io/waybill/VAL0079737518813,Courier Return (RTO),6534737664348****
"Cups, Mugs & Saucers",VAL0079714037477,2024-09-07,2024-10-10,PocketShip,https://tracking.log10tech.io/waybill/VAL0079714037477,Courier Return (RTO),6293160166278****
"Cups, Mugs & Saucers",VAL0079760585936,2024-09-18,2024-10-10,PocketShip,https://tracking.log10tech.io/waybill/VAL0079760585936,Courier Return (RTO),6685994882644****
"Cups, Mugs & Saucers",M00577436315,2024-09-18,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00577436315&searchBy=referenceNumber,Courier Return (RTO),6712648179653****
"Cups, Mugs & Saucers",M00570247250,2024-09-13,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00570247250&searchBy=referenceNumber,Courier Return (RTO),6566177149876****
"Cups, Mugs & Saucers",M00580886485,2024-09-19,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00580886485&searchBy=referenceNumber,Courier Return (RTO),6783934942082****
"Cups, Mugs & Saucers",M00578915628,2024-09-19,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00578915628&searchBy=referenceNumber,Courier Return (RTO),6745995850082****
Jars & Containers,M00577436346,2024-09-18,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00577436346&searchBy=referenceNumber,Courier Return (RTO),6692039339023****
"Cups, Mugs & Saucers",VAL0079760586015,2024-09-18,2024-10-10,PocketShip,https://tracking.log10tech.io/waybill/VAL0079760586015,Courier Return (RTO),6680200740661****
Jars & Containers,M00565483521,2024-09-10,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00565483521&searchBy=referenceNumber,Courier Return (RTO),6462702994913****
"Cups, Mugs & Saucers",M00569489555,2024-09-12,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00569489555&searchBy=referenceNumber,Courier Return (RTO),6534160397538****
"Cups, Mugs & Saucers",M00561552646,2024-09-09,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00561552646&searchBy=referenceNumber,Courier Return (RTO),6387839492382****
"Cups, Mugs & Saucers",M00561552618,2024-09-09,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00561552618&searchBy=referenceNumber,Courier Return (RTO),6387929294706****
"Cups, Mugs & Saucers",M00567146924,2024-09-11,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00567146924&searchBy=referenceNumber,Courier Return (RTO),6508901060738****
"Cups, Mugs & Saucers",M00543206796,2024-08-29,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00543206796&searchBy=referenceNumber,Courier Return (RTO),6042100487444****
"Cups, Mugs & Saucers",VAL0079719498151,2024-09-09,2024-10-10,PocketShip,https://tracking.log10tech.io/waybill/VAL0079719498151,Courier Return (RTO),6389366403346****
"Cups, Mugs & Saucers",M00558307783,2024-09-06,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00558307783&searchBy=referenceNumber,Courier Return (RTO),6311799264620****
"Cups, Mugs & Saucers",M00552699447,2024-09-03,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00552699447&searchBy=referenceNumber,Courier Return (RTO),6174310387428****
"Cups, Mugs & Saucers",M00558307763,2024-09-06,2024-10-10,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00558307763&searchBy=referenceNumber,Courier Return (RTO),6312087345179****
